Symbol	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	B_cells	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage
SLC1A6	80.4375	82.66666667	52.91666667	104.2	62.95454545	91	80.15384615	68	60.25	72.18181818
SLC1A7	64.1875	66.66666667	70.66666667	58.4	52.95454545	59.75	66.5	63.18181818	50.5	82.63636364
SLC20A1	903.25	963.1666667	1964.916667	670.2	757.8181818	141.5	751.6923077	1836.545455	1555.75	1686.090909
SLC20A2	46.5625	54.66666667	58.83333333	52.2	66.54545455	38.75	56.11538462	58.63636364	145.75	58.09090909
SLC22A1	25.75	25.5	18.08333333	65.2	16.81818182	29.25	22.53846154	20.18181818	20.625	25.90909091
SLC22A11	22.1875	22.33333333	18.66666667	23	20.18181818	23.25	23.88461538	19.63636364	17.125	20.54545455
SLC22A12	83.4375	82.33333333	41.5	66.8	56.40909091	83.25	75.61538462	59.27272727	51.875	69.72727273
SLC22A13	49.75	50	30.91666667	55.2	37.22727273	63	51.96153846	37	32	37.54545455
SLC22A14	99.625	113.6666667	78.33333333	85.6	75.27272727	93	82.92307692	73.63636364	70.875	78.36363636
SLC22A15	394.0625	219.6666667	121.1666667	581.2	29.09090909	34.75	47	23.54545455	281.125	175.2727273
SLC22A16	94.75	34.66666667	36.08333333	32.6	27.04545455	33	37.42307692	23.09090909	28	146.8181818
SLC22A17	42.5	37.83333333	37.16666667	39	73.09090909	50.75	52.80769231	57.27272727	87.875	35.27272727
SLC22A18	364.0625	346.3333333	186.5833333	313.6	193.4545455	79.75	101.6923077	70.36363636	324.25	479.7272727
SLC22A18AS	179.6875	182.3333333	94.58333333	108.6	101.8181818	97	102.5769231	106	86.625	201.6363636
SLC22A2	37.5625	32.66666667	28	43	34.13636364	50	41.38461538	25.63636364	23.75	23.45454545
SLC22A23	43.625	51.66666667	34.5	39	145.7272727	43.25	56.03846154	110.4545455	476.375	40.27272727
SLC22A24	26.9375	26.16666667	24	34.2	24.72727273	43	26.30769231	20.45454545	22.375	21
SLC22A25	152.5	136.3333333	69.33333333	123.4	128.2272727	177.5	156.8076923	98.45454545	113.625	82.45454545
SLC22A3	7.25	7	8	7.2	7.136363636	7.75	7.153846154	7.636363636	26.375	7.090909091
SLC22A4	227.4375	82.83333333	17.41666667	1306.4	25.22727273	26.5	34.88461538	160.5454545	279.625	66.45454545
SLC22A5	42.5	34	172.3333333	41.6	31.77272727	29.5	36.23076923	28.54545455	31.125	31.81818182
SLC22A6	56.3125	45.83333333	47	71.8	45.40909091	81.25	46.76923077	44.36363636	39.75	49.81818182
SLC22A7	74.1875	62.83333333	51.08333333	101.2	59.72727273	134	76.84615385	54.09090909	46.75	62.63636364
SLC22A8	62.75	65.83333333	36.33333333	53.8	51.18181818	67.5	57.84615385	44	37.625	54.09090909
SLC22A9	49.6875	51.33333333	41.41666667	36.4	44.18181818	55.75	57.65384615	27.72727273	31.875	26.90909091
SLC23A1	22.4375	20.16666667	16.91666667	25.8	22.27272727	27.25	23.73076923	18.90909091	19.75	21.45454545
SLC23A2	190.125	187.1666667	301.75	311.6	190.3181818	115.25	160.4615385	195.9090909	205.875	519.2727273
SLC23A3	24.375	22.5	19.25	24.2	23	42.25	24.5	17.36363636	17.5	16.09090909
SLC24A1	75	71.16666667	69.75	91.6	66.72727273	107.75	81.46153846	64.09090909	60.125	66.54545455
SLC24A2	45.4375	39.33333333	33.66666667	35.6	40.27272727	46.75	55.07692308	29.54545455	28.625	33.27272727
SLC24A3	31.6875	29.16666667	26.58333333	80	24.95454545	30.5	27.42307692	21.18181818	51.875	28.18181818
SLC24A4	36.9375	43.66666667	28	40.8	33.31818182	48.75	34	29.72727273	23.875	32.54545455
SLC24A6	78.8125	104	34.08333333	101	147.5909091	67	64.26923077	75.09090909	56.125	237.2727273
SLC25A1	196.0625	269.5	104.5833333	104.4	240.0909091	75.75	64.38461538	385.8181818	676.125	311.7272727
SLC25A10	95.125	76.16666667	53.25	76.6	57.27272727	101	74.92307692	122.6363636	91	66.18181818
SLC25A11	317.5	336.6666667	109.25	194.6	204.2272727	64.5	85.5	380.8181818	306.125	456
SLC25A12	66.5	75.16666667	92.41666667	43.6	120.0454545	76.5	66.92307692	105.5454545	126.5	88
SLC25A13	108.9375	150	118.9166667	36.4	44	23.25	22.15384615	298.3636364	150.875	331.3636364
SLC25A14	190.5	189.1666667	279.8333333	269	260.8181818	127	281.8076923	332.9090909	388	214.6363636
SLC25A15	24.5625	24	22.91666667	21.6	30.45454545	26.75	28.15384615	45.81818182	42.5	19
SLC25A16	728	663.1666667	693.9166667	781.6	825.0454545	1580	1029.076923	384	354.75	488.8181818
SLC25A17	82.3125	81.33333333	70.08333333	55.6	138.3181818	120	91.84615385	248.3636364	237.75	156.3636364
SLC25A18	73.5	88	64.91666667	67.4	60.09090909	77.5	65.80769231	66.36363636	49.5	69.27272727
SLC25A19	188.3125	160.5	103.9166667	102	137.8181818	169.25	103.0769231	203.5454545	133.625	568.8181818
SLC25A2	17	16.16666667	22.83333333	20	15.90909091	22.25	22.26923077	14.45454545	17.25	13.18181818
SLC25A20	374.0625	356.1666667	163.5833333	190.2	196.8181818	122	138.0769231	242.5454545	223.875	362.9090909
SLC25A21	7.1875	6.833333333	6.916666667	7.4	6.409090909	7.25	7	16.45454545	10	7.090909091
SLC25A22	113.25	149.3333333	112.9166667	86.8	136.2727273	94.5	100.5769231	146.9090909	111.375	97.09090909
SLC25A23	71.3125	75.33333333	122.5	66.8	150.0909091	142.25	101.1538462	179.9090909	199.875	88.72727273
SLC25A24	42.1875	36.33333333	32	35	37.45454545	47.75	42.69230769	33	32.625	29.45454545
SLC25A25	122.5	228.8333333	174.5	108.4	144.6363636	105	120.2692308	156.6363636	138.375	214.9090909
SLC25A26	198.75	193.8333333	448.4166667	66.4	269.3181818	259.75	481.5	232.6363636	287.125	233.0909091
SLC25A27	9.5	8.666666667	11.33333333	8.8	8.909090909	8.75	9.576923077	12	51.875	10.81818182
SLC25A28	370.0625	508.5	495.9166667	489.6	451.5454545	284	303.5769231	235.2727273	253.25	225.2727273
SLC25A29	214.125	129.8333333	158.5	173.8	137.6363636	152	102.9230769	362.7272727	118.375	348.3636364
SLC25A3	4781.75	4678.5	5712.666667	2155.4	4281.090909	2712.75	3413.230769	7747.454545	8418.5	5868.181818
SLC25A30	43.75	42.5	50.08333333	33.4	36.13636364	42	54.30769231	45.63636364	35.375	45.54545455
SLC25A31	7.25	7.166666667	7.5	8	7.181818182	7.75	7.269230769	7.818181818	7.625	7.181818182
SLC25A32	151.1875	220	563.1666667	134.8	262.4545455	171	259.9615385	679.1818182	808.75	411.7272727
SLC25A33	160.625	302.6666667	1805.416667	104.6	138.3636364	39.25	114.7307692	440.2727273	512.5	363.2727273
SLC25A34	76	72.16666667	51.33333333	58.8	83.63636364	77.25	78.53846154	52.81818182	48.5	62.90909091
SLC25A35	199.0625	185.1666667	120.5	136	162.1363636	250.75	222.8076923	137	94.625	305.8181818
SLC25A36	313.125	407.3333333	4655.666667	194.8	383.7272727	185	455.3846154	473.1818182	586.75	412.5454545
SLC25A37	148.1875	180.1666667	44.5	2920.4	154.5454545	35.25	78.23076923	228.7272727	167	88.36363636
SLC25A38	187.3125	143.8333333	1395.666667	71.4	786.3636364	506.5	589.9230769	415.6363636	466.875	170
SLC25A39	203.375	280.8333333	211.3333333	99	356.7727273	89.75	113.6153846	456.2727273	390.5	373.6363636
SLC25A4	146.5625	181.5	220.9166667	131.2	141.0909091	285.75	185.4615385	416.8181818	778.125	143.3636364
SLC25A40	168.125	135.1666667	31.58333333	101.2	79.45454545	119	98.84615385	74.27272727	79.625	197.2727273
SLC25A41	35.0625	37.66666667	46	46.4	34.13636364	33	34.5	32.63636364	30.625	36.90909091
SLC25A42	110.1875	119.3333333	225.0833333	124.6	168.0454545	172	141.4230769	102.6363636	100.125	92.09090909
SLC25A43	81.6875	130.3333333	52.58333333	11.8	46.22727273	23.25	20.84615385	165.8181818	350.5	350.4545455
SLC25A44	357.125	286.3333333	346.25	1410.6	267	105	181.3461538	454.5454545	426.375	382.5454545
SLC25A45	10.125	14.33333333	62.83333333	11.8	80.18181818	8.5	24.23076923	9.818181818	18.25	7.909090909
SLC25A46	593.9375	845.3333333	834.9166667	251.6	489.6818182	283.75	542.8461538	734.9090909	1014.75	1340.727273
SLC25A5	5167.0625	4556	3589.75	1031.2	3340.136364	4906.5	3655.269231	5660.636364	2684.875	5470.636364
SLC25A6	6633.125	7783	4519.166667	452	5789.772727	3994	3405.653846	6327.090909	5099.25	3221.727273
SLC26A1	13.625	13.83333333	13.91666667	17.8	14.90909091	19	15.38461538	14.54545455	12.25	13.45454545
SLC26A10	49.8125	46.5	37.08333333	51.8	38.04545455	54.25	42.46153846	40	51	36.81818182
SLC26A11	324.5	210	465.3333333	124	1260.136364	108.25	503.1153846	581.9090909	588.625	4264.909091
SLC26A2	86.4375	90.5	79.41666667	51.8	195.8636364	47.75	95.69230769	562	205	339.8181818
SLC26A3	12.375	9.5	8.333333333	21.2	10	22.25	14.19230769	8.818181818	8.625	8.363636364
SLC26A4	12.375	11.66666667	12.41666667	16	11.13636364	13	12.65384615	12.27272727	12.625	11.90909091
SLC26A6	112.1875	117.5	112.1666667	59.8	84.22727273	55.5	50.42307692	73.27272727	88.75	118.1818182
SLC26A7	7.4375	7.166666667	7.75	7	6.909090909	7.25	7.307692308	7.636363636	7.375	7.272727273
SLC26A8	24	19.83333333	12.83333333	190.2	18.45454545	22.25	23.61538462	15.54545455	14.75	21.18181818
SLC26A9	37.375	42.33333333	36	35.4	31.68181818	41	30.5	28.18181818	32.75	30.63636364
SLC27A1	380.75	237.6666667	161.6666667	97.6	137.3181818	103	108.6153846	162.4545455	299.375	512.5454545
SLC27A2	15.25	16.83333333	16.75	19.8	17.63636364	16	17.5	14	23.75	19.18181818
SLC27A3	608.75	640.6666667	250.0833333	201	107.1818182	48.75	93.96153846	163.8181818	135.125	1342.909091
SLC27A4	122.375	143.6666667	74.41666667	91.2	122.6363636	128	88.61538462	217.5454545	158	180.5454545
SLC27A5	84	76.33333333	95.83333333	62.2	112.6818182	157	137.4230769	110.5454545	104.5	76.45454545
SLC27A6	14.625	14.5	13.5	18.8	13.18181818	17.25	14.5	13.81818182	14.125	13.72727273
SLC28A1	88	92.83333333	48.58333333	86	74.40909091	123.75	85.5	58.36363636	45.375	66.18181818
SLC28A2	36.625	33.16666667	27.91666667	34	26.77272727	40.5	36.76923077	26.72727273	27.75	28.09090909
SLC28A3	32.25	31.16666667	20.33333333	25.8	25.63636364	44	35.07692308	21.45454545	16.625	338.6363636
SLC29A1	154.125	193.6666667	75.58333333	275.2	96.86363636	151	101.6923077	535.2727273	136.375	255.4545455
SLC29A2	61.9375	66.83333333	33.58333333	59.8	55.81818182	77.75	55.65384615	45	38.875	42.45454545
SLC29A3	300.875	196.1666667	108.75	92	131.9545455	137.5	142.6923077	133.6363636	165	2088
SLC29A4	131.3125	130	74.83333333	124.6	81.54545455	111.75	99.07692308	125	109	96.54545455
SLC2A1	65.5	57	153.4166667	65.2	93.45454545	147.75	143.4615385	236.5454545	350.5	134.5454545
SLC2A10	14	13.16666667	27.08333333	13.6	11.95454545	15	14.76923077	286.4545455	1429.875	12.27272727
SLC2A12	10.875	10.66666667	10	10.8	9.409090909	9.75	9.961538462	10.54545455	13.875	9.636363636
SLC2A13	22.3125	17.33333333	18.75	17.8	17.72727273	22.25	24.5	20	25.25	34.27272727
SLC2A2	10.4375	9.333333333	9	10.8	9.090909091	11.25	10.96153846	9	9.375	9
SLC2A3	537.5625	220	561.75	2313.8	179.4545455	81	231.6153846	94.72727273	269	289.1818182
SLC2A3P1	331.1875	341	668.1666667	117.6	645.0454545	203.75	395.2307692	602.7272727	670.75	741.0909091
SLC2A4	22.125	19.66666667	14.91666667	17	13.36363636	19.5	16.73076923	14.18181818	15.25	15.36363636
SLC2A4RG	38.5625	36.33333333	114.0833333	44.6	94.40909091	46.75	51.38461538	90.18181818	83	38.54545455
SLC2A5	79.8125	64.66666667	59.58333333	59.6	64.22727273	83.75	66.84615385	55.36363636	88.75	469.7272727
SLC2A6	508.875	1347	106.4166667	92.2	75.81818182	249.5	83.57692308	218.9090909	149.25	210.2727273
SLC2A8	105	124.8333333	101.4166667	58.2	67.59090909	82.25	92.15384615	132	78.5	174
SLC2A9	89.125	93.83333333	68.75	135	72.90909091	128.75	88.38461538	75.81818182	68.75	83.90909091
SLC30A1	948.75	668.1666667	1475.416667	225	273.6818182	119	268.7692308	987.2727273	1956.875	2989.545455
SLC30A10	12.1875	10.16666667	10	12.4	10.86363636	12	12.57692308	10.18181818	10	10.36363636
SLC30A2	60.875	55.66666667	36.5	63.4	57.90909091	74	73.07692308	43.36363636	36.375	54
SLC30A3	213.5625	200.8333333	136.3333333	225.6	160.1818182	287.5	203.5769231	234.2727273	127.75	261.9090909
SLC30A4	20.3125	19.66666667	25.5	21	19.63636364	34.5	22.03846154	20.72727273	20.625	18
SLC30A5	134.8125	129.5	96.16666667	122.8	180.8636364	59.25	142.3461538	361.6363636	522.125	591.1818182
SLC30A6	27.4375	30.33333333	28.83333333	99.8	61.45454545	28.25	49.92307692	19	17.25	23.45454545
SLC30A7	227.75	307.3333333	252.5	87.8	386.5454545	66	253.6538462	452.0909091	685.75	363.1818182
SLC30A8	23.8125	23.16666667	17.08333333	19	17.45454545	18.5	19.84615385	16.09090909	16	17.09090909
SLC30A9	274.5	268	191	119.8	253.1363636	154.5	175.9615385	546	675.5	501.7272727
SLC31A1	230.875	179.3333333	82	191.2	43.18181818	38.25	37.5	295	814.375	1296.181818
SLC31A2	1054.0625	1349.5	48.16666667	1818.6	84.09090909	52.75	65.92307692	115.2727273	527.125	1055.363636
SLC32A1	21.375	17.33333333	16.25	20.2	17.36363636	23	20.11538462	14.90909091	15	16.72727273
SLC33A1	107.25	83	276.1666667	27.4	197.9090909	30.25	121.5769231	386.2727273	486.25	316.5454545
SLC34A1	28.875	30.83333333	32.41666667	34.8	28.27272727	30.25	26.88461538	24.18181818	24.125	27.54545455
SLC34A2	16.75	18	16	15.2	16.86363636	17	17.73076923	14.72727273	14.875	15.36363636
SLC34A3	399.1875	396	243.8333333	365	350.4545455	347	372.1538462	279.6363636	221.625	281.3636364
SLC35A1	1593.625	1504.333333	382.9166667	336	791.4090909	487.5	449.9615385	613.9090909	619.25	664.7272727
SLC35A2	63.75	45	30.83333333	52.2	30.18181818	33.75	31.76923077	79.90909091	98.875	68
SLC35A3	137.5625	179.6666667	1089.083333	49.2	327.0909091	53.5	343.7692308	250.3636364	397.25	235.5454545
SLC35A4	493.1875	487.6666667	250.9166667	285.2	538.2272727	337.75	315.1153846	496.9090909	370.375	478.0909091
SLC35A5	364.875	446.1666667	52.33333333	364.2	204.9090909	255.5	112.1153846	462.5454545	656.5	525.3636364
SLC35B1	525	438.8333333	493.8333333	221.8	245.7727273	227.5	325.1153846	879.9090909	658.875	662.6363636
SLC35B2	298.6875	297.8333333	341.4166667	92	303.8181818	192.5	162.1923077	749	997.75	240.3636364
SLC35B3	224.6875	211.5	92.25	152.8	337.1818182	93.75	113.3076923	694.4545455	1119.375	429
SLC35B4	162.0625	118.1666667	118.0833333	35.8	174.9090909	85	132.9230769	310.2727273	441.25	539.7272727
SLC35C1	194.6875	183.6666667	79.25	125	202.6363636	191.75	147.2692308	198.9090909	263.125	159.0909091
SLC35C2	309.3125	308.6666667	211.25	305.8	510.7272727	231	217.5384615	275.6363636	323.5	299.5454545
SLC35D1	77.5625	83.16666667	543.5	62.8	165.7272727	62	143.9230769	68.54545455	241.875	101.5454545
SLC35D2	279.5	210.5	382.6666667	70.6	330.6363636	71	191.9230769	352.2727273	256.5	329.9090909
SLC35D3	11.375	11	12.83333333	11.4	10.59090909	12	12.23076923	10.18181818	11.375	11.45454545
SLC35E1	1497.1875	1082.5	1124.083333	1839	1378.181818	3077.5	2215.923077	433.9090909	392.25	588.5454545
SLC35E2	17.9375	17.83333333	17.08333333	23.8	14.04545455	16.25	15.61538462	21.63636364	16.875	27.63636364
SLC35E3	236	264.6666667	217.4166667	521.6	248.6363636	168.5	147.8461538	296.1818182	407.5	510.9090909
SLC35E4	28.4375	33.16666667	27.5	27.8	23.5	27.75	22.92307692	223.4545455	52.25	57.63636364
SLC35F1	98.3125	85.16666667	62.91666667	91.4	86.09090909	101.5	98.5	66.81818182	62	64.45454545
SLC35F2	47.4375	39	97.83333333	40.8	118.8181818	87.25	150.7692308	572.6363636	119.875	63.27272727
SLC35F3	12.25	12.33333333	12.83333333	13.8	11.27272727	11.75	11.42307692	13.18181818	12.5	16.54545455
SLC35F4	15.875	15.16666667	15.41666667	18	13.22727273	17.5	14.19230769	11	11.25	11.81818182
SLC35F5	11.4375	11.66666667	11	12	10.13636364	11.75	10.19230769	9.545454545	10.25	9.818181818
SLC36A1	343.9375	229.1666667	118.0833333	561	110.2727273	139.5	112.6923077	243.1818182	543.375	1082.909091
SLC36A4	238.5	137	91.5	125.4	108.4090909	84	125.9230769	136.5454545	157.875	394.3636364
SLC37A1	80.4375	231.5	177.4166667	94.2	91.13636364	66.5	57.88461538	84.36363636	52	141.9090909
SLC37A2	126.375	182.3333333	31.08333333	64.6	39.04545455	80.75	54.11538462	45.72727273	39.875	813
SLC37A3	87.875	47.66666667	160.6666667	363.8	191	77.75	115.4615385	368.7272727	290.5	56.09090909
SLC37A4	95.0625	96.16666667	83.33333333	85.6	105	105	83.96153846	135	96.75	143.3636364
SLC38A1	32.1875	42.5	3098.5	195.8	2895.272727	1517.25	2253.653846	785.4545455	1810.5	144.8181818
SLC38A10	128.375	166.8333333	115.1666667	101	92	86.75	84.42307692	320	401	274.6363636
SLC38A11	20.75	22	11.66666667	19	16.13636364	70.75	20.23076923	13.18181818	171.25	12.36363636
SLC38A2	1604.5625	988.8333333	2152.416667	2438	1902.227273	1479	2033.807692	4980.545455	8207.875	3198.636364
SLC38A3	67.9375	63.83333333	50.41666667	77.8	48.59090909	87.75	61.65384615	49.09090909	46.875	57.18181818
SLC38A4	7.5625	7.166666667	6.833333333	8	6.909090909	8	7.461538462	8	92.125	7.181818182
SLC38A5	60.375	57.16666667	136.1666667	61.6	122.5	55.5	74.30769231	115.2727273	103.75	55.27272727
SLC38A6	114.75	114.6666667	40.41666667	13.6	73.95454545	26.5	28.57692308	212.2727273	332.5	2365.090909
SLC38A7	189.1875	147.6666667	89.75	93.8	119.0454545	118.25	116.1923077	239.4545455	279.625	302.7272727
SLC38A9	145.9375	133.8333333	122.0833333	56.2	159.7272727	71.75	65.34615385	227.1818182	226.125	318.6363636
SLC39A1	158.4375	206.6666667	62.08333333	136.8	93.54545455	116.75	85.19230769	205.2727273	227.75	280.2727273
SLC39A10	120.25	110.8333333	220.9166667	33.6	256.4545455	176.75	126.1923077	552.0909091	467.75	696.8181818
SLC39A11	385	299.8333333	180.9166667	93.4	92.81818182	96.5	74.07692308	101.4545455	260.875	805.0909091
SLC39A12	9.875	9.666666667	9.916666667	10	9.090909091	10	9.307692308	8.909090909	9.625	10
SLC39A13	128.25	259.6666667	129.8333333	93.4	304.3181818	97.5	162.5	347.1818182	394.5	278.9090909
SLC39A14	36.75	29.33333333	76.66666667	30.8	120.0909091	53	89.42307692	823.3636364	1807.625	78.27272727
SLC39A2	82.1875	86.66666667	36.33333333	80.8	65.95454545	87.75	69.76923077	48.63636364	47	53.36363636
SLC39A3	161.125	164.8333333	95.5	89.6	144.7272727	72	65.84615385	219.3636364	283.25	276.7272727
SLC39A4	208.4375	150.3333333	104.1666667	45.4	105.7272727	112.25	59.61538462	142.2727273	150.5	171.9090909
SLC39A5	162.125	162	95.5	140.2	162.6363636	162.25	144.1923077	123.4545455	126	123.3636364
SLC39A6	644.8125	906.6666667	947.4166667	576.4	798	436.75	521.3076923	563.4545455	3184.625	970.6363636
SLC39A7	114.125	98.16666667	292	93	92.77272727	55.25	49.23076923	279.0909091	636.875	138.9090909
SLC39A8	40	35.66666667	17.91666667	63.2	24.22727273	51.25	33.38461538	32.18181818	32.5	35.81818182
SLC39A9	495.5625	498.8333333	279.4166667	398.4	314.6363636	149.5	216.9230769	766.1818182	995.125	872.9090909
SLC3A1	18.875	16.5	17.91666667	17.2	18.81818182	16	26.57692308	22.36363636	24.875	17.54545455
SLC3A2	471.1875	482.1666667	400.5833333	222	403.5454545	169.75	342	621.9090909	1107.75	1020.545455
SLC40A1	68.5	53.33333333	38.83333333	136.6	79.54545455	97	70.46153846	71.27272727	52.5	43.54545455
SLC41A1	84.125	84	773.8333333	81	265.5909091	106.75	212.2692308	253.2727273	382.125	84.90909091
SLC41A2	12.4375	10.5	12.33333333	11.8	11.63636364	15	12.65384615	30.09090909	108.75	171.3636364
SLC41A3	186.875	177.5	195.75	90	226.8636364	159.5	203	404.3636364	346.625	172.7272727
SLC43A1	109.6875	73.66666667	82.33333333	61.4	122.3181818	83	96.07692308	135.0909091	106.75	103.4545455
SLC43A2	351.9375	492	61.41666667	430.2	62.81818182	160.5	81.80769231	165.3636364	110.375	214.4545455
SLC43A3	616.125	623.6666667	57.83333333	94.2	146.3636364	95.25	120.5769231	653.9090909	255	1549.363636
SLC44A1	312.1875	215.8333333	315.6666667	108.6	127.8636364	97	57.42307692	664.2727273	834.875	180.5454545
SLC44A2	184.75	780.8333333	368.4166667	1642.8	439.3181818	132.5	215.0384615	272.0909091	397.75	358.7272727
SLC44A3	10.9375	11.66666667	10.16666667	12.6	11.54545455	13	12.07692308	12	47.75	10.27272727
SLC44A4	30.1875	32.66666667	18.5	25	24.77272727	30.75	29.19230769	25.72727273	20.875	26.90909091
SLC44A5	7.75	7.666666667	16	8.2	12.68181818	11.25	9.038461538	87.90909091	7.75	7.545454545
SLC45A1	36.9375	43.83333333	27.83333333	43.6	35.95454545	34.25	32.23076923	41.36363636	40.125	34
SLC45A2	72.3125	71.5	51.91666667	78.6	56.27272727	91.5	65.26923077	50.36363636	59.625	53.27272727
SLC45A3	62.125	65.83333333	40.5	62	52.13636364	64.25	52.26923077	145.3636364	48.875	149.9090909
SLC45A4	126.375	145	128.75	1720.8	125.8181818	46.25	115.5	80.54545455	82.5	277.5454545
SLC46A1	103.125	112.5	57.75	90.4	71.81818182	121.25	93.96153846	67.81818182	108	215.2727273
SLC46A2	522.3125	243.3333333	22.58333333	33.6	29.72727273	35.75	29.19230769	25.72727273	22.375	50
SLC46A3	240.0625	372	193.25	193	366.5	166.5	195.8846154	95.45454545	207.75	475.1818182
SLC47A1	34.6875	23.83333333	42.83333333	25.6	17.04545455	21.25	20.65384615	87	39.625	229.0909091
SLC47A2	26.25	29.83333333	30.66666667	25.6	21.27272727	29	22.23076923	21.72727273	22.875	20.90909091
SLC48A1	210.9375	155.5	106.8333333	341.4	119.1363636	125.5	104.0384615	211.1818182	274	733.0909091
SLC4A1	27	26.83333333	18.83333333	25.2	24.27272727	22.5	27.92307692	22.63636364	19.625	22.45454545
SLC4A10	8.4375	8.333333333	10.25	9	8.590909091	8.75	9.076923077	9.454545455	8.875	8.636363636
SLC4A11	19.3125	18.83333333	23.75	24.4	18.77272727	25.5	20.26923077	80.90909091	39.25	36.36363636
SLC4A1AP	321.125	305.3333333	418.9166667	217.4	313.4545455	146	320.4230769	463.7272727	416.625	502.6363636
SLC4A2	190.4375	197.8333333	50.33333333	112	129.5909091	83.25	62.92307692	295.6363636	283.125	275.6363636
SLC4A3	49.125	53.83333333	51	53.6	41.13636364	48	40.73076923	43.36363636	58.5	40.18181818
SLC4A4	57.625	55.83333333	67	46	52.81818182	64.5	85.42307692	30	37.625	29.54545455
SLC4A5	34.375	32	21.75	31.8	39.45454545	33.25	34.23076923	25.27272727	28.5	29.54545455
SLC4A7	61.5625	74.5	92	24.6	249.2727273	56.75	151.6923077	241	227.25	238.0909091
