naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
S20556	8.76797777294427e-124	1.92804306655069e-24	9.34958223496293e-19	0	1	1.128209221373e-202	8.474472719339e-103	1.59150123716865e-58
S2056	1.30715121523526e-123	1.7667492264019e-24	1.00718856442957e-18	0	1	1.46580646641712e-202	8.51211085844704e-103	1.43350633327852e-58
S20563	6.44144401194303e-124	1.84724762961663e-24	7.30782407102213e-19	0	1	1.47552118428534e-202	9.33595068307441e-103	1.72333512350467e-58
S2057	2.20143774442348e-123	2.27476462997595e-24	1.37855211473655e-18	0	1	1.85107664726763e-202	8.10663735621104e-103	1.83342757674628e-58
S20576	1.28199536516211e-123	3.23942392389446e-24	1.61090767040789e-18	0	1	1.56363230946998e-202	7.80152920865125e-103	2.08314502157291e-58
S20581	7.97284234224645e-124	2.27290482956391e-24	1.01043310197801e-18	0	1	1.56088902284886e-202	8.54111019242319e-103	1.79484999866935e-58
S20598	1.80361454074441e-123	1.80267244742154e-24	1.20946901342748e-18	0	1	1.36880597951519e-202	9.72225027648764e-103	1.63973568293098e-58
S2060	1.3315587155953e-123	2.32420492599311e-24	9.75202553027059e-19	0	1	1.28797206285398e-202	8.7498418441658e-103	2.18372059784136e-58
S20601	1.52435195867507e-123	2.37728896569476e-24	1.48777236771659e-18	0	1	1.74768837747526e-202	9.08133003035434e-103	1.69122461349377e-58
S20602	1.33321647094453e-123	2.23435322547354e-24	8.82760393916807e-19	0	1	1.2194562223123e-202	7.90889938024126e-103	1.72017849971237e-58
S20603	9.4609440010246e-124	1.67049686744145e-24	1.19152878775766e-18	0	1	1.61844458303572e-202	9.57848136677973e-103	1.76645044649387e-58
S20607	1.23072722829104e-123	2.18427920058101e-24	1.1058025532854e-18	0	1	1.24600048844542e-202	8.80838140972233e-103	1.76190150800499e-58
S20608	8.08758595981601e-124	1.49327231103279e-24	6.52302836885077e-19	0	1	1.35240254279867e-202	8.90550201380481e-103	1.56637351716184e-58
S20609	1.08248050745036e-123	2.2034089423263e-24	9.03798963731787e-19	0	1	1.25433088027189e-202	7.7849634902363e-103	1.79674824696834e-58
S20610	7.50012240433288e-124	1.25706328095058e-24	8.66933842638485e-19	0	1	1.05250077862746e-202	8.87825988574405e-103	1.28958626064035e-58
S20617	1.03590452800091e-123	1.49385205573874e-24	1.11749920725495e-18	0	1	1.68152236472662e-202	7.55059467345074e-103	1.94367671234218e-58
S20621	1.03064039666594e-123	2.24083632783285e-24	1.17598838250223e-18	0	1	1.4601345321707e-202	8.95974044906387e-103	1.73398122604335e-58
S20624	6.93165158907876e-124	1.93042335800862e-24	8.31192077262291e-19	0	1	1.32052776357155e-202	8.14061020377657e-103	1.59988507849979e-58
S20629	1.08406108030316e-123	2.59371017063553e-24	9.95817868613372e-19	0	1	1.19409252902236e-202	7.04648416840496e-103	1.69477444318875e-58
S20630	8.74688387815481e-124	1.84438172661484e-24	8.85014997186263e-19	0	1	1.40829668783643e-202	9.42128342983725e-103	1.80311108282162e-58
S20644	9.86110378434677e-124	1.83988714542182e-24	1.03401263024363e-18	0	1	1.56371901806011e-202	8.67624187852711e-103	1.89788592320883e-58
S20664	1.42519175875128e-123	2.53059612669011e-24	1.2857532567515e-18	0	1	1.32499902730602e-202	8.26356096204723e-103	1.68497627560766e-58
S20676	1.5061558343829e-123	3.11647961766725e-24	1.12097477037709e-18	0	1	1.45767049217919e-202	9.06853982583504e-103	2.34716339760861e-58
S20678	1.35336974877077e-123	2.15304321547456e-24	9.50141183738423e-19	0	1	1.29818077884452e-202	7.45252997743672e-103	1.71758116817748e-58
S20687	8.01001054012501e-124	2.00041215630247e-24	9.57824874718142e-19	0	1	1.28459296485631e-202	1.03105563281772e-102	1.665260961561e-58
S20688	2.7240176404971e-123	2.52670507344226e-24	1.42779990190886e-18	0	1	1.59564306623481e-202	9.66259218772344e-103	1.96790186509586e-58
S20696	1.34714584268615e-123	1.64841246399767e-24	7.00721859530634e-19	0	1	1.43578656246368e-202	9.25690729182466e-103	1.87319783857191e-58
S20702	7.97884069074928e-124	1.63138498315431e-24	8.29109070517562e-19	0	1	1.17702473108138e-202	6.4326667033576e-103	1.35935595036727e-58
S20706	1.30878311978154e-123	2.32688075184495e-24	8.71657822663952e-19	0	1	1.29315448392823e-202	7.25436971525025e-103	1.64515472983175e-58
S20714	9.58417426999649e-124	2.3629633897664e-24	9.09051420548681e-19	0	1	1.32668693168484e-202	8.01878471937144e-103	1.99214585534082e-58
S20719	1.87891661989661e-123	2.56738076719822e-24	1.43508263036639e-18	0	1	2.02327810231663e-202	1.13161942366531e-102	2.47306177668362e-58
S20730	1.1459515475065e-123	1.89384371052976e-24	1.28668045580241e-18	0	1	1.47338177311398e-202	9.71448112625529e-103	1.92437942339758e-58
S20739	2.46329778868834e-123	2.11849140762516e-24	1.5934721537785e-18	0	1	1.54353118813151e-202	1.19802845813342e-102	2.3232401295427e-58
S20742	1.26235356803639e-123	2.63469740399018e-24	8.90614995419381e-19	0	1	1.66799847208178e-202	9.89173511208457e-103	2.05265089044285e-58
S20748	1.49369547023793e-123	1.76645534270827e-24	9.67004030467663e-19	0	1	1.41583646121895e-202	1.02950357883329e-102	1.78937811717784e-58
S20752	1.11613462089183e-123	1.78937687542432e-24	7.25774768673572e-19	0	1	1.09144389186865e-202	9.50998856743978e-103	1.51496375536874e-58
S20759	1.44260471691732e-123	1.46682552583702e-24	1.30815528625645e-18	0	1	3.73608678412853e-202	1.00033889906993e-102	1.58090237318446e-58
S20764	8.7505526884951e-124	1.79379780119674e-24	7.47245292306337e-19	0	1	1.24819900541893e-202	9.91493700827468e-103	1.77518364192021e-58
S20769	6.65375682526169e-124	1.91366364555197e-24	8.50258723536483e-19	0	1	1.0423462770983e-202	6.65078026588199e-103	1.63386442742435e-58
S20774	9.17942725945271e-124	1.41166452226261e-24	8.80523740885762e-19	0	1	2.30219701561472e-202	7.60711952594375e-103	1.34415385187297e-58
S20782	8.33194976457637e-124	1.8324797773022e-24	9.94424542615893e-19	0	1	1.43529235920407e-202	8.73081867890256e-103	1.75561107756813e-58
S20783	5.25437490182633e-124	1.2102769981026e-24	4.89124558485596e-19	0	1	1.23756242609285e-202	9.86936278446657e-103	1.31431699758506e-58
S20786	1.56062189539264e-123	2.07486472095952e-24	1.07911888105099e-18	0	1	1.35233067630085e-202	8.52561322258947e-103	1.67500833951834e-58
S20796	9.25468663479734e-124	1.74071169569728e-24	6.54567468286788e-19	0	1	1.17290917413536e-202	8.93435516429056e-103	1.68763542733997e-58
S208	1.2686385140854e-123	2.37475269044327e-24	8.64905134941823e-19	0	1	1.18467497666389e-202	1.13233604979605e-102	2.30505836138006e-58
S20809	1.68690770952098e-123	1.77888996902198e-24	1.07647424873627e-18	0	1	1.44797962365052e-202	9.9647269501561e-103	1.88900730194761e-58
S2081	1.17739307399412e-123	1.68449632068587e-24	9.11082629169021e-19	0	1	1.06651035059047e-202	8.06516252841353e-103	1.71138965919986e-58
S20816	5.92337383866815e-124	9.5074956395199e-25	9.36774563752115e-19	0	1	1.19375046951867e-202	6.53274928771979e-103	1.09021545585505e-58
S20820	4.53766197186293e-124	1.15198128359432e-24	6.52456583237635e-19	0	1	1.8410957180063e-202	6.63855972105921e-103	8.99342952551774e-59
S20827	8.38385718249363e-124	2.44486918973537e-24	7.01149408888949e-19	0	1	1.17047000782889e-202	9.98117923029831e-103	1.50077560106268e-58
S2083	1.57706382264414e-123	2.79207419089323e-24	1.78704232975961e-18	0	1	1.44464795578857e-202	9.13849721515608e-103	1.4947075912569e-58
S20835	1.18256218213698e-123	1.9070428723025e-24	8.03279413143158e-19	0	1	1.40615077929291e-202	9.8420369996012e-103	1.52926484254141e-58
S20838	1.13466470818217e-123	2.76032335020249e-24	1.2804703154324e-18	0	1	1.27518034761356e-202	9.2431863764308e-103	1.55564543700091e-58
S20853	7.40402178986552e-124	1.95392796026883e-24	1.2945169073009e-18	0	1	1.62445746364315e-202	1.05917098891205e-102	1.48800386985088e-58
S20855	9.2947376262719e-124	2.58857349032672e-24	9.16809442457077e-19	0	1	1.44877942931105e-202	8.46461004738678e-103	1.76214577634854e-58
S20856	1.59380601405375e-123	2.63225138779356e-24	1.13079217735263e-18	0	1	1.08725823346065e-202	8.05127317813529e-103	1.90059123133402e-58
S20858	9.61921484635533e-124	1.49540605247102e-24	9.18386797832335e-19	0	1	1.18742355217971e-202	7.67317472505477e-103	1.73777136047682e-58
S20866	1.0574658299982e-123	2.24662179686879e-24	1.05855322265959e-18	0	1	1.67681241144504e-202	8.67167250861355e-103	1.74776144033206e-58
S20870	1.86770427980737e-123	2.33421471896016e-24	1.62132555640072e-18	0	1	1.55545281806861e-202	1.05350379551823e-102	1.96232401817393e-58
S20873	9.15613758038217e-124	1.48540596538915e-24	9.27805181276069e-19	0	1	1.05793767184884e-202	6.97379331351268e-103	1.68810925463829e-58
S20875	1.28345351660565e-123	2.1307735497441e-24	1.0032727063537e-18	0	1	1.31683504318553e-202	9.13009754186556e-103	1.92132726538134e-58
S20887	9.810516827626e-124	1.93656144506849e-24	9.7490517646096e-19	0	1	1.30937466277165e-202	7.06856293725057e-103	1.45507980239346e-58
S20889	7.91837362019051e-124	1.54573957681901e-24	7.47079566376986e-19	0	1	1.42233500023406e-202	8.54146541459732e-103	1.47508519225113e-58
S20899	1.35472126472702e-123	1.92855097213174e-24	1.1475474492259e-18	0	1	1.16395178712041e-202	7.71609161738796e-103	1.88794701795413e-58
S20909	1.61321200408431e-123	1.70888732598815e-24	7.4504207562223e-19	0	1	1.20939705185158e-202	8.89900234597439e-103	1.61052748135785e-58
S20913	1.15455431588683e-123	1.55882316634832e-24	8.81965304453127e-19	0	1	1.81575719976089e-202	9.17564943894338e-103	1.59926418374604e-58
S20917	1.75729456987847e-123	2.21833504299675e-24	1.00487343797847e-18	0	1	1.40360919173758e-202	5.18770678827623e-103	1.14476643583558e-58
S20925	8.60654464669724e-124	1.5176901453288e-24	9.23775255874338e-19	0	1	1.31660687283128e-202	8.0112661517003e-103	1.44535940365285e-58
S20931	9.4838256524706e-124	1.60529370488653e-24	9.1495570613153e-19	0	1	1.19337817743615e-202	9.55412403649793e-103	1.52503069257628e-58
S20936	1.03348041281981e-123	2.3614242827032e-24	1.35115558313957e-18	0	1	2.01454584033182e-202	8.31362076921002e-103	1.60804555573074e-58
S20940	1.53461955752101e-123	1.89523569701251e-24	1.16700747988898e-18	0	1	1.41711610839318e-202	9.21742394090272e-103	2.17671613525531e-58
S20943	1.05967440131924e-123	1.67135393337303e-24	7.33085719868819e-19	0	1	1.52482953342531e-202	8.19817966169066e-103	1.62244354476376e-58
S20954	1.18520863807497e-123	1.66340246757206e-24	9.59180216499907e-19	0	1	1.48044883782014e-202	6.64801485921801e-103	1.69915007069104e-58
S20956	1.07590153174629e-123	1.82199282433379e-24	8.4748151610308e-19	0	1	1.46467573425877e-202	9.94843970250963e-103	1.65673548355881e-58
S2096	1.06763687914206e-123	1.95709973342169e-24	1.34933989780934e-18	0	1	1.51751905695671e-202	9.26015883834396e-103	1.76057084054985e-58
S20972	1.04998669454673e-123	1.96743677890688e-24	1.04953756757834e-18	0	1	1.47040607668216e-202	8.21809271452177e-103	1.58089689420383e-58
S20979	1.25296493989437e-123	2.00224327953258e-24	8.71065920302736e-19	0	1	1.53249386729783e-202	9.19938195932846e-103	1.71376379427885e-58
S2098	9.99969533973824e-124	1.74820852331966e-24	9.69567878044179e-19	0	1	1.17240793207822e-202	8.41636305989967e-103	1.76602195492102e-58
S20980	1.29077366274764e-123	2.14170129076771e-24	1.05562235485559e-18	0	1	1.14711070872186e-202	8.07135154995491e-103	1.86840638242647e-58
S20986	9.03637499212154e-124	2.34784517824444e-24	9.44467990901362e-19	0	1	1.23175725342657e-202	9.13174310049735e-103	1.81206948616675e-58
S20989	9.87940489584124e-124	1.78610547346497e-24	8.58002530618873e-19	0	1	1.33088074295149e-202	8.5847152007935e-103	1.37796885309402e-58
S20997	8.92801308149535e-124	1.60286984017521e-24	1.16901529682031e-18	0	1	1.32163271184455e-202	7.67221742967812e-103	1.20744567266342e-58
S21000	1.41527856876418e-123	2.17265224839504e-24	9.44284705197085e-19	0	1	2.17445617735883e-202	1.31583827049043e-102	1.86953992167876e-58
S21005	1.48093779798262e-123	2.7371173268101e-24	1.13752149558243e-18	0	1	1.26266445281112e-202	1.02800611420286e-102	2.27786662892391e-58
S21007	1.09828010530549e-123	1.56896946737892e-24	8.76213172113525e-19	0	1	1.33543951435232e-202	9.57675530500627e-103	1.35551706750686e-58
S21009	8.44246410923523e-124	1.74697295902423e-24	8.45685887032354e-19	0	1	1.02658610159777e-202	7.93232400172507e-103	1.7712689383411e-58
S21015	1.19140675680193e-123	2.67240243278294e-24	1.468531088938e-18	0	1	1.34477794337208e-202	9.06950370475363e-103	1.72516969500002e-58
S21034	2.19226324488062e-123	2.94224478147604e-24	1.3938292231498e-18	0	1	1.44812014328762e-202	8.80183060509736e-103	1.80802957689506e-58
S21037	1.81239327924995e-123	2.16973263435173e-24	9.71680423345615e-19	0	1	1.2331782082187e-202	8.19552823615159e-103	1.83469885244155e-58
S21048	1.1024521550811e-123	2.30815046986157e-24	1.04621097395081e-18	0	1	1.35499228187219e-202	1.00523223840727e-102	2.18372059784128e-58
S21058	1.67885315407473e-123	1.65404361531603e-24	9.31568529501276e-19	0	1	1.18807669211086e-202	8.47913408597541e-103	1.42733430632653e-58
S21060	1.25246131744861e-123	2.35371114211458e-24	9.38984864239273e-19	0	1	1.48802761517905e-202	1.17031387763775e-102	1.68615630453637e-58
S21064	6.38012257367374e-124	1.40189400862138e-24	8.4236290314752e-19	0	1	2.6609805536719e-202	1.2762717184846e-102	1.12037234549536e-58
S21068	1.10843644048912e-123	2.09376173627549e-24	8.00589060742672e-19	0	1	1.10928338044528e-202	9.25660786470564e-103	1.80359232825657e-58
S21071	7.41192940791058e-124	2.17786915023411e-24	8.5521188519327e-19	0	1	1.53930732920771e-202	8.72993113513969e-103	1.57586426823875e-58
S21076	9.6694855878275e-124	2.25551562029257e-24	8.23587482433733e-19	0	1	1.29687368388446e-202	1.02012705266902e-102	1.78263122085206e-58
S21079	1.19931950057006e-123	2.0839739983633e-24	1.0465010854417e-18	0	1	1.76477545884866e-202	9.66871126442673e-103	1.72909037697267e-58
S21084	1.38814285651644e-123	1.9322439878203e-24	1.56538096610505e-18	0	1	1.61644523946274e-202	1.06233259215692e-102	2.00350801112494e-58
S21089	1.58479479400499e-123	1.97166886623489e-24	1.0668473834703e-18	0	1	2.75747530815961e-202	8.82728803298504e-103	2.01641595997522e-58
S21090	1.50315735850222e-123	2.00127202068167e-24	9.50233390487812e-19	0	1	1.28346857008136e-202	8.09840020778205e-103	1.89597938576362e-58
S21094	1.32472329651966e-123	1.94172282789504e-24	8.85628655489494e-19	0	1	3.06850223420156e-202	8.91843317044141e-103	1.56429572852484e-58
S21101	7.63778410888156e-124	1.55595170059699e-24	7.59243105587719e-19	0	1	1.7733303286955e-202	9.70940983129236e-103	1.75649354951426e-58
S21107	4.57675811397229e-123	2.56916095683392e-24	8.67739439790157e-19	0	1	1.26708323676318e-202	6.64905943323201e-103	1.79128920267852e-58
S21110	1.20755679603398e-123	1.74211187903975e-24	6.18555009418763e-19	0	1	1.01546086039037e-202	8.24045276177501e-103	1.57875606734177e-58
S21111	1.00554736962068e-123	1.83601427698022e-24	9.30845610355913e-19	0	1	1.47359625551237e-202	9.9304810540978e-103	1.94720297649099e-58
S21123	1.51319304038984e-123	2.18497576402992e-24	1.09138022460389e-18	0	1	1.57441365006142e-202	1.18354031144469e-102	2.16087898318239e-58
S21128	9.94481229570624e-124	1.57891912671836e-24	7.57214429247057e-19	0	1	1.35723258015701e-202	1.24800943855143e-102	1.81499211227702e-58
S21129	9.74075865929932e-124	1.7948674146309e-24	7.02569965228653e-19	0	1	1.64806670222042e-202	8.67499909227429e-103	1.53767784382973e-58
S21130	1.1126470712567e-123	1.58328094538006e-24	1.07359793965465e-18	0	1	1.5274565064097e-202	1.28646200209287e-102	1.91865228645925e-58
S21132	1.15921731236959e-123	1.62461433267626e-24	1.13763188671299e-18	0	1	1.81109384071298e-202	1.15903342993168e-102	1.76411948445734e-58
S21134	1.33474675923721e-123	1.64323324774777e-24	8.61052917015402e-19	0	1	1.22663098601852e-202	9.11909258722293e-103	1.66923639127206e-58
S21139	1.29826153713922e-123	1.65047041395994e-24	7.17979127026381e-19	0	1	2.13848828006664e-202	9.66920274518128e-103	1.6902109059694e-58
S21141	1.08809992081032e-123	1.71303814543939e-24	1.41754428635118e-18	0	1	1.32787680044885e-202	9.26812138947826e-103	1.68758278807271e-58
S21151	1.57609669276243e-123	1.89195434770645e-24	1.25016091848378e-18	0	1	1.30378679383355e-202	8.85912127466698e-103	1.74500150229039e-58
S21156	6.54001589022747e-124	2.10926049122123e-24	8.14549234170459e-19	0	1	1.21156177548786e-202	7.82969950764849e-103	1.49374954999283e-58
S2116	1.15493450960452e-123	1.77050053208197e-24	1.29163085304292e-18	0	1	1.31116989395938e-202	1.11196818558636e-102	1.83027226962687e-58
S21160	1.4920036305321e-123	2.46296696456323e-24	9.4864078972733e-19	0	1	1.9358644891544e-202	9.71344870112333e-103	2.02521247822569e-58
S21165	1.08762110068989e-123	2.71772084930779e-24	1.12664562988992e-18	0	1	1.21764588780624e-202	7.58010030935282e-103	1.88194345116734e-58
S21166	1.25924678369861e-123	2.03814582547693e-24	1.24607750704715e-18	0	1	1.51973660257037e-202	9.92071159815161e-103	1.71967183117237e-58
S21177	1.04378968217117e-123	1.86629529796647e-24	1.14695898989126e-18	0	1	1.0642531059853e-202	6.08305875962262e-103	1.38684185067704e-58
S21179	9.26376811446842e-124	1.69022730658682e-24	8.0588942542819e-19	0	1	1.4097421413048e-202	9.52930021374897e-103	1.71578439845641e-58
S21188	8.60982635338786e-124	1.9970594453229e-24	1.02215487547708e-18	0	1	1.35260566441963e-202	1.17186158769105e-102	1.71261786319764e-58
S21191	1.32362188078745e-123	1.7899723192114e-24	9.0273459925602e-19	0	1	1.40811773711247e-202	9.01455915350151e-103	1.45348207384397e-58
S21195	8.66067302025781e-124	1.13539734826503e-24	6.87739354302404e-19	0	1	1.257909356699e-202	6.56525147644347e-103	1.12001905597467e-58
S21198	1.91032889827393e-123	2.44514034944113e-24	1.18579433370969e-18	0	1	1.3283156036373e-202	7.90813193309575e-103	1.93025744633373e-58
S21199	1.37648228808663e-123	2.06016127128043e-24	1.13272198348932e-18	0	1	2.06991467742809e-202	1.11009425617878e-102	1.65356903554751e-58
S21202	1.08596006166432e-123	1.71703241711641e-24	1.27876734445017e-18	0	1	1.53199823368825e-202	8.8940279599589e-103	1.61980290441536e-58
S21207	1.16414926212012e-123	2.76062949683415e-24	1.26982862741465e-18	0	1	1.40504009500447e-202	9.44630601993828e-103	2.04577612910804e-58
S21208	1.64608752276036e-123	2.13663026513363e-24	9.64781272298752e-19	0	1	1.25051118995151e-202	9.61324569588521e-103	1.34186383155929e-58
S21213	1.15384628875248e-123	1.99625673813605e-24	1.11221354181524e-18	0	1	1.37567972668194e-202	9.22202519159104e-103	1.63898003262013e-58
S21216	1.04615095860067e-123	1.81118922094368e-24	1.08867535810054e-18	0	1	1.14814217331386e-202	7.91207959762029e-103	1.35501918536367e-58
S21218	1.07267724011333e-123	2.2231992875097e-24	1.1632601763016e-18	0	1	1.02226410374008e-202	8.14994471791849e-103	1.68899291750871e-58
S21221	1.11758227611144e-123	2.36227557969675e-24	1.2263865738616e-18	0	1	2.51933208074164e-202	9.76800275164019e-103	2.07200614040385e-58
S21222	2.23236208118203e-123	2.40546744970428e-24	2.09602192501136e-18	0	1	1.54499050009127e-202	9.21980948794484e-103	1.75974730728773e-58
S21224	7.5183399038072e-124	1.52758989035483e-24	1.02782440107136e-18	0	1	1.69778601204851e-202	6.64564981292163e-103	1.29689194226281e-58
S21234	9.95346704889239e-124	1.15870818573183e-24	1.12510044660269e-18	0	1	1.66180138811828e-202	1.16146218097995e-102	2.3597242465052e-58
S21242	1.37671129229028e-123	2.10219613237802e-24	1.02621556163032e-18	0	1	1.27167319904483e-202	7.14293473787684e-103	1.58246465680072e-58
S21247	8.1141453220323e-124	1.79795545412225e-24	7.17869649028195e-19	0	1	1.63726513472312e-202	1.11176266921723e-102	1.90007751888563e-58
S2125	1.11981937453771e-123	2.11819774271167e-24	5.4789593612119e-19	0	1	1.39548630603506e-202	1.02242534988827e-102	2.17202134127851e-58
S21252	1.19443309602491e-123	2.02805570166317e-24	1.34158067065266e-18	0	1	1.88606313100784e-202	1.12780854470591e-102	1.84465149614473e-58
S21253	1.35678398508953e-123	2.20707748095534e-24	1.26687467006908e-18	0	1	1.5905230730285e-202	7.54466550610312e-103	1.77924265273603e-58
S21254	1.0546732073359e-123	2.5171955146269e-24	9.82516681988408e-19	0	1	1.4070900244083e-202	8.10251773524476e-103	1.68073617013802e-58
S21265	1.96638531411949e-123	2.02906808785188e-24	1.54590729680158e-18	0	1	1.38021973567759e-202	9.44512751099038e-103	1.82730603936893e-58
S21273	1.20075852072391e-123	2.35074374203654e-24	8.42795086266472e-19	0	1	1.20398267639885e-202	9.5108235681851e-103	1.99220799457269e-58
S21275	9.1987902429495e-124	1.53926035855364e-24	9.45581560912795e-19	0	1	1.12831349486348e-202	7.96840112321483e-103	1.61234813178693e-58
S21276	1.19234029922052e-123	2.13986128400419e-24	1.12043100195571e-18	0	1	1.91628830961529e-202	9.53634837372834e-103	1.74565477769363e-58
S21280	1.40063985625933e-123	2.35553909599676e-24	1.09133483632017e-18	0	1	1.49884857002574e-202	9.5765782906169e-103	1.56651466808157e-58
S21281	1.00910482354016e-123	1.49640145864602e-24	1.26569852135559e-18	0	1	1.24189623310531e-202	7.80275502941946e-103	1.33992131085724e-58
S21292	9.22816718331015e-124	1.97621139126585e-24	9.37944073944643e-19	0	1	1.14271685000702e-202	7.17737818476584e-103	1.45459072114253e-58
S21296	1.19588283149968e-123	1.45800662721413e-24	9.2135804375224e-19	0	1	1.58453694790879e-202	7.198602918083e-103	1.47125597926459e-58
S21300	7.61370747297589e-124	1.68601488980582e-24	8.25622279673487e-19	0	1	1.5984769794804e-202	7.97694836898999e-103	1.61445057913243e-58
S21301	6.82947245357557e-124	1.47224449323492e-24	8.88259924516863e-19	0	1	1.31843943570484e-202	1.03455392435979e-102	1.43536562774609e-58
S21306	1.01894137359291e-123	1.97440407513041e-24	1.23264196048082e-18	0	1	1.82692148606805e-202	1.03238101180648e-102	2.20234926204324e-58
S21316	1.57624964556059e-123	2.22517264831813e-24	1.09623249693471e-18	0	1	1.65698969914012e-202	1.04466630419401e-102	2.19020859519537e-58
S21317	1.23092771726984e-123	2.12301899200671e-24	1.21794907125712e-18	0	1	1.23997809431249e-202	9.90348943753633e-103	1.96256886573286e-58
S21328	8.01303701507834e-124	2.72002003357533e-24	1.08301543783104e-18	0	1	1.3565710721885e-202	9.461071654564e-103	1.9956632208198e-58
S21332	8.00557007841818e-124	2.26513537860952e-24	3.87356487641933e-19	0	1	9.3981235169102e-203	7.568025449151e-103	1.33202695617682e-58
S21333	1.43034785369535e-123	2.4271062692033e-24	1.16802714910599e-18	0	1	1.58639419176882e-202	7.75408709677714e-103	1.94954611161702e-58
S21335	8.92328018970413e-124	2.20230957025764e-24	1.14310173514124e-18	0	1	1.3603532201416e-202	9.74685606680322e-103	1.70676955154512e-58
S21338	1.19171647964123e-123	1.74646445110666e-24	9.35865952977326e-19	0	1	1.44491500811066e-202	7.93936490777083e-103	1.48883954302946e-58
S21340	1.12018036554434e-123	2.10625086282861e-24	8.49987663711158e-19	0	1	1.59095309311654e-202	8.27693679174493e-103	1.61230901645181e-58
S21343	9.2078168723624e-124	1.71710382797204e-24	1.0219423464439e-18	0	1	1.29780590367007e-202	8.04391000029365e-103	1.51698127585495e-58
S21351	1.40646733450002e-123	2.47563268957085e-24	1.14920311456396e-18	0	1	1.98587933779061e-202	1.01163499201916e-102	2.21610045311698e-58
S21353	1.15521072879179e-123	1.97147754357787e-24	1.10016034539314e-18	0	1	1.25514841633757e-202	8.87715224549857e-103	1.94066793075812e-58
S21361	9.10377019908049e-124	2.03645124829045e-24	8.31215123119558e-19	0	1	1.59783817213464e-202	1.03081267252444e-102	1.77464847096804e-58
S21363	1.26290055952114e-123	2.25626617920559e-24	9.21766861931712e-19	0	1	1.63894559778746e-202	8.04461627567988e-103	1.83151596709313e-58
S21368	8.82165378232659e-124	1.37985557939399e-24	9.17546900195054e-19	0	1	1.36812302546509e-202	1.06641982944185e-102	1.70263392136537e-58
S21372	7.77826906421672e-124	2.19590749009398e-24	1.75656115846329e-18	0	1	1.40483234512118e-202	1.21364137766208e-102	1.85593126201318e-58
S21378	1.34947761539638e-123	1.89106280391423e-24	9.24428605267791e-19	0	1	1.24268556597704e-202	6.92597384817593e-103	2.11883798630796e-58
S21391	1.02767995688658e-123	1.84514894293812e-24	9.4925908596094e-19	0	1	1.85112369371278e-202	1.09297634578275e-102	1.53563811989654e-58
S21396	1.70786749313533e-123	2.09408104333057e-24	1.23435195008056e-18	0	1	1.79054399507597e-202	1.12034431123647e-102	1.48745217010903e-58
S21400	8.79354046027441e-124	1.51586079891339e-24	8.93335381693869e-19	0	1	1.05507920074877e-202	8.86952558895051e-103	1.41026206402498e-58
S21402	6.91325020638327e-124	2.22631429647439e-24	7.97575947403847e-19	0	1	9.33079104842838e-203	8.75077184924436e-103	1.71146676685646e-58
S21407	1.68813004487221e-123	2.52467429092035e-24	7.85636470197382e-19	0	1	1.66354547042321e-202	1.03298705750534e-102	2.12921742555449e-58
S21410	9.10477989549241e-124	1.64868670899652e-24	8.34656106184157e-19	0	1	1.41654977919898e-202	8.47690101068317e-103	1.45977222719485e-58
S21414	9.18569665313581e-124	2.05317596513063e-24	1.01719326014628e-18	0	1	1.40587789832882e-202	1.04616869972437e-102	1.52278079322079e-58
S21418	1.04685820573177e-123	1.40428647623397e-24	1.2845595814224e-18	0	1	1.81967983156377e-202	9.82023085569778e-103	1.82009440010981e-58
S21420	1.33196026641362e-123	2.2794681912267e-24	8.79060160479082e-19	0	1	1.1692050513991e-202	6.76075143764558e-103	1.54060635170151e-58
S21426	9.14145709650076e-124	2.06153260266403e-24	1.29985780179526e-18	0	1	1.37851468288385e-202	9.03737386676394e-103	1.63126738656657e-58
S21427	9.73114212372745e-124	2.31109614180627e-24	1.21698704291883e-18	0	1	1.41841002095686e-202	8.15695262703674e-103	1.6850346734474e-58
S21428	1.1186014039425e-123	1.72921502553122e-24	1.30319575354624e-18	0	1	1.18077272410113e-202	7.74323775225439e-103	1.40563135488366e-58
S21431	9.36036080465805e-124	1.68255921290818e-24	9.91368832512017e-19	0	1	1.45621290600602e-202	9.81809826948638e-103	1.57823088576129e-58
S21437	8.96851510243988e-124	1.48734288444984e-24	1.10678408806405e-18	0	1	1.82504828534494e-202	7.35686069382712e-103	1.46818959042132e-58
S21438	1.08175669238177e-123	3.20449557414788e-24	1.16759003896457e-18	0	1	1.37483768329517e-202	8.54422875807984e-103	2.21940549533105e-58
S21441	1.24430145398446e-123	2.18473345590008e-24	1.11418886872565e-18	0	1	1.10602804462753e-202	8.12674113461726e-103	1.52579197344707e-58
S21442	1.47028521606797e-123	1.36890020654485e-24	1.4484940997305e-18	0	1	1.21098525646728e-202	7.90246974511659e-103	1.53670823793159e-58
S21444	7.76606693112548e-124	1.79151146625735e-24	6.65270887789109e-19	0	1	1.58440515531178e-202	9.50880211353888e-103	1.67999073706853e-58
S21446	1.1653562429163e-123	1.85988997313468e-24	1.33649441423546e-18	0	1	2.02751787546286e-202	9.51280149398867e-103	1.77820083877705e-58
