ID,naive_B_cell,memory_B_cell,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell
S1119,7.03909333333,6.24376,7.35423333333,8.26215,5.420075,5.67788125,6.59051818182,5.3917
S11195,7.5597,6.21972,7.20611666667,8.656225,5.44010833333,6.186175,6.67097272727,5.34219230769
S11197,6.97161333333,6.08976,6.75561666667,8.0055,5.36235833333,5.7300125,6.50410909091,5.40812307692
S11198,6.73354,6.04448,6.30156666667,7.428675,5.32766666667,6.30463125,6.64434545455,5.23793076923
S11211,6.79474,6.1304,6.66215,8.094675,5.3638,5.8337625,6.70935454545,5.37508461538
S11214,6.60305333333,6.01796,7.23228333333,8.0162,5.71059166667,5.82506875,6.49118181818,5.34516153846
S11216,6.8794,6.11176,6.91756666667,8.17195,5.36585,6.01293125,6.6584,5.29489230769
S11224,6.83581333333,6.1171,6.92975,7.927825,5.31315,5.76626875,6.48480909091,5.26407692308
S11236,6.91796666667,5.9868,6.95225,8.0183,5.44045833333,5.97509375,6.65094545455,5.24857692308
S11241,6.68866,6.2302,6.92501666667,7.574775,5.70480833333,5.8216375,6.4388,5.4365
S11243,6.70289333333,6.1672,7.03671666667,8.102525,5.50346666667,5.9278875,6.51124545455,5.33782307692
S11245,6.92155333333,6.07382,6.62146666667,7.604675,5.46074166667,5.9375625,6.30760909091,5.3371
S11249,6.89505333333,6.00566,6.50638333333,7.572875,5.21695833333,5.7944375,6.37178181818,5.40308461538
S11274,6.57432666667,6.03096,6.57756666667,7.2664,5.31794166667,5.8258,6.54083636364,5.44823076923
S11280,6.98391333333,6.23592,6.90556666667,8.344375,5.33993333333,5.97655,6.64741818182,5.2663
S11281,6.77958666667,6.10274,6.80861666667,8.02975,5.43686666667,5.8317375,6.64368181818,5.32097692308
S11285,6.67911333333,6.07844,6.6908,7.68755,5.49275833333,5.92915625,6.54025454545,5.37275384615
S11298,6.9084,6.17858,6.91978333333,7.86555,5.25581666667,5.75048125,6.7367,5.32302307692
S11311,6.54158666667,5.94366,7.1349,8.30005,5.24341666667,5.817475,6.53642727273,5.31995384615
S11312,6.81228666667,6.00788,6.98911666667,8.004975,5.29075,5.9575,6.7218,5.29045384615
S11316,6.92787333333,6.04066,7.01971666667,8.080875,5.38954166667,5.82233125,6.70430909091,5.39418461538
S1133,6.81744,6.02758,6.86095,7.685225,5.56455833333,5.7518375,6.32758181818,5.35518461538
S11330,6.77312,6.0569,6.67136666667,7.871075,5.35559166667,5.88860625,6.4702,5.27583846154
S11332,7.32779333333,6.16762,7.03218333333,8.601225,5.487525,5.6734,6.51339090909,5.21838461538
S11334,6.77828,6.0867,7.08246666667,8.36475,5.48565,5.7691625,6.46334545455,5.28795384615
S11335,6.97938,6.1004,6.7175,8.004275,5.36611666667,5.9855,6.41991818182,5.28665384615
S11345,6.86398,5.99248,6.44986666667,7.51605,5.286725,5.85589375,6.27153636364,5.39962307692
S11349,6.69808,6.14086,6.93826666667,8.17615,5.47365833333,5.77758125,6.71828181818,5.38951538462
S1135,6.75822666667,6.03626,6.88241666667,7.69315,5.54968333333,6.220525,6.62536363636,5.35014615385
S11352,6.62796666667,6.0168,6.56438333333,7.54245,5.61331666667,5.742325,6.62745454545,5.34351538462
S11353,6.79454666667,6.09156,6.81573333333,8.037,5.3952,5.81334375,6.50861818182,5.32146153846
S11368,6.63834666667,6.17752,6.71208333333,7.85975,5.67675,5.7455,6.64961818182,5.31907692308
S11369,6.84223333333,6.09828,6.58308333333,8.142325,5.407675,5.93755625,6.54601818182,5.30739230769
S11371,6.57896666667,6.11338,6.77608333333,7.852075,5.48233333333,5.7799625,6.44519090909,5.24491538462
S11377,6.73106,6.02626,6.7096,7.37775,5.491725,5.91076875,6.62927272727,5.28346153846
S11378,6.60992,6.20622,6.98933333333,7.4668,5.416775,5.6992375,6.36842727273,5.41746153846
S11383,7.04013333333,6.21034,7.35618333333,8.352475,5.38970833333,5.73395,6.6535,5.42782307692
S11384,6.80061333333,6.09108,7.56383333333,8.09995,5.34640833333,5.63753125,6.40528181818,5.38218461538
S11392,6.84248666667,6.1706,6.9326,8.164325,5.55348333333,5.77139375,6.61990909091,5.31791538462
S1140,6.69976,6.05532,6.64093333333,7.1753,5.466575,5.77230625,6.42382727273,5.36043846154
S11410,6.90308666667,6.26466,7.07108333333,8.096575,5.42124166667,6.035875,6.55544545455,5.39792307692
S11411,7.01233333333,6.4201,7.27205,8.579425,5.51196666667,5.77835,6.53974545455,5.32510769231
S11414,6.89387333333,5.99782,6.51345,7.795625,5.27675833333,5.615925,6.37783636364,5.29378461538
S11419,6.97591333333,6.09366,6.92986666667,7.9558,5.50969166667,5.9473125,6.60112727273,5.36618461538
S11424,6.63546,5.78722,7.39365,8.1697,5.508925,5.81916875,6.68455454545,5.33889230769
S11425,7.07110666667,6.14372,7.06823333333,8.318725,5.477925,5.83283125,6.44109090909,5.299
S11433,7.22715333333,6.0978,6.84671666667,8.362,5.48935833333,5.91010625,6.77175454545,5.42626923077
S11434,7.12420666667,6.36966,6.9146,8.48565,5.48081666667,5.86830625,6.71894545455,5.30241538462
S11436,6.83544,6.2624,6.5749,7.981625,5.66215833333,5.9930125,6.81378181818,5.29655384615
S11437,7.03469333333,6.02156,7.47326666667,8.300275,5.2954,5.70975625,6.4668,5.21837692308
S11440,6.80158,6.04694,6.51301666667,7.1905,5.42644166667,5.9881625,6.45652727273,5.22667692308
S11449,7.0063,5.999,7.2175,8.2386,5.23276666667,5.68616875,6.4092,5.20204615385
S11459,7.10068666667,6.27116,6.72763333333,7.89325,5.39911666667,5.80651875,6.44989090909,5.296
S11477,6.75037333333,6.01092,7.06575,7.756025,5.37165833333,5.92266875,6.48342727273,5.31383846154
S11480,6.81171333333,6.13228,6.78923333333,7.82295,5.50681666667,5.92655,6.47909090909,5.29306923077
S11486,6.81253333333,6.2549,6.88715,7.72865,5.51475,5.890675,6.49298181818,5.14531538462
S11501,6.41496666667,5.98152,6.70093333333,6.709,5.36375,5.90081875,6.52965454545,5.48697692308
S11504,6.90044666667,6.11898,6.89916666667,7.919575,5.311375,5.74365,6.50729090909,5.37526153846
S11507,6.97370666667,5.96964,7.19011666667,8.2342,5.31185,5.61521875,6.1733,5.29886153846
S11518,6.83934,6.41612,7.0838,9.089825,5.7514,5.86768125,7.01984545455,5.28758461538
S11525,6.8656,6.01448,6.88631666667,7.984125,5.41079166667,5.65198125,6.43053636364,5.4094
S11531,6.89251333333,5.96862,6.74445,7.80375,5.36125,5.76223125,6.37942727273,5.27473076923
S11532,7.195,6.11398,7.1005,8.237775,5.41294166667,5.68450625,6.49039090909,5.36188461538
S1154,6.7522,6.21404,7.14906666667,7.9619,5.44809166667,5.80084375,6.66362727273,5.37833846154
S11542,6.75212666667,6.01734,6.4285,7.784125,5.40308333333,5.86233125,6.54983636364,5.40253846154
S11543,6.92072666667,6.17206,6.76875,7.77985,5.3926,5.91655,6.55142727273,5.22986923077
S11546,6.89643333333,6.05916,6.93125,8.0102,5.43189166667,5.85655625,6.71567272727,5.22375384615
S1155,6.68334666667,6.05272,6.58278333333,7.72105,5.42240833333,5.89405,6.606,5.33275384615
S1156,6.72386666667,6.13328,7.8469,8.0863,5.39776666667,5.69726875,6.39224545455,5.43519230769
S11568,6.76124,6.08578,6.60555,7.612925,5.616325,5.791625,6.41191818182,5.35962307692
S11576,7.06842666667,6.17004,7.48656666667,8.396475,5.72464166667,5.7747,6.73266363636,5.33730769231
S11584,6.65878666667,6.03544,6.63005,7.638,5.27080833333,5.94844375,6.55679090909,5.34985384615
S11586,7.14536666667,6.16494,7.10136666667,8.560675,5.65981666667,5.86658125,6.70766363636,5.41241538462
S11590,6.84045333333,6.14984,7.01763333333,8.376425,5.750425,5.8023375,6.63584545455,5.31131538462
S11592,6.73689333333,5.9816,6.90325,7.590125,5.35153333333,5.88140625,6.35046363636,5.34699230769
S11593,7.20716,6.11664,6.94956666667,8.1571,5.36230833333,5.95331875,6.65257272727,5.31383846154
S11599,6.80534666667,6.11076,6.72493333333,7.47965,5.48990833333,6.01068125,6.51817272727,5.46225384615
S1160,6.81746,6.19484,6.8379,7.97665,5.26073333333,5.57014375,6.39966363636,5.39577692308
S11610,6.72411333333,5.84586,6.59876666667,7.775775,5.38635833333,5.8345125,6.45547272727,5.39526923077
S11615,6.75083333333,6.11766,6.6233,7.871325,5.368275,5.76650625,6.62309090909,5.20427692308
S11629,6.82688,6.0887,7.53713333333,8.254325,5.75814166667,5.92595625,6.593,5.40864615385
S11631,7.15960666667,6.24514,7.1942,8.189325,5.59945833333,5.86749375,6.78308181818,5.30887692308
S1164,6.79446666667,6.00756,6.91465,7.7939,5.45710833333,5.95251875,6.57588181818,5.32173076923
S11642,6.32912,6.10126,6.45033333333,7.289325,5.35766666667,5.917675,6.37996363636,5.43401538462
S11656,6.68258666667,6.11488,6.6454,8.1016,5.302175,5.9366375,6.45031818182,5.3399
S11663,7.02584,6.23844,7.262,8.352925,5.41565833333,5.818975,6.52859090909,5.36630769231
S11667,7.13624666667,6.36794,6.93196666667,8.60585,5.32588333333,6.00655625,6.78128181818,5.36719230769
S11668,6.93842666667,5.95148,6.78426666667,7.9841,5.326125,5.810075,6.38836363636,5.33004615385
S1167,6.74002,6.07702,6.84923333333,7.589775,5.25415833333,5.8198625,6.50115454545,5.31172307692
S11673,6.76755333333,6.06886,6.57625,7.937,5.32285,5.84153125,6.44372727273,5.49944615385
S11682,7.05900666667,6.18876,6.74646666667,8.132475,5.47315,5.68741875,6.65844545455,5.16994615385
S11693,6.98731333333,6.28268,6.95576666667,7.9517,5.39885833333,5.838175,6.57516363636,5.31024615385
S11696,6.96546666667,6.02536,7.32441666667,8.10015,5.49106666667,5.8289125,6.593,5.42414615385
S11699,7.04106,6.29248,7.0597,7.965675,5.34135833333,5.863325,6.56434545455,5.2442
S117,6.49458,5.88344,6.31293333333,7.118875,5.21718333333,5.60635625,6.35446363636,5.3382
S1170,7.04138,6.27012,7.02451666667,8.1627,5.43955833333,5.75705,6.49114545455,5.27767692308
S11709,6.66098666667,6.10706,6.83798333333,8.026275,5.24494166667,5.8528625,6.56551818182,5.31298461538
S11713,7.12199333333,6.41828,7.2093,8.02375,5.66803333333,5.75864375,6.65989090909,5.49016923077
S11717,6.82308666667,5.9982,7.10101666667,8.3967,5.526275,5.81943125,6.47323636364,5.35686923077
S1173,6.58828,6.08042,6.72535,7.53595,5.57564166667,5.92748125,6.47302727273,5.31531538462
S11731,6.53368,6.04314,6.40733333333,7.541075,5.32233333333,6.14023125,6.6347,5.35379230769
S11732,6.81418,6.05922,6.90133333333,8.04165,5.30035,5.79609375,6.46938181818,5.32407692308
S11733,6.99796666667,6.1201,6.74066666667,8.58775,5.55054166667,5.899325,6.72686363636,5.30821538462
S11734,6.52804666667,6.09398,6.83723333333,7.398825,5.815425,5.809775,6.54172727273,5.3992
S11735,7.13048666667,6.12044,6.6239,7.98325,5.41933333333,5.9238625,6.47842727273,5.33463076923
S11737,6.83903333333,6.09932,6.4228,7.517075,5.19860833333,5.7934625,6.4673,5.41196923077
S11745,6.84390666667,6.0639,6.85856666667,7.6956,5.40690833333,6.11866875,6.56799090909,5.25037692308
S11760,6.89736,6.13218,6.43981666667,7.2284,5.35845833333,5.92283125,6.35809090909,5.34838461538
S11761,7.97834666667,6.56346,6.86358333333,7.4335,5.29343333333,5.7096,6.18571818182,5.2479
S11769,6.67853333333,5.86672,6.3192,7.2676,5.6341,5.843825,6.47852727273,5.35695384615
S11783,7.03458,6.15256,7.2851,8.413475,5.367925,5.60046875,6.51019090909,5.41971538462
S11784,6.93315333333,6.07298,6.8384,8.2205,5.36843333333,5.83425,6.49078181818,5.37764615385
S11786,6.86648666667,5.96482,7.13263333333,7.99495,5.45444166667,5.90200625,6.56610909091,5.33098461538
S11797,6.80344,6.17358,6.72988333333,8.03545,5.357675,5.92650625,6.59837272727,5.29576153846
S11799,6.83013333333,6.25676,6.71431666667,7.4904,5.337325,5.79024375,6.54184545455,5.36930769231
S118,6.83616,6.17462,6.48771666667,8.05425,5.25311666667,5.77835,6.64658181818,5.24346153846
S11800,6.81488,6.0677,7.2683,8.3016,5.45501666667,5.820375,6.65618181818,5.33122307692
S11802,6.73902,6.07702,6.79718333333,7.54135,5.373125,5.869075,6.5153,5.30506923077
S11806,6.64015333333,5.95944,6.7541,7.51445,5.519825,5.88911875,6.31619090909,5.40586923077
S11807,8.03290666667,6.5548,6.36931666667,7.025525,5.36975,5.86689375,6.37047272727,5.23657692308
S11810,6.91951333333,5.91154,6.85741666667,8.0444,5.46926666667,5.7579375,6.3821,5.30920769231
S11811,6.70050666667,6.03832,6.92516666667,7.741975,5.5005,5.9281625,6.52158181818,5.24428461538
S11812,6.74328,5.94574,6.37955,7.6574,5.49191666667,5.80371875,6.27912727273,5.31793846154
S11820,6.61458,6.018,6.97328333333,8.23755,5.59190833333,5.88641875,6.60380909091,5.29330769231
S11822,6.62377333333,5.97734,6.77121666667,7.649,5.74148333333,5.93025,6.47853636364,5.23515384615
S11823,6.70569333333,6.01598,6.91918333333,7.960175,5.473475,5.7267,6.08128181818,5.31324615385
S11826,6.55252,5.94826,6.6869,7.71645,5.397525,5.74858125,6.38685454545,5.32859230769
S1183,6.72728,6.0382,6.8377,7.5298,5.72626666667,5.697875,6.4448,5.40728461538
S1184,6.88817333333,6.10636,7.01763333333,8.156225,5.11565,5.8432375,6.64735454545,5.2492
S11842,6.9094,6.10372,7.37176666667,8.410575,5.544825,5.8966,6.55895454545,5.42045384615
S11843,6.80347333333,6.06634,6.46471666667,8.23175,5.43215,5.8122625,6.53742727273,5.27221538462
S11844,6.95794666667,5.97898,6.78788333333,8.124525,5.382575,5.74121875,6.57515454545,5.25783076923
S11850,6.88976,6.00992,6.48216666667,7.920575,5.26815,5.83525625,6.49789090909,5.35024615385
S11853,6.95437333333,6.032,6.85665,7.6738,5.29566666667,5.72495625,6.34158181818,5.24338461538
S11857,6.70978,6.05504,6.72553333333,7.611525,5.36066666667,5.85760625,6.45189090909,5.36115384615
S11858,6.81461333333,6.01144,6.81298333333,7.4316,5.65079166667,5.85200625,6.46530909091,5.27742307692
S11860,6.91858666667,6.0288,7.05475,8.2028,5.405325,5.98288125,6.60125454545,5.39825384615
S11864,6.75736,6.14662,6.2962,7.762425,5.40478333333,6.03240625,6.56095454545,5.25273846154
S11870,6.74287333333,6.0587,7.26528333333,8.30945,5.59410833333,5.82281875,6.59672727273,5.32220769231
S11875,6.83985333333,6.06308,7.05566666667,8.10865,5.294325,5.9808875,6.36839090909,5.31559230769
S11877,6.52510666667,6.16966,6.51031666667,6.842525,5.37726666667,5.83464375,6.48233636364,5.35849230769
S11878,7.16334666667,6.3867,7.05221666667,8.454725,5.38031666667,5.91565625,6.7348,5.40168461538
S11882,6.69104666667,6.1361,6.73666666667,7.712425,5.45099166667,5.73386875,6.45629090909,5.36891538462
S11883,6.48939333333,6.06486,6.33046666667,7.012025,5.48378333333,5.7056125,6.30548181818,5.31389230769
S11884,6.99244,6.21094,6.70433333333,7.8706,5.47399166667,5.97453125,6.64615454545,5.20943076923
S11886,6.88003333333,6.06196,6.59205,7.381375,5.35974166667,5.8680125,6.34984545455,5.37610769231
S11897,7.17905333333,6.09322,6.87005,7.940175,5.24126666667,5.7778125,6.55942727273,5.29013846154
S1190,6.81892666667,6.20442,6.94615,8.0378,5.31016666667,5.78585,6.67734545455,5.12415384615
S11903,6.54419333333,6.01142,6.5585,7.462775,5.32255,5.908525,6.48525454545,5.28382307692
S11905,6.68344,6.19802,6.08105,6.825725,5.9615,6.0305875,6.57506363636,5.23016923077
S11907,6.70454,5.97646,6.84748333333,8.008,5.591225,5.74160625,6.52530909091,5.49994615385
S11914,6.47186666667,5.83254,6.60588333333,7.08815,5.50633333333,5.818675,6.42136363636,5.31802307692
S11917,6.91895333333,6.01776,7.19073333333,7.9547,5.350675,5.76671875,6.37911818182,5.46540769231
S11928,6.64581333333,6.10254,6.69178333333,7.7321,5.37149166667,6.07294375,6.50145454545,5.444
S11929,6.94026,6.04484,6.8047,8.541625,5.43210833333,5.80780625,6.4995,5.23376923077
S1193,6.98851333333,6.20034,6.95688333333,7.856925,5.433725,5.64288125,6.74981818182,5.19183076923
S11930,6.73934666667,6.14776,6.82371666667,8.217,5.4853,5.7802875,6.51892727273,5.32723846154
S11934,6.94775333333,6.02528,6.94155,8.26015,5.16818333333,5.687825,6.35779090909,5.27722307692
S11939,6.82704,5.98202,6.9882,7.7956,5.36068333333,6.22909375,6.52089090909,5.2776
S11944,6.96870666667,6.1548,7.21446666667,8.16685,5.30568333333,5.6848125,6.48445454545,5.35313846154
S11945,6.57423333333,5.9912,7.20075,8.14965,5.60513333333,5.966,6.29603636364,5.53371538462
S11957,6.96396666667,6.11962,7.37581666667,8.23555,5.579475,5.986525,6.61246363636,5.20492307692
S11958,7.01359333333,6.04456,6.38021666667,7.9247,5.441775,6.18876875,6.52086363636,5.38174615385
S1196,6.56214666667,5.98354,6.67508333333,7.493125,5.39848333333,5.96716875,6.57180909091,5.34036923077
S11960,6.86948,6.1555,6.6302,7.8041,5.451725,5.7204875,6.41859090909,5.29913076923
S11965,6.57012666667,6.0608,7.267,8.10195,5.42674166667,5.7301125,6.29563636364,5.38537692308
S11967,6.75377333333,6.02026,6.90425,7.938775,5.31475,5.7859125,6.40142727273,5.28923846154
S1197,6.87154666667,6.16642,6.38005,7.4109,5.50465833333,5.93000625,6.56872727273,5.37200769231
S11973,7.23122,6.14144,7.88386666667,8.789325,5.8139,5.87604375,6.45517272727,5.55204615385
S11974,6.47218666667,6.05106,6.8635,7.67185,5.59144166667,5.974325,6.60063636364,5.35184615385
S11980,6.71348,5.9971,6.83835,7.866125,5.50681666667,5.9711,6.57559090909,5.37913846154
S11985,6.66906,6.09296,6.64325,8.1365,5.45004166667,6.06746875,6.53917272727,5.26193076923
S11987,6.6988,5.96966,6.62445,7.874075,5.39598333333,5.82618125,6.46822727273,5.35208461538
S11993,6.94986666667,6.13612,6.9288,8.2475,5.58548333333,5.9575875,6.60166363636,5.32746923077
S12001,6.63484,6.04106,6.50388333333,7.377025,5.47940833333,5.85248125,6.37693636364,5.21469230769
S12004,6.81307333333,6.17036,6.80065,7.6938,5.416875,6.07128125,6.55930909091,5.31332307692
S12006,7.23956,6.07256,7.08533333333,8.223975,5.28590833333,5.56651875,6.36187272727,5.30284615385
S12010,6.86987333333,6.17598,6.50163333333,7.8662,5.51464166667,5.71466875,6.52167272727,5.40216153846
S12011,7.05199333333,6.27734,6.69183333333,7.9371,5.38044166667,6.11326875,6.7501,5.28519230769
S12012,6.45526,6.00462,6.61453333333,7.10815,5.39473333333,5.84615,6.50850909091,5.45567692308
S12022,7.00428666667,5.95842,6.5646,7.965825,5.43236666667,5.954575,6.48312727273,5.4098
S12043,7.10854,6.17124,7.21748333333,8.255225,5.57356666667,6.06245,6.63612727273,5.23825384615
S12052,6.92899333333,6.11552,7.24276666667,8.0485,5.37685833333,5.78646875,6.43368181818,5.33116153846
S12056,6.9861,6.0634,6.9177,7.857875,5.19410833333,5.7063875,6.26761818182,5.3373
S12057,6.70042666667,6.0112,7.03588333333,7.855675,5.74440833333,5.88084375,6.65750909091,5.37707692308
S12058,6.44027333333,6.01232,6.47283333333,6.8735,5.457025,5.97859375,6.35323636364,5.34883846154
S12061,6.76807333333,5.96716,7.15268333333,8.248,5.39379166667,5.80926875,6.39236363636,5.3621
S12064,6.6799,6.26524,7.44128333333,8.514225,5.48499166667,5.823225,6.6021,5.28908461538
S12073,6.84376666667,6.01618,6.58136666667,7.6084,5.36953333333,6.07385,6.54451818182,5.42473076923
S12076,6.80458666667,5.94208,6.65238333333,7.71015,5.45889166667,5.80174375,6.29772727273,5.32379230769
S12079,6.63252666667,5.97884,6.96015,7.5768,5.451925,5.8284125,6.34917272727,5.37076923077
S12089,6.85611333333,6.17904,6.45821666667,7.7253,5.52781666667,5.9561375,6.49395454545,5.35306923077
S12098,6.67958,6.2081,7.1407,7.898825,5.32313333333,5.94749375,6.64148181818,5.20496923077
S1210,6.9671,6.31614,6.99271666667,7.93155,5.36214166667,5.9209,6.51942727273,5.26313846154
S12101,6.76468666667,6.02914,6.46611666667,7.5974,5.39770833333,5.72735625,6.32925454545,5.41663846154
S12105,6.98972,5.89236,7.5762,8.847325,5.290475,5.76809375,6.56103636364,5.20309230769
S12106,6.73402,5.96336,6.38111666667,7.587975,5.26695,5.95601875,6.55769090909,5.49091538462
S1212,6.98509333333,6.22356,7.2018,8.455,5.3322,5.809925,6.54841818182,5.3369
S12120,6.76863333333,6.2628,6.75858333333,8.2578,5.661525,5.86610625,6.68801818182,5.13529230769
S12129,6.98487333333,6.09738,7.12155,8.1278,5.36781666667,5.867425,6.61833636364,5.34440769231
S12137,6.96388666667,5.9972,6.88053333333,7.723575,5.565425,5.89698125,6.40798181818,5.24268461538
S12140,6.60120666667,6.14788,6.97953333333,7.812375,5.570825,5.79788125,6.45524545455,5.42104615385
S12159,7.04415333333,6.07758,7.27538333333,8.34675,5.41346666667,5.6939625,6.51015454545,5.41188461538
S12170,6.69226,6.02338,6.67761666667,7.838525,5.516375,5.8777,6.62793636364,5.26944615385
S12178,6.80454666667,6.0828,7.255,8.2318,5.45839166667,5.70755625,6.57371818182,5.34410769231
S12179,7.15459333333,6.2508,7.28781666667,8.46825,5.35405,5.83953125,6.46962727273,5.2997
S1218,7.05831333333,6.11322,7.01505,8.25455,5.22159166667,5.80255625,6.58419090909,5.3466
S12182,6.77193333333,5.93842,6.90578333333,7.96275,5.370725,5.8367875,6.37623636364,5.21843846154
S12196,6.89158666667,6.25734,7.00348333333,7.8646,5.48635833333,5.8440125,6.59584545455,5.35667692308
S12198,6.7223,5.98304,7.12106666667,8.040575,5.49213333333,5.75440625,6.48761818182,5.34373846154
S1220,6.87780666667,6.05326,7.16523333333,7.866575,5.36403333333,5.69830625,6.61186363636,5.28558461538
S12200,6.81737333333,6.13378,6.7978,7.764425,5.49778333333,5.74631875,6.507,5.23582307692
