ID,Chondrocyte.articular,B.cell.naive,B.cell.memory,Monocyte.CD14,NK.cell.CD56,Endothelial.large.blood.vessel,Endothelial.microvascular.mammary.or.endometrial,Endothelial.microvascular.non.reproductive,Epithelial.cell.mammary,Epithelial.renal.cortical,Epithelial.respiratory,Fibroblast.cardiac.ventricle,Fibroblast.of.arm,Fibroblast.of.lung,Fibroblast.of.the.aortic.adventitia,Fibroblast.or.papilla.dermal.cell,Hair.follicular.keratinocyte,Macrophage,Mature.neutrophil,Melanocyte.of.skin,Myometrial.cell,Osteoblast,MSC.like.pluripotent.cell,Myocyte.regular.cardiac,Smooth.muscle.cell.aortic,Smooth.muscle.cell.bronchial,Smooth.muscle.cell.of.bladder,Smooth.muscle.cell.coronary.artery,Smooth.muscle.cell.pulmonary.artery,Smooth.muscle.cell.of.trachea,Smooth.muscle.cell.uterine,T.Cell.CD4,T.cell.CD4.memory,T.cell.CD8.memory
S19612,6.606546,6.509262,6.465494,6.53805,6.620434,5.846554,6.46078,6.324516,6.271216,6.538836,6.145716,6.25449,7.05561,5.949126,6.810252,6.194578,6.527192,6.483582,7.059768,6.781466,6.411372,6.154666,6.291228,6.263564,6.592784,6.574282,6.043424,6.456402,6.228512,6.313798,5.96728,6.770254,6.935362,6.78317
S19613,6.525898,6.6345,6.512538,6.753422,6.718538,5.926888,6.534728,6.427956,6.372516,6.633902,6.078224,6.279234,6.890318,6.033598,6.69702,6.369918,6.524498,6.562856,7.321958,6.819892,6.351924,6.163388,6.32678,6.211508,6.725698,6.507292,6.119518,6.73344,6.319786,6.379014,5.908978,6.656934,6.87896,6.709074
S19614,6.560238,6.646904,6.609576,6.736938,6.834362,5.934332,6.59701,6.440726,6.402934,6.646276,6.13336,6.379026,7.025262,6.07512,6.800288,6.372786,6.603492,6.634606,7.294954,6.920686,6.527922,6.171306,6.464828,6.1591,6.772372,6.62432,6.089532,6.737198,6.455554,6.404824,5.990408,6.723834,7.018358,6.814516
S19615,6.438178,6.447642,6.364642,6.523672,6.767446,5.836686,6.428398,6.401816,6.269668,6.591478,6.002566,6.24446,6.691054,5.946558,6.630604,6.27875,6.46827,6.486536,7.243256,6.734544,6.285514,6.072108,6.2533,6.11982,6.60589,6.444512,6.033654,6.671116,6.293376,6.324304,5.802616,6.59352,6.823634,6.685264
S19618,6.568918,6.584378,6.449126,6.624006,6.763624,5.91276,6.46201,6.484258,6.36954,6.573836,6.039468,6.319278,6.878602,6.041442,6.722132,6.328046,6.455494,6.551974,7.459332,6.843862,6.402318,6.091116,6.290054,6.18301,6.714472,6.490042,6.095916,6.724222,6.292684,6.371956,5.935782,6.679372,6.863934,6.616204
S19621,6.336568,6.274674,6.336068,6.544656,6.561748,5.76245,6.307518,6.276658,6.137298,6.425758,5.957548,6.258254,6.67258,5.929204,6.593188,6.094574,6.45691,6.355126,6.919196,6.643726,6.27686,6.100784,6.103418,6.081008,6.480134,6.42378,5.93025,6.40598,6.234454,6.266916,5.815382,6.507056,6.735684,6.57672
S19627,6.302452,6.518674,6.450094,6.524796,6.498948,5.724554,6.358906,6.18598,6.093872,6.425516,6.01434,6.217826,6.808614,5.942934,6.486582,6.095246,6.45305,6.385478,7.064666,6.639994,6.291542,6.066624,6.04688,6.036104,6.504882,6.408946,5.90443,6.27289,6.195238,6.333592,5.739706,6.588572,6.735744,6.602246
S19628,6.477032,6.480276,6.37376,6.430634,6.635714,5.84457,6.354646,6.3883,6.293384,6.458686,5.958652,6.222106,6.677016,5.942076,6.620124,6.232366,6.420696,6.349338,6.989436,6.64488,6.296326,6.068794,6.197206,6.134718,6.506168,6.40344,5.967772,6.500362,6.305456,6.30229,5.8637,6.608902,6.812434,6.67404
S19633,6.195726,6.25737,6.420254,6.632568,6.608604,5.74288,6.324828,6.317178,6.182362,6.339296,5.929984,6.348414,6.626704,5.833288,6.370336,6.18678,6.509364,6.421606,6.85441,6.59508,6.291686,6.054266,6.138598,5.966402,6.476632,6.411866,5.899052,6.451122,6.286628,6.229204,5.669184,6.316498,6.7096,6.51527
S19635,6.415424,6.56256,6.514226,6.705062,6.749346,5.834322,6.508896,6.38188,6.26654,6.535724,6.047204,6.351734,6.83262,6.02458,6.624308,6.268642,6.526422,6.494062,7.307838,6.78949,6.374714,6.106742,6.286312,6.101304,6.65706,6.497648,6.074986,6.663864,6.285426,6.384274,5.849456,6.566132,6.903588,6.679158
S19640,6.553172,6.57859,6.45846,6.541652,6.621122,5.924812,6.439996,6.335876,6.224802,6.662136,6.086512,6.181952,6.866688,6.107358,6.740596,6.184672,6.435018,6.430076,7.186162,6.755418,6.32663,6.094154,6.208196,6.251736,6.698934,6.501668,6.07012,6.536696,6.225934,6.359332,5.980704,6.69197,6.89643,6.765398
S19641,6.395748,6.503242,6.426964,6.49318,6.814536,5.819736,6.404542,6.347802,6.266294,6.549848,5.963946,6.27205,6.82577,5.970808,6.640302,6.264446,6.488874,6.459772,6.983556,6.717568,6.31515,6.153686,6.258244,6.09415,6.628992,6.468516,6.005884,6.633592,6.297508,6.295592,5.86998,6.630812,6.885828,6.770996
S19648,6.552454,6.445556,6.358864,6.585992,6.675276,5.913524,6.384348,6.340374,6.222766,6.63308,6.11065,6.181554,6.918344,6.113278,6.791666,6.202242,6.438404,6.479814,7.27731,6.798916,6.305232,6.14333,6.251228,6.170056,6.671382,6.489026,6.028858,6.481866,6.232128,6.37924,5.921844,6.612674,6.878078,6.640646
S19659,6.758212,6.702798,6.515526,6.538456,6.897396,5.939954,6.56151,6.399818,6.438872,6.75788,6.12041,6.239626,7.00914,6.189246,6.95024,6.359506,6.52394,6.602458,7.18428,6.900734,6.458858,6.12957,6.451268,6.32835,6.772488,6.601076,6.158172,6.783166,6.290112,6.414102,6.017478,6.84883,7.064878,6.937794
S19660,6.565036,6.442262,6.543126,6.63824,6.656848,5.942384,6.46937,6.370172,6.302836,6.595944,6.197642,6.273844,6.938696,6.08437,6.8116,6.249974,6.522984,6.500294,7.106254,6.762408,6.335056,6.215168,6.359892,6.233392,6.731306,6.538592,6.066964,6.623792,6.247814,6.397888,5.96937,6.774802,6.936108,6.732218
S19664,6.282978,6.417354,6.590532,6.698446,6.743134,5.814088,6.5451,6.325244,6.257714,6.411306,6.07874,6.349206,6.867208,5.852608,6.461406,6.28614,6.571654,6.447908,7.235936,6.750356,6.476396,6.1358,6.28805,6.066146,6.59835,6.432392,5.94158,6.600364,6.24816,6.358434,5.749062,6.524528,6.804046,6.757846
S19676,6.906794,6.749,6.467714,6.575478,6.631822,6.001992,6.49057,6.402918,6.345282,6.838738,6.173234,6.112998,7.0275,6.2966,7.075146,6.244888,6.42202,6.561944,7.236152,6.833028,6.29025,6.162872,6.34224,6.404384,6.83114,6.52192,6.2611,6.649654,6.156878,6.347308,6.152182,6.999914,6.977196,6.818512
S19677,6.129256,6.365516,6.548036,6.601436,6.788964,5.749276,6.456288,6.309724,6.222324,6.292408,5.97502,6.414608,6.732936,5.811876,6.369516,6.279792,6.55935,6.468636,7.230876,6.733002,6.442388,6.060062,6.185744,5.90279,6.53274,6.493052,5.918318,6.575664,6.354444,6.405686,5.626394,6.381532,6.79776,6.635666
S19678,6.323106,6.237756,6.364034,6.59156,6.46345,5.799252,6.240376,6.285218,6.161112,6.41862,6.059768,6.297504,6.874568,5.89906,6.571016,6.130282,6.528118,6.452004,6.82774,6.727436,6.329728,6.157294,6.22957,6.059748,6.401206,6.382502,5.88965,6.341976,6.246188,6.306546,5.756122,6.501184,6.786556,6.586828
S1968,6.19273,6.339816,6.461974,6.653948,6.69215,5.735692,6.36143,6.28901,6.228812,6.366432,5.964894,6.308664,6.719962,5.856978,6.37376,6.213022,6.546896,6.424092,7.17945,6.70743,6.358676,6.105506,6.192472,5.981012,6.547878,6.442586,5.880104,6.603736,6.287342,6.32265,5.676106,6.383512,6.685172,6.517536
S19682,6.510538,6.571578,6.454518,6.639178,6.802528,5.891834,6.513402,6.43414,6.343922,6.58733,6.00322,6.289434,6.794312,5.956836,6.618386,6.313254,6.485492,6.537008,7.290104,6.833988,6.366698,6.102002,6.286618,6.115422,6.66067,6.490804,6.063292,6.752704,6.33453,6.387282,5.820426,6.59271,6.857036,6.702112
S19688,6.240384,6.35824,6.547626,6.642906,6.807752,5.788062,6.406072,6.388864,6.291798,6.469432,6.070512,6.426388,6.885604,5.852504,6.396108,6.275008,6.551524,6.465892,7.189794,6.73916,6.396882,6.097748,6.150102,6.010446,6.57635,6.483826,6.01925,6.606504,6.399336,6.398402,5.746502,6.489076,6.811696,6.70582
S19689,6.481202,6.562744,6.42406,6.613064,6.85073,5.899144,6.459982,6.412666,6.337042,6.641666,6.022598,6.28899,6.855288,6.059054,6.63191,6.345516,6.48407,6.53884,7.34734,6.82492,6.343326,6.111834,6.275924,6.200928,6.728318,6.462838,6.089468,6.732732,6.32266,6.37916,5.908864,6.576194,6.838826,6.646298
S19697,6.322656,6.29595,6.29426,6.551406,6.646422,5.73462,6.35854,6.2681,6.179772,6.391184,5.894724,6.234706,6.59343,5.80324,6.396092,6.189854,6.423244,6.434596,7.198126,6.673852,6.260144,6.044338,6.127394,5.900344,6.52134,6.363634,5.857798,6.49202,6.22971,6.285448,5.698218,6.309122,6.646314,6.621176
S19702,6.51567,6.566118,6.426442,6.487456,6.685014,5.865324,6.453876,6.39783,6.299324,6.559112,6.004446,6.253534,6.73584,5.987202,6.648132,6.288578,6.400718,6.442892,7.297926,6.761814,6.317816,6.186444,6.22317,6.112256,6.663562,6.392674,6.061806,6.628552,6.273442,6.278814,5.895444,6.663408,6.79925,6.673878
S19711,6.528276,6.65738,6.478836,6.786814,6.764904,5.861634,6.456152,6.389122,6.306604,6.585296,6.019896,6.248462,6.793444,6.020326,6.665792,6.278444,6.453818,6.583222,7.354346,6.86086,6.3504,6.08689,6.253974,6.075174,6.736912,6.502422,6.040792,6.698722,6.235858,6.355698,5.867556,6.538862,6.753024,6.596996
S19729,6.24395,6.278168,6.32216,6.443212,6.487088,5.745234,6.187276,6.241986,6.073548,6.296876,5.91704,6.130776,6.427688,5.799132,6.491624,6.081992,6.330222,6.300822,7.045562,6.582372,6.148632,5.956916,6.055214,5.967926,6.497204,6.30625,5.886732,6.311232,6.140494,6.218142,5.718732,6.300708,6.53326,6.391278
S19730,6.23515,6.271382,6.456354,6.546842,6.617806,5.694506,6.37424,6.327142,6.223914,6.28661,5.969322,6.38435,6.655808,5.73414,6.342074,6.222626,6.4954,6.375888,6.982662,6.668324,6.392322,6.049346,6.21087,5.944508,6.4714,6.404946,5.91395,6.48277,6.31453,6.2921,5.683836,6.413546,6.723488,6.579984
S19737,6.682044,6.718764,6.565934,6.510224,6.811152,5.897102,6.580468,6.39869,6.412884,6.748604,6.117822,6.299152,6.979152,6.157896,6.927338,6.348942,6.607336,6.543322,7.021922,6.81928,6.492676,6.212998,6.443746,6.252362,6.674674,6.563448,6.126242,6.747172,6.334128,6.38603,5.960198,6.924826,7.113712,6.953556
S19739,6.917442,6.805526,6.405878,6.532278,6.657868,6.113042,6.49173,6.42229,6.36833,6.86401,6.095782,6.042868,6.983426,6.426012,7.16107,6.15707,6.422462,6.543086,7.151862,6.890048,6.290452,6.19653,6.362254,6.402876,6.8263,6.485164,6.20119,6.613392,6.13566,6.31509,6.255852,6.968472,6.918186,6.766758
S19744,6.477634,6.45976,6.444562,6.507008,6.708234,5.836386,6.372676,6.280106,6.233658,6.502034,5.930372,6.261046,6.78271,6.019594,6.616334,6.215762,6.470398,6.38969,6.995398,6.697098,6.325156,6.145434,6.191564,6.126658,6.547182,6.460138,5.922574,6.541088,6.250332,6.275354,5.820756,6.642622,6.900772,6.75406
S19746,6.896492,6.728866,6.581094,6.574484,6.594734,5.994374,6.438824,6.364386,6.345554,6.848696,6.221294,6.01662,7.148896,6.32849,7.190994,6.18605,6.491296,6.519488,6.924168,6.861844,6.344486,6.22539,6.418118,6.46943,6.75624,6.65138,6.15659,6.57784,6.166456,6.339576,6.33029,7.075884,7.030096,6.986016
S19747,6.362474,6.419752,6.344922,6.58437,6.649226,5.818556,6.32856,6.313128,6.214998,6.449808,6.020854,6.208226,6.629088,5.81558,6.490454,6.205156,6.408354,6.43066,7.186784,6.66271,6.253188,6.054586,6.174398,6.02676,6.472334,6.375422,5.929984,6.578416,6.222032,6.25391,5.786126,6.50354,6.669824,6.629154
S19758,6.595478,6.513434,6.424396,6.71064,6.767188,5.931994,6.47929,6.316446,6.339658,6.592802,6.07329,6.290376,6.853806,6.0389,6.695166,6.266506,6.468192,6.50866,7.392164,6.849994,6.303114,6.072344,6.326642,6.078084,6.759894,6.541518,6.038306,6.724734,6.226202,6.410294,5.867614,6.572214,6.847512,6.646108
S19759,6.89866,6.809708,6.69969,6.700808,6.75269,6.053516,6.651294,6.443756,6.443622,6.86842,6.293158,6.173474,7.170528,6.394838,7.159902,6.291898,6.580638,6.63074,7.363854,6.924254,6.459584,6.273452,6.473452,6.461314,6.926504,6.65033,6.32294,6.81614,6.256886,6.407268,6.26476,7.099202,7.093558,6.921328
S1977,5.834404,6.103792,6.39387,6.482126,6.548002,5.565978,6.324972,6.145492,6.010652,6.067286,5.901356,6.450392,6.488146,5.646676,6.002502,6.140976,6.524492,6.286456,7.022152,6.507346,6.380528,5.958616,5.975086,5.72527,6.248124,6.25759,5.764268,6.304134,6.274602,6.26267,5.55508,6.174372,6.427656,6.398726
S19778,6.366502,6.407428,6.47342,6.64766,6.691862,5.837472,6.430602,6.39171,6.272156,6.41388,5.978268,6.428382,6.676418,5.828856,6.474672,6.28481,6.483458,6.482168,7.32196,6.739314,6.373856,6.07325,6.19416,5.990302,6.587264,6.384588,5.925054,6.57546,6.275012,6.359156,5.7752,6.40046,6.65384,6.51853
S19779,6.786534,6.604532,6.53821,6.607402,6.80841,5.888644,6.59317,6.432398,6.299022,6.674296,6.162138,6.216154,6.965402,6.18517,6.962442,6.32763,6.498172,6.575018,7.222066,6.83378,6.452936,6.18972,6.29679,6.328712,6.696876,6.54902,6.130132,6.62987,6.310038,6.316882,6.141018,6.777822,6.986148,6.919612
S19780,6.062736,6.327758,6.543314,6.541732,6.827062,5.60672,6.521898,6.2994,6.197036,6.246772,5.995972,6.485464,6.70528,5.715552,6.132096,6.311116,6.543832,6.433086,7.206548,6.682686,6.60178,6.049668,6.165178,5.872232,6.455886,6.469724,5.86136,6.59309,6.384512,6.351996,5.645738,6.37743,6.721506,6.756846
S19781,6.449198,6.489036,6.501444,6.449396,6.696946,5.778554,6.331668,6.308196,6.262572,6.503798,6.011132,6.23705,6.70506,5.954662,6.59569,6.255694,6.467486,6.454826,7.163598,6.72448,6.307098,6.112858,6.219804,6.097936,6.56214,6.402274,5.980082,6.483276,6.287744,6.303854,5.85928,6.61266,6.809126,6.749844
S19784,6.599402,6.687478,6.712392,6.68097,6.837542,5.881218,6.674008,6.419604,6.441584,6.663998,6.222504,6.309762,7.172626,6.22187,6.865794,6.406498,6.716412,6.683338,7.310604,6.938776,6.614792,6.200122,6.472996,6.281192,6.815872,6.713708,6.253364,6.786518,6.387324,6.402956,6.010964,6.830402,7.172016,7.00459
S19785,6.45708,6.537356,6.598348,6.735522,6.84304,5.81155,6.51485,6.349078,6.236408,6.618908,6.18198,6.390532,7.106672,6.063018,6.68718,6.347554,6.622878,6.562948,7.171322,6.837394,6.612756,6.167174,6.283806,6.259612,6.691868,6.633806,6.090018,6.649244,6.3359,6.501094,6.029008,6.703914,7.030274,6.855826
S19789,6.81449,6.734246,6.569286,6.565648,6.842632,5.998922,6.569118,6.449976,6.41241,6.834894,6.18719,6.28205,6.957218,6.201982,7.082916,6.328446,6.568894,6.552284,7.216012,6.879686,6.466396,6.22423,6.446158,6.409866,6.824568,6.634708,6.248728,6.717022,6.311046,6.420544,6.241312,6.9593,7.06672,6.911186
S19797,6.567952,6.50131,6.380596,6.544686,6.606602,5.844152,6.34121,6.25311,6.229932,6.520064,6.063376,6.094868,6.849042,6.043748,6.706946,6.176518,6.407214,6.456416,7.010058,6.759864,6.267616,6.132184,6.246048,6.19764,6.59745,6.413122,5.972548,6.511758,6.255528,6.266336,5.966952,6.604368,6.834604,6.622286
S19799,6.278986,6.407448,6.50197,6.573484,6.824744,5.736412,6.520026,6.264542,6.219552,6.423014,6.038084,6.40837,6.792608,5.876154,6.408436,6.261208,6.559882,6.491372,7.080004,6.750596,6.49515,6.003358,6.223254,5.96799,6.602398,6.521604,5.982818,6.549324,6.313862,6.391746,5.733568,6.357638,6.821722,6.759414
S19800,6.136246,6.320416,6.588632,6.681508,6.796388,5.727128,6.545438,6.347842,6.317674,6.281418,5.981704,6.513394,6.81673,5.818122,6.36552,6.378112,6.66587,6.511978,7.070024,6.802686,6.552872,6.038102,6.257236,5.915602,6.573114,6.511464,5.947138,6.632858,6.399184,6.402194,5.724504,6.348566,6.846984,6.636402
S19802,6.842196,6.819726,6.533514,6.627252,6.94293,6.090814,6.659578,6.43549,6.491368,6.89904,6.093308,6.128256,7.05219,6.332098,6.98378,6.370162,6.543736,6.774978,7.320648,6.955888,6.364018,6.238646,6.462734,6.408472,6.840924,6.483414,6.231392,6.859292,6.330336,6.394972,6.060018,6.904962,7.075156,6.970262
S19808,6.212496,6.287822,6.295534,6.542586,6.477132,5.751412,6.213926,6.216818,6.110592,6.406932,5.934746,6.163174,6.502636,5.882538,6.4055,6.144374,6.397866,6.332004,7.063682,6.55724,6.12448,6.069154,6.065148,5.901974,6.481908,6.375196,5.901856,6.43564,6.175672,6.243178,5.697136,6.428264,6.640298,6.560216
S1981,6.255654,6.473638,6.516108,6.57257,6.766794,5.80085,6.4391,6.36172,6.273444,6.416526,6.006912,6.34966,6.675508,5.904994,6.473912,6.30826,6.594092,6.462082,7.15799,6.693934,6.373238,6.14944,6.277794,5.998742,6.496294,6.403024,5.91733,6.605622,6.359712,6.35754,5.83333,6.395476,6.77857,6.726712
S19813,6.410486,6.572248,6.49339,6.628516,6.720198,5.88471,6.49233,6.359992,6.296378,6.577528,6.06309,6.30486,6.789644,6.01944,6.659714,6.242724,6.494338,6.493796,7.38085,6.801664,6.348806,6.100796,6.249142,6.073192,6.645112,6.457542,6.011486,6.60985,6.272568,6.376598,5.908848,6.619632,6.882194,6.68506
S19814,6.613556,6.58405,6.423496,6.570908,6.640012,5.870834,6.434364,6.363628,6.28158,6.554876,5.92203,6.237756,6.647786,5.950948,6.665836,6.298664,6.3888,6.471224,7.269604,6.787414,6.265174,6.106974,6.25959,6.126046,6.63026,6.37439,5.997286,6.620516,6.271578,6.322094,5.904876,6.55533,6.720818,6.61531
S19815,6.198496,6.192274,6.458552,6.776732,6.608614,5.737248,6.391472,6.218262,6.15734,6.298644,6.009494,6.398362,6.68479,5.794624,6.261454,6.207946,6.520034,6.427486,7.351132,6.691936,6.327468,6.035614,6.06122,5.90612,6.582776,6.49619,5.848834,6.472612,6.2848,6.369742,5.648912,6.239278,6.575946,6.389844
S19827,6.841044,6.768842,6.557934,6.631486,6.815858,5.971502,6.579214,6.398974,6.383276,6.924786,6.27337,6.162462,7.181158,6.313056,7.12684,6.348824,6.533926,6.632552,7.113978,6.922302,6.446594,6.245852,6.468838,6.48336,6.851262,6.625932,6.232002,6.738316,6.196412,6.362872,6.169912,7.002942,7.176874,7.000476
S19828,6.53528,6.572182,6.402766,6.741726,6.688504,5.900164,6.452284,6.399472,6.316222,6.680278,6.034718,6.16693,6.774246,6.089596,6.79403,6.242096,6.383894,6.53985,7.298914,6.830822,6.28344,6.13487,6.27443,6.20154,6.707888,6.531272,6.078108,6.673188,6.224558,6.36383,5.95798,6.67014,6.89309,6.734688
S19832,6.542006,6.604084,6.482654,6.70034,6.851804,5.894338,6.55883,6.423714,6.379208,6.625616,6.011058,6.347304,6.947402,6.020878,6.778068,6.337486,6.55652,6.619004,7.33707,6.877308,6.44962,6.154034,6.384356,6.166152,6.76963,6.565094,6.154276,6.771322,6.342784,6.37172,5.905214,6.644048,7.047868,6.84393
S19837,6.756844,6.60168,6.483808,6.588972,6.776804,5.929818,6.483624,6.367354,6.349702,6.81111,6.197352,6.20906,6.959594,6.1792,6.884062,6.24527,6.456614,6.612176,7.259604,6.881406,6.365746,6.175496,6.30817,6.377388,6.755458,6.610622,6.189802,6.682286,6.223242,6.342518,6.061378,6.852974,7.000462,6.821938
S19840,6.625464,6.554276,6.406054,6.605278,6.633986,5.869804,6.401434,6.287744,6.270166,6.603006,6.033156,6.156314,6.78291,6.05266,6.624438,6.1649,6.298452,6.433516,7.30378,6.78252,6.182488,6.04083,6.223026,6.154796,6.61971,6.352562,6.071932,6.58401,6.219016,6.211382,5.851096,6.486162,6.743604,6.5875
S19847,6.420602,6.607956,6.61711,6.72955,6.938706,5.778168,6.611462,6.42093,6.358374,6.43177,6.079698,6.446768,7.050308,5.83185,6.516754,6.42252,6.667722,6.572572,7.321684,6.891748,6.516564,6.127228,6.356196,5.97671,6.638636,6.568508,6.020488,6.769356,6.41493,6.434228,5.765364,6.627144,6.956778,6.799862
S19853,6.347856,6.282828,6.386686,6.639994,6.518202,5.868126,6.434632,6.31391,6.153868,6.566588,6.031722,6.223828,6.742074,5.966584,6.589276,6.105682,6.487348,6.450534,6.991128,6.6716,6.291254,6.1848,6.194828,6.023342,6.567792,6.441226,5.947652,6.417864,6.141716,6.215186,5.864332,6.399334,6.743372,6.588214
S19858,6.87899,6.788468,6.360598,6.471902,6.843068,6.01499,6.485358,6.424016,6.44686,6.829122,6.020712,6.17256,6.852278,6.335256,7.022068,6.336058,6.401818,6.563186,7.223564,6.875842,6.222966,6.193104,6.430454,6.427356,6.735476,6.544558,6.230396,6.846772,6.252754,6.396828,6.081332,6.984206,7.076582,7.00382
S19861,6.603758,6.612768,6.453552,6.496694,6.74452,5.900852,6.441966,6.359348,6.324128,6.64378,6.03761,6.206928,6.805936,6.067222,6.768364,6.217834,6.401368,6.452832,7.181046,6.74117,6.304154,6.131272,6.280604,6.202758,6.650268,6.437068,6.06938,6.627422,6.226074,6.340738,5.950284,6.790648,6.903868,6.854944
S19862,6.452394,6.71367,6.586164,6.584554,6.921436,5.91284,6.597456,6.428518,6.471506,6.660388,6.058524,6.341508,6.938214,6.105502,6.82061,6.406046,6.69058,6.581406,7.180794,6.889008,6.519704,6.276292,6.454234,6.22226,6.741128,6.60417,6.082724,6.831268,6.405286,6.417972,5.948448,6.828996,7.193828,6.934132
S19863,6.336706,6.427448,6.412668,6.489298,6.667988,5.767038,6.372944,6.315138,6.21173,6.406702,5.941772,6.335484,6.683114,5.867836,6.504894,6.232692,6.426918,6.40332,7.059414,6.64083,6.276354,6.071416,6.121476,6.055172,6.503894,6.3499,5.977246,6.467912,6.305142,6.242548,5.818026,6.47451,6.757198,6.549082
S19864,6.241922,6.283108,6.41519,6.4688,6.580508,5.725676,6.292014,6.281762,6.131318,6.330686,5.881324,6.29146,6.565736,5.754162,6.295826,6.162182,6.376054,6.339022,7.185494,6.571038,6.188614,6.030904,6.06051,5.902268,6.454366,6.288158,5.848956,6.436072,6.255282,6.220416,5.62695,6.312418,6.595038,6.414062
S19868,6.4944,6.570926,6.39676,6.570812,6.642824,5.860646,6.412906,6.3633,6.25467,6.535472,6.006938,6.189696,6.722358,5.973288,6.702458,6.188986,6.412594,6.45057,7.067816,6.77235,6.268754,6.063254,6.225672,6.173418,6.651088,6.409394,6.03383,6.552122,6.213514,6.27882,5.974954,6.61228,6.80621,6.63117
S19869,6.66674,6.541848,6.435784,6.749496,6.77231,5.934462,6.484946,6.490908,6.330064,6.67256,6.075628,6.250564,6.876488,6.037094,6.808586,6.2942,6.444502,6.623022,7.343264,6.834686,6.314336,6.126078,6.27284,6.247132,6.777368,6.48172,6.136368,6.698724,6.29325,6.343088,5.978536,6.649418,6.83461,6.706386
S19876,6.288706,6.600246,6.547426,6.655502,6.763926,5.81491,6.47003,6.391722,6.334994,6.48496,5.968568,6.281476,6.785086,5.925132,6.56638,6.316994,6.538356,6.49161,7.144764,6.74791,6.39469,6.107114,6.27529,6.105908,6.61087,6.494296,6.030958,6.748152,6.341628,6.374084,5.756144,6.544754,6.899268,6.74654
S19886,6.690702,6.670114,6.357674,6.551382,6.664878,5.921016,6.445638,6.375214,6.325758,6.708502,6.040932,6.095644,6.837438,6.197342,6.88838,6.244522,6.399854,6.51977,7.167832,6.80303,6.234876,6.127682,6.281712,6.345986,6.68865,6.476952,6.155902,6.637386,6.195236,6.269846,6.059186,6.846804,6.879058,6.73247
S19887,6.535782,6.476546,6.402152,6.54092,6.580794,5.833914,6.347628,6.355404,6.259542,6.539578,6.005562,6.236324,6.84543,6.009512,6.626692,6.201612,6.424232,6.400962,7.132944,6.721592,6.215344,6.127456,6.212444,6.138116,6.640638,6.422128,5.969148,6.548318,6.195178,6.267524,5.855724,6.606246,6.769456,6.63289
S19899,6.650952,6.600284,6.372828,6.67909,6.56206,5.970634,6.389104,6.395394,6.27383,6.712108,6.06173,6.123638,6.88774,6.213036,6.886946,6.176472,6.406014,6.56754,7.062162,6.799406,6.213188,6.21033,6.269288,6.245066,6.670414,6.517962,6.005836,6.577164,6.202512,6.323232,5.954102,6.692342,6.805856,6.694378
S19901,6.6271,6.54867,6.30599,6.623494,6.537548,5.905816,6.40428,6.26234,6.221814,6.644846,6.034732,6.135812,6.89758,6.091344,6.863058,6.187482,6.424138,6.466424,7.062964,6.812864,6.260328,6.161328,6.241854,6.210046,6.681702,6.477356,6.054542,6.531294,6.14512,6.295532,6.035738,6.753424,6.862406,6.751518
