ID,naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell
S5730,6.92207333333,6.1086,6.86048666667,6.84073529412,6.88659230769,5.81045,6.84170344828,6.9724,7.9352
S5733,6.81510666667,6.03906,6.98710666667,7.11115882353,6.84771538462,5.433825,7.47588275862,7.01463333333,8.0648
S5760,7.07804,6.33858,6.34508,7.00430882353,6.81161538462,5.3638,7.23637931034,7.05706666667,8.282325
S5762,6.67244666667,6.14566,6.90318666667,6.96730882353,7.29798461538,6.197125,6.96560689655,6.92255,8.035925
S5763,6.78342666667,6.0916,6.79406666667,7.09866764706,6.84321538462,5.750825,7.18224482759,6.57351666667,7.744875
S5766,6.72063333333,6.14686,6.86216,7.04187647059,7.13806153846,5.662,7.54549310345,6.64251666667,7.831725
S5767,7.16059333333,6.06914,6.49598,6.96308529412,6.61029230769,5.291575,6.96037241379,6.8071,8.07465
S5768,6.60273333333,6.0037,6.98148,6.88782647059,7.12960769231,5.48395,6.95492068966,6.9083,7.694575
S5777,6.61221333333,5.881,7.44841333333,7.06273529412,7.17763846154,5.44755,7.90374482759,6.74393333333,7.715175
S578,7.01723333333,6.08374,6.83125333333,7.06066470588,6.44523846154,5.12665,7.26234482759,6.69246666667,7.992625
S5788,6.82405333333,6.01616,6.84079333333,6.84336470588,6.9049,5.87425,7.15169310345,7.30593333333,8.16385
S5793,6.77906,6.05664,6.59786,6.97398235294,6.34738461538,4.92955,7.15577931034,6.397,7.354175
S5799,6.40199333333,6.0392,6.53064,6.83442352941,6.56305384615,5.325475,6.66575517241,6.66635,7.43645
S581,6.86678666667,6.07606,6.91158,6.82400882353,6.82270769231,5.6494,7.10519310345,7.07891666667,7.92115
S5815,6.60864666667,6.0151,7.07888666667,6.96136176471,6.97811538462,5.880025,6.96376206897,6.90211666667,7.70455
S582,6.80558,5.93184,6.92130666667,6.99832647059,6.60036923077,5.29435,7.1478137931,6.83245,7.560525
S5821,6.95396,6.19752,6.64459333333,6.82421176471,7.13777692308,5.72395,7.02879310345,7.18855,8.08075
S5822,6.64926,6.04184,6.49166,6.88019117647,6.31583076923,5.40325,6.93162068966,6.4669,7.374625
S5823,7.13066666667,6.12764,6.81068,7.17275294118,6.5253,5.398075,7.10831724138,6.69481666667,8.02585
S5827,7.13466,6.40056,7.23594666667,7.29864705882,7.00923846154,5.520775,7.48683793103,6.88653333333,8.225275
S5833,6.73289333333,6.22008,6.61355333333,6.83773529412,7.11145384615,5.280525,6.85234827586,7.07568333333,7.980725
S5844,6.68172666667,6.19154,6.96385333333,6.87904411765,7.44695384615,6.39575,6.9680862069,7.02266666667,7.920775
S5846,6.99137333333,6.08944,6.80965333333,6.86116176471,7.57101538462,5.633475,7.21246551724,7.16948333333,8.04415
S5852,7.01301333333,6.09902,6.73724,6.85547058824,7.19555384615,5.84335,6.8581862069,7.40265,8.673625
S5853,6.94977333333,6.1526,6.84133333333,6.85167941176,7.19193076923,6.081175,7.01910689655,6.90583333333,7.7831
S5863,7.21363333333,6.32276,7.0704,7.07463823529,6.99256153846,5.63545,7.33057586207,6.8208,7.5797
S5877,7.18237333333,6.05654,6.80685333333,6.99629117647,7.03807692308,5.4323,6.94623448276,6.88881666667,7.97615
S5881,6.9647,5.96828,7.05882,7.1539,6.85233846154,5.28735,7.78773103448,6.7909,7.9013
S5883,6.96051333333,6.05314,6.95308666667,7.21276176471,6.60656153846,5.1407,7.21451034483,6.73618333333,8.248425
S5884,6.82044,6.08192,6.86313333333,7.00384411765,7.00981538462,5.8346,7.05497586207,7.19736666667,7.860975
S5889,7.22006,6.2852,7.13055333333,7.19383235294,6.97217692308,5.36835,7.39016551724,6.89895,8.2386
S589,6.64280666667,5.9432,7.17638,6.90521764706,6.95635384615,6.1904,7.31775862069,7.31143333333,7.996375
S5903,6.68606666667,6.13114,7.04598,7.09431176471,7.33326923077,5.828175,7.51397586207,6.77666666667,8.347075
S5905,6.94598666667,6.0131,6.5497,6.95258529412,6.70431538462,5.6903,7.20315172414,7.06138333333,8.217675
S5910,6.81623333333,6.07688,7.19316,6.98965294118,7.02900769231,5.372325,7.31202068966,6.7885,7.794075
S5911,6.63606,6.02148,7.12822,6.93117647059,7.28203846154,5.71355,7.41033448276,6.86708333333,7.5348
S5922,6.48684666667,6.03318,7.1472,6.89170588235,7.0002,5.3497,7.41736206897,6.52731666667,7.63105
S5923,6.86748,6.19836,7.07709333333,7.00903529412,7.14712307692,5.541025,6.98745172414,7.36785,8.174275
S5925,6.74168666667,6.11384,6.84916,7.0005,6.68384615385,5.208275,7.1105137931,6.40228333333,6.4879
S5929,6.99026,6.13954,6.58556,6.93789117647,6.5804,5.78035,6.97331724138,6.55635,8.276225
S5931,6.90246,6.1918,7.11132,7.06942352941,7.12958461538,5.482075,7.22819655172,7.07521666667,8.235925
S5938,6.58821333333,6.12182,6.89492666667,6.96108235294,6.91167692308,5.47555,6.83554137931,6.71058333333,7.251825
S5955,6.50491333333,5.78784,7.31896,6.93055,7.19754615385,5.22965,7.60976551724,7.13046666667,7.84835
S5960,6.68431333333,5.86672,6.69938666667,6.75188823529,6.98896923077,5.899025,7.20900689655,7.32496666667,8.365925
S5961,6.84918,6.05014,6.84328666667,6.93130588235,7.03903076923,5.187,7.31603103448,7.03968333333,7.989075
S5967,6.91523333333,6.16092,6.87375333333,6.90468529412,7.19406923077,5.63575,7.35527931034,6.90201666667,7.710975
S5969,6.55617333333,5.94742,6.94536,6.94917058824,6.84147692308,5.4638,7.12034137931,7.11465,8.23005
S5978,7.99015333333,7.0604,6.91485333333,7.22491764706,6.60536923077,5.530875,7.21487241379,6.2393,8.047625
S5986,7.12810666667,6.21154,6.96642666667,7.15736176471,7.08055384615,5.6247,7.37489655172,6.95556666667,8.17345
S5987,7.04387333333,6.19622,6.72384666667,6.93004705882,6.84677692308,5.43305,7.04166206897,6.80803333333,7.9367
S5988,7.01806,6.10304,7.18471333333,6.97615882353,7.60088461538,6.31625,7.29829310345,6.89213333333,8.2305
S599,6.84238666667,6.1768,6.85464666667,7.02325882353,6.90286153846,6.065625,7.10856896552,7.34548333333,8.48145
S5990,6.94628,6.00164,7.0429,7.07046176471,6.82578461538,5.224325,7.7367,6.62988333333,7.7518
S5997,6.78902,5.87282,6.88734666667,6.99519705882,6.95703846154,5.32155,7.37256896552,6.79906666667,8.188575
S6001,6.88525333333,6.0641,6.69207333333,6.87521470588,7.08515384615,5.732925,7.5310862069,6.78265,7.879425
S6011,7.10618666667,6.15012,6.71356,7.039,6.74123846154,5.807925,6.75162413793,6.73246666667,8.416625
S6014,7.28142,6.10564,6.66879333333,6.97035588235,6.64192307692,5.485475,6.76337931034,6.77325,8.131425
S6019,7.08074,6.07494,6.55038666667,7.00892647059,6.80536153846,5.298675,6.81448965517,6.93286666667,8.232575
S6021,6.93334,6.27572,7.26276666667,7.09225588235,6.65906153846,4.9738,7.45199310345,6.55251666667,7.8618
S6022,6.78204,6.1017,7.00398666667,6.91847058824,6.99707692308,5.099175,7.09473448276,7.10188333333,8.2139
S6028,6.9327,6.1257,6.78097333333,7.06754705882,7.01867692308,5.74305,7.12032068966,6.89306666667,8.13965
S603,6.94075333333,6.1622,6.66744666667,6.85169411765,6.6726,5.234375,6.80639310345,6.93286666667,7.647375
S6033,6.95041333333,6.04576,6.6727,6.94133529412,6.96719230769,5.780525,7.13754482759,7.06446666667,7.9529
S6034,6.88662,6.19904,7.15720666667,7.22373823529,6.94439230769,5.539325,7.58042758621,6.72638333333,8.20025
S6041,6.80759333333,5.99584,6.73473333333,6.80863235294,6.62886923077,5.362925,6.93753103448,6.71603333333,7.718225
S6047,6.91061333333,5.8664,6.96364666667,6.90149705882,6.48451538462,4.901075,7.08912068966,6.8311,7.95475
S6049,7.05470666667,6.09954,6.87059333333,6.89511470588,7.30805384615,5.7547,7.01302413793,7.3655,8.25625
S6051,6.89644,6.05962,6.70252,6.85058235294,6.89824615385,5.67765,7.14792758621,6.8332,8.28155
S6058,6.45892666667,5.96412,7.13535333333,6.94294411765,7.34438461538,5.68015,7.54421034483,7.37098333333,8.069125
S6063,6.7827,5.97126,6.78032,6.88594705882,7.37118461538,5.89365,7.2763137931,7.63861666667,8.17005
S6065,6.88556,5.96412,6.90741333333,6.87412058824,7.37551538462,5.791075,7.44194827586,7.07041666667,8.035525
S6068,7.00436,6.1894,6.89268666667,7.01933235294,7.16262307692,5.981,7.40043448276,6.7505,8.04385
S6099,7.65452666667,6.76356,6.35346666667,6.68889117647,6.94525384615,5.09145,6.55471034483,6.39543333333,6.683575
S6104,7.18008,5.98842,6.86664666667,7.15568235294,6.65175384615,5.431325,7.50434137931,6.9415,8.33345
S6105,6.86428666667,6.16914,7.27293333333,7.02160882353,7.49796923077,5.68055,7.49604827586,6.95825,7.849375
S6106,6.7179,6.05602,7.15096666667,7.10968823529,6.97926923077,5.948525,7.51487931034,7.07585,7.88305
S6107,7.01659333333,6.19154,7.11142666667,7.02540588235,7.14074615385,5.344,7.81435862069,6.9782,7.6825
S6114,6.73813333333,6.23796,7.17456666667,6.96280882353,7.19443846154,5.658075,7.30655517241,7.19688333333,8.387075
S613,6.7377,5.97136,6.69034,6.94309117647,6.97487692308,5.2549,7.40142758621,6.71201666667,7.67705
S6131,6.97622,6.06594,7.05327333333,7.10108235294,7.25546153846,5.342925,7.43581724138,7.59275,8.296925
S6134,6.74430666667,6.05742,6.67974666667,6.89565588235,6.62106153846,5.014975,6.94962068966,6.58183333333,7.636725
S6140,7.03630666667,6.14254,6.85752666667,7.05600294118,6.87073076923,5.194075,7.30517931034,6.98073333333,8.039525
S6156,7.10345333333,6.16546,6.75262666667,7.17585882353,6.513,5.15815,7.2645,6.52598333333,7.681025
S6164,6.94641333333,6.04604,6.68848,6.94734705882,6.97814615385,5.75295,7.03092758621,7.26653333333,8.06655
S6173,6.78472666667,6.01724,6.57861333333,6.80055588235,6.81056923077,5.195675,7.08290689655,6.79218333333,7.73395
S618,7.0052,6.09566,7.04054666667,7.17693823529,6.81711538462,6.011625,7.06541034483,6.95615,8.075875
S6195,6.57358,6.13172,6.73293333333,7.09481764706,6.29914615385,4.9004,6.98425172414,6.19871666667,7.121125
S6198,7.04634,5.86658,6.98963333333,6.89506470588,7.08338461538,5.67265,7.36307241379,6.98218333333,8.02915
S620,6.70902,6.00306,6.90656,7.19796176471,6.80520769231,5.388,7.27681724138,6.29725,7.9702
S6200,6.63152,6.0039,6.94442,6.64335882353,7.31866923077,6.13635,6.96298965517,7.0892,7.522225
S6203,6.92632666667,6.27882,6.79449333333,7.03476176471,6.70572307692,5.420875,6.98831724138,6.8221,8.11075
S6205,8.33978666667,7.25452,6.3578,6.88654411765,7.15852307692,4.99085,6.36677586207,6.40543333333,6.711375
S6210,6.75772666667,5.92694,6.34942,6.75380588235,6.85622307692,5.86265,6.95083103448,6.59318333333,8.072125
S6214,6.60698666667,5.97192,6.65036666667,7.00495,6.65993076923,5.270175,7.27316206897,6.3968,7.682775
S6216,6.66579333333,5.9114,6.94856666667,6.74538235294,7.10692307692,5.571125,7.12934482759,6.69028333333,7.216975
S6219,6.85758666667,6.12228,6.92487333333,6.97933235294,7.36193076923,6.1621,7.14973793103,7.50708333333,8.366025
S6225,7.27437333333,6.12462,6.94152666667,6.82479411765,7.47781538462,6.085525,6.93894137931,7.53448333333,8.527325
S6227,6.70544666667,5.97316,7.04193333333,7.03671176471,7.11593846154,5.7745,7.39827241379,6.86211666667,8.181675
S6234,7.10533333333,6.0304,6.57033333333,6.97940882353,6.4523,5.143425,7.12553793103,6.77761666667,7.68835
S624,7.1765,6.18654,6.9438,7.03354705882,6.80686153846,5.07885,7.11323103448,7.06066666667,8.01435
S6240,6.84804666667,6.0958,7.17498666667,7.13400294118,6.95526923077,5.427375,7.60556551724,7.0476,8.288275
S6244,6.98841333333,5.97126,6.75724,6.87625294118,7.03964615385,5.772325,7.39805517241,6.99963333333,8.348625
S6250,6.53445333333,6.01844,7.07237333333,7.19190882353,6.72173846154,5.388225,7.5033862069,6.61705,7.4002
S6255,6.75564666667,6.26608,7.36828666667,7.06053529412,7.38738461538,6.1708,7.19493103448,7.0219,7.989775
S6256,7.01962666667,6.0812,6.88450666667,6.99332058824,7.23626153846,5.950775,7.18596206897,6.86463333333,8.1918
S626,6.83032666667,6.09894,6.80776,7.03459705882,6.49414615385,5.0973,7.10323103448,6.62388333333,7.402175
S6260,6.81483333333,5.96858,6.64476666667,6.81617352941,7.13969230769,6.04935,7.04222758621,7.3717,8.4389
S6263,6.83631333333,6.26198,6.80451333333,7.18464411765,6.38512307692,5.3912,7.07574482759,6.54828333333,7.65635
S6284,6.64352666667,6.15716,6.58314666667,6.96492941176,6.51711538462,5.0377,6.75497931034,6.52485,7.37175
S6302,6.54296666667,6.17832,6.64193333333,6.85138529412,6.90493846154,5.918625,6.90793103448,6.54656666667,7.496
S6310,7.09910666667,6.11286,6.72167333333,6.98765588235,6.7143,5.407825,7.02484482759,6.54715,8.35145
S6321,6.82424666667,6.06196,6.82139333333,7.05133529412,6.70153076923,5.221175,7.38926206897,6.5423,7.719275
S6324,6.8854,6.08358,6.86705333333,6.97955294118,6.88129230769,5.3652,7.29266206897,6.903,8.034125
S6330,7.00655333333,5.9231,7.05485333333,7.16238823529,7.18305384615,6.021425,7.60284137931,7.7616,8.9058
S6331,6.73162666667,6.05842,7.25086,7.03358529412,7.10246923077,5.573275,7.68760344828,6.8637,7.57585
S6333,6.72248,6.07754,6.78503333333,7.00798529412,6.61779230769,5.145625,7.22062758621,6.87871666667,7.994475
S6336,6.88372,6.19072,6.78023333333,6.98029411765,7.24350769231,5.7865,6.83321034483,7.28871666667,7.7409
S6337,6.92144666667,5.84558,7.36551333333,7.03164411765,7.26670769231,5.17175,7.93855517241,6.9112,7.660725
S6351,6.63241333333,6.23152,6.79776,6.95184117647,6.43409230769,5.48195,6.88550344828,6.69208333333,7.5466
S6355,6.41491333333,6.07326,7.11480666667,6.85719705882,7.13223846154,5.1274,7.68091034483,6.79033333333,7.624725
S6356,6.84160666667,5.88366,6.95042666667,7.16519411765,6.84009230769,5.07075,7.59940344828,6.76965,7.74555
S6358,6.96207333333,6.10506,6.91026,6.92019411765,6.8996,5.4054,7.33794137931,6.93116666667,8.446
S6360,6.72336,6.17504,7.04129333333,7.00643823529,7.08937692308,5.484725,7.50103793103,6.78331666667,7.941675
S6364,7.07079333333,6.17076,6.6845,7.24241176471,6.34026153846,5.35185,7.30428275862,6.34453333333,7.909725
S6367,6.95085333333,6.07124,6.70029333333,7.06472941176,6.40756153846,5.29775,7.1252862069,6.55838333333,7.679825
S6370,6.73856666667,6.13184,6.97345333333,6.9534,6.96939230769,5.46675,7.13866896552,6.9767,7.681225
S6388,7.12980666667,6.23574,7.29068,7.27539117647,6.63525384615,5.11215,7.46179310345,6.78108333333,7.970275
S6391,7.03346,6.08082,6.67471333333,6.91792647059,6.87015384615,5.105425,7.33074482759,7.23905,8.269025
S6395,6.68564666667,5.80782,6.82775333333,6.85807352941,6.96153846154,5.727775,7.34989310345,7.24661666667,8.139525
S6399,6.58319333333,5.99208,6.98015333333,6.90911764706,7.09226923077,5.585425,6.93856206897,7.2842,7.802275
S64,6.64778666667,6.1073,6.51201333333,6.96245882353,6.45513076923,5.4881,6.75277586207,6.72128333333,7.74025
S6410,6.93120666667,6.06464,7.29562,7.14292941176,7.26760769231,5.51205,7.46815862069,6.68518333333,7.7274
S6415,6.78931333333,6.10516,7.11349333333,7.07625,7.02786923077,5.50575,7.32840344828,6.80253333333,7.903125
S6416,6.73828666667,6.13512,7.13961333333,7.01566176471,7.31864615385,5.82555,7.49179310345,6.66433333333,8.2926
S6432,6.79008666667,5.91262,6.69532666667,7.06651470588,6.74888461538,5.41235,7.22984137931,6.71865,7.972375
S6440,6.97368,6.09622,6.70558,6.96798823529,6.63866153846,5.103425,6.58874482759,6.56205,7.088575
S6452,6.96832,6.01838,7.00507333333,6.99165,6.94196923077,5.43305,7.32144137931,6.83196666667,7.832675
S6458,6.99394666667,6.21182,6.90716666667,7.09619705882,7.02806153846,5.501225,7.12285517241,6.6167,8.2041
S6470,6.92208,6.00356,6.61199333333,6.95076470588,6.28434615385,4.95945,6.81682068966,6.55768333333,7.52735
S6471,6.81618666667,5.95014,6.58569333333,6.78485882353,6.85656923077,5.155525,7.29726551724,6.95455,7.809525
S6474,6.79464666667,6.08188,6.92660666667,7.04928235294,7.03811538462,5.618475,7.32528275862,7.27371666667,8.359125
S6480,6.88414666667,5.91088,7.07634666667,6.91922647059,7.07867692308,5.2976,7.52354482759,7.22093333333,8.203325
S6492,6.88804,6.08762,6.91249333333,7.07432058824,6.89919230769,5.20635,6.98840344828,6.95973333333,8.217375
S6495,6.6887,5.93256,6.54823333333,6.88217352941,6.89216923077,5.1379,7.39143448276,6.78885,7.933575
S6498,6.53768666667,5.98554,7.17388,7.04127352941,7.38584615385,5.81275,7.63235517241,7.03608333333,7.951775
S65,7.00117333333,6.12194,6.72106666667,7.11384117647,6.52153076923,5.649975,6.90661724138,6.8451,7.6337
S6512,7.05608,6.00836,7.07842666667,7.02982058824,7.49277692308,5.8804,7.32563793103,7.28273333333,8.429875
S6516,6.97576666667,6.2296,7.02830666667,6.99818529412,7.21120769231,5.967775,7.19416206897,6.96453333333,8.0717
S6521,6.50763333333,6.01208,7.13361333333,7.0803,6.90826923077,4.936925,7.36665862069,6.2796,7.416675
S6548,7.26222,6.22836,7.44686666667,7.31808235294,7.1765,6.7774,7.43285172414,7.05891666667,8.82475
S6554,6.45637333333,5.84264,7.02486666667,6.70404705882,6.78485384615,5.279875,7.42850344828,6.84155,6.802375
S6560,7.04518666667,6.22952,6.67592,7.00694705882,6.81243846154,5.608125,6.96504137931,6.82785,7.938
S6562,7.07465333333,6.1951,6.9132,7.06612941176,7.06974615385,5.59685,7.21400344828,7.36048333333,8.471175
S6566,7.15927333333,6.13122,7.3328,7.2765,6.97215384615,6.113425,7.28231724138,6.75998333333,7.941575
S6569,6.71182666667,6.1226,7.33455333333,7.08979117647,7.36753846154,5.533475,7.48535517241,6.91931666667,7.763925
S6581,6.82243333333,6.08712,7.10179333333,7.09705294118,6.91053076923,5.412625,7.38410344828,6.70386666667,7.82405
S6586,6.60868666667,6.09044,7.21966666667,7.16021470588,7.03944615385,5.16735,7.61194482759,6.57016666667,7.436775
S6588,6.74316,6.04618,6.98612666667,6.87708823529,7.05974615385,5.907475,7.16257586207,6.81868333333,7.483975
S6590,7.06752666667,5.96578,6.56591333333,6.90522941176,6.91097692308,5.452275,7.19892758621,6.72528333333,8.006075
S66,7.00035333333,6.15166,6.83638,6.96048823529,6.97267692308,5.2715,7.40605517241,6.71946666667,7.75705
S6600,6.65190666667,6.07642,7.38966666667,7.24511470588,7.19627692308,5.788925,7.96188965517,6.72418333333,7.9514
S6601,6.82024,6.15768,6.8891,7.00999411765,6.93901538462,5.44195,7.37935862069,7.2595,8.03055
S6609,7.16027333333,5.99172,7.07190666667,7.30724411765,6.50045384615,5.301425,7.35111724138,6.73236666667,7.77565
S6614,6.86046666667,6.084,6.68017333333,6.82807058824,7.02067692308,5.638125,7.00017586207,6.78816666667,7.926825
S6615,6.73954,6.00372,6.88347333333,6.88035882353,6.85768461538,5.5841,7.32780344828,6.96055,8.072825
S6616,7.22601333333,6.07496,7.24874666667,7.10138823529,7.07988461538,5.0178,7.56965517241,7.28068333333,8.3682
S662,6.78625333333,6.0396,6.80822,6.85152647059,7.09643846154,5.577175,6.96005862069,6.97695,8.0376
S6634,6.68716,6.01982,6.74830666667,6.89094411765,6.73987692308,5.43665,7.07083103448,6.7136,7.7092
S6636,6.66916666667,6.0207,7.15160666667,7.02795588235,7.28673846154,5.84795,7.44962758621,6.67116666667,7.433525
S6643,6.78357333333,6.04346,7.21222,7.12282647059,7.04085384615,4.994625,7.29640689655,6.68636666667,8.07885
S6662,6.81986666667,5.9367,6.7667,6.89240588235,6.84733846154,5.6139,6.79183448276,7.05228333333,8.274325
S6665,6.59599333333,5.97928,6.63480666667,6.83520294118,6.678,5.482925,6.8457,6.90725,7.603575
S6666,7.18329333333,6.10092,7.10880666667,7.04354705882,6.82150769231,5.597975,7.38701034483,7.00308333333,8.268375
S6670,6.73234,6.01006,6.68264,6.77149411765,7.13573846154,5.96135,6.82072413793,6.96846666667,8.135575
S6675,7.15762,6.27762,6.95490666667,7.08299117647,6.80998461538,5.4349,7.15024137931,7.07015,8.32965
S6682,6.71405333333,6.02988,6.88016,6.80877941176,7.34179230769,5.801,7.16067931034,7.2403,8.12735
S6687,6.85772666667,6.11914,6.86835333333,7.07264117647,6.49439230769,5.4536,7.03906551724,6.60476666667,7.98075
S6694,6.81628,5.97324,6.60504,6.90815588235,6.71168461538,5.3934,6.97823448276,6.82333333333,7.6942
S6695,6.80105333333,6.1263,7.29718,7.08493823529,7.20168461538,5.54275,7.29336206897,7.4641,8.236925
S6696,6.95826,5.9807,6.78856,6.91217941176,7.00332307692,5.198425,7.23957586207,7.14095,8.2428
S6700,7.03447333333,5.9723,6.70732666667,6.91954411765,6.91623846154,5.9998,7.03042068966,6.65491666667,8.0569
S6709,6.98569333333,6.11872,6.60751333333,6.84034411765,6.89535384615,6.143375,6.79163103448,7.09363333333,8.222475
S671,6.85488,6.19858,6.64808666667,6.91241470588,7.2119,5.89245,7.13313448276,6.78185,7.8434
S6714,6.85118,6.05864,6.90721333333,6.92075882353,7.16258461538,6.205125,7.18905862069,7.32295,8.582825
S6716,6.90047333333,6.1018,7.09697333333,7.12245294118,7.01848461538,5.33115,7.32358965517,6.9269,7.841125
