ID,B_cells,Blood_CD34._cells,Dendritic_cells,Eosinophils,Fibroblasts,Keratinocytes,Lymphatic_endothelial_cells,Macrophages,Monocytes,NK_cells,Neutrophils,Plasma_cells_CD138.,Platelets,Reticulocytes,Subcutaneous_Adipose,T_cells_CD3.,T_cells_CD4.,T_cells_CD8.,T_cells_Gamma_Delta,T_cells_Regulatory,Vascular_Endothelial_Cells
S351,6.597308,6.049534,6.142088,6.689894,6.374698,5.694988,6.222154,6.242648,7.422778,6.634826,7.632392,5.5055,6.172666,5.031758,5.334342,6.858778,6.806764,7.365484,6.759604,6.348204,6.490808
S3510,6.569654,6.07698,6.088028,6.611702,6.328056,5.762088,6.072288,6.166668,7.320894,6.787992,7.529478,5.443676,6.148812,5.039262,5.257014,6.77444,6.863806,7.387286,6.668716,6.346112,6.50337
S3514,6.489548,6.060542,6.16546,6.71226,6.389366,5.79009,6.220264,6.274844,7.446368,6.649094,7.694388,5.583832,6.1999,5.104794,5.3084,6.849744,6.807364,7.27555,6.597668,6.33104,6.52277
S3516,6.519578,6.134792,6.169874,6.8643,6.388864,5.736706,6.185852,6.361542,7.605976,6.813294,7.968934,5.536624,6.370986,4.955002,5.284352,6.631878,6.724476,7.323778,6.657328,6.329308,6.589878
S3517,6.809358,6.225744,6.213494,6.751616,6.406106,5.768074,6.096526,6.323744,7.494042,7.041082,7.84829,5.661256,6.412518,4.94692,5.33723,6.80179,7.113858,7.42746,6.899656,6.42056,6.691568
S3521,6.360382,5.889608,6.160512,6.651964,6.26533,5.696754,6.130212,6.16576,7.207212,6.485982,7.629856,5.494638,6.165358,5.107172,5.239014,6.636802,6.614716,7.057272,6.531512,6.256606,6.431224
S3525,6.497168,6.030874,6.068684,6.743028,6.358142,5.700084,6.12579,6.199884,7.29559,6.661832,7.74233,5.57934,6.22005,5.106156,5.344574,6.70684,6.770348,7.287234,6.622586,6.319556,6.441568
S3527,6.744862,6.082222,6.179426,6.801578,6.447002,5.791366,6.262856,6.289082,7.539626,6.90633,7.983822,5.574974,6.383054,4.937858,5.297248,6.880534,7.041926,7.386196,6.878028,6.419132,6.582416
S3531,6.51901,5.959916,6.118312,6.73459,6.28674,5.703454,6.06369,6.227514,7.278356,6.70393,7.805252,5.458404,6.133958,5.01735,5.314246,6.634214,6.714348,7.241316,6.6081,6.30725,6.517638
S3542,6.423492,5.957318,6.05319,6.653956,6.362984,5.739306,6.250416,6.206484,7.139704,6.42658,7.34219,5.514118,6.223748,5.182072,5.269028,6.844798,6.803308,7.24442,6.578448,6.290956,6.40706
S3545,6.473116,6.053434,6.169718,6.738622,6.340862,5.718586,6.173698,6.281054,7.484344,6.721972,7.995,5.497694,6.405814,4.942662,5.276724,6.750048,6.788704,7.357172,6.625662,6.261132,6.536636
S3547,6.465348,6.102722,6.214348,6.789482,6.404198,5.814986,6.086554,6.30517,7.56664,6.736442,7.9463,5.584966,6.27711,4.98,5.310844,6.670048,6.653264,7.30284,6.613068,6.26791,6.597786
S3548,6.832466,6.204862,6.239216,6.769828,6.403408,5.85467,6.174064,6.277458,7.331656,7.033198,7.712552,5.656242,6.32211,5.111632,5.479964,6.893854,7.204904,7.489998,6.857706,6.474842,6.596486
S3550,6.6015,6.089298,6.08485,6.69973,6.30119,5.704312,6.09349,6.18344,7.302196,6.842026,7.741396,5.437002,6.240346,4.953836,5.338482,6.752212,6.852318,7.39672,6.67499,6.340026,6.522328
S3551,6.662594,6.087002,6.105988,6.743892,6.377088,5.723626,6.164936,6.260734,7.344192,6.871694,7.84006,5.48633,6.214372,4.994948,5.291824,6.915088,7.002788,7.45524,6.808724,6.426368,6.552292
S3557,6.716224,6.203314,6.161406,6.81747,6.430414,5.78374,6.186822,6.343906,7.565412,6.903128,7.916916,5.598246,6.280028,4.971398,5.360382,6.97897,7.040952,7.48746,6.88826,6.464986,6.598786
S3567,6.66267,6.1665,6.147406,6.700138,6.398322,5.81835,6.201002,6.261396,7.360728,6.967818,7.714784,5.591152,6.241692,4.96135,5.309298,7.063258,7.150872,7.639234,6.929536,6.48688,6.535574
S3569,6.510578,6.060542,6.084936,6.537312,6.279158,5.666824,6.042172,6.180674,7.162206,6.716872,7.544446,5.527556,6.166882,5.039168,5.341906,6.444748,6.737986,6.99422,6.624282,6.229094,6.518436
S3570,6.657262,6.019804,6.111132,6.755956,6.355048,5.729928,6.125878,6.229992,7.350644,6.757414,7.865412,5.412176,6.178266,4.989128,5.287554,6.81134,6.936962,7.379862,6.714896,6.363456,6.51651
S3579,6.458448,6.135254,6.091784,6.625622,6.395148,5.74209,6.142258,6.22447,7.17161,6.750032,7.49579,5.533456,6.4487,5.11764,5.262206,6.664916,6.7853,7.251226,6.707808,6.315964,6.60948
S3587,6.702516,6.209358,6.131252,6.727244,6.386764,5.764482,6.158262,6.30987,7.52047,6.873628,7.871296,5.60776,6.268612,4.954386,5.27697,6.806202,6.887178,7.412052,6.801076,6.363874,6.570714
S3589,6.508358,5.986602,6.193222,6.725142,6.38185,5.734064,6.282226,6.287296,7.477958,6.591498,7.722008,5.564376,6.25542,5.092776,5.356692,6.703264,6.640606,7.067838,6.729294,6.313218,6.515904
S3592,6.543566,6.15739,6.17441,6.779886,6.423312,5.785468,6.221978,6.274222,7.570486,6.872038,7.822344,5.533996,6.255038,4.951098,5.258726,6.91623,6.92951,7.492682,6.839874,6.379136,6.548124
S3599,6.454704,6.00231,6.185048,6.71589,6.3711,5.6804,6.22861,6.345956,7.482798,6.632126,7.856704,5.532552,6.200028,5.03712,5.193664,6.78158,6.71001,7.35211,6.65711,6.375556,6.565372
S36,6.375114,5.937244,6.049862,6.711616,6.266284,5.698666,6.146222,6.068204,7.109038,6.35355,7.579584,5.435138,6.235046,5.156204,5.181282,6.480828,6.495506,6.991366,6.39351,6.15265,6.421106
S3610,6.601086,6.133066,6.222204,6.72016,6.397936,5.75325,6.193806,6.278238,7.439202,6.959028,7.695588,5.549098,6.243694,4.993108,5.334668,6.800804,6.910788,7.52115,6.775604,6.39616,6.583086
S3620,6.76954,6.13512,6.276736,6.768566,6.418162,5.886466,6.207512,6.307648,7.41827,6.80924,7.748866,5.685184,6.279878,5.11806,5.492146,6.869162,7.001824,7.361896,6.783212,6.378892,6.611562
S3630,6.612404,6.105848,6.062856,6.771488,6.30072,5.770778,6.153084,6.210416,7.311164,6.794034,7.765098,5.511762,6.271622,4.949428,5.359456,6.924064,6.957552,7.430762,6.670638,6.37748,6.498856
S3636,6.569358,6.036506,6.038664,6.649436,6.280176,5.735806,6.100308,6.125598,7.234066,6.70562,7.629512,5.544102,6.23331,5.0307,5.25284,6.678172,6.841664,7.219454,6.56757,6.248804,6.48582
S3637,7.581882,6.3322,6.468596,6.625706,6.512602,5.824424,6.195078,6.53476,7.045298,7.222634,7.400096,5.67308,6.297308,4.864146,5.401302,6.71117,7.08058,7.43957,7.226488,6.587452,6.667246
S3655,6.321486,5.96749,6.11246,6.720146,6.307706,5.693206,6.151216,6.147892,7.380988,6.541964,7.681404,5.503138,6.16887,5.049806,5.25009,6.514558,6.630328,7.174156,6.541156,6.252328,6.504742
S366,6.605366,6.016558,6.07329,6.618968,6.15527,5.633634,6.000212,6.13933,7.251782,6.773592,7.708642,5.427076,6.156578,4.852752,5.221038,6.756752,6.92266,7.34991,6.584984,6.288038,6.445302
S3667,6.771866,6.227076,6.26771,6.714302,6.44351,5.807446,6.21982,6.402612,7.572698,6.962256,7.860378,5.6286,6.3736,5.009542,5.396706,6.703364,6.861224,7.33035,6.810112,6.395884,6.65064
S3668,6.546734,6.283426,6.264042,6.82826,6.572942,5.807368,6.293186,6.497458,7.70273,6.935706,8.013792,5.62353,6.54655,5.067452,5.304158,6.902882,6.94379,7.496456,6.93519,6.431612,6.744812
S3694,6.8338,6.13427,6.117264,6.682822,6.3108,5.690984,6.07767,6.15869,7.265246,7.03683,7.671856,5.513624,6.143242,4.882324,5.37117,6.828948,7.04387,7.538656,6.767966,6.443682,6.509912
S37,6.722784,6.139446,6.173518,6.718176,6.356852,5.788212,6.121998,6.220968,7.445306,6.903588,7.774114,5.535372,6.19575,4.940222,5.29527,6.849862,6.957456,7.425902,6.78828,6.412966,6.522946
S3701,6.479454,5.993554,6.02795,6.729568,6.285796,5.7021,6.099804,6.196056,7.352894,6.648478,7.74738,5.549886,6.29122,5.029968,5.28597,6.633164,6.769058,7.206706,6.596374,6.287566,6.527118
S3704,6.688982,6.059304,6.071146,6.652272,6.231986,5.684506,6.037592,6.250274,7.298124,6.7868,7.678412,5.47846,6.233706,4.949796,5.304898,6.759178,6.90055,7.245426,6.692608,6.33704,6.499582
S3706,6.671902,6.00832,6.038842,6.688346,6.260638,5.671992,6.075822,6.251724,7.310834,6.792574,7.790036,5.52227,6.300488,5.025122,5.286338,6.696664,6.871084,7.251252,6.646018,6.363266,6.560296
S3707,6.5242,6.077568,6.13848,6.799924,6.43361,5.75305,6.35827,6.39097,7.553386,6.862858,7.796814,5.509462,6.32664,5.086716,5.363876,6.815248,6.778254,7.47626,6.844706,6.370006,6.568388
S3711,6.586178,6.087602,6.123282,6.681712,6.404856,5.739558,6.194318,6.275428,7.491924,6.785346,7.650434,5.549132,6.308864,5.027324,5.253468,6.822486,6.877674,7.357798,6.754748,6.362624,6.597508
S3713,6.527388,6.017782,6.16554,6.749526,6.347016,5.71972,6.20198,6.328804,7.380914,6.620136,7.792248,5.498848,6.37571,5.080758,5.330754,6.68546,6.7363,7.26079,6.56415,6.331782,6.54651
S3715,6.478748,6.08619,6.058406,6.649782,6.440646,5.688512,6.151538,6.283366,7.41203,6.732306,7.746214,5.547504,6.243394,5.0259,5.288264,6.631946,6.75931,7.251504,6.768374,6.239322,6.522668
S3721,6.508712,6.007124,6.137752,6.791994,6.384644,5.737118,6.292638,6.309392,7.455284,6.708296,7.820638,5.610294,6.225242,5.070698,5.326086,6.66466,6.70185,7.229242,6.692976,6.251434,6.48864
S3725,6.637328,6.011602,6.10125,6.65405,6.32549,5.720692,6.152726,6.234748,7.311136,6.847112,7.664162,5.51731,6.25313,5.00443,5.294892,6.778824,6.955562,7.376294,6.662178,6.3656,6.560176
S3726,6.74205,6.19854,6.18069,6.749792,6.382808,5.763374,6.0697,6.291608,7.337928,6.910202,7.781238,5.578918,6.363118,4.945886,5.313614,6.75577,7.021852,7.406946,6.815498,6.389536,6.600324
S3727,6.752332,6.23285,6.240592,6.790536,6.424198,5.759422,6.208708,6.345506,7.594822,7.002894,7.990754,5.528688,6.251934,4.892648,5.343758,6.872524,7.036848,7.535026,6.83935,6.493082,6.634736
S3733,6.4418,5.983072,6.0028,6.547624,6.273368,5.686046,6.07871,6.092398,7.069424,6.521378,7.327258,5.482606,6.222486,5.110228,5.268386,6.781786,6.777392,7.230924,6.544316,6.253792,6.47764
S3734,6.851124,6.253458,6.153294,6.560072,6.457204,5.739,6.311886,6.315454,7.337318,6.945432,7.569046,5.637796,6.399592,4.976772,5.356452,6.944214,7.272604,7.371912,6.901806,6.400222,6.474078
S3736,6.341622,6.049262,6.25659,6.903756,6.437036,5.765368,6.30826,6.397242,7.669744,6.600142,7.847278,5.565954,6.369452,5.05292,5.248422,6.787196,6.636752,7.344814,6.755676,6.319358,6.580566
S3752,6.639868,6.292308,6.196976,6.762796,6.493056,5.786888,6.241808,6.386266,7.508954,6.851878,7.878272,5.585028,6.456478,4.978888,5.398354,6.925708,7.013784,7.456366,6.858506,6.447388,6.600076
S3755,6.6588,6.13879,6.083206,6.719416,6.33134,5.676166,6.082172,6.217488,7.3494,6.938224,7.751108,5.528828,6.341332,4.946562,5.313994,6.848286,7.058998,7.498782,6.766754,6.379072,6.527006
S3760,6.638908,6.179506,6.20066,6.798184,6.380808,5.801484,6.168968,6.361552,7.443464,6.856708,7.926466,5.61932,6.384288,5.045444,5.34033,6.67998,6.888116,7.325432,6.859188,6.386044,6.631152
S3762,6.564324,6.022926,6.024576,6.690866,6.226396,5.699466,6.013326,6.225254,7.325876,6.736438,7.830012,5.49714,6.213196,4.929534,5.251584,6.603114,6.765902,7.126364,6.589944,6.256878,6.493022
S3768,6.544036,6.11032,6.195902,6.59138,6.345318,5.719606,6.116104,6.255362,7.42799,6.67104,7.505164,5.587896,6.233992,5.067518,5.314422,6.738136,6.813498,7.264814,6.656632,6.31856,6.57823
S3779,6.410106,5.982278,6.089258,6.726404,6.28558,5.67882,6.184758,6.176894,7.340806,6.548848,7.67774,5.467582,6.192626,5.109446,5.268116,6.495896,6.556176,7.158456,6.513964,6.20673,6.477842
S3783,6.445876,5.896746,6.138438,6.691174,6.250086,5.5957,6.114998,6.172282,7.44703,6.633094,7.717568,5.387076,6.167948,5.003792,5.288648,6.662054,6.665598,7.275846,6.584778,6.300656,6.43472
S3788,6.87134,6.262298,6.192822,6.677986,6.31506,5.767544,6.20382,6.302958,7.391024,7.077406,7.748508,5.654572,6.344634,4.979024,5.39743,6.933872,7.215516,7.504418,6.946518,6.429314,6.599784
S3790,6.574104,6.151218,6.136494,6.71787,6.34213,5.716626,6.146758,6.249212,7.397944,6.857652,7.826234,5.531366,6.305018,4.974514,5.266836,6.81741,6.940896,7.428256,6.796048,6.369576,6.579784
S3794,6.735552,6.188054,6.225616,6.712298,6.352858,5.820888,6.252828,6.223626,7.356014,6.80391,7.605864,5.553886,6.218046,5.061052,5.307666,6.890364,6.994548,7.365954,6.815334,6.378228,6.44898
S3796,6.757014,6.287814,6.231222,6.594538,6.412336,5.691206,6.064918,6.313326,7.392488,7.02348,7.453464,5.731772,6.326348,4.977318,5.322938,6.713404,7.121268,7.243024,6.929708,6.315368,6.588082
S3798,6.584846,6.0516,6.149308,6.63713,6.299794,5.70334,6.089294,6.256304,7.347052,6.853468,7.596018,5.508166,6.192396,5.03031,5.290596,6.639332,6.774652,7.359472,6.706618,6.340732,6.566396
S380,6.787204,6.200762,6.133186,6.748692,6.412948,5.782552,6.291984,6.30849,7.416086,6.843812,7.658966,5.55633,6.247726,5.027538,5.410734,6.95624,7.102582,7.42248,6.878606,6.426688,6.56216
S3802,6.517704,6.040132,6.193824,6.740442,6.31308,5.69788,6.15235,6.211324,7.387946,6.76411,7.80155,5.49218,6.265626,5.005004,5.249964,6.718434,6.809442,7.362128,6.736886,6.331818,6.583396
S381,6.816168,6.314094,6.236502,6.707694,6.455476,5.760968,6.294408,6.353056,7.441776,7.024796,7.69426,5.612352,6.446728,5.069492,5.367018,6.865814,7.09087,7.414118,6.957266,6.45234,6.637276
S3812,6.567628,6.093062,6.059984,6.716072,6.28579,5.741094,6.16792,6.216362,7.336684,6.618932,7.632226,5.497358,6.23623,5.065932,5.254714,6.82866,6.882986,7.322232,6.637044,6.363084,6.513348
S3813,6.854466,6.260218,6.173308,6.618574,6.374464,5.83858,6.059914,6.341966,7.500828,7.074734,7.833124,5.673976,6.328094,4.941696,5.425104,6.894614,7.192468,7.319242,6.948674,6.411784,6.711654
S3822,6.526046,6.07868,6.14609,6.726392,6.298478,5.787466,6.173934,6.27023,7.437776,6.71163,7.766906,5.47494,6.328174,5.013848,5.300814,6.75731,6.80034,7.329904,6.727058,6.306312,6.533272
S3826,6.62976,6.171528,6.179266,6.60566,6.362544,5.782088,6.082818,6.266292,7.396968,6.871286,7.603692,5.638812,6.20473,5.016536,5.365762,6.74659,7.028388,7.318722,6.725604,6.356702,6.514864
S3827,6.33947,5.90494,6.052326,6.56541,6.177218,5.663608,6.022592,6.094516,7.102578,6.597856,7.578622,5.451892,6.175206,5.032614,5.253622,6.496226,6.611996,7.066608,6.506544,6.111174,6.386826
S3828,6.66698,6.188214,6.12299,6.702734,6.365528,5.741676,6.107068,6.231064,7.273406,6.831566,7.747832,5.538072,6.395664,4.964198,5.338526,6.757618,6.9822,7.359504,6.837496,6.399844,6.6121
S3834,6.699804,6.19989,6.117564,6.748852,6.359716,5.726642,6.149396,6.257624,7.423334,6.876218,7.810438,5.595116,6.296704,4.96438,5.34561,6.791204,7.02579,7.419616,6.859968,6.38955,6.582132
S3838,6.568508,6.11892,6.167458,6.639222,6.323376,5.74502,6.087938,6.244542,7.3408,6.808774,7.489472,5.498576,6.201812,5.026712,5.323224,6.71339,6.918404,7.38493,6.700746,6.316874,6.507494
S3845,6.792566,6.210594,6.114646,6.686514,6.337012,5.764242,6.089782,6.23031,7.384602,6.978382,7.63379,5.512616,6.160218,4.943134,5.334478,6.96915,7.112082,7.519426,6.807264,6.47003,6.535236
S3848,6.667522,6.137034,6.086606,6.58948,6.292798,5.671634,6.020142,6.180516,7.203416,6.789042,7.51218,5.555,6.156606,5.04378,5.29767,6.741028,6.926536,7.30115,6.67009,6.362896,6.531084
S3850,6.49206,6.055002,6.04063,6.680318,6.280226,5.717998,6.16571,6.253242,7.32638,6.721138,7.848164,5.489748,6.271216,5.003004,5.31074,6.743908,6.824784,7.251504,6.634996,6.277696,6.504254
S3855,6.532628,6.012504,6.076072,6.59788,6.331644,5.671922,6.139606,6.222954,7.327478,6.740338,7.56535,5.49602,6.154252,5.037866,5.281952,6.810174,6.831908,7.358208,6.620506,6.293828,6.447748
S3858,6.423956,5.984734,6.164616,6.70556,6.342072,5.684146,6.11711,6.288252,7.457232,6.642998,7.778746,5.512326,6.154538,5.053678,5.276694,6.639982,6.675832,7.085172,6.563586,6.243138,6.524704
S3867,6.304274,5.875248,6.18984,6.800348,6.368504,5.73143,6.232794,6.186602,7.402618,6.470886,7.705594,5.461778,6.192144,5.110302,5.221914,6.574544,6.58846,7.16474,6.553678,6.213952,6.498188
S3871,6.460238,5.943766,6.128452,6.621354,6.244366,5.725704,6.05784,6.093836,7.257706,6.59365,7.487574,5.501218,6.106384,5.057846,5.240774,6.552478,6.686604,7.175826,6.57086,6.22978,6.422252
S3879,6.742106,6.231356,6.18579,6.82749,6.381212,5.821272,6.213352,6.364404,7.485366,7.060662,7.9021,5.585438,6.252088,4.93761,5.362746,6.926848,7.024012,7.585848,6.886568,6.471022,6.631374
S388,6.475756,6.087766,6.075156,6.76294,6.315102,5.714088,6.215912,6.26159,7.377664,6.680998,7.616478,5.51744,6.288524,5.087082,5.305358,6.718826,6.725842,7.273446,6.732844,6.32746,6.568602
S3880,6.820322,6.209048,6.210754,6.697218,6.364186,5.725182,6.07507,6.25721,7.428818,7.025298,7.896462,5.5149,6.393928,4.88123,5.309,6.829792,7.115876,7.461224,6.89605,6.467618,6.637972
S3881,6.499998,5.987582,6.15707,6.740258,6.343866,5.699002,6.148478,6.294656,7.488018,6.630496,7.733816,5.480332,6.231102,5.065274,5.26128,6.596072,6.647754,7.188092,6.642788,6.250726,6.525044
S3889,6.098642,5.85264,5.98173,6.481056,6.21664,5.660084,6.142084,6.079732,7.010238,6.172682,7.130302,5.39316,6.088758,5.259598,5.213388,6.459148,6.368446,6.864438,6.301534,6.087808,6.293162
S3892,6.653454,6.060116,6.269768,6.674348,6.40915,5.721274,6.222924,6.325794,7.573298,6.864818,7.661798,5.472688,6.195932,4.915894,5.301388,6.75235,6.82748,7.3894,6.796678,6.333886,6.550898
S3894,6.587574,6.086246,6.191922,6.745372,6.387342,5.770714,6.19045,6.295572,7.44849,6.907112,7.635984,5.51893,6.261436,4.983382,5.32851,6.887986,6.918716,7.527336,6.868334,6.403908,6.542438
S3903,6.54422,5.89674,6.024268,6.655796,6.232176,5.67223,6.092482,6.14232,7.316762,6.65821,7.663094,5.450962,6.076184,5.058206,5.26792,6.6464,6.666182,7.218518,6.58387,6.255088,6.452722
S3907,6.468382,6.01763,6.163426,6.707182,6.37739,5.751254,6.185406,6.31428,7.51675,6.774124,7.740308,5.54959,6.18361,4.999494,5.34908,6.780122,6.748768,7.23825,6.707472,6.336644,6.53595
S3908,6.333274,6.018776,6.138326,6.709608,6.411934,5.736924,6.358746,6.26486,7.401774,6.469836,7.465408,5.448084,6.165956,5.108376,5.28361,6.960656,6.816872,7.361908,6.67246,6.320976,6.393006
S3914,6.577828,6.098534,6.150596,6.684162,6.36314,5.749248,6.144372,6.250526,7.344026,6.779586,7.662922,5.551614,6.196668,4.976976,5.328388,6.761992,6.91654,7.301482,6.694848,6.33326,6.539024
S3925,6.686882,6.111854,6.136494,6.70969,6.330996,5.720062,6.153328,6.178002,7.328524,6.761458,7.57094,5.510068,6.258878,5.004976,5.336942,6.809448,6.913838,7.419686,6.741938,6.36786,6.533752
S3928,6.419162,5.826316,5.995316,6.490568,6.268184,5.64741,6.171816,6.146842,7.106986,6.344896,7.291366,5.457972,6.043458,5.215972,5.331552,6.658472,6.557564,6.999532,6.386208,6.143332,6.382686
S3929,6.655432,6.043308,6.06268,6.603312,6.261776,5.681242,6.089634,6.208674,7.325274,6.858694,7.708896,5.536958,6.280106,5.015228,5.293784,6.682332,6.869902,7.240124,6.701478,6.258978,6.476622
S393,6.557312,6.06723,6.20001,6.725752,6.438926,5.746502,6.265886,6.290556,7.375956,6.57649,7.584184,5.527326,6.29416,5.10169,5.339798,6.853106,6.777416,7.251212,6.720582,6.29784,6.552952
S3930,6.287724,5.88032,6.067434,6.70199,6.264784,5.64502,6.121264,6.22543,7.311122,6.48816,7.783124,5.427888,6.226,5.112084,5.259288,6.552714,6.552198,7.172046,6.51295,6.210276,6.436264
S3933,6.634712,6.184052,6.13292,6.706382,6.387958,5.802858,6.124354,6.235058,7.315964,6.841166,7.766602,5.60814,6.362444,5.045986,5.29459,6.732842,6.99811,7.302608,6.762036,6.355764,6.577146
S3939,6.54604,6.054798,5.963876,6.651792,6.291372,5.709244,6.161254,6.1479,7.187898,6.682486,7.48672,5.537092,6.310658,5.026438,5.317474,6.856152,6.897904,7.31838,6.653524,6.327766,6.4936
S3946,6.308372,5.886144,6.174406,6.694982,6.300524,5.683114,6.105572,6.187194,7.33931,6.517176,7.732842,5.51732,6.224024,5.080582,5.289386,6.563914,6.53224,7.101552,6.448716,6.213226,6.442766
S3947,6.753404,6.163744,6.21158,6.742864,6.33367,5.766452,6.131044,6.321198,7.457034,6.866162,7.754488,5.589412,6.243608,4.962636,5.312208,6.736014,6.997424,7.242656,6.762954,6.334264,6.56351
S3957,6.563788,6.008656,6.078248,6.695516,6.309446,5.674702,6.060488,6.165006,7.34232,6.691892,7.833436,5.47656,6.214924,5.024638,5.25296,6.690386,6.746882,7.24316,6.648378,6.313368,6.486598
S3960,6.511958,6.300878,6.169554,6.56828,6.445606,5.721036,6.172492,6.270878,7.399828,6.811378,7.619722,5.592122,6.29832,5.089228,5.337808,6.671708,6.948012,7.243736,6.793836,6.2319,6.461644
S3963,6.330978,5.889186,6.046556,6.763808,6.297502,5.666232,6.091512,6.262084,7.24384,6.509698,7.680924,5.439066,6.057648,5.041132,5.281206,6.512632,6.429272,6.969948,6.473076,6.16034,6.37769
S3968,6.529956,6.101184,6.118982,6.690298,6.280568,5.749442,6.076356,6.237052,7.296924,6.755982,7.522894,5.591204,6.257062,5.087118,5.307302,6.76398,6.873702,7.378008,6.735808,6.34169,6.54954
S3974,6.513774,6.074438,5.996696,6.623364,6.28077,5.684468,6.208696,6.129142,7.230036,6.596564,7.482198,5.435764,6.147044,5.037786,5.228682,6.970902,6.93879,7.41272,6.709666,6.362036,6.448844
S3982,6.623118,6.209814,6.069934,6.647314,6.305702,5.644248,6.10033,6.26526,7.327432,6.758116,7.590526,5.579042,6.362136,4.981436,5.38456,6.601322,6.75828,7.262136,6.71507,6.322734,6.629864
S3983,6.386328,5.963454,6.024166,6.647146,6.285336,5.676354,6.093136,6.118408,7.217076,6.501658,7.575746,5.395388,6.17882,5.076852,5.252876,6.648168,6.605288,7.17041,6.5051,6.261654,6.510848
S3985,6.481794,5.988386,6.124148,6.648748,6.20785,5.655166,6.108926,6.233854,7.349466,6.590182,7.621152,5.531194,6.213656,5.077296,5.392254,6.615534,6.697564,7.15034,6.567872,6.211598,6.48558
S399,6.476836,6.043168,6.032806,6.569044,6.206048,5.68239,6.04377,6.158284,7.185792,6.559168,7.321328,5.530892,6.061702,5.104388,5.34481,6.815134,6.802982,7.213404,6.568924,6.260596,6.399148
S4001,6.68681,6.11967,6.12579,6.654904,6.32281,5.706976,6.19508,6.238592,7.37369,6.705222,7.457072,5.495524,6.235446,5.022462,5.301468,6.796862,6.852024,7.32945,6.676202,6.338782,6.54632
S4004,6.313768,5.8083,6.051368,6.650184,6.275032,5.70008,6.26013,6.290666,7.20421,6.385714,7.400062,5.584178,6.158242,5.175242,5.330094,6.747088,6.628728,7.14934,6.552404,6.315266,6.303916
