T cells	CD8 T cells	Cytotoxic lymphocytes	NK cells	B lineage	Monocytic lineage	Myeloid dendritic cells	Neutrophils	Endothelial cells	Fibroblasts
S8729	7.44457692307692	4.2074	7.25806	6.2259	7.13225	6.41357142857143	5.16202	8.7751	4.90237142857143	5.2187375
S8731	7.92986153846154	4.8778	7.2078	6.0844	6.8131125	6.25704285714286	5.1282	8.64881428571429	4.92006071428571	5.2235125
S8734	7.55657692307692	3.8845	6.8271	5.885625	6.803925	6.34304285714286	5.38732	8.29755714285714	5.04509285714286	5.2535125
S8739	7.48371538461538	3.9594	6.83016	6.1969	6.585925	6.29118571428571	4.97134	8.34242857142857	4.95432142857143	5.3418875
S874	7.15106923076923	4.1208	7.16138	5.93445	6.1454375	6.31085714285714	4.9999	8.72078571428571	4.99607142857143	5.204675
S8743	7.30135384615385	3.8521	7.21702	6.5342	6.1405	6.75007142857143	5.21642	8.81482857142857	5.070975	5.105625
S8744	7.53169230769231	4.0685	7.47726	6.317075	6.6133125	6.75578571428571	5.04612	8.59281428571429	4.87996428571429	5.136825
S8754	7.45056923076923	3.7428	6.77464	5.96765	6.632575	6.3273	5.04742	8.68178571428571	4.90344285714286	5.161075
S8755	7.67323076923077	4.221	7.75102	6.559525	6.5543875	6.44315714285714	4.83584	8.24466428571429	5.00122142857143	5.3649125
S8760	7.27923846153846	4.3369	6.84978	6.192625	5.940925	6.5425	4.98944	8.39456428571429	5.00336785714286	5.37025
S8762	7.73706153846154	4.6935	7.57908	6.0455	6.7258875	6.68564285714286	5.3961	7.76282142857143	4.94778928571429	5.37405
S8774	7.4518	4.7739	6.9677	6.54595	6.226525	5.827	4.86722	7.78015	5.13563571428571	5.5636125
S8776	7.36683076923077	4.6497	6.80214	5.917675	6.7767	6.37947142857143	5.15364	8.00005714285714	5.00326071428571	5.3718125
S8788	7.63723076923077	4.979	7.43976	6.027275	6.779475	6.47261428571429	4.89452	8.40035714285714	5.03227142857143	5.3059125
S8791	7.45762307692308	3.8196	6.79308	5.879325	6.418075	6.29032857142857	4.76142	8.72711428571429	4.97051785714286	5.3916875
S8792	7.4139	4.5711	6.90068	5.94995	6.5201125	6.5655	5.00406	8.39483571428571	4.93733214285714	5.1506
S8794	7.43039230769231	4.0677	7.21042	6.593775	6.6331125	6.68167142857143	5.03514	8.68614285714286	4.81871785714286	5.149475
S8796	7.23206923076923	3.8824	6.74332	5.7802	6.200625	5.95378571428571	4.74954	8.58415714285714	5.03598571428571	5.5641375
S8798	6.91605384615385	3.8956	7.01386	5.76125	5.866175	6.28492857142857	5.0047	8.54131428571429	5.01158928571429	5.553725
S8804	7.42468461538462	4.6143	6.63888	5.838525	7.1956	6.10067142857143	4.77408	8.82961428571429	4.98421428571429	5.3175875
S8808	7.20859230769231	3.7397	6.56932	5.776825	6.00835	6.13312857142857	4.72292	8.71315	5.15573928571429	5.4128625
S881	7.40078461538462	4.835	6.84402	6.0771	6.313275	6.39545714285714	5.25012	8.75683571428571	4.96756785714286	5.2960875
S8811	6.99582307692308	3.7815	6.22806	5.66085	6.2582625	6.71755714285714	4.85698	9.04843571428571	5.02721428571429	5.3521625
S8812	7.42571538461538	4.4088	6.8829	5.998725	6.43915	6.08281428571429	4.81598	8.92674285714286	4.96110357142857	5.2746
S8818	7.47716153846154	4.5401	6.9825	5.6416	7.227725	5.86127142857143	4.94346	8.14852857142857	5.07285714285714	5.319475
S8834	7.10583846153846	4.5917	7.41474	6.11735	5.7657375	6.19318571428571	4.7248	8.81205714285714	5.05540714285714	5.4385625
S8840	7.77679230769231	4.291	7.52982	6.118525	6.7981875	6.44044285714286	4.82514	8.79906428571429	4.916175	5.2844875
S8845	7.08218461538462	3.781	6.8499	5.818575	6.1096	6.66862857142857	5.1203	8.64500714285714	5.02175	5.353475
S8849	7.48074615384615	4.4758	6.88548	6.3251	6.3858375	6.18774285714286	4.77014	8.67839285714286	4.87502142857143	5.180775
S8856	7.82050769230769	5.0248	7.37814	6.610325	6.556825	6.29011428571429	5.22198	8.49876428571429	4.86376428571429	5.14325
S8858	7.607	5.1998	7.848	6.495125	5.9703	6.2809	4.59292	8.4425	5.01298214285714	5.3790375
S8859	7.36603076923077	3.7178	6.9192	5.98855	6.453925	6.23522857142857	4.8759	8.23263571428572	4.97078214285714	5.512675
S8863	7.4335	4.3376	7.2746	6.280575	6.3034	6.35148571428571	4.922	8.42177142857143	4.97276071428571	5.1952375
S8864	7.50391538461538	5.3621	7.74782	6.224575	6.0446875	6.255	4.93304	8.59968571428571	5.01501428571429	5.286225
S8868	7.64302307692308	5.4568	7.47942	6.0938	5.998875	6.44141428571429	5.1654	8.5666	4.95504642857143	5.25465
S8870	7.69434615384615	4.4118	7.52184	6.2196	6.3886625	6.0728	4.72688	8.88528571428571	4.89594285714286	5.1324875
S8876	7.46996153846154	4.0441	7.13272	6.008725	6.696675	6.02252857142857	4.80522	8.34097142857143	4.88805714285714	5.3071125
S8879	7.245	3.7357	6.47304	5.311475	6.3491875	6.11698571428571	5.05582	8.73777142857143	5.07286785714286	5.3685375
S8903	7.22464615384615	4.048	6.92598	6.387825	6.36395	6.4076	4.98346	8.40860714285714	5.01256785714286	5.277
S8905	7.33735384615385	4.0212	6.93842	6.094125	6.3807375	6.36217142857143	4.81188	8.69377142857143	4.95670357142857	5.393375
S8909	7.41554615384615	4.6371	7.0097	6.136175	5.985025	6.78825714285714	5.12426	8.75412857142857	4.83550714285714	5.0609625
S8911	7.19663846153846	4.3106	6.74252	5.800525	6.26525	6.22552857142857	5.02526	8.91363571428571	4.98643928571429	5.2770125
S8925	7.32791538461538	4.0272	7.12872	5.939	6.4668875	6.38997142857143	4.91708	8.58712142857143	5.00055714285714	5.276125
S8944	7.16706923076923	4.4512	6.67926	5.8708	6.07865	5.94261428571429	4.92964	8.15612857142857	5.06822142857143	5.4449
S8959	7.3191	4.4821	6.71496	6.076125	6.4631375	7.26967142857143	5.38954	8.90554285714286	4.8772	5.0593625
S8963	7.08115384615385	4.5167	6.60448	5.75865	5.9706375	6.33854285714286	5.08746	8.56592142857143	5.02806071428571	5.465175
S8964	7.43179230769231	4.0239	6.75718	5.96735	6.3932625	6.50267142857143	4.76688	8.86792142857143	5.11557857142857	5.4061125
S8967	7.38016153846154	4.0903	6.7136	5.917725	6.4932875	5.99771428571429	4.79718	8.37091428571429	5.02517857142857	5.4995875
S898	7.19089230769231	4.1167	7.05562	5.75495	6.1669125	7.02867142857143	5.27956	8.81796428571429	4.9547	5.2492875
S8992	7.47140769230769	4.2578	7.14592	6.002425	6.624225	6.29302857142857	4.92674	7.95672142857143	5.01678214285714	5.5887375
S8999	6.84788461538461	4.1083	6.73672	5.7498	6.5207	6.28822857142857	4.81098	9.41995714285714	5.01465714285714	5.279425
S9	7.19289230769231	3.8078	6.74612	6.0831	6.0509125	6.68577142857143	4.9174	8.64089285714286	4.98943928571429	5.26725
S9003	7.41342307692308	3.4476	6.86902	6.144225	6.359125	6.5949	4.95452	8.80413571428571	4.89877142857143	5.287625
S9005	6.9942	4.1009	6.91598	5.961575	6.0406	6.35615714285714	5.10728	8.81617857142857	5.09276071428571	5.25155
S9007	7.81495384615385	5.4941	7.45812	5.98565	6.8303625	6.37018571428571	4.93902	8.36225714285714	4.99193214285714	5.3204125
S9008	7.70232307692308	3.933	6.87494	6.036975	6.4179	6.62262857142857	5.2624	8.17250714285714	5.03313571428571	5.372425
S9017	7.26687692307692	4.3048	7.60588	6.31605	6.59785	6.1378	4.91372	7.99494285714286	5.02858928571429	5.57795
S9029	7.04030769230769	4.1333	6.60738	5.7162	6.217425	5.81188571428571	4.74786	8.77861428571429	5.01232857142857	5.4868375
S9031	7.16386153846154	3.9722	6.91612	5.873025	6.6902	6.20621428571429	4.515	8.48806428571429	5.06365357142857	5.3445375
S9033	7.24466923076923	4.1753	6.9217	5.89375	6.3787875	6.02522857142857	4.49896	8.2527	5.18562857142857	5.546475
S9034	7.19509230769231	4.0358	6.77858	5.713875	6.2715	6.10545714285714	4.76832	8.60758571428571	4.99245	5.407575
S9043	7.32797692307692	4.271	6.42966	5.4882	6.5588	6.06582857142857	4.94048	8.75837142857143	4.98643928571429	5.383325
S9045	7.5002	4.4794	7.13556	6.1862	6.9617375	6.01768571428571	4.96558	8.59503571428571	5.07308214285714	5.47945
S9046	7.22653846153846	4.4492	6.89676	5.569975	6.2469625	6.13365714285714	4.58634	8.66327857142857	5.14077142857143	5.3918375
S905	7.18832307692308	3.7025	7.0544	6.06945	6.317575	6.25691428571429	4.9252	8.67319285714286	4.99950357142857	5.4623
S9055	7.44870769230769	4.5798	6.80992	6.0397	6.7	6.4403	4.80304	8.5526	4.945025	5.358725
S9057	7.56670769230769	4.074	7.07434	6.333775	6.4784875	6.3749	4.6878	8.35119285714286	5.17460714285714	5.353525
S9063	7.84264615384615	4.2554	7.1255	5.901	6.873025	6.70107142857143	4.85814	8.58352857142857	5.01436071428571	5.4190875
S9074	7.28807692307692	3.8843	7.26068	6.542175	6.5521625	6.10027142857143	4.93242	8.20054285714286	4.97085714285714	5.451375
S908	6.77153076923077	4.1146	6.17402	5.38175	5.9806375	6.12001428571429	4.7381	8.88782142857143	5.05775714285714	5.44135
S909	7.33164615384615	4.5193	7.21972	6.364675	6.41055	6.27267142857143	4.77876	8.35869285714286	4.94254642857143	5.3791125
S9093	7.30585384615385	4.7915	6.74518	6.0302	6.371125	5.85262857142857	4.72512	8.08921428571429	5.03030357142857	5.492175
S9103	7.64379230769231	4.4329	7.31074	6.6236	5.7305375	6.91874285714286	5.02756	8.55788571428571	4.95026785714286	5.2320875
S9106	7.50203846153846	3.7248	6.67544	5.92865	6.470425	6.5839	4.97896	8.62004285714286	5.00837857142857	5.237725
S9110	7.22085384615385	4.0954	7.35108	6.146075	6.5201625	6.38272857142857	4.74498	8.74345714285714	4.96741071428571	5.357875
S9118	6.91673076923077	3.9728	6.55528	5.904575	5.9870875	6.8725	4.7973	8.70222142857143	5.09644285714286	5.228875
S9119	7.19629230769231	3.6902	6.7548	5.904425	6.6535875	6.1884	5.00188	8.60679285714286	4.95341071428571	5.3839875
S9121	7.49602307692308	5.0818	7.3939	6.31455	6.7248	6.44852857142857	4.75754	8.46949285714286	4.78148928571429	5.195
S9122	7.23026923076923	4.6676	6.7697	5.836925	6.6733875	6.27841428571429	5.08436	8.58760714285714	5.01916428571429	5.449325
S9124	7.48943076923077	5.0775	7.69052	6.3911	6.91725	6.52571428571429	5.27252	8.72732857142857	4.90648214285714	5.3791
S9131	7.87498461538462	5.1749	7.89088	6.048475	6.197775	6.04231428571429	4.67244	8.28735714285714	4.91232142857143	5.3667875
S9137	7.04620769230769	3.5816	6.49836	6.137525	7.354075	6.52052857142857	4.8382	8.56687857142857	4.94121428571429	5.4145375
S914	7.52381538461538	4.1759	6.84538	5.925775	6.500925	6.5374	5.55564	8.37635	5.06276428571429	5.453025
S9143	7.63967692307692	4.2246	6.93934	6.0103	7.021975	6.8208	4.89772	7.83628571428571	4.90629285714286	5.28785
S9146	7.61977692307692	4.894	7.12634	6.066825	6.667525	6.11264285714286	4.79176	8.64743571428571	5.01083214285714	5.2254625
S9148	7.08326923076923	3.99	6.83884	5.919975	5.7014125	6.25647142857143	4.7419	8.83984285714286	5.11447857142857	5.4041875
S9150	7.50013846153846	4.5362	6.79202	6.096575	6.606275	6.53575714285714	4.9897	8.52856428571429	5.01529285714286	5.295475
S9157	7.64991538461538	3.9701	6.90452	5.8829	6.1632875	6.43757142857143	4.77894	8.65097142857143	4.905075	5.2363875
S9166	7.59021538461538	4.575	7.23786	6.312525	6.654925	6.74272857142857	5.2392	8.65675	5.00537142857143	5.2004
S9167	7.36133846153846	4.093	6.8608	5.89175	6.6647125	6.66694285714286	5.16108	8.34905	4.98531071428571	5.3851125
S9179	7.45557692307692	3.8999	6.7212	5.585125	6.2528875	6.2835	4.96816	8.78272857142857	5.02980714285714	5.352675
S918	7.51523076923077	4.6481	7.17166	5.976175	6.49995	6.1543	5.14928	8.15335714285714	5.07795357142857	5.3311
S919	7.59601538461538	5.4677	7.13558	5.8603	6.6578625	6.4667	4.79428	8.29851428571429	5.09217142857143	5.3928625
S92	7.28641538461538	4.4719	6.83036	5.990325	6.464775	5.79434285714286	5.14142	8.5065	5.02979285714286	5.431925
S9203	7.30804615384615	4.2612	7.26232	6.1639	6.4886875	6.07255714285714	5.00984	8.22300714285714	5.06271428571429	5.582325
S9207	7.64740769230769	4.6763	7.28542	6.24325	6.6662875	6.43278571428571	4.9397	8.71312142857143	4.88772857142857	5.2407
S921	7.38576153846154	4.6685	6.79276	5.937425	6.3213875	6.54835714285714	5.09156	8.80240714285714	4.95874285714286	5.0955625
S9210	7.93826153846154	4.299	7.0933	5.876825	6.8936	5.86664285714286	4.50218	8.05467857142857	4.80608214285714	5.25505
S9220	7.2409	4.2449	7.44828	6.297675	6.1635125	6.3789	5.02656	8.85077142857143	5.073575	5.3040625
S9222	7.37756153846154	4.077	6.70146	6.004375	6.3613875	6.45105714285714	5.1712	8.81566428571429	5.00970357142857	5.1966625
S9228	7.1435	4.2511	6.64672	5.9247	6.7082	6.41784285714286	5.02372	8.77284285714286	5.00412142857143	5.339375
S9232	7.42119230769231	3.8937	6.825	5.983175	6.40575	6.71485714285714	4.83526	8.57247857142857	4.79891071428571	5.2029875
S9235	7.37933846153846	4.6045	7.24432	6.0986	6.5464375	6.41675714285714	5.0628	8.66305	4.97121785714286	5.3259625
S9239	7.37086153846154	3.6987	6.91992	6.0379	6.282125	6.468	4.71338	8.85766428571429	4.96610357142857	5.47155
S924	7.35856153846154	4.8637	7.31552	6.4645	5.9614625	6.3686	4.8196	8.66931428571429	4.94046428571429	5.2015875
S9245	7.34484615384615	4.3573	6.54678	5.522125	6.0170875	5.6955	5.12888	8.59951428571429	5.06038928571429	5.3480375
S9248	7.20541538461538	3.9272	6.79254	5.961425	6.739725	5.96334285714286	4.76092	8.56169285714286	4.95735	5.1987375
S9251	7.78784615384615	4.729	7.6027	6.11615	6.254525	6.42237142857143	4.69434	8.34253571428571	4.90955714285714	5.321725
S9252	7.40270769230769	4.3138	6.82624	5.64525	6.466525	6.09982857142857	4.70952	8.44307142857143	5.08315714285714	5.504
S9261	7.18919230769231	4.1115	6.80576	6.09295	5.9678375	6.81722857142857	4.95074	8.81783571428571	4.79719285714286	5.0589125
S9262	7.53667692307692	4.6373	6.905	5.8587	6.1301875	6.48908571428571	5.0494	8.54320714285714	4.98280714285714	5.2416
S9268	7.21911538461538	3.8552	6.89152	6.211	5.987325	6.45415714285714	4.89386	8.65334285714286	4.86852142857143	5.293375
S9270	7.49083846153846	4.5159	6.90376	6.03375	6.2826	6.12885714285714	4.80094	8.37912857142857	4.94276785714286	5.2197
S9273	7.63029230769231	3.8415	6.40998	5.544325	6.6377625	6.33985714285714	4.88094	9.00496428571429	4.82636071428571	5.1404625
S9277	7.95914615384615	5.4268	7.14568	5.956175	6.8991	6.56885714285714	5.12362	7.78300714285714	4.81360714285714	5.2854
S9284	7.19576153846154	4.2689	6.6989	5.85695	6.828025	6.38611428571429	5.11276	8.6965	4.97935	5.2377
S9286	7.11300769230769	3.8195	7.07548	6.206125	6.1765875	6.54868571428571	4.6752	8.7802	5.04580714285714	5.352675
S9297	7.24313076923077	4.6355	7.28456	6.22615	6.2561125	6.34578571428571	4.69322	8.79120714285714	5.01757142857143	5.414975
S9307	7.55779230769231	4.5858	6.3136	5.747575	6.2866	6.56905714285714	5.03312	8.80488571428571	4.91774285714286	5.125225
S9311	7.74606153846154	5.2554	7.37756	6.348	6.212	6.63831428571429	4.94588	8.59505714285714	4.96891785714286	5.0993625
S9313	7.7635	4.7399	7.02636	5.790475	6.797325	6.07892857142857	4.86436	8.7153	5.01080714285714	5.405675
S9315	7.45346153846154	4.9442	6.75346	5.900075	6.733875	5.75622857142857	4.93672	8.49998571428571	5.189875	5.4867625
S9326	7.66582307692308	5.3223	7.15926	5.95025	6.5908875	6.32702857142857	5.1754	8.67163571428572	5.091075	5.3543625
S933	7.70643076923077	4.542	6.80912	6.291625	6.98635	6.69744285714286	5.14996	8.38122142857143	4.88229285714286	5.12035
S9333	7.39219230769231	4.2234	6.49106	5.702875	6.7286625	6.09327142857143	5.044	8.21967142857143	5.03365714285714	5.4025
S9338	7.50664615384615	4.3059	6.85088	6.1006	6.8056125	5.74331428571429	4.93014	8.57110714285714	5.01592142857143	5.410175
S9346	7.42952307692308	4.4438	6.86932	6.145525	6.617	6.4435	5.06174	8.41729285714286	5.03978214285714	5.35915
S9352	7.08806923076923	3.9065	6.90622	5.653225	6.295825	5.73152857142857	4.73428	8.41802142857143	5.18054285714286	5.723075
S9356	7.43664615384615	4.2584	6.76572	5.727075	6.6395625	6.09752857142857	4.76518	8.46343571428571	5.01044642857143	5.4157875
S9357	7.50795384615385	5.3068	6.70362	6.110525	6.6432375	6.54845714285714	5.14804	8.62891428571429	4.94715714285714	5.203175
S936	7.55443846153846	4.7821	7.37796	6.797475	6.7010875	6.2887	4.9196	8.46496428571429	4.97508214285714	5.1196625
S9368	7.39690769230769	4.2031	6.9611	6.184175	6.34755	6.19622857142857	5.06196	8.73449285714286	4.97083214285714	5.3514625
S9370	7.69393846153846	5.3177	7.77496	6.258975	6.697725	6.55438571428571	4.92848	8.49899285714286	4.83648571428571	5.0741125
S9372	7.06096153846154	3.7946	7.19942	6.32555	6.5601625	6.24804285714286	4.73214	8.74690714285714	5.01032142857143	5.380375
S9376	7.48327692307692	4.6776	7.14464	6.3487	6.5033	6.6423	5.27136	8.54567142857143	4.96325714285714	5.1478125
S9387	7.45959230769231	4.4271	7.35086	5.9713	6.200575	6.29362857142857	4.70554	8.43683571428571	4.98013571428571	5.2782625
S9390	7.51068461538462	4.6122	7.03072	6.042375	6.4459375	6.10814285714286	5.15466	8.22606428571429	5.02862857142857	5.36505
S9395	7.13309230769231	4.2658	6.93304	6.218275	6.2769625	6.64941428571429	5.10784	9.14092142857143	4.94631428571429	5.166025
S9396	7.34829230769231	3.6505	7.3196	6.2135	5.973325	5.97767142857143	4.8738	8.47535	4.973225	5.2645875
S9397	7.32518461538462	4.6685	6.7289	5.7954	5.9429	6.36252857142857	4.9506	8.79697857142857	5.08443571428571	5.2073
S9400	7.45372307692308	4.3291	7.05136	6.052025	6.099675	6.36038571428571	4.97216	8.76562142857143	4.91292857142857	5.34425
S9402	8.03018461538461	4.4885	7.23482	6.697275	6.5985	6.36212857142857	5.00042	7.99182857142857	4.90071428571429	5.2579625
S9405	7.6209	4.7642	6.49242	6.091725	6.427	6.47118571428571	5.09172	8.58985	4.90211785714286	5.0448
S9408	7.69543846153846	5.2901	7.43126	6.736075	6.9376625	6.56611428571429	5.0823	8.72047857142857	5.01009285714286	5.05685
S941	7.21621538461538	4.5917	7.31412	6.05975	6.1520375	6.40937142857143	5.17466	8.4983	5.105925	5.3254625
S9410	7.11246153846154	3.8228	6.71452	5.891675	6.5599375	6.48917142857143	4.82716	8.59725714285714	5.0397	5.3040125
S9419	7.40314615384615	4.3159	6.84008	5.823475	5.83565	6.22725714285714	5.2222	8.47902142857143	5.0314	5.486225
S9422	7.53714615384615	5.2927	7.43094	6.409725	7.05405	6.27322857142857	4.5875	8.53006428571429	4.86624285714286	5.171675
S9444	7.42084615384615	3.952	6.89468	6.283725	7.13725	6.57637142857143	5.11466	8.197	4.92275714285714	5.2904375
S9447	6.87703846153846	3.9973	5.89686	5.231625	5.538675	7.00811428571429	5.01384	8.72625714285714	4.89732142857143	5.3474875
S9449	7.03413846153846	4.58	6.94872	5.564475	6.274275	6.09048571428571	4.98292	8.43719285714286	5.02937142857143	5.3436875
S9452	7.06209230769231	4.2602	6.99806	6.120025	6.2176875	5.93481428571429	4.47186	8.2427	5.16643214285714	5.5888375
S9453	7.73219230769231	4.6884	6.98906	6.142425	6.6072375	5.97845714285714	4.7741	8.62152857142857	5.00465714285714	5.3834875
S9455	7.41195384615385	3.7728	7.12428	6.15125	6.9435625	6.03347142857143	4.78988	8.52406428571429	5.077725	5.51555
S9456	7.18646153846154	4.4985	6.9511	5.68055	6.1441875	6.32584285714286	4.97504	8.7179	5.03387857142857	5.338475
S946	7.0159	4.1477	6.48316	5.622675	6.5154125	6.24581428571429	4.72914	8.59179285714286	5.08468928571429	5.3979875
S9462	7.67273846153846	4.0848	6.8854	6.172425	6.73015	6.07688571428571	5.06128	8.38157142857143	4.913075	5.202775
S9463	7.04063076923077	3.9232	6.73944	5.85835	6.19655	6.27258571428571	4.73748	8.43625	5.10504285714286	5.3967
S9465	7.61814615384615	5.0852	7.91118	7.203875	6.8687875	6.66444285714286	4.84836	8.80395714285714	4.86914285714286	5.1905625
S9466	7.23289230769231	4.3927	6.91592	5.9901	6.5242375	6.06032857142857	4.81674	7.77587857142857	5.04095357142857	5.5511
S9467	7.21971538461538	4.1601	7.25266	6.288675	6.70145	6.30561428571429	5.0122	8.74339285714286	5.09358571428571	5.3663625
S9478	7.27720769230769	3.8528	7.08024	6.052775	6.6187375	6.25252857142857	4.69906	8.41890714285714	5.06334642857143	5.441475
S9485	7.57474615384615	4.2031	6.83648	6.1386	6.0442125	6.62551428571429	4.77944	8.62505	4.95612142857143	5.072125
S949	7.57158461538462	4.1133	6.89958	5.78335	6.1261	6.20168571428571	4.86058	8.24335714285714	5.08152857142857	5.3614125
S9503	7.68656153846154	5.5442	7.7343	6.159475	7.0881125	6.13491428571429	4.55566	8.13973571428571	4.83355	5.343575
S9506	7.10153846153846	3.9941	6.85564	5.9519	6.08425	6.26534285714286	5.02272	8.884	5.14895714285714	5.438575
S9510	7.59616923076923	4.4514	6.84612	6.067075	6.6757	6.51207142857143	4.73394	8.72785	4.90513214285714	5.2045875
S9518	7.08282307692308	4.2281	6.95642	5.891575	6.5936375	6.97911428571429	5.06276	8.94741428571429	5.001175	5.3270875
S9521	7.61377692307692	4.6316	6.9445	5.74335	6.5412375	6.3694	4.82766	8.22109285714286	4.95357142857143	5.3713375
