Sample	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Other
S3261	S3261	0.0226114268429069	0	0	0	0.634266493156838	0.00547571143606556	0	0	0.33764636856419	0	1.11022302462516e-16
S3262	S3262	0.0826308352718943	0	0	0	0.444300876929176	0.0317378531539397	0	0	0.44133043464499	0	0
S3266	S3266	0.106453966357035	0	0.0579309270011505	0	0.355759858346397	0.0986257423632186	0	0	0.381229505932199	0	2.22044604925031e-16
S327	S327	0.117899436792102	0.00534276322805294	0.0350176456147266	0	0.495019782318758	0.0587728404523357	0	0	0.287947531594024	0	1.11022302462516e-16
S3272	S3272	0.0723619277608223	0	0.0135951008615702	0	0.597505361221323	0.0501220798461131	0	0	0.266415530310171	0	3.33066907387547e-16
S3274	S3274	0.115325729132133	0.00749047914754256	0.0158281539682259	0	0.440289886458278	0.06802747786992	0	0	0.3530382734239	0	1.11022302462516e-16
S3279	S3279	0.120976674190343	0	0.0361666666623994	0	0.424813987584626	0.0709391936282604	0	0	0.347103477934371	0	4.44089209850063e-16
S3282	S3282	0.0832229674692996	0	0.0155524489875214	0	0.42129043852243	0.0576104312987635	0	0	0.422323713721985	0	7.7715611723761e-16
S3295	S3295	0.0757801277730309	0	0	0	0.411484319551161	0.0407579852855826	0	0	0.471977567390225	0	2.22044604925031e-16
S3299	S3299	0.106304800593018	0	0.0251476135817726	0	0.449663564686702	0.0508644567036901	0	0	0.368019564434817	0	5.55111512312578e-16
S3311	S3311	0.0329525703645601	0.00787055423701355	0	0	0.867926258868061	0.0102409775034902	0	0	0.0810096390268749	0	0
S332	S332	0.0895895590218108	0	0.00739678785123716	0	0.498771336882809	0.0454480369664498	0	0	0.358794279277692	0	5.55111512312578e-16
S3321	S3321	0.173124497660906	0	0	0	0.30861726251407	0.0613569261164431	0	0	0.45690131370858	0	1.11022302462516e-16
S3328	S3328	0.0919509379311831	0	0	0	0.313205564582258	0.0442511385032638	0	0	0.550592358983295	0	0
S3334	S3334	0.0966100933303197	0	0	0	0.432423836771805	0.0374535507887187	0	0	0.433512519109157	0	0
S3343	S3343	0.0854427233893076	0	0.0817293135866072	0	0.600345180005023	0.0548868448991698	0	0	0.177595938119891	0	9.99200722162641e-16
S3346	S3346	0.100096497355471	0	0	0	0.338760343603568	0.0775417100231547	0	0	0.483601449017806	0	1.11022302462516e-16
S3350	S3350	0.0586033983749102	0	0	0	0.545213580658775	0.0388967553997736	0	0	0.357286265566541	0	0
S3356	S3356	0.0609374981251177	0.005325889310832	0	0	0.672194262765074	0.0289933239923836	0	0	0.232549025806593	0	0
S3359	S3359	0.0631605088376401	0	0	0	0.261358320454666	0.0623229105187202	0	0	0.613158260188973	0	2.22044604925031e-16
S3360	S3360	0.144371773165141	0	0	0	0.549299842158932	0.0335729980434922	0	0	0.272755386632434	0	3.33066907387547e-16
S3364	S3364	0.118020096209852	0.0023983718995426	0	0	0.457870094746336	0.0498722653502644	0	0	0.371839171794004	0	5.55111512312578e-16
S337	S337	0.149778153456521	0.00396525729424855	0	0	0.399615279453299	0.0454746576098552	0	0	0.401166652186076	0	4.44089209850063e-16
S3373	S3373	0.0871079456285709	0	0	0	0.47464014462221	0.0351806040173611	0	0	0.403071305731858	0	0
S3376	S3376	0.14430715053812	0	0	0	0.412557601690529	0.0365397122965803	0	0	0.40659553547477	0	2.22044604925031e-16
S3380	S3380	0.130630383332537	0	0	0	0.448233752666297	0.0418179784369466	0	0	0.379317885564219	0	1.11022302462516e-16
S3387	S3387	0.104684414051458	0	0	0	0.487038076184713	0.0365956350921549	0	0	0.371681874671675	0	1.11022302462516e-16
S3390	S3390	0.118793696724443	0	0	0	0.440999381330783	0.0248447192241059	0	0	0.415362202720668	0	2.22044604925031e-16
S3392	S3392	0.0677457945673687	0	0	0	0.527646408613745	0.030443220002429	0	0	0.374164576816457	0	0
S3397	S3397	0.0526213090520161	0	0	0	0.643795746731087	0.026473160126352	0	0	0.277109784090545	0	0
S3400	S3400	0.083539377823704	0	0	0	0.525894635024871	0.0414466875579963	0	0	0.349119299593429	0	1.11022302462516e-16
S3410	S3410	0.134382219405964	0.00658449370795179	0.000173589413041688	0	0.567022288292075	0.0508585751184818	0	0	0.240978834062485	0	1.11022302462516e-16
S3417	S3417	0.0479673769777461	0	0	0	0.613259844081324	0.0300438068660433	0	0	0.308728972074887	0	1.11022302462516e-16
S3421	S3421	0.0732242423372129	0	0	0	0.393063159044772	0.0293748113882164	0	0	0.504337787229798	0	3.33066907387547e-16
S3425	S3425	0.110898268068025	0	0	0	0.0834780409312135	0.050365315030967	0	0	0.755258375969794	0	0
S3426	S3426	0.0908315941332199	0	0	0	0.643742546449937	0.0227859873759582	0	0	0.242639872040885	0	0
S3435	S3435	0.115947559565025	0	0.0114352856349448	0	0.434301408295994	0.046165277799747	0	0	0.392150468704289	0	2.22044604925031e-16
S3448	S3448	0.123872858876464	0	0.028129228707415	0	0.319581596757962	0.0960483671852574	0	0	0.432367948472901	0	0
S3456	S3456	0.0518131753165397	0	0	0	0.430072528734572	0.0179731361288603	0	0	0.500141159820028	0	1.11022302462516e-16
S3466	S3466	0.169679576760778	0.0174415540043044	0.00623688464617708	0	0.308453026267412	0.07521630372968	0	0	0.422972654591649	0	0
S3467	S3467	0.136500251480484	0	0	0	0.307805872391223	0.0792980758764721	0	0	0.476395800251821	0	1.11022302462516e-16
S3473	S3473	0.117474193509383	0	0	0	0.370595397609416	0.0583380911984305	0	0	0.45359231768277	0	0
S3475	S3475	0.0963769543326244	0	0	0	0.45724186168789	0.0390225585258344	0	0	0.407358625453652	0	0
S348	S348	0.0716022460324732	0	0	0	0.539445920147377	0.0354249999965523	0	0	0.353526833823597	0	2.22044604925031e-16
S3485	S3485	0.125855315093135	0	0	0	0.233152892064431	0.0514755888132356	0	0	0.589516204029198	0	1.11022302462516e-16
S3486	S3486	0.111331242975045	0	0	0	0.48263946041063	0.0315874718744045	0	0	0.374441824739921	0	1.11022302462516e-16
S3492	S3492	0.14287842930206	0	0	0	0.409282437478079	0.049408475373347	0	0	0.398430657846514	0	3.33066907387547e-16
S3496	S3496	0.0240831402922398	0	0	0	0.337922976327651	0.0464653464152773	0	0	0.591528536964832	0	0
S35	S35	0.086834130823456	0	0	0	0.492920621180332	0.0431647149327268	0	0	0.377080533063485	0	1.11022302462516e-16
S351	S351	0.154752023620069	0.011335289675621	0.00839424427664967	0	0.499036266231559	0.0556222651715191	0	0	0.270859911024582	0	1.11022302462516e-16
S3510	S3510	0.108709357758558	0.00941762686773004	0.00147700775394717	0	0.497661576797287	0.085505722023769	0	0	0.297228708798708	0	4.44089209850063e-16
S3514	S3514	0.0818756646540191	0.00269761775478331	0.0239743285642909	0	0.619763350300198	0.0562568855815148	0	0	0.215432153145193	0	3.33066907387547e-16
S3516	S3516	0.0393049279093884	0	0	0	0.517656842618737	0.0210432358622841	0	0	0.42199499360959	0	2.22044604925031e-16
S3517	S3517	0.0826561967923988	0	0.013155681162463	0	0.442866248528957	0.038854875921336	0	0	0.422466997594846	0	0
S3521	S3521	0.100067977730516	0.00153270827071193	0	0	0.492330265264108	0.0456893104828534	0	0	0.360379738251811	0	1.11022302462516e-16
S3525	S3525	0.0794929989106707	0	0	0	0.485833603387994	0.041121527830471	0	0	0.393551869870865	0	0
S3527	S3527	0.0795291169487851	0	0.00147307310006836	0	0.674389839680092	0.0315996956065978	0	0	0.213008274664457	0	0
S3531	S3531	0.0706341079346793	0	0	0	0.556014926368743	0.0415366543281354	0	0	0.331814311368443	0	0
S3542	S3542	0.116902718420842	0	0	0	0.330428490407143	0.0431044191080102	0	0	0.509564372064004	0	0
S3545	S3545	0.0565524915873621	0	0	0	0.578189916634875	0.00952961261627801	0	0	0.355727979161484	0	1.11022302462516e-15
S3547	S3547	0.0309442043871054	0	0	0	0.722517008960705	0.0196943307559848	0	0	0.226844455896205	0	1.11022302462516e-16
S3548	S3548	0.140547709571854	0	0	0	0.34318092481601	0.0588746429216895	0	0	0.457396722690447	0	0
S3550	S3550	0.0715773555110307	0	0	0	0.459885892835647	0.0655753893097154	0	0	0.402961362343607	0	0
S3551	S3551	0.0965221118151484	0	0	0	0.526252297081782	0.0475158387127411	0	0	0.329709752390328	0	7.7715611723761e-16
S3557	S3557	0.110479532174365	0	0.00146025118280654	0	0.619718259663018	0.0492071356724593	0	0	0.219134821307351	0	4.44089209850063e-16
S3567	S3567	0.135166859480761	0.00436804982772523	0	0	0.404098725416532	0.0607020282081347	0	0	0.395664337066847	0	3.33066907387547e-16
S3569	S3569	0.0770616795433581	0	0	0	0.423266066159482	0.0347443814571721	0	0	0.464927872839988	0	0
S3570	S3570	0.0990415707432742	0	0.00100992266896208	0	0.569252004959383	0.0385588991379923	0	0	0.292137602490389	0	2.22044604925031e-16
S3579	S3579	0.0715274694006676	0	0	0	0.159018317289868	0.040673888847458	0	0	0.728780324462007	0	0
S3587	S3587	0.0898832254017485	0	0	0	0.622427794518014	0.0400285692784917	0	0	0.247660410801745	0	3.33066907387547e-16
S3589	S3589	0.118255587314885	0	0	0	0.487502594635312	0.0360092487899181	0	0	0.358232569259885	0	1.11022302462516e-16
S3592	S3592	0.0813454569998451	0	0	0	0.563724836250545	0.0474379826038997	0	0	0.30749172414571	0	3.33066907387547e-16
S3599	S3599	0.0739766228164985	0	0	0	0.543263980641004	0.0345801982997678	0	0	0.34817919824273	0	1.11022302462516e-16
S36	S36	0.0768437478138942	0	0	0	0.638551425219072	0.020664836198789	0	0	0.263939990768245	0	2.22044604925031e-16
S3610	S3610	0.0898871968279978	0	0	0	0.442107266158178	0.0688256915792876	0	0	0.399179845434537	0	1.11022302462516e-16
S3620	S3620	0.130802673927102	0	0	0	0.552047793482926	0.0400636858719555	0	0	0.277085846718017	0	4.44089209850063e-16
S3630	S3630	0.0978860200620812	0	0	0	0.462045239454491	0.0574168709805657	0	0	0.382651869502862	0	0
S3636	S3636	0.057982512540524	0	0	0	0.458510282940788	0.025929072163648	0	0	0.45757813235504	0	1.11022302462516e-16
S3637	S3637	0.621324430925614	0.0112949375344111	0.0131369520078501	0	0.196312513070166	0.0483301612260623	0	0	0.109601005235896	0	2.22044604925031e-16
S3655	S3655	0.0640549277959625	0.00251324394512228	0.00166789634740969	0	0.538922951551669	0.0467375820737036	0	0	0.346103398286133	0	0
S366	S366	0.0909160775829807	0	0	0	0.518608772826943	0.0509698160487429	0	0	0.339505333541333	0	2.22044604925031e-16
S3667	S3667	0.0845349996482203	0	0	0	0.510990345623703	0.0288272489091702	0	0	0.375647405818907	0	0
S3668	S3668	0.05318543805878	0	0	0	0.593323102374814	0.0202306781207907	0	0	0.333260781445614	0	5.55111512312578e-16
S3694	S3694	0.138001389691606	0.00167422700825622	0.0015610526396834	0	0.485253992252392	0.091345048556573	0	0	0.282164289851489	0	3.33066907387547e-16
S37	S37	0.112213278442748	0.00474371001036856	0.0171657565571794	0	0.549190726019218	0.0510484065991627	0	0	0.265638122371323	0	3.33066907387547e-16
S3701	S3701	0.0563137003807723	0	0	0	0.54369477317886	0.0410679654461498	0	0	0.358923560994218	0	0
S3704	S3704	0.0876700781532473	0	0.00795641670958461	0	0.506414482438676	0.0485072544966614	0	0	0.349451768201831	0	1.11022302462516e-16
S3706	S3706	0.0780588452580852	0	0	0	0.516065922914254	0.0341305932336011	0	0	0.37174463859406	0	0
S3707	S3707	0.0787720437001326	0	0	0	0.419563568287641	0.0674642100868395	0	0	0.434200177925387	0	0
S3711	S3711	0.111081740873533	0	0	0	0.401787533782612	0.0465579904458893	0	0	0.440572734897965	0	5.55111512312578e-16
S3713	S3713	0.0654475369416799	0	0	0	0.472788159166255	0.00779265059231558	0	0	0.45397165329975	0	0
S3715	S3715	0.0576541434181678	0	0	0	0.488815596008696	0.0260924880326484	0	0	0.427437772540487	0	8.88178419700125e-16
S3721	S3721	0.07556738639086	0	0.0193983257336946	0	0.600342373550596	0.042458969864314	0	0	0.262232944460535	0	0
S3725	S3725	0.106126516018708	0	0	0	0.39060492269072	0.0554631369076603	0	0	0.447805424382912	0	1.11022302462516e-16
S3726	S3726	0.0853604303677845	0	0	0	0.403697365889788	0.038446414335119	0	0	0.472495789407308	0	0
S3727	S3727	0.113920662274252	0	0	0	0.55572765809091	0.043161048516111	0	0	0.287190631118727	0	0
S3733	S3733	0.112435442923887	0	0	0	0.17312367277171	0.0522932956129074	0	0	0.662147588691496	0	0
S3734	S3734	0.170322922912694	0	0.0391636503705416	0	0.388686621466712	0.0538669598672662	0	0	0.347959845382786	0	1.11022302462516e-16
S3736	S3736	0.0540742722505036	0	0	0	0.634851167928184	0.0261000489024907	0	0	0.284974510918821	0	5.55111512312578e-16
S3752	S3752	0.0575595912011966	0	0	0	0.394541426396257	0.0239180688495437	0	0	0.523980913553003	0	0
S3755	S3755	0.0933483266783491	0	0	0	0.339492989247647	0.0560788710015733	0	0	0.51107981307243	0	1.11022302462516e-16
S3760	S3760	0.0697420788419721	0	0	0	0.559178501974181	0.0218641567748658	0	0	0.349215262408982	0	0
S3762	S3762	0.0535014778315645	0	0	0	0.565566678635468	0.0199123285088589	0	0	0.361019515024109	0	0
S3768	S3768	0.0986524025808764	0	0	0	0.327727770551395	0.0542721192200886	0	0	0.519347707647639	0	4.44089209850063e-16
S3779	S3779	0.0599945805164754	0	0.00563748134562664	0	0.504845101193149	0.0395478573574952	0	0	0.389974979587253	0	7.7715611723761e-16
S3783	S3783	0.11078199614951	0.00310648594488216	0.0292074519871867	0	0.514396302193388	0.0599363599140457	0	0	0.282571403810987	0	5.55111512312578e-16
S3788	S3788	0.110631950328689	0	0.0232393178132276	0	0.460251720498488	0.0614308572990075	0	0	0.344446154060587	0	4.44089209850063e-16
S3790	S3790	0.0751832210568458	0	0	0	0.419971037699551	0.0490189191954229	0	0	0.45582682204818	0	1.11022302462516e-16
S3794	S3794	0.161669499058506	0.00868046541476102	0.0186118421993636	0	0.463442280456801	0.0717721025231991	0	0.00571068931371527	0.270113121033653	0	2.22044604925031e-16
S3796	S3796	0.124552715696709	0	0.0239285106193005	0	0.208941220236178	0.0663889569313181	0	0	0.576188596516494	0	1.11022302462516e-16
S3798	S3798	0.0905320464793053	0.00627366952283791	0.00422332762213794	0	0.426947668174198	0.0829621884613516	0	0	0.389061099740169	0	0
S380	S380	0.155194126504966	0	0.026330249119568	0	0.427942098318406	0.0573225689625089	0	0	0.33321095709455	0	4.44089209850063e-16
S3802	S3802	0.0794123371331021	0	0	0	0.390109967866152	0.0387882483947535	0	0	0.491689446605992	0	1.11022302462516e-16
S381	S381	0.105800467386229	0	0	0	0.267885700538293	0.0716306793068752	0	0	0.554683152768603	0	3.33066907387547e-16
S3812	S3812	0.112997996078037	0	0	0	0.460643500102609	0.0485725038227302	0	0	0.377785999996624	0	1.11022302462516e-16
S3813	S3813	0.0910656873424748	0	0.0473953291332194	0	0.571682489664092	0.0370856314885653	0	0	0.252770862371648	0	1.11022302462516e-16
S3822	S3822	0.0719402897245367	0	0	0	0.467669491470871	0.0291271757233144	0	0	0.431263043081278	0	0
S3826	S3826	0.0723273170388321	0	0.00763879721366707	0	0.547236466450381	0.0503105414258933	0	0	0.322486877871226	0	5.55111512312578e-16
S3827	S3827	0.0695552948892572	0	0	0	0.301360440397083	0.0390068669788651	0	0	0.590077397734795	0	0
S3828	S3828	0.0964538402838879	0	0.00475172412120361	0	0.487928235700108	0.0374091971735941	0	0	0.373457002721206	0	6.66133814775094e-16
S3834	S3834	0.0957841897929486	0	0.0244876288557819	0	0.484322613316083	0.0525468938804115	0	0	0.342858674154775	0	5.55111512312578e-16
S3838	S3838	0.0907153183709151	0.000257927308450659	0.0304260518073191	0	0.398276343532704	0.0925981359564905	0	0	0.387726223024121	0	0
S3845	S3845	0.151219140229758	0.0020827380931692	0.0268310514894148	0	0.442700157284039	0.0767787113234607	0	0	0.300388201580158	0	3.33066907387547e-16
S3848	S3848	0.109181152005875	0	0	0	0.357851218172826	0.0678658743252863	0	0	0.465101755496012	0	4.44089209850063e-16
S3850	S3850	0.0765292794406027	0	0	0	0.533364071245757	0.0338243107458628	0	0	0.356282338567777	0	0
S3855	S3855	0.128850270274159	0	0	0	0.212887749429182	0.0625483921193218	0	0	0.595713588177337	0	0
S3858	S3858	0.07657213660025	0.0103861684072123	0.074793884218502	0	0.638725896065154	0.0408836711878752	0	0	0.158638243521007	0	4.44089209850063e-16
S3867	S3867	0.0729500842373193	0	0.0127455091771354	0	0.581743054885205	0.0365846993700854	0	0	0.295976652330254	0	6.66133814775094e-16
S3871	S3871	0.102818776498966	0.0097937968778858	0.00441298194623149	0	0.49801291323813	0.0697296254420312	0	0	0.315231905996755	0	3.33066907387547e-16
S3879	S3879	0.0695764531654452	0	0.0103389286493443	0	0.582578428386754	0.0626335442918522	0	0	0.274872645506604	0	2.22044604925031e-16
S388	S388	0.0624051010388828	0	0	0	0.301390195391096	0.0363251422769939	0	0	0.599879561293028	0	0
S3880	S3880	0.0995938856567748	0	0	0	0.481218301650223	0.0399909255778551	0	0	0.379196887115147	0	2.22044604925031e-16
S3881	S3881	0.0910939336008187	0	0.00918170521514733	0	0.584541637361682	0.0273822896675254	0	0	0.287800434154826	0	2.22044604925031e-16
S3889	S3889	0.115887811228832	0.00646594921908145	0.00986625515897835	0	0.322319534035366	0.0646256093934259	0	0	0.480834840964316	0	3.33066907387547e-16
S3892	S3892	0.122297422015537	0.00965418099558398	0.00418370629226491	0	0.5138737419685	0.0678718794649844	0	0	0.282119069263129	0	4.44089209850063e-16
S3894	S3894	0.0990041404598642	0.00513234057816736	0	0	0.451571626036099	0.0737889303709307	0	0	0.370502962554938	0	0
S3903	S3903	0.11291953614389	0	0	0	0.460137125558118	0.0736546378958761	0	0	0.353288700402115	0	0
S3907	S3907	0.0860556249819355	0.0124572781836251	0	0	0.576799113177384	0.0422447571947659	0	0	0.28244322646229	0	2.22044604925031e-16
S3908	S3908	0.131773160249344	0.00702584362456548	0.000453952814926436	0	0.419231011094335	0.0502241075903054	0	0	0.391291924626523	0	2.22044604925031e-16
S3914	S3914	0.0748312696672243	0	0	0	0.543427723857965	0.0577910402867143	0	0	0.323949966188096	0	5.55111512312578e-16
S3925	S3925	0.119033427998024	0	0	0	0.348571935007551	0.0415171522049445	0	0	0.49087748478948	0	0
S3928	S3928	0.191595793178399	0	0	0	0.311220667601856	0.0464038449612147	0	0	0.45077969425853	0	9.99200722162641e-16
S3929	S3929	0.095397740232488	0	0	0	0.479933543765026	0.0443519364626306	0	0	0.380316779539855	0	0
S393	S393	0.117257909190883	0	0	0	0.447909647523435	0.023150251606951	0	0	0.411682191678731	0	0
S3930	S3930	0.0177731575008817	0	0	0	0.4308215755306	0.00730758451446599	0	0	0.544097682454052	0	0
S3933	S3933	0.0665685624212079	0	0	0	0.504174769846895	0.031237380260763	0	0	0.398019287471134	0	2.22044604925031e-16
S3939	S3939	0.125199838774893	0	0	0	0.301684775449938	0.0363501940130818	0	0	0.536765191762088	0	0
S3946	S3946	0.0629176561563951	0	0	0	0.516003414549125	0.0274070895174978	0	0	0.393671839776981	0	3.33066907387547e-16
S3947	S3947	0.0818994803742767	0	0.0182541764731625	0	0.544002410298484	0.0290374716794861	0	0	0.326806461174591	0	1.11022302462516e-16
S3957	S3957	0.083224867765606	0	0	0	0.500279700339429	0.0272630047370141	0	0	0.389232427157951	0	0
S3960	S3960	0.0928619598391358	0	0.062765565964731	0	0.432490322648406	0.0529994795161585	0	0	0.358882672031568	0	6.66133814775094e-16
S3963	S3963	0.0588083845988732	0	0	0	0.561395127055207	0.0266922230835953	0	0	0.353104265262325	0	0
S3968	S3968	0.0968099724710415	0	0	0	0.318175182318972	0.0619809673502116	0	0	0.523033877859775	0	0
S3974	S3974	0.136867049078795	0	0	0	0.313381882443873	0.0580468191970708	0	0	0.491704249280261	0	5.55111512312578e-16
S3982	S3982	0.104910322063749	0	0	0	0.314558363470903	0.0139575840346424	0	0	0.566573730430705	0	0
S3983	S3983	0.0835722527276783	0	0	0	0.435248047990962	0.0309347361739673	0	0	0.450244963107392	0	0
S3985	S3985	0.0726266314461833	0	0	0	0.328292678935295	0.0360666595663577	0	0	0.563014030052164	0	0
S399	S399	0.154032618317088	0.00670235457722325	0.00302429820156395	0	0.308807518458516	0.0798171648433435	0	0	0.447616045602266	0	2.22044604925031e-16
S4001	S4001	0.146977825945387	0	0	0	0.299842454517361	0.0513235084760021	0	0	0.501856211061249	0	3.33066907387547e-16
