Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
S3826	0.0628	0.2288	0.0511	0.2937	0.2805	0.0831
S3827	0.0436	0.1954	0.136	0.3673	0.1978	0.06
S3828	0.0567	0.1927	0.0683	0.3756	0.2354	0.0713
S3834	0.0502	0.2462	0.0668	0.3451	0.2131	0.0787
S3838	0.0473	0.2433	0.1022	0.2698	0.1723	0.1651
S3845	0.0658	0.1879	0.0563	0.2239	0.3837	0.0824
S3848	0.0632	0.2361	0.0775	0.253	0.2622	0.108
S3850	0.0706	0.1546	0.0737	0.4003	0.2046	0.0961
S3855	0.0666	0.2009	0.0952	0.248	0.2739	0.1154
S3858	0.0619	0.2622	0.072	0.379	0.1593	0.0656
S3867	0.0736	0.2355	0.1045	0.3776	0.1544	0.0544
S3871	0.0762	0.2798	0.1006	0.2802	0.1515	0.1116
S3879	0.0486	0.1488	0.0801	0.4235	0.1528	0.1461
S388	0.0653	0.2301	0.0981	0.3472	0.1871	0.0721
S3880	0.0549	0.2442	0.067	0.3288	0.279	0.0261
S3881	0.0754	0.2408	0.0569	0.4022	0.1515	0.0732
S3889	0.0919	0.2444	0.1298	0.2259	0.2179	0.09
S3892	0.0568	0.3449	0.079	0.246	0.143	0.1303
S3894	0.0601	0.234	0.0937	0.2448	0.2263	0.1412
S3903	0.0817	0.2325	0.1118	0.3216	0.1809	0.0714
S3907	0.0408	0.2858	0.0678	0.3197	0.2166	0.0693
S3908	0.0894	0.1769	0.0689	0.2658	0.2662	0.133
S3914	0.0577	0.1494	0.093	0.3687	0.2272	0.104
S3925	0.081	0.2105	0.0622	0.2927	0.221	0.1326
S3928	0.1035	0.2233	0.093	0.2653	0.2388	0.076
S3929	0.0862	0.1978	0.0898	0.3487	0.2301	0.0475
S393	0.0882	0.212	0.0611	0.3183	0.2226	0.0978
S3930	0.0513	0.2162	0.092	0.3927	0.1866	0.0612
S3933	0.0612	0.1738	0.0719	0.3602	0.2331	0.0999
S3939	0.105	0.1795	0.0582	0.2115	0.3037	0.1422
S3946	0.0676	0.2472	0.1148	0.332	0.164	0.0743
S3947	0.0499	0.2396	0.0756	0.366	0.2135	0.0555
S3957	0.0635	0.1783	0.0683	0.4291	0.1838	0.077
S3960	0.081	0.1418	0.1047	0.35	0.2451	0.0774
S3963	0.0552	0.1932	0.1035	0.407	0.1872	0.054
S3968	0.0498	0.2682	0.0886	0.2481	0.2125	0.1327
S3974	0.0809	0.1507	0.059	0.2496	0.2933	0.1666
S3982	0.1101	0.2054	0.1021	0.326	0.1928	0.0636
S3983	0.0706	0.2367	0.1052	0.3163	0.1856	0.0858
S3985	0.0745	0.2596	0.0905	0.3493	0.1559	0.0701
S399	0.0737	0.2562	0.0814	0.1977	0.31	0.081
S4001	0.1097	0.2807	0.0743	0.1975	0.2329	0.1048
S4004	0.0824	0.2331	0.1052	0.3049	0.1487	0.1258
S4009	0.0791	0.2309	0.1051	0.2905	0.2102	0.0842
S402	0.1058	0.242	0.1021	0.3009	0.1478	0.1015
S4031	0.0564	0.1881	0.0942	0.3863	0.1949	0.0801
S4032	0.0864	0.1658	0.1307	0.2718	0.208	0.1373
S4043	0.0594	0.1743	0.1204	0.2914	0.2666	0.0879
S4048	0.0973	0.2179	0.0927	0.2309	0.2011	0.16
S4050	0.0676	0.2078	0.0773	0.3131	0.2088	0.1253
S4061	0.0797	0.228	0.0797	0.3584	0.135	0.1192
S4064	0.0979	0.159	0.0773	0.3504	0.2255	0.0899
S4067	0.0746	0.2406	0.0875	0.1818	0.2725	0.1432
S4069	0.0938	0.2569	0.0659	0.3173	0.1693	0.0968
S4070	0.0832	0.1779	0.0888	0.3946	0.1788	0.0766
S4078	0.0465	0.2163	0.0834	0.3918	0.1794	0.0825
S4084	0.0568	0.199	0.0798	0.3876	0.1969	0.0799
S4088	0.0568	0.1753	0.1251	0.3165	0.2088	0.1175
S4089	0.0871	0.1505	0.1085	0.3074	0.2336	0.1129
S4094	0.082	0.2567	0.1269	0.3008	0.1742	0.0594
S4097	0.0564	0.2735	0.0843	0.3363	0.1628	0.0867
S4098	0.324	0.172	0.0694	0.1509	0.1799	0.1038
S4099	0.0601	0.2221	0.0488	0.2283	0.3053	0.1354
S4101	0.0587	0.2068	0.0749	0.2388	0.2857	0.1351
S4104	0.0485	0.3371	0.1396	0.1923	0.1992	0.0834
S412	0.0809	0.2214	0.0863	0.3571	0.1979	0.0564
S4125	0.0638	0.2045	0.0287	0.2494	0.3291	0.1244
S4137	0.0866	0.2198	0.0814	0.3202	0.1926	0.0993
S414	0.0818	0.2234	0.0496	0.3873	0.1882	0.0698
S4140	0.0722	0.2047	0.0776	0.4262	0.1496	0.0698
S4144	0.0834	0.2667	0.1052	0.2815	0.1889	0.0744
S4158	0.0645	0.2201	0.0898	0.3767	0.1581	0.0908
S4164	0.0619	0.368	0.0526	0.2888	0.1937	0.035
S4171	0.06	0.1746	0.0597	0.502	0.1541	0.0497
S4175	0.0673	0.2252	0.2008	0.3132	0.0936	0.0998
S4180	0.0697	0.2652	0.0694	0.338	0.1466	0.1111
S4183	0.0473	0.2982	0.0871	0.3454	0.1225	0.0995
S4188	0.0774	0.2368	0.0763	0.355	0.1483	0.1062
S4190	0.072	0.2726	0.0562	0.1526	0.3096	0.1371
S4191	0.061	0.1887	0.0735	0.373	0.2307	0.0731
S420	0.0899	0.2106	0.0783	0.3231	0.2211	0.0771
S4209	0.0774	0.223	0.0629	0.2767	0.2537	0.1064
S4218	0.058	0.2132	0.0899	0.3593	0.2216	0.058
S422	0.0586	0.2643	0.0534	0.3811	0.1522	0.0904
S4220	0.0711	0.242	0.1309	0.2567	0.1906	0.1088
S423	0.0855	0.1508	0.1417	0.341	0.1444	0.1365
S4230	0.0595	0.2124	0.0661	0.447	0.1539	0.0612
S4236	0.0641	0.1797	0.093	0.2885	0.2246	0.1502
S4242	0.0603	0.195	0.0928	0.3525	0.2162	0.0832
S4247	0.0814	0.2224	0.061	0.3829	0.1876	0.0646
S4249	0.084	0.1906	0.0696	0.4112	0.1679	0.0766
S425	0.0731	0.1875	0.0761	0.3865	0.2036	0.0731
S4253	0.0588	0.1745	0.0558	0.3267	0.288	0.0961
S4255	0.0593	0.2434	0.0491	0.349	0.2296	0.0696
S4257	0.0518	0.2402	0.0838	0.4215	0.1363	0.0664
S4263	0.069	0.176	0.0827	0.377	0.2106	0.0847
S4265	0.0651	0.2292	0.065	0.4061	0.1873	0.0473
S4276	0.0797	0.1783	0.0969	0.2897	0.2532	0.1023
S4278	0.0573	0.3787	0.0703	0.319	0.1314	0.0433
S4282	0.0664	0.2074	0.0701	0.3974	0.1564	0.1024
S4285	0.0518	0.1956	0.0498	0.294	0.3104	0.0984
S4286	0.0818	0.2672	0.094	0.2801	0.1493	0.1277
S4287	0.0373	0.2068	0.0858	0.3496	0.243	0.0775
S4294	0.0714	0.2402	0.0786	0.3721	0.149	0.0888
S4299	0.061	0.1805	0.1185	0.2796	0.206	0.1543
S4310	0.0676	0.2818	0.0513	0.2183	0.327	0.054
S4315	0.1321	0.2848	0.0898	0.2193	0.216	0.058
S4317	0.0415	0.177	0.0513	0.3176	0.3472	0.0653
S4321	0.0908	0.2016	0.0939	0.2919	0.2359	0.0859
S4345	0.1135	0.2719	0.1001	0.2102	0.2094	0.095
S435	0.0436	0.1904	0.0706	0.4094	0.1508	0.1352
S4354	0.0644	0.1644	0.0835	0.3553	0.2245	0.108
S4356	0.1027	0.1987	0.0918	0.2755	0.2339	0.0973
S4357	0.1027	0.2136	0.0951	0.2161	0.237	0.1355
S4358	0.1023	0.1803	0.1036	0.2552	0.2388	0.1198
S4359	0.0922	0.1891	0.0689	0.3662	0.1942	0.0893
S4360	0.0758	0.242	0.062	0.4267	0.1054	0.088
S4361	0.0579	0.163	0.1003	0.4076	0.2213	0.0499
S4366	0.1036	0.1467	0.0777	0.227	0.3137	0.1311
S4370	0.0684	0.1761	0.0906	0.3146	0.2333	0.117
S4377	0.0503	0.1946	0.0901	0.3419	0.1931	0.1301
S4379	0.0641	0.2887	0.0674	0.3094	0.2108	0.0596
S4384	0.0553	0.2878	0.1027	0.3553	0.1043	0.0946
S4390	0.0626	0.2518	0.1071	0.359	0.1496	0.0698
S4393	0.0592	0.1641	0.0757	0.4768	0.157	0.0673
S4399	0.0765	0.18	0.0656	0.3375	0.2398	0.1005
S4400	0.0477	0.2388	0.0564	0.3662	0.214	0.077
S4407	0.1016	0.223	0.1185	0.2456	0.1999	0.1114
S4416	0.061	0.1679	0.1062	0.3137	0.2664	0.0848
S4418	0.0553	0.2452	0.0952	0.3178	0.1348	0.1517
S4419	0.0562	0.3158	0.0648	0.3198	0.1806	0.0628
S4421	0.0822	0.1914	0.0944	0.3463	0.1667	0.119
S4423	0.0318	0.3013	0.0775	0.4055	0.1155	0.0684
S4426	0.0591	0.2101	0.0779	0.4184	0.1363	0.0983
S4437	0.0668	0.265	0.0668	0.2731	0.2601	0.0683
S4438	0.07	0.1852	0.0644	0.3258	0.2091	0.1454
S4442	0.0612	0.2134	0.059	0.4258	0.1798	0.0608
S4450	0.076	0.2651	0.0693	0.2891	0.1774	0.123
S4451	0.0679	0.153	0.0923	0.3209	0.2888	0.0771
S4453	0.0796	0.2003	0.1627	0.321	0.1654	0.0709
S4456	0.0801	0.1933	0.0713	0.3561	0.2176	0.0816
S446	0.064	0.1861	0.1037	0.378	0.1834	0.0848
S4460	0.0624	0.2488	0.0932	0.2344	0.2735	0.0877
S4464	0.0704	0.1651	0.0845	0.4273	0.1649	0.0878
S4475	0.0841	0.2322	0.1275	0.231	0.2059	0.1193
S4480	0.0701	0.3189	0.0751	0.3145	0.1682	0.0532
S4490	0.078	0.2172	0.0793	0.3794	0.1832	0.063
S4494	0.1098	0.2166	0.109	0.316	0.1493	0.0993
S4499	0.0646	0.2759	0.097	0.3969	0.1244	0.0412
S451	0.0739	0.2733	0.0689	0.2552	0.2539	0.0748
S4517	0.0752	0.1685	0.088	0.3415	0.2196	0.1073
S4522	0.0938	0.2286	0.091	0.3728	0.1738	0.04
S4523	0.0748	0.2114	0.1486	0.2559	0.1668	0.1425
S4524	0.0836	0.1674	0.1104	0.3103	0.1986	0.1298
S4526	0.0573	0.2501	0.0946	0.3359	0.1781	0.0839
S4530	0.0818	0.2418	0.0855	0.2218	0.2597	0.1094
S4534	0.0489	0.2334	0.0772	0.2795	0.2966	0.0643
S4535	0.0748	0.2558	0.0805	0.2884	0.2469	0.0536
S455	0.0629	0.3385	0.0766	0.2828	0.1768	0.0625
S4551	0.0476	0.2593	0.1055	0.3773	0.1592	0.0512
S4558	0.0649	0.2188	0.0675	0.3576	0.1609	0.1304
S456	0.1131	0.169	0.1091	0.3222	0.2217	0.0649
S4560	0.0947	0.2248	0.1008	0.3007	0.204	0.075
S4566	0.0845	0.2637	0.1031	0.2571	0.221	0.0707
S4573	0.0524	0.2169	0.1069	0.4109	0.1372	0.0757
S4585	0.1172	0.2336	0.1057	0.2874	0.1823	0.0738
S4590	0.1153	0.1979	0.1093	0.2406	0.1842	0.1526
S4595	0.0747	0.1262	0.1004	0.2732	0.3073	0.1181
S4601	0.061	0.2227	0.0815	0.3505	0.2043	0.0799
S4602	0.0777	0.2421	0.1382	0.2954	0.2246	0.022
S4603	0.0538	0.2778	0.0751	0.3365	0.1789	0.078
S4606	0.0695	0.2422	0.0806	0.3372	0.1872	0.0833
S4607	0.044	0.1784	0.106	0.3922	0.1612	0.1182
S4610	0.0581	0.2199	0.0824	0.365	0.1588	0.1159
S4612	0.0637	0.1856	0.0592	0.441	0.1678	0.0827
S4618	0.0722	0.2172	0.076	0.2513	0.279	0.1043
S4619	0.106	0.1726	0.0758	0.3386	0.1901	0.117
S4621	0.0703	0.2665	0.1099	0.283	0.1811	0.0892
S4629	0.0802	0.2048	0.0573	0.3528	0.1952	0.1097
S4630	0.0541	0.1274	0.0679	0.4463	0.1939	0.1103
S4631	0.0701	0.1651	0.0735	0.3025	0.3136	0.0752
S4635	0.0452	0.201	0.0785	0.3838	0.2091	0.0824
S4638	0.0896	0.2224	0.0856	0.357	0.1867	0.0587
S4651	0.0817	0.2251	0.0679	0.3016	0.2558	0.0678
S4652	0.0609	0.1659	0.0699	0.445	0.1538	0.1045
S4660	0.0867	0.1858	0.0835	0.3055	0.2018	0.1367
S4670	0.0631	0.1997	0.0861	0.3423	0.1863	0.1224
S4686	0.0775	0.2238	0.0599	0.3195	0.2367	0.0826
S4691	0.0617	0.2075	0.0742	0.3673	0.1884	0.1009
S4697	0.0509	0.3109	0.0714	0.2721	0.2104	0.0842
S4703	0.0772	0.257	0.0608	0.2795	0.2123	0.1131
S4705	0.0765	0.1896	0.087	0.3435	0.1941	0.1093
S4706	0.0703	0.2441	0.0761	0.3156	0.2067	0.0871
S4708	0.1096	0.2218	0.0812	0.0745	0.401	0.112
S4714	0.1096	0.285	0.1057	0.2297	0.1884	0.0817
S4715	0.0457	0.2422	0.0779	0.2508	0.2548	0.1286
S4717	0.0538	0.2226	0.0785	0.3906	0.173	0.0815
S4718	0.0833	0.19	0.144	0.1993	0.2474	0.1359
S4720	0.0482	0.185	0.0409	0.2926	0.3661	0.0673
S4722	0.0714	0.1731	0.048	0.4401	0.2042	0.0632
S4726	0.0519	0.1404	0.092	0.3336	0.2467	0.1355
S4733	0.0859	0.1781	0.0595	0.3753	0.1888	0.1124
S4744	0.0812	0.1971	0.0904	0.2853	0.2577	0.0882
S4748	0.0443	0.1889	0.0697	0.4301	0.1923	0.0747
S4766	0.1615	0.2568	0.0894	0.2347	0.1756	0.082
S4767	0.0652	0.2097	0.0914	0.3028	0.263	0.0678
S4775	0.0767	0.1547	0.0912	0.3222	0.2763	0.0788
S4783	0.057	0.2805	0.0838	0.3175	0.1357	0.1256
S4790	0.0441	0.2448	0.1063	0.3252	0.1701	0.1095
S4793	0.0625	0.202	0.08	0.3188	0.1994	0.1373
S482	0.0845	0.2347	0.0988	0.3048	0.1911	0.086
S4820	0.0742	0.2069	0.0833	0.4123	0.1368	0.0865
S4827	0.0712	0.2061	0.0702	0.421	0.1468	0.0848
S4831	0.0609	0.1669	0.1242	0.3969	0.1952	0.0559
S4839	0.0498	0.2175	0.0463	0.3875	0.2026	0.0964
S4847	0.0615	0.2204	0.0633	0.4378	0.117	0.1
S4851	0.0404	0.1957	0.0867	0.3718	0.2029	0.1025
S4853	0.0797	0.2495	0.1142	0.2379	0.2394	0.0793
S4854	0.0404	0.1788	0.0607	0.4661	0.1694	0.0846
S4875	0.054	0.2001	0.1117	0.4459	0.1281	0.0602
S4889	0.0968	0.2341	0.0597	0.3001	0.2021	0.1072
S4892	0.0614	0.1616	0.0755	0.4261	0.1646	0.1108
S4897	0.0612	0.1602	0.042	0.414	0.2334	0.0892
S4902	0.0603	0.2349	0.0804	0.2829	0.226	0.1155
S4908	0.0634	0.2454	0.0647	0.3378	0.1896	0.0991
S4915	0.0947	0.2138	0.0848	0.3029	0.224	0.0798
S4917	0.069	0.2841	0.0966	0.25	0.1849	0.1154
S4918	0.0692	0.1545	0.0849	0.2642	0.3079	0.1193
S4923	0.0516	0.2155	0.1403	0.3248	0.2148	0.0528
S4936	0.0467	0.2192	0.0683	0.2443	0.317	0.1045
S4944	0.0942	0.2993	0.1368	0.175	0.171	0.1239
S4946	0.0482	0.1829	0.091	0.2589	0.2809	0.138
S4948	0.0589	0.2084	0.1052	0.2316	0.2634	0.1325
S496	0.0675	0.1836	0.0783	0.3387	0.2447	0.0873
S4960	0.0736	0.2356	0.094	0.3286	0.2162	0.0521
S4963	0.0355	0.2063	0.0949	0.4206	0.1862	0.0565
S497	0.0786	0.2378	0.0858	0.2829	0.2315	0.0834
S4976	0.0333	0.1548	0.0814	0.4277	0.2203	0.0826
S4980	0.073	0.2735	0.061	0.3345	0.149	0.1091
S4981	0.0706	0.2691	0.0693	0.1831	0.2922	0.1157
S4984	0.067	0.2313	0.0968	0.3031	0.1904	0.1114
S4995	0.0648	0.1709	0.0971	0.3693	0.1901	0.1077
S5	0.192	0.1951	0.0626	0.3346	0.1491	0.0665
S5006	0.082	0.2059	0.1267	0.243	0.2251	0.1173
S5047	0.0826	0.2227	0.0991	0.317	0.1995	0.079
S5048	0.0865	0.2357	0.1045	0.2867	0.2611	0.0256
S5049	0.0473	0.1928	0.0758	0.279	0.2436	0.1616
S5052	0.0569	0.1698	0.0746	0.3369	0.2376	0.1242
S5055	0.0603	0.2187	0.055	0.4034	0.1877	0.0749
S5063	0.0411	0.1378	0.0698	0.6077	0.0987	0.0449
S5066	0.0833	0.2696	0.0721	0.2157	0.2899	0.0694
S5075	0.0708	0.1867	0.0615	0.2459	0.3046	0.1305
S5077	0.0511	0.2257	0.0754	0.4481	0.1472	0.0525
S5079	0.082	0.2092	0.0916	0.3037	0.2095	0.104
S5080	0.1265	0.1905	0.1242	0.2232	0.1868	0.1488
S5082	0.0391	0.1868	0.0821	0.3205	0.2446	0.127
S5084	0.0767	0.2361	0.0582	0.331	0.2382	0.0598
S5085	0.0703	0.2247	0.0823	0.4189	0.1477	0.0561
S5091	0.071	0.3019	0.0586	0.3285	0.1875	0.0525
S51	0.1204	0.226	0.0989	0.2847	0.1478	0.1221
S5105	0.1104	0.1827	0.1151	0.2339	0.1892	0.1687
S5106	0.1206	0.1772	0.1108	0.279	0.2107	0.1018
S511	0.0701	0.1848	0.0808	0.3005	0.2509	0.1129
S5114	0.0497	0.1887	0.0581	0.2086	0.368	0.127
S5118	0.0786	0.1917	0.0719	0.3857	0.1846	0.0875
S5122	0.0569	0.2048	0.0777	0.3525	0.2168	0.0914
S513	0.0666	0.2197	0.0737	0.4128	0.1618	0.0654
S5133	0.0714	0.2028	0.0802	0.331	0.2218	0.0928
S5141	0.0705	0.2205	0.0443	0.4162	0.1851	0.0634
S5144	0.0582	0.1637	0.0613	0.3153	0.2973	0.1042
S5153	0.0682	0.2296	0.0828	0.3857	0.1452	0.0885
S5169	0.0898	0.1324	0.0659	0.3077	0.3013	0.1029
S5176	0.0497	0.205	0.0752	0.399	0.1936	0.0775
S5181	0.0785	0.2283	0.0934	0.3123	0.1712	0.1163
S5185	0.0637	0.2702	0.1262	0.3116	0.1178	0.1106
S5186	0.0902	0.1802	0.0811	0.3257	0.224	0.0988
S5187	0.0644	0.1773	0.0576	0.1968	0.3533	0.1506
S5190	0.0477	0.609	0.0664	0.1335	0.1147	0.0288
S5191	0.0437	0.2069	0.0699	0.4645	0.1484	0.0666
S5197	0.0825	0.2236	0.0887	0.3188	0.2053	0.081
S5201	0.0455	0.2108	0.0757	0.4842	0.1202	0.0637
S5203	0.0608	0.2952	0.0567	0.3406	0.1888	0.0579
S521	0.0597	0.2118	0.085	0.3483	0.1732	0.1221
S5215	0.0896	0.2215	0.048	0.1799	0.318	0.143
S5218	0.0466	0.2466	0.067	0.3656	0.2155	0.0587
S5220	0.0939	0.2204	0.0903	0.2907	0.1956	0.1091
S5222	0.0755	0.275	0.0764	0.3021	0.1835	0.0874
S5226	0.0492	0.2757	0.0591	0.3613	0.1863	0.0684
S5233	0.0483	0.2721	0.0785	0.411	0.138	0.0521
S5244	0.0801	0.2233	0.0707	0.3637	0.1845	0.0776
S5251	0.0703	0.2036	0.1186	0.3726	0.1552	0.0798
S5256	0.0919	0.2346	0.079	0.3435	0.1557	0.0954
S5276	0.0757	0.234	0.1166	0.3074	0.1544	0.1119
S5286	0.0536	0.2905	0.0936	0.2769	0.1785	0.1069
S5289	0.0713	0.2662	0.0965	0.2762	0.2299	0.0598
S5294	0.098	0.1493	0.0569	0.2856	0.2908	0.1195
S5297	0.0464	0.1895	0.0537	0.4637	0.1802	0.0667
S5299	0.0601	0.1833	0.1021	0.4458	0.1402	0.0685
S530	0.0714	0.2606	0.1129	0.2749	0.1337	0.1466
S5303	0.0508	0.1979	0.0738	0.3932	0.2192	0.0651
S531	0.1194	0.1893	0.0854	0.263	0.2593	0.0836
S5310	0.0962	0.225	0.0653	0.3375	0.1869	0.0892
S5311	0.0696	0.2645	0.1057	0.3871	0.117	0.0562
S5318	0.1114	0.2429	0.0839	0.1969	0.2272	0.1378
S532	0.0621	0.2927	0.1254	0.2068	0.212	0.1011
S5335	0.0862	0.1637	0.057	0.4291	0.1653	0.0988
S5338	0.022	0.3138	0.0616	0.362	0.1732	0.0674
S534	0.12	0.161	0.0858	0.3698	0.1752	0.0882
S5342	0.0972	0.2791	0.0896	0.2218	0.2233	0.089
S5346	0.0469	0.19	0.0665	0.4043	0.2166	0.0757
S5349	0.0833	0.1742	0.1024	0.3226	0.2015	0.1158
S5354	0.0526	0.2504	0.1106	0.3328	0.1486	0.1051
S5360	0.0834	0.2538	0.0844	0.3086	0.177	0.0928
S5367	0.046	0.1743	0.0747	0.5228	0.1114	0.0709
S5374	0.0882	0.1545	0.0928	0.2454	0.2845	0.1346
S5381	0.0569	0.1876	0.0673	0.3646	0.2253	0.0983
S5398	0.0746	0.2546	0.0998	0.2356	0.2735	0.0619
S5400	0.0624	0.1536	0.0751	0.4615	0.1594	0.088
S5403	0.0555	0.2236	0.1006	0.4251	0.1314	0.0638
S5405	0.0601	0.1989	0.0564	0.5153	0.1052	0.0641
S5409	0.0925	0.2268	0.0948	0.3388	0.1583	0.0888
S5423	0.049	0.1914	0.1174	0.2984	0.2596	0.0842
S5428	0.0541	0.3229	0.0656	0.3186	0.1538	0.085
S5438	0.0789	0.1892	0.0918	0.3251	0.2052	0.1097
S5445	0.0574	0.2006	0.0676	0.4074	0.1934	0.0737
S5455	0.076	0.2198	0.0733	0.3513	0.1907	0.0889
S5464	0.0669	0.1964	0.0769	0.3212	0.2304	0.1082
S5467	0.1005	0.1415	0.1045	0.3125	0.2303	0.1108
S5473	0.0862	0.2315	0.116	0.2926	0.1912	0.0825
S5475	0.133	0.1534	0.101	0.3111	0.1861	0.1153
S548	0.0825	0.1934	0.0659	0.3217	0.2317	0.1048
S5481	0.0795	0.1786	0.0777	0.4014	0.181	0.0818
S5486	0.0902	0.186	0.073	0.2899	0.2172	0.1437
S549	0.0768	0.1932	0.1046	0.264	0.2393	0.1222
S5492	0.0681	0.2608	0.0835	0.324	0.183	0.0806
S5493	0.0534	0.1718	0.0769	0.4672	0.1562	0.0744
S5495	0.0661	0.2105	0.0579	0.4622	0.1499	0.0533
S5507	0.0814	0.2172	0.0634	0.3687	0.1597	0.1095
S5513	0.0771	0.2339	0.0979	0.3208	0.188	0.0824
S5517	0.071	0.15	0.0795	0.2004	0.418	0.0812
S5522	0.0599	0.2526	0.0564	0.3913	0.1823	0.0576
S5533	0.0387	0.2478	0.1981	0.2493	0.127	0.1391
S554	0.0583	0.19	0.0722	0.3934	0.1864	0.0997
S5543	0.0861	0.1759	0.0819	0.3366	0.1794	0.1401
S5545	0.053	0.2322	0.0656	0.3788	0.1686	0.1019
S5547	0.0618	0.2004	0.0404	0.3877	0.2244	0.0853
S5548	0.0564	0.2688	0.0867	0.3346	0.1692	0.0843
S5558	0.0858	0.2176	0.0935	0.3027	0.2658	0.0347
S5566	0.0531	0.2024	0.1164	0.3071	0.2248	0.0962
S5571	0.0765	0.2143	0.0801	0.3031	0.2192	0.1068
S5577	0.0725	0.2579	0.061	0.2204	0.291	0.0973
S5578	0.082	0.2273	0.1237	0.3261	0.1578	0.083
S558	0.0815	0.2124	0.0616	0.3508	0.21	0.0837
S5583	0.0544	0.2582	0.0996	0.3427	0.1849	0.0603
S5586	0.072	0.1722	0.0796	0.2612	0.2822	0.1328
S559	0.1025	0.2193	0.1133	0.2531	0.1879	0.1239
S5597	0.0987	0.2337	0.0862	0.3183	0.155	0.1082
S560	0.0638	0.2409	0.1102	0.2166	0.2652	0.1033
S5602	0.0989	0.2219	0.0784	0.3056	0.1467	0.1485
S5603	0.0537	0.2414	0.0845	0.3523	0.1352	0.133
S5615	0.0642	0.2437	0.1222	0.2615	0.2278	0.0805
S5622	0.1575	0.2072	0.0626	0.2559	0.2032	0.1136
S5628	0.0668	0.1845	0.054	0.289	0.2818	0.1238
S5630	0.0434	0.3381	0.0848	0.2425	0.1972	0.094
S5635	0.0558	0.2818	0.0938	0.295	0.1939	0.0797
S564	0.0468	0.1902	0.0714	0.3974	0.2194	0.0748
S5641	0.0715	0.1689	0.0615	0.4246	0.2062	0.0673
S565	0.103	0.1636	0.0563	0.3895	0.1805	0.1071
S5652	0.0366	0.3272	0.0696	0.3265	0.1591	0.0809
S5657	0.0577	0.1854	0.1092	0.337	0.2135	0.0972
S5663	0.0866	0.183	0.0914	0.2905	0.2275	0.121
S5671	0.0764	0.2188	0.092	0.3705	0.1783	0.0639
S5676	0.0366	0.3748	0.0808	0.3204	0.1221	0.0652
S569	0.0499	0.2311	0.099	0.3684	0.1857	0.0659
S5690	0.0614	0.1563	0.0594	0.4204	0.1839	0.1186
S5694	0.0727	0.187	0.1496	0.3216	0.1985	0.0705
S5697	0.081	0.2042	0.0802	0.3453	0.2089	0.0804
S5699	0.048	0.2222	0.0798	0.3746	0.1912	0.0842
S5703	0.081	0.2165	0.0721	0.3784	0.1582	0.0938
S5706	0.087	0.1484	0.0828	0.3557	0.2396	0.0865
S5722	0.0649	0.1843	0.0566	0.42	0.1844	0.0898
S5730	0.0835	0.2366	0.0858	0.2275	0.2409	0.1257
S5733	0.0429	0.1797	0.0797	0.3934	0.259	0.0453
S5760	0.0932	0.1504	0.0677	0.36	0.2198	0.1089
S5762	0.0589	0.2642	0.1226	0.2521	0.2033	0.099
S5763	0.0686	0.2635	0.0647	0.361	0.1604	0.0818
S5766	0.0493	0.1911	0.0932	0.4384	0.1643	0.0638
S5767	0.1001	0.1953	0.0858	0.2676	0.209	0.1422
S5768	0.06	0.2883	0.106	0.2418	0.2102	0.0938
S5777	0.0383	0.1953	0.048	0.5125	0.0881	0.1177
S578	0.0868	0.1907	0.0652	0.3248	0.2267	0.1058
S5788	0.0579	0.1517	0.0935	0.3447	0.263	0.0892
S5793	0.0761	0.2122	0.0812	0.3613	0.1668	0.1024
S5799	0.0759	0.2217	0.1014	0.2456	0.2188	0.1366
S581	0.0795	0.1512	0.1113	0.3322	0.2207	0.1052
S5815	0.0524	0.312	0.0896	0.2797	0.2027	0.0636
S582	0.0472	0.2445	0.109	0.3026	0.2082	0.0886
S5821	0.072	0.2282	0.0736	0.2858	0.2585	0.0818
S5822	0.1132	0.1503	0.1033	0.3209	0.1614	0.151
S5823	0.0915	0.1777	0.0798	0.3342	0.2104	0.1064
S5827	0.0645	0.2308	0.0772	0.3632	0.1941	0.0702
S5833	0.0583	0.2341	0.0944	0.2438	0.2928	0.0768
S5844	0.0675	0.1929	0.1586	0.2399	0.1972	0.1438
S5846	0.072	0.2365	0.0958	0.3213	0.1902	0.0842
S5852	0.0598	0.2435	0.0543	0.1733	0.3254	0.1437
S5853	0.0776	0.2656	0.117	0.244	0.2432	0.0526
S5863	0.1006	0.2528	0.0531	0.3361	0.1533	0.1041
S5877	0.076	0.2026	0.1116	0.268	0.2692	0.0726
S5881	0.0565	0.1737	0.0599	0.477	0.1875	0.0454
S5883	0.0703	0.2077	0.0661	0.3255	0.2319	0.0985
S5884	0.0892	0.2067	0.126	0.2869	0.218	0.0732
S5889	0.0925	0.2227	0.061	0.2932	0.2213	0.1092
S589	0.0545	0.2215	0.107	0.3074	0.2147	0.0949
S5903	0.0333	0.2214	0.0911	0.3987	0.1533	0.1022
S5905	0.057	0.1762	0.0653	0.3234	0.2651	0.1129
S5910	0.0561	0.2854	0.0697	0.3355	0.1809	0.0723
S5911	0.0504	0.2073	0.0979	0.4156	0.1817	0.0471
S5922	0.0555	0.1749	0.0849	0.4987	0.1215	0.0646
S5923	0.0605	0.3003	0.0629	0.1797	0.3197	0.0769
S5925	0.0802	0.2509	0.1031	0.3192	0.1753	0.0713
