ID,naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,myeloid_dendritic_cell,plasma_cell,plasmacytoid_dendritic_cell
S1246,6.82336,6.18566,7.01287333333,6.94142058824,7.38046153846,6.24425,7.11375517241,6.86855,8.027925,5.660375,5.84478125,6.57749090909,5.38012307692,6.89701052632,6.62269166667,6.78485454545,6.16023333333,6.04296666667,6.56020526316,5.41089714286
S12463,6.79048,6.1417,6.83434666667,6.89842647059,7.29079230769,6.239425,7.12901034483,7.06236666667,7.986675,5.457075,5.7636125,6.48080909091,5.29546923077,6.72770526316,6.688425,6.72594545455,6.08966666667,5.97428888889,6.46147894737,5.39291428571
S12464,7.30806666667,6.21304,6.71454,6.95131470588,6.87781538462,5.453075,6.81713448276,7.28218333333,8.48825,5.33953333333,5.8012375,6.54419090909,5.26908461538,6.85155789474,6.34849166667,6.85567272727,5.88408,6.00377777778,6.56983684211,5.45357714286
S12488,7.22414666667,6.06432,6.65963333333,6.81797647059,6.80599230769,5.228825,6.40128965517,7.11491666667,8.167625,5.2875,5.74994375,6.56427272727,5.4014,6.57613157895,6.02099166667,6.64407272727,5.78242666667,6.05158888889,6.45307368421,5.44164285714
S12489,6.83999333333,6.1563,6.73067333333,7.06060588235,6.62063076923,5.455375,7.33267586207,6.67806666667,7.58365,5.520725,5.917625,6.48790909091,5.20982307692,6.92838421053,6.391125,6.53944545455,5.82706,5.99547777778,6.51687894737,5.50097714286
S12496,6.83932666667,5.92702,7.06928,6.87329705882,6.75426153846,5.215325,6.94382758621,7.28223333333,7.9996,5.52043333333,5.8178875,6.36040909091,5.6217,6.74190526316,6.42578333333,6.83532727273,6.0022,5.8178,6.36344210526,5.60188571429
S12500,6.71097333333,6.12822,7.01684,6.96519705882,7.18928461538,5.88,7.21712758621,6.93586666667,7.702525,5.489,5.96798125,6.60176363636,5.2072,6.99742105263,6.7045,6.65636363636,5.71329333333,6.04704444444,6.51764210526,5.39006
S12501,6.78407333333,6.26446,6.83724,6.98536764706,7.22796153846,6.050325,7.03897931034,6.85991666667,8.060075,5.47359166667,5.92141875,6.53643636364,5.30490769231,6.86818421053,6.67153333333,6.81987272727,6.09968,5.89998888889,6.52847894737,5.44158571429
S1251,6.72964,6.1668,7.09232666667,6.98890588235,7.04284615385,5.356675,7.1653,6.80368333333,7.57365,5.487975,5.79956875,6.61460909091,5.31883076923,6.81072631579,6.39588333333,6.78972727273,5.95658,5.99007777778,6.39490526316,5.49618571429
S12516,7.14908666667,6.35322,7.26131333333,7.31257647059,6.83986153846,5.771425,7.3414,7.37663333333,8.628025,5.44773333333,5.839825,7.01393636364,5.44407692308,7.23037894737,6.51249166667,7.22914545455,6.31899333333,6.23413333333,6.80958947368,5.52786
S1252,6.88562666667,6.2686,7.13517333333,6.99305588235,7.17464615385,5.34005,7.2352,6.74763333333,7.756025,5.56098333333,5.840475,6.5758,5.32883846154,6.88162105263,6.464025,6.70950909091,5.89266666667,5.86345555556,6.42286842105,5.44284857143
S12524,6.51965333333,5.99206,7.13870666667,6.89697352941,7.18451538462,5.9861,7.42995172414,7.28655,8.031125,5.55984166667,5.9100125,6.36353636364,5.37821538462,6.86426842105,6.780575,6.78789090909,6.18288666667,5.88334444444,6.42852105263,5.43851714286
S12527,6.66759333333,6.01494,6.79482666667,6.90707647059,6.91507692308,5.348475,7.12889310345,6.75271666667,7.65325,5.47788333333,5.75313125,6.44392727273,5.34556153846,6.73767368421,6.34835,6.58159090909,5.83085333333,6.02153333333,6.37493684211,5.47040285714
S12535,6.73848,6.00844,7.1561,7.27779117647,6.44081538462,4.783925,7.68212413793,6.42716666667,7.915975,5.67835,6.03260625,6.5631,5.38755384615,7.07504736842,6.28721666667,6.8701,5.89952666667,5.84325555556,6.58815789474,5.58828285714
S12540,6.85706666667,5.9017,6.91956,6.92607058824,6.91455384615,5.121275,7.33762758621,6.8763,7.845075,5.600125,5.9267375,6.48137272727,5.22204615385,7.03732105263,6.81303333333,6.67072727273,5.77898,5.82668888889,6.44269473684,5.37922
S12548,6.96481333333,6.08318,6.88424666667,7.05038823529,7.04676923077,5.518075,7.08961724138,6.82213333333,7.8235,5.471625,6.0204875,6.53169090909,5.24352307692,6.93907894737,6.49705,6.657,5.86443333333,6.06926666667,6.51293157895,5.41713714286
S12556,6.84686,6.1146,7.09686666667,7.01881176471,6.9796,5.835275,7.42446896552,6.94141666667,8.08165,5.67683333333,5.8492875,6.63933636364,5.31599230769,7.10276315789,7.04566666667,6.86679090909,5.93234666667,5.77746666667,6.56084736842,5.41762
S12563,6.82723333333,6.0138,6.91742,7.14471176471,6.91108461538,5.7057,7.37912758621,6.7226,7.820325,5.43856666667,5.91444375,6.60906363636,5.31573076923,7.00005789474,6.55389166667,6.6935,5.80158666667,5.90033333333,6.58696842105,5.42834285714
S12568,8.47193333333,7.0136,6.71648,7.08252058824,6.84311538462,4.351225,6.82052413793,6.05355,6.74735,5.17683333333,5.77570625,6.55907272727,5.35758461538,6.68044210526,6.15514166667,6.70091818182,5.91491333333,6.1045,6.52325789474,5.43975714286
S12569,6.91146666667,6.06714,6.89506,6.96459705882,6.94787692308,5.55835,7.08353793103,7.19576666667,8.165125,5.33944166667,5.76329375,6.58991818182,5.27491538462,6.8955,6.56138333333,6.75411818182,5.88984666667,6.0656,6.46862105263,5.47140285714
S12570,6.74140666667,6.30066,7.10576666667,7.11230588235,6.87057692308,5.5092,7.31833793103,6.73023333333,7.8796,5.4173,5.92208125,6.64212727273,5.25204615385,7.09615789474,6.59464166667,6.75714545455,5.83202666667,5.9828,6.57144210526,5.37109428571
S12577,6.75346666667,5.88912,7.0495,6.93865882353,7.19826153846,5.999575,7.43315517241,7.02016666667,7.8565,5.67045,5.89555625,6.43252727273,5.35596153846,6.9333,6.62328333333,6.85450909091,5.96182,6.13501111111,6.51638421053,5.40551428571
S12582,6.81669333333,6.09704,7.27496,7.17112941176,6.90099230769,5.10635,7.26117586207,6.5155,7.595275,5.53094166667,5.79369375,6.77268181818,5.21038461538,7.02825263158,6.640125,6.68327272727,5.82165333333,5.88803333333,6.55586842105,5.38527428571
S12583,6.82700666667,6.14958,7.08910666667,7.01398529412,7.29497692308,5.7128,7.40710344828,6.951,8.017025,5.57403333333,5.80671875,6.57794545455,5.31797692308,6.98106842105,6.67009166667,6.86175454545,5.87228,5.94041111111,6.59512631579,5.46006857143
S12585,7.11103333333,6.00136,6.59978,6.88098235294,6.82394615385,5.03605,7.03944827586,6.99333333333,8.175425,5.23940833333,5.685075,6.34815454545,5.22863076923,6.79183684211,6.21808333333,6.70186363636,5.72116,5.81833333333,6.45488421053,5.43260285714
S12590,6.86257333333,6.06002,6.79746,6.77679705882,6.88398461538,5.746125,6.84553793103,6.93481666667,7.3681,5.32084166667,5.5841,6.20971818182,5.39612307692,6.57198421053,6.21561666667,6.68091818182,5.90102666667,5.85847777778,6.28757894737,5.50095428571
S12596,6.82304,6.12812,6.85572666667,7.12715882353,6.73620769231,5.552525,7.16971034483,6.78093333333,7.98995,5.4159,6.00465,6.62868181818,5.32647692308,7.03964210526,6.57210833333,6.76207272727,5.69947333333,6.00971111111,6.47672631579,5.53456857143
S12597,6.84586,6.06216,7.0969,7.0205,7.16288461538,5.7823,7.24119310345,6.79555,7.837675,5.4353,5.76304375,6.54198181818,5.31573846154,6.98006842105,6.78305,6.6831,5.85616666667,5.92032222222,6.50743157895,5.4109
S12604,7.09913333333,6.05496,6.75714666667,6.96048235294,6.64752307692,4.874475,7.06203448276,7.27336666667,8.198825,5.5402,5.8294625,6.56758181818,5.35646153846,6.87576315789,6.36578333333,6.79132727273,5.84377333333,5.86296666667,6.54946842105,5.42250857143
S12605,6.78608666667,5.88908,6.71068,6.77074411765,6.96882307692,5.45315,7.10136551724,6.86675,8.05835,5.42485,5.66284375,6.39427272727,5.22201538462,6.66414736842,6.50773333333,6.35438181818,5.63460666667,5.79568888889,6.39554736842,5.38598571429
S12608,6.68346666667,6.10866,6.95900666667,7.10447352941,6.80847692308,5.4511,7.02507931034,6.65385,7.7839,5.50659166667,5.808275,6.54549090909,5.37984615385,6.75427368421,6.28308333333,6.65496363636,5.75344666667,5.91305555556,6.51204736842,5.50922
S12617,6.73880666667,5.89928,7.10489333333,6.95670294118,7.37356153846,6.477075,7.26173103448,7.12721666667,8.06895,5.41015833333,5.84321875,6.3781,5.44419230769,6.9438,6.86240833333,6.90486363636,6.10487333333,5.86218888889,6.53571052632,5.40715428571
S12618,6.66258,5.9987,6.96855333333,6.79475,7.20939230769,5.80935,6.97992068966,7.28861666667,7.8704,5.16810833333,5.6873875,6.33876363636,5.31903076923,6.78546842105,6.65574166667,6.8422,6.17345333333,5.72925555556,6.45191052632,5.39349428571
S12624,6.78632,6.0474,6.67582,6.97750294118,6.94977692308,5.528775,7.12900689655,6.80153333333,8.040575,5.3042,5.86323125,6.55438181818,5.35574615385,6.91726315789,6.4063,6.6732,5.73208,5.97861111111,6.50956315789,5.46100857143
S12628,6.99451333333,6.03624,6.69160666667,6.88857647059,6.86506153846,6.00165,6.96298275862,6.57155,7.4238,5.25554166667,5.68125625,6.45038181818,5.27056153846,6.79615263158,6.16098333333,6.51782727273,5.45426,5.97867777778,6.41396842105,5.53590285714
S12637,6.80278,6.08072,6.84166666667,6.93811176471,7.2569,5.7869,7.03415172414,6.62993333333,7.995475,5.28398333333,5.66775,6.52163636364,5.28763076923,6.83504210526,6.30128333333,6.6868,5.78070666667,5.97295555556,6.46555263158,5.42852
S12655,6.78682,6.07672,6.84426,6.97992352941,7.05331538462,5.60675,7.09256206897,7.17108333333,8.2866,5.47940833333,5.76129375,6.44122727273,5.30142307692,6.83667368421,6.46999166667,6.84385454545,5.95002,5.84154444444,6.53398421053,5.42413714286
S12658,6.88692666667,6.17688,7.09562,7.21708235294,6.78481538462,5.573575,7.61036896552,6.63713333333,7.983125,5.68314166667,6.0599625,6.59790909091,5.34038461538,6.99621578947,6.30254166667,6.74738181818,6.0372,6.06763333333,6.6553,5.54649714286
S1266,7.06149333333,5.98098,6.83768666667,6.83707058824,7.18196153846,6.237475,7.11858275862,7.01286666667,8.4173,5.25643333333,5.75528125,6.49171818182,5.32946923077,6.85185789474,6.74598333333,6.84623636364,5.95594,5.92372222222,6.50100526316,5.35927142857
S12665,7.05842,6.25178,6.61063333333,7.06555882353,7.16500769231,5.909875,7.00864827586,7.28751666667,8.611,5.46651666667,5.86118125,6.48455454545,5.3909,6.96516842105,6.62244166667,6.8077,5.73438666667,6.03897777778,6.54569473684,5.42408285714
S12666,6.85157333333,5.94184,6.77305333333,7.02792941176,7.11217692308,5.95875,7.26806551724,6.92028333333,7.765925,5.39330833333,6.01953125,6.49688181818,5.43799230769,6.95322105263,6.66206666667,6.73136363636,6.08478666667,6.22045555556,6.53261052632,5.39091714286
S12667,6.84121333333,6.20088,6.79600666667,6.97090882353,6.96042307692,5.822825,7.02569655172,6.8906,8.106275,5.40730833333,5.8939375,6.5577,5.29573076923,6.98146842105,6.72360833333,6.69222727273,5.75180666667,6.01456666667,6.43433684211,5.43136285714
S12675,7.07078,5.92338,6.59491333333,6.89211176471,6.73883846154,5.537975,6.9887,7.45853333333,8.585875,5.34115,5.711025,6.56148181818,5.4531,6.90103157895,6.43145833333,6.90437272727,6.03852666667,5.98616666667,6.61547894737,5.50414571429
S12682,6.76226,6.13584,6.87337333333,7.01405588235,7.01143076923,5.290675,7.04736896552,6.92933333333,7.81175,5.492025,5.91446875,6.53007272727,5.2887,6.86854210526,6.60764166667,6.624,5.93634666667,6.00702222222,6.56676315789,5.45021142857
S12691,6.71474,5.8359,6.87784666667,6.85740294118,7.01020769231,5.014075,7.23322413793,6.75825,7.7338,5.3814,5.7540625,6.42462727273,5.25527692308,6.7601,6.28978333333,6.60173636364,5.64997333333,5.82993333333,6.46602105263,5.45778285714
S12704,6.90501333333,6.2108,6.9804,7.23429117647,6.73663076923,5.566725,7.30556896552,6.7061,8.171125,5.29746666667,5.9325875,6.66864545455,5.28418461538,7.02523157895,6.54045833333,6.85556363636,5.81226666667,5.93866666667,6.53068947368,5.45554571429
S12706,6.67736666667,6.04752,6.75992666667,6.80665,7.01024615385,5.378275,7.01146551724,7.00791666667,7.7407,5.27346666667,5.64669375,6.27579090909,5.40366153846,6.63747894737,6.067775,6.66948181818,5.89707333333,5.9147,6.38184210526,5.57581428571
S12707,6.862,5.99044,7.31371333333,7.00815882353,7.53028461538,5.683275,7.41278965517,7.44595,8.0872,5.56441666667,5.95473125,6.78736363636,5.37470769231,7.04402631579,6.85395833333,6.96425454545,6.3254,6.23517777778,6.46157368421,5.34372857143
S12721,6.93292666667,6.23026,6.71004666667,6.94644411765,7.21891538462,6.104175,7.06600689655,6.7633,8.0324,5.38374166667,5.831225,6.42955454545,5.29914615385,7.03462631579,6.59518333333,6.79973636364,5.88231333333,5.8358,6.47990526316,5.46103142857
S12722,6.60464666667,6.04778,6.92919333333,7.03057058824,6.83330769231,4.91735,7.39501034483,6.89095,8.14315,5.61781666667,5.9348,6.63846363636,5.33546923077,6.87416842105,6.56455833333,6.7979,5.86641333333,5.96458888889,6.52761052632,5.48601714286
S12731,6.55068666667,5.97472,6.84973333333,6.90416470588,6.85630769231,5.0815,7.23280689655,6.31061666667,6.86195,5.49825,5.83178125,6.35547272727,5.43168461538,6.70553157895,6.384375,6.40309090909,5.81438666667,5.9043,6.39523157895,5.52381428571
S12734,7.19226,6.21034,6.70876666667,6.86952647059,6.95994615385,5.4431,6.68346551724,6.9725,8.142675,5.33995,5.6214,6.48318181818,5.27276923077,6.73406842105,6.58498333333,6.70502727273,5.80351333333,5.97315555556,6.57267894737,5.45948
S12735,6.5694,6.06264,7.04718,6.87100588235,7.02759230769,5.72855,6.98907931034,6.84305,7.670875,5.28069166667,5.69243125,6.24919090909,5.38155384615,6.73751578947,6.73610833333,6.46113636364,5.84649333333,5.82688888889,6.42323157895,5.32463714286
S12736,7.14534666667,6.0389,7.28726666667,7.22734411765,6.43913076923,4.803975,7.63302068966,6.67005,7.62965,5.74606666667,6.2490875,6.70680909091,5.34003846154,7.21837368421,6.4089,6.68239090909,5.81408,6.14228888889,6.64761052632,5.55736285714
S12742,6.68644666667,5.94596,6.82265333333,7.05032941176,7.0878,6.10685,7.42853793103,6.62911666667,8.113825,5.36389166667,5.73725625,6.47099090909,5.27084615385,7.03451052632,6.43225833333,6.54816363636,5.70120666667,5.94114444444,6.44463684211,5.38813714286
S12754,6.88902666667,5.93802,6.54353333333,6.9303,6.85222307692,5.592675,7.13252068966,6.62656666667,7.924925,5.315625,5.70028125,6.5133,5.37346923077,6.86269473684,6.208725,6.73789090909,5.74169333333,6.09178888889,6.45890526316,5.50304571429
S12760,6.64752666667,5.98918,6.52458666667,6.8018,6.69077692308,5.592625,7.02507586207,6.73985,7.671275,5.36680833333,5.733125,6.32817272727,5.27885384615,6.77986315789,6.122775,6.63529090909,5.62472,5.77555555556,6.38318947368,5.48019714286
S12773,6.82631333333,6.10462,7.01028666667,7.26494705882,6.55088461538,5.7245,7.06525172414,6.29831666667,7.281825,5.49411666667,5.9949,6.60667272727,5.30616923077,6.85343684211,6.29821666667,6.54150909091,5.94653333333,6.08352222222,6.59862105263,5.52322
S12775,6.90982,6.06346,6.74134,6.90248529412,6.82326153846,5.1244,7.11720344828,7.15546666667,8.0737,5.346575,5.907475,6.35554545455,5.29448461538,6.85486315789,6.31045833333,6.63507272727,5.68261333333,5.84036666667,6.47851578947,5.46386857143
S12776,6.72564666667,5.96812,7.51678,7.09139411765,7.15509230769,5.185875,8.31918965517,6.19151666667,6.671025,5.91339166667,6.15013125,6.6917,5.19988461538,7.22065263158,6.936925,6.52372727273,6.10836,5.94777777778,6.54442631579,5.38103714286
S12779,6.86691333333,6.13144,6.99521333333,6.98102352941,7.21584615385,5.851,7.05694137931,7.09353333333,8.11945,5.46295833333,5.89275625,6.66455454545,5.44628461538,6.79246315789,6.48054166667,6.91093636364,5.93288666667,5.93998888889,6.46525263158,5.37859142857
S12781,7.08784,6.12668,7.0859,7.167,6.91379230769,6.20875,7.23420344828,6.6581,8.1522,5.329875,5.90833125,6.70193636364,5.26595384615,6.99069473684,6.46124166667,6.86086363636,5.86745333333,5.9245,6.57577894737,5.44181142857
S12785,6.75063333333,6.20364,6.77234666667,6.97013235294,7.38986153846,6.10145,7.24403448276,7.16078333333,8.509575,5.38268333333,5.80575,6.55216363636,5.27961538462,6.92998421053,6.941525,6.85639090909,5.75515333333,5.94365555556,6.51321578947,5.34587142857
S12790,6.85686,6.05638,6.8508,7.00591764706,6.83523846154,5.60705,6.75625862069,6.99131666667,8.24725,5.29125,5.78275,6.60513636364,5.38030769231,6.84363684211,6.19740833333,6.78859090909,5.85298,6.03084444444,6.63015789474,5.42748571429
S12794,6.92754,6.1744,6.88689333333,6.98843235294,6.92493076923,5.666325,7.28430344828,7.02878333333,7.841125,5.48101666667,5.9385125,6.43736363636,5.37926153846,6.82083157895,6.33385833333,6.67805454545,5.85336666667,5.84876666667,6.47179473684,5.52137142857
S12796,6.61464666667,5.98928,6.85779333333,6.88866470588,7.04316923077,4.612175,7.28053793103,6.89886666667,7.79505,5.40369166667,5.88304375,6.49221818182,5.29999230769,6.93239473684,6.426125,6.69108181818,5.89599333333,5.83454444444,6.44291052632,5.54918857143
S12798,7.07657333333,6.23642,6.7033,6.90672352941,7.07515384615,5.4689,6.60224137931,7.46793333333,8.703025,5.30624166667,5.72361875,6.43026363636,5.32056153846,6.83973684211,6.61383333333,6.97165454545,5.93023333333,6.06102222222,6.47651578947,5.35324285714
S128,7.315,6.28524,6.59112,6.79809411765,7.34952307692,6.3687,6.56665172414,7.15965,9.027725,5.28673333333,5.67338125,6.50227272727,5.29903076923,6.61841052632,6.38445833333,7.02869090909,5.86570666667,5.76305555556,6.48865789474,5.28384571429
S1280,6.80015333333,6.1386,7.05466,7.19072352941,6.63838461538,5.56615,7.40424137931,6.77628333333,8.03205,5.48488333333,5.9442,6.68480909091,5.33152307692,7.03437894737,6.39025833333,6.81568181818,6.00754666667,6.04254444444,6.61361052632,5.47627428571
S12800,6.60434,5.97014,7.03714666667,7.10774411765,6.87683846154,4.929625,7.55232068966,6.62225,7.4005,5.52989166667,5.9579625,6.52316363636,5.2997,6.97013684211,6.69666666667,6.56215454545,5.66947333333,5.85786666667,6.45088421053,5.52402571429
S12809,6.95614666667,6.16898,6.6527,6.90394705882,6.48242307692,5.311375,6.90257241379,6.53605,7.497425,5.33258333333,5.9405625,6.41746363636,5.34432307692,6.79962105263,6.25330833333,6.51521818182,5.6657,6.03926666667,6.54205789474,5.55496
S12813,6.48758,5.91416,7.04550666667,6.88857647059,7.06554615385,5.1027,7.31453103448,6.94478333333,7.62925,5.39316666667,5.7521875,6.31821818182,5.38803846154,6.72597368421,6.528125,6.66292727273,5.90304666667,5.8851,6.42671052632,5.52578571429
S12814,6.85970666667,5.98448,6.76928,6.84201176471,6.74389230769,5.2098,7.66420689655,6.66768333333,7.652325,5.42663333333,5.98850625,6.39934545455,5.18773076923,6.97776842105,6.48698333333,6.41021818182,5.59007333333,5.75345555556,6.32423684211,5.46752571429
S12817,7.07819333333,5.9814,6.39528666667,6.90663823529,6.84106923077,5.6794,6.88506206897,6.88873333333,8.263125,5.19795,5.6779125,6.52102727273,5.30229230769,6.88133157895,6.270425,6.74949090909,5.60892666667,5.99418888889,6.62553684211,5.49281428571
S12819,7.27366666667,6.41266,6.85028,6.98583529412,7.32745384615,6.164925,6.88087586207,7.38523333333,8.505475,5.34873333333,5.718425,6.60741818182,5.37424615385,6.95680526316,6.657125,6.88456363636,6.05543333333,6.1645,6.60602631579,5.45832
S1282,6.77157333333,6.01234,6.92781333333,6.92992352941,7.18996153846,6.1607,7.03147241379,6.7504,7.750875,5.23343333333,5.6393875,6.58596363636,5.30981538462,6.78867368421,6.43513333333,6.69188181818,5.96345333333,5.89118888889,6.45207894737,5.41459142857
