B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..	otherCells
S13866	5.38701751877423e-08	8.72280699744007e-09	2.69404111287387e-05	0.0412427400804491	0.199545557728747	0.0316688467516668	2.24967803318614e-05	0.727493355654694
S13877	1.99311855329402e-08	8.64796555363052e-08	6.71304669203759e-08	0.0432267945789052	0.194320391166285	0.0334155708827953	9.47939246167639e-10	0.729037068882767
S13881	1.65845049041302e-08	3.90486185252912e-08	1.77914050818743e-08	0.0425235307110373	0.199805184157055	0.0306436661541233	8.68638883219719e-08	0.727027458689368
S13883	1.53800473720615e-08	1.63430585478202e-09	1.95633207857512e-08	0.0454278286910798	0.1911721483807	0.0322938028834431	1.59865374835527e-08	0.731106167480566
S13903	3.13763916789342e-05	1.64573764645109e-07	0.000158325532662749	0.0351876464335163	0.204998349157473	0.0325616742661267	1.70333790273998e-09	0.72706246194144
S13904	6.51337635207138e-05	6.00945818255726e-07	2.71011015490956e-10	0.0427890352818177	0.196710961573809	0.0315917214036485	3.64894401515635e-09	0.728842543111431
S13920	1.39179219169891e-08	1.01687191912878e-06	4.38870000018996e-08	0.0403317118910082	0.193803958168585	0.0321942739774258	2.13078294058822e-09	0.733668979155357
S13925	1.41235951928803e-08	0.00013575016649145	0.00012007735171712	0.0436507004615671	0.198943953562478	0.0272528428842484	3.4018809985598e-10	0.729896661109715
S13926	1.13578432433638e-05	1.88437118768921e-06	4.57570251517802e-10	0.0426402349457504	0.196194939707118	0.0325453174028685	2.9367526446044e-08	0.728606235904736
S1393	1.63331870270868e-06	7.4524305826987e-09	3.16177071668203e-08	0.0413963533306316	0.188721792589261	0.0348292804360627	1.37384059390943e-08	0.735050887516798
S13936	8.39282687623941e-10	1.26955746111623e-08	7.75121238432971e-08	0.0406772797930342	0.192415496291298	0.0350601703364043	1.97043666394542e-08	0.731846942827916
S13938	4.42361915992337e-08	9.86006095876123e-08	1.93406259571944e-07	0.0398535801993621	0.197819952404585	0.0316930191559955	1.89597960805552e-05	0.730614152200916
S13948	2.12588157821638e-08	2.37204346802863e-05	3.22179549600172e-08	0.0434622356013927	0.191788968613263	0.0328637981154659	1.26881460146631e-06	0.731859954943826
S13952	6.69897880293088e-08	2.95423583080476e-06	7.81131821088297e-09	0.0446864535896812	0.187259445570442	0.0337908127744442	1.27617185678134e-05	0.734247497309928
S13955	9.41860604336669e-06	4.21249479841148e-08	2.64907399867601e-08	0.042307673978671	0.1948918908012	0.0322044229451666	3.95934041144849e-07	0.73058612911919
S13956	2.54894919742291e-07	1.71521487760219e-07	2.39114780568091e-07	0.0413694351886225	0.196732616283227	0.0290660439629583	8.3346759143977e-06	0.73282290435809
S13959	1.76196096446289e-06	1.099928945526e-08	3.05764740191395e-08	0.0433671291624462	0.19333286931049	0.0325508038422608	1.61223967986434e-08	0.730747378025678
S13972	5.9093828800555e-06	1.60746401368904e-08	8.76582521264375e-08	0.0409712587188549	0.196530636622136	0.0335051119306368	1.19035653458568e-07	0.728986860576946
S13980	4.76250715240853e-07	5.48865768761895e-08	7.15201362073821e-08	0.0384825122329142	0.20862491038136	0.0303039849028665	6.33402717064622e-09	0.722587983491404
S13982	6.04226829432069e-09	1.35390129309148e-05	8.25347844182785e-05	0.0420676188443997	0.189326757736503	0.0323509595606403	5.11987687004861e-09	0.736158578898963
S13988	2.48161189372607e-09	1.75912165084758e-08	0.000140270846059768	0.041705184013719	0.200971631410184	0.0302510472530416	1.23439518067645e-06	0.726930612008987
S14012	3.28014337745049e-08	3.24256032147887e-06	3.59364253907335e-07	0.0382523160980396	0.196420803939736	0.0354879477736605	5.84037154683316e-08	0.72983523905884
S14014	8.26944476999449e-09	1.7179302235233e-07	6.1351263571436e-08	0.0444879429237978	0.193985583042614	0.030974528939787	2.61922748570563e-08	0.730551677487796
S14022	3.11619877102506e-05	4.76225790484332e-08	2.51087588521296e-09	0.0435186983650817	0.194577546028749	0.0313810997667544	2.19229312417453e-08	0.730491421795318
S14028	6.48435519346586e-06	4.08147480257354e-07	1.28910723736906e-08	0.0375538485683424	0.194235983255363	0.0346123260876533	1.52031471422018e-08	0.733590921491748
S14030	2.29227676910661e-07	3.65796296053871e-08	8.20739957981991e-09	0.0418313907911935	0.195985565446208	0.0295258392240344	5.06335943264191e-07	0.732656424187915
S14035	1.55094264566646e-05	1.96482937462009e-08	9.2100988864425e-08	0.0426951251068467	0.193918116812389	0.0322504709729376	3.78773351689624e-06	0.731116878198571
S14037	4.04585675305332e-08	4.92849447489635e-09	3.48499527453375e-08	0.0435355572205097	0.191165611903756	0.0296722556840614	7.23442519661606e-07	0.735625771512139
S14038	4.01863251183952e-08	2.68594862715818e-06	3.04599000402218e-06	0.0410658101707952	0.204092546779082	0.0307874619186577	4.13334217784797e-06	0.724044275664331
S14049	1.13330425683135e-06	4.48811823480704e-05	7.98023474190517e-09	0.0395979562547488	0.197633591767096	0.0324383612255054	6.99146993672538e-09	0.73028406129434
S14051	8.12382842673242e-10	6.69335350811069e-06	2.75047051697633e-05	0.043030734258414	0.20031238275654	0.0298777261990333	4.35268583605518e-08	0.726744914388093
S14056	1.02083440683357e-08	2.92358682642494e-06	3.21019148985177e-08	0.0434390064586009	0.192173069927105	0.0329452487928112	5.05413093261664e-06	0.731434654793465
S14070	5.84422200167107e-08	3.02818379825426e-05	7.42481374590268e-08	0.0421918671297508	0.19746157071069	0.0307768095429413	1.76945112734216e-09	0.729539336318827
S1408	1.34848010704762e-09	3.50400073048078e-08	4.9095916305184e-09	0.0412463424063714	0.20670900695443	0.0305087731881933	1.58340421244435e-08	0.721535820318884
S14089	1.43885955762862e-08	9.06960230495133e-05	8.79758136764812e-09	0.0419000722165371	0.199275004754083	0.0314316944855899	3.99801820028253e-09	0.727302505336545
S14090	1.3255537803283e-09	1.26506759313896e-09	4.56746209578221e-08	0.0426433165167797	0.193624178222357	0.0322983857131275	7.25072058482205e-08	0.731433998775287
S14121	8.72366161473338e-07	6.06899502456257e-09	5.33353086993549e-09	0.0436759001416772	0.205013156701132	0.0290522737555781	1.06958325243439e-08	0.722257774937093
S14122	2.86224720032296e-05	2.12876040292447e-08	1.10025461098146e-06	0.0412332394794278	0.191884905707511	0.0341149849397997	5.47483739975125e-09	0.732737120384206
S14129	2.10515588808132e-06	2.71949504245081e-09	6.26657978343241e-06	0.0447116420669703	0.196552475531235	0.0299457561652778	4.95581793339859e-10	0.728781751285769
S14133	1.11101183143768e-08	1.44460749267896e-06	2.74254893831623e-05	0.0434809412561527	0.199348781594922	0.0301756355448668	2.45182045922813e-07	0.726965515215019
S14138	6.44955264429614e-06	1.46175135324677e-10	7.25760258920721e-07	0.040931633469353	0.197498182431019	0.0327697417933191	8.25856211291124e-09	0.728793258588668
S14141	4.12251674526166e-09	8.58914404894151e-09	1.33827417388482e-08	0.04166835146539	0.196182776173896	0.0327083156104813	6.53530016718563e-08	0.729440465302829
S14151	2.38170020239436e-05	1.56665380185818e-08	4.72127011750351e-07	0.0413080955596547	0.19882000470348	0.0310873172982264	2.47664466294422e-09	0.72876027516642
S14154	0.000141621211818084	2.54799926087411e-08	1.34326048627065e-05	0.0404377595981923	0.192640997528357	0.0342868182838389	1.41382412955796e-08	0.732479331154697
S14157	1.00346724712031e-07	9.28223988308562e-09	5.85377413671365e-08	0.0419658383102604	0.192138741117124	0.0344690100643215	1.02511916271967e-07	0.731426139829672
S14161	2.60833390306287e-08	1.00379911972775e-08	8.00864339182227e-06	0.0417771977859695	0.198505773705407	0.0316298121031252	5.09498820539566e-09	0.728079166545788
S14167	1.39725094913122e-05	8.04281686856767e-09	8.29738447317618e-05	0.0440916085769873	0.192178436320915	0.0317323291586854	4.66198893809204e-09	0.731900666884383
S14185	1.6054676469176e-06	3.58285939180219e-07	2.93876779589393e-08	0.0416429276916367	0.198946047222577	0.0325199569898671	1.07835125567635e-09	0.726889073876304
S1419	1.54432144404543e-05	1.25570223044468e-08	4.94165292305036e-08	0.043608843601494	0.197417434961877	0.0299075954735969	2.64026134447469e-08	0.729050594372427
S14193	8.1264114491995e-07	5.82247458942244e-06	3.86514963309088e-09	0.0446576197886178	0.194840666314996	0.0312747731517232	3.23688948693582e-06	0.729217064874292
S14197	5.36393357342448e-08	1.73422492753203e-05	1.05291498811325e-07	0.0444722467419148	0.193970967040503	0.0298828267937525	4.48805785198009e-08	0.731656413363141
S142	7.21335303353376e-06	1.75152959903095e-08	1.86403950061342e-05	0.0396866724258074	0.199443818843817	0.0318868370034578	1.39400576877792e-09	0.728956799069576
S14206	9.18672545102202e-09	4.89597670351708e-07	2.3906361191027e-08	0.0369947412995192	0.187566424543236	0.0382404496025908	1.27732657025597e-07	0.73719773413124
S14215	2.16728938748596e-09	3.39480506016845e-07	4.32090863928611e-05	0.0398867030727499	0.200325620137888	0.033995269329868	4.75203462748369e-09	0.725748851973271
S14220	5.17099031640017e-09	2.70594673035294e-05	1.25386170906397e-05	0.0429635932557286	0.19583461525519	0.0294538864187965	2.08602872971655e-11	0.73170830179404
S14222	5.8027798619816e-09	2.39499256042313e-05	4.22461237391082e-08	0.0411134801096761	0.196721415355331	0.0333795786622388	2.9484138146105e-08	0.728761498414108
S14225	1.91711199498631e-08	1.43497841880498e-08	1.89511945906503e-05	0.0433056794258296	0.190205769611796	0.0321186868052483	7.36656609625663e-07	0.734350142785022
S1423	4.23244027245995e-08	3.70229512079148e-07	3.20288084135738e-06	0.0414825005155704	0.202838566003411	0.0310091556945747	3.93855025397703e-06	0.724662223801434
S14233	2.62815955601867e-09	5.50786052156569e-06	6.60819593310007e-08	0.0394171641620055	0.196941254989752	0.0334737930066095	7.23698302992742e-05	0.730089841440694
S14251	3.08675396636499e-08	2.33032604585802e-09	5.26073258290495e-08	0.0435609457906203	0.196616651292608	0.0309521730126724	1.89682943567142e-08	0.728870125130613
S14260	4.59134829967921e-08	5.70752356480716e-06	1.90397583165547e-09	0.0432599296018347	0.192055566291404	0.0339422869924149	1.76758280769966e-05	0.730718785945245
S14266	1.63241263409772e-08	1.10594420830705e-08	1.69907248248542e-07	0.0436073775006574	0.195383344066223	0.0330676547254256	3.52237997659463e-05	0.727906202617111
S14278	0.000205028242276643	8.29216402998241e-10	8.45074214415535e-05	0.0425251205898411	0.201449386432964	0.0285826683352789	6.96048571038405e-06	0.727146327663271
S14280	8.6272723524839e-05	4.15090708194712e-05	6.81082046249203e-08	0.0440466336585673	0.201105384331046	0.0274740416945803	2.23782207461962e-08	0.727246068035037
S14286	1.42694902328673e-08	1.7590253827869e-09	2.52781328600692e-05	0.0400777548790862	0.187223659961312	0.03575733934156	3.87216119280464e-07	0.736915564440547
S14287	4.8039885018813e-09	9.38388180435053e-07	1.32257358914542e-07	0.0448299198660604	0.198893227340177	0.0303016430089031	2.62522602988026e-09	0.725974131710106
S14290	7.69866082299961e-07	9.08147896235515e-08	2.19472798438527e-08	0.0424301842337062	0.19285592697723	0.0325711228632633	7.90587525614413e-06	0.732133977422393
S14297	5.92058824839529e-09	7.75628636567289e-07	1.83207819551568e-05	0.0419223660113623	0.195048881005457	0.0327761336262432	2.33360650667684e-08	0.730233493689693
S14303	4.15265249900179e-06	1.95169027358964e-09	7.72136144856527e-08	0.0391982399317796	0.196755246399361	0.0308688810492335	1.08597069285117e-08	0.733173389942116
S14305	5.1955557550747e-07	1.85987708811905e-08	6.58846152970909e-09	0.0439350462298891	0.196925455512382	0.0296714192498501	1.86548924437112e-05	0.729448879372627
S1432	1.41983591068841e-08	4.99563416266665e-07	3.50891648840132e-06	0.0437321269129122	0.189936881719206	0.034094802771902	2.73766646760472e-07	0.732231892151069
S14320	1.782790973973e-08	3.73588742606238e-06	6.19889506698816e-08	0.0418622189160787	0.196560985742362	0.0320806084607572	1.99468123741905e-08	0.729492351229703
S14332	8.49677021144555e-06	8.75521421783198e-07	3.79049589515587e-05	0.0396205948571901	0.191190376642052	0.0347739312543863	2.60808011839257e-09	0.734367817387707
S14339	1.43541881311222e-05	6.81866375056739e-08	8.90872320310823e-08	0.0458767386823671	0.202701112586242	0.0264535789365114	3.57666910986258e-09	0.724954054756209
S14340	4.08283207544691e-05	1.7757835645036e-06	3.00042523790859e-09	0.0475029562250529	0.191183866719681	0.0293744657912018	2.10352317352298e-07	0.731895893807003
S14342	3.59485602304177e-07	1.55968379523703e-08	6.34008786266649e-08	0.0436312396817301	0.194608823165533	0.0321276094917674	3.66646613043387e-10	0.729631888811004
S14346	1.86556475078798e-09	3.17063565284649e-07	4.97245504477596e-08	0.0390749068183927	0.200660557784269	0.0324518010650822	3.97845938909187e-07	0.727811967832637
S14348	1.92893148736082e-07	4.94034779100608e-09	9.0704332832821e-06	0.0438537857484571	0.196011747544127	0.0318230446107919	5.29288823136877e-09	0.728302148536956
S14354	6.78845519147906e-08	8.58599670034547e-06	3.88974014957636e-08	0.0404563322139624	0.195925823769188	0.0344499959460217	9.98024822956649e-09	0.729159145311926
S14358	1.67835032682228e-08	1.14179204034157e-08	3.78392674221745e-08	0.0383213969269681	0.200598062523943	0.0320946989435934	3.59482242350041e-05	0.728949827340569
S1436	9.87122548974019e-09	1.04691651135635e-05	4.42552459452228e-06	0.0411623503088893	0.193055397577757	0.0325483766236701	4.37874150062191e-07	0.7332185330546
S1437	5.30480528645886e-06	2.88195912764345e-09	9.10434422386101e-08	0.0432263168126278	0.196942532252007	0.0306715662900396	3.40237099274177e-09	0.729154182512267
S14372	1.24314583621202e-05	5.43865385970831e-08	1.75728793997762e-07	0.0423338458004955	0.19299112801629	0.0322733232235852	4.12857572928407e-08	0.732389000100177
S14379	1.60997179106e-08	8.18203380785499e-08	3.26520874740438e-08	0.0428776023178379	0.192657291397723	0.0329621813208164	2.27328886356145e-08	0.731502771658591
S14381	2.92817830794807e-06	6.47818651124983e-05	9.80009036627653e-08	0.044522104076535	0.189710526621806	0.0309375313111142	5.36881060789344e-09	0.73476202457741
S14389	2.30951248427973e-05	3.25183369261536e-08	2.42181636911639e-05	0.0413769516439972	0.195590038158782	0.0344991831275394	1.09901885793625e-09	0.728486480163792
S14392	1.96235426627499e-08	1.72930435619527e-05	6.31850989345998e-07	0.0411829763148085	0.200547122540907	0.0320549028408783	1.47341044119721e-08	0.726197039051208
S14393	2.86101575711683e-07	1.19301699567226e-08	5.4054482865976e-08	0.0429933647178181	0.194192548034237	0.032451342749424	3.38852918575464e-07	0.730362053559374
S14395	1.53882157707545e-07	7.01141834009896e-08	8.00565744788461e-07	0.0412917710993551	0.203646447318483	0.0287688264318866	5.70833741506256e-09	0.726291924879852
S14397	6.74859975812056e-09	1.65632938958805e-08	1.45814480615709e-07	0.0455583999468851	0.187646432793707	0.0314570144607276	8.18816871516506e-07	0.735337164855435
S144	2.56302322046933e-07	4.84305716052565e-08	6.24371827822483e-06	0.0428707218424552	0.192875672866609	0.0320633609309138	1.36997588200608e-07	0.732183558911261
S14402	7.91966203840623e-07	6.91744714258455e-07	1.10364035609028e-05	0.0469515754240783	0.19852520685609	0.027386229294711	9.42102842507307e-07	0.727123526207799
S14405	7.04976723255544e-09	4.45068433520125e-08	1.376258548477e-07	0.0407429275565069	0.199208067701682	0.0298309287783609	1.7282824107468e-08	0.730217869498161
S14409	6.16810689396523e-06	2.85677009068575e-07	6.98808896095252e-09	0.0407925621847131	0.199492120769366	0.030828977625511	3.80306050286931e-08	0.728879840617812
S1441	1.10987225724147e-08	2.32121727777569e-07	4.93536508837133e-07	0.0425081706735464	0.193390621359445	0.0327282551139807	5.11679002759053e-06	0.731367099306041
S14414	1.15636986063633e-06	9.61488039494402e-09	3.28760205725596e-07	0.0457719871204899	0.200617438225333	0.0281119278555739	1.53190131262444e-08	0.725497136734644
S14415	1.8165707067477e-06	5.72332245875772e-09	8.07070913616692e-08	0.039645653624501	0.202499681850572	0.0299320504373469	1.57471129207709e-08	0.727920695339347
S14416	1.39785975633546e-06	3.71189949980833e-08	1.38951133372077e-05	0.0428744012145074	0.195526805443664	0.0329016520706931	8.28584194924342e-09	0.728681802893204
S14417	1.55436129054271e-09	1.63600874149249e-05	4.64884723787628e-08	0.0439954829998117	0.195683369307252	0.0313631927624151	1.22201635259602e-06	0.72894032478392
S14428	7.27437907527212e-09	7.29978589830718e-07	5.80759653741402e-08	0.0420905950964607	0.1998846270348	0.0310063390746776	1.19833235097095e-06	0.727016445132777
S14432	7.34822169174503e-09	2.27942030158651e-08	2.4125865128599e-08	0.0431779629293508	0.198588437740882	0.028576784207661	1.56592154064528e-06	0.729655194932276
S14433	0.000112734067019452	6.43780028329822e-05	1.24668051499002e-07	0.0448480118619302	0.196545166642485	0.0292654280506769	2.64774055798739e-09	0.729164154059263
S14434	2.92031009694344e-05	3.09580420004023e-09	9.58734547325218e-08	0.0454236244041812	0.189613480689531	0.0312924408825585	2.49829895248198e-08	0.733641126970512
S14437	1.39720560951443e-08	2.42054737196955e-08	6.5456951298848e-08	0.0459451641366856	0.195427214576376	0.0301627514052338	9.06773485193807e-06	0.728455698512372
S14438	1.26880305877869e-05	1.97411138957776e-09	3.32815320108803e-05	0.0433522454964541	0.195338395085108	0.0318608539483694	4.52248134944302e-08	0.729402488708545
