Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
S4089	0.158	0.1541	0.1872	0.1275	0.0541	0.319
S4094	0.1387	0.0812	0.2711	0.1404	0.0626	0.3059
S4097	0.127	0.0789	0.2156	0.105	0.0536	0.42
S4098	0.5289	0.0792	0.0805	0.0819	0.0577	0.1718
S4099	0.1176	0.1126	0.2154	0.1146	0.0537	0.3861
S4101	0.1221	0.0787	0.3276	0.0694	0.0703	0.332
S4104	0.1097	0.0651	0.3213	0.0789	0.0364	0.3886
S412	0.129	0.0915	0.1922	0.1044	0.0702	0.4128
S4125	0.2074	0.0715	0.1533	0.0754	0.0322	0.4602
S4137	0.1465	0.1177	0.2071	0.0784	0.0419	0.4085
S414	0.1924	0.0674	0.1829	0.0556	0.0398	0.4618
S4140	0.1147	0.0944	0.1648	0.1072	0.0462	0.4725
S4144	0.1673	0.0912	0.1812	0.1278	0.0585	0.374
S4158	0.1426	0.1276	0.1482	0.0868	0.0853	0.4096
S4164	0.0977	0.1299	0.2362	0.0432	0.0267	0.4663
S4171	0.1562	0.094	0.1666	0.1095	0.0407	0.433
S4175	0.0815	0.0761	0.4002	0.0727	0.0552	0.3143
S4180	0.093	0.0771	0.202	0.0946	0.074	0.4594
S4183	0.1023	0.0657	0.2823	0.0687	0.0333	0.4476
S4188	0.1252	0.0866	0.2653	0.0767	0.0486	0.3976
S4190	0.1683	0.1067	0.1617	0.0902	0.0637	0.4094
S4191	0.1283	0.0846	0.1796	0.1206	0.0338	0.4531
S420	0.1456	0.1049	0.1907	0.1256	0.0634	0.3698
S4209	0.1242	0.1134	0.2365	0.0881	0.0474	0.3904
S4218	0.0973	0.0946	0.2326	0.1502	0.0814	0.3439
S422	0.1082	0.0687	0.2081	0.0739	0.0453	0.4958
S4220	0.1193	0.099	0.3206	0.1188	0.0564	0.286
S423	0.1516	0.0709	0.3479	0.0992	0.0391	0.2913
S4230	0.1343	0.0751	0.1199	0.1195	0.0515	0.4997
S4236	0.1129	0.091	0.2876	0.0877	0.0599	0.3608
S4242	0.1124	0.1425	0.2041	0.1598	0.0827	0.2986
S4247	0.154	0.0755	0.1285	0.1105	0.0356	0.4958
S4249	0.1727	0.0973	0.1865	0.0802	0.0524	0.4109
S425	0.141	0.1216	0.1606	0.1188	0.0816	0.3764
S4253	0.1335	0.0972	0.1829	0.0734	0.0419	0.471
S4255	0.1414	0.0638	0.1763	0.0726	0.0447	0.5012
S4257	0.0932	0.0498	0.2113	0.1095	0.0439	0.4924
S4263	0.1162	0.0945	0.1786	0.1392	0.0973	0.3742
S4265	0.1591	0.088	0.1749	0.1647	0.045	0.3682
S4276	0.1441	0.1293	0.2	0.1424	0.0971	0.2871
S4278	0.0995	0.0846	0.1297	0.1074	0.0652	0.5136
S4282	0.1225	0.0732	0.2295	0.0795	0.042	0.4533
S4285	0.1388	0.0903	0.1853	0.0915	0.0599	0.4341
S4286	0.1221	0.1087	0.2438	0.1299	0.0828	0.3127
S4287	0.0821	0.0816	0.2494	0.0653	0.0369	0.4847
S4294	0.142	0.1124	0.179	0.1131	0.0659	0.3876
S4299	0.1172	0.1406	0.2319	0.1635	0.0826	0.2642
S4310	0.1425	0.0678	0.1739	0.0982	0.0249	0.4926
S4315	0.1669	0.0717	0.2576	0.0871	0.051	0.3657
S4317	0.1219	0.1274	0.181	0.12	0.0331	0.4166
S4321	0.1711	0.0785	0.2709	0.0891	0.0409	0.3495
S4345	0.1877	0.114	0.2062	0.0749	0.0687	0.3485
S435	0.1396	0.0488	0.1827	0.1422	0.0416	0.4451
S4354	0.0951	0.0875	0.2475	0.1113	0.0906	0.368
S4356	0.1118	0.1586	0.184	0.1428	0.0886	0.3142
S4357	0.1336	0.1052	0.2406	0.0973	0.0449	0.3783
S4358	0.1039	0.1139	0.3069	0.1545	0.0657	0.2551
S4359	0.187	0.1078	0.1696	0.0782	0.0655	0.3919
S4360	0.0876	0.1066	0.1161	0.1051	0.0632	0.5213
S4361	0.1152	0.0906	0.1981	0.1559	0.0383	0.402
S4366	0.2163	0.0993	0.2461	0.1038	0.0382	0.2962
S4370	0.1329	0.0931	0.246	0.0871	0.0653	0.3756
S4377	0.1242	0.0785	0.28	0.1143	0.0558	0.3472
S4379	0.1528	0.0898	0.1521	0.1104	0.0605	0.4343
S4384	0.085	0.0654	0.3213	0.0798	0.0459	0.4027
S4390	0.109	0.1058	0.1973	0.1223	0.0736	0.3919
S4393	0.1182	0.0896	0.1977	0.1239	0.0476	0.423
S4399	0.1778	0.1368	0.1743	0.1131	0.0674	0.3305
S4400	0.113	0.105	0.1468	0.0977	0.0645	0.473
S4407	0.178	0.1238	0.2082	0.1106	0.0798	0.2996
S4416	0.1056	0.1013	0.2303	0.1156	0.0676	0.3795
S4418	0.135	0.0898	0.2685	0.0758	0.054	0.3768
S4419	0.1092	0.1033	0.1621	0.092	0.0468	0.4867
S4421	0.1557	0.1228	0.2435	0.0938	0.0538	0.3303
S4423	0.0598	0.0601	0.2801	0.0827	0.0493	0.4681
S4426	0.1126	0.149	0.2361	0.1098	0.0539	0.3386
S4437	0.1829	0.0668	0.2263	0.0759	0.0388	0.4094
S4438	0.1519	0.0464	0.1973	0.0782	0.0507	0.4756
S4442	0.1284	0.0729	0.1448	0.1197	0.0803	0.4539
S4450	0.1712	0.0696	0.2217	0.0987	0.0685	0.3704
S4451	0.1368	0.1232	0.1958	0.097	0.0559	0.3913
S4453	0.0811	0.0842	0.2945	0.1368	0.0759	0.3274
S4456	0.1869	0.0935	0.1757	0.0943	0.0628	0.3868
S446	0.0912	0.0868	0.3457	0.0778	0.0404	0.3582
S4460	0.1303	0.1165	0.2235	0.1099	0.0516	0.3682
S4464	0.1024	0.1411	0.2092	0.1482	0.0841	0.315
S4475	0.1496	0.0997	0.2557	0.1011	0.0667	0.3271
S4480	0.1503	0.0999	0.1545	0.0902	0.0518	0.4533
S4490	0.1513	0.106	0.1717	0.1395	0.0599	0.3716
S4494	0.2003	0.07	0.2619	0.082	0.0462	0.3396
S4499	0.1225	0.0813	0.1585	0.0998	0.0435	0.4944
S451	0.1662	0.089	0.1766	0.1121	0.0596	0.3965
S4517	0.0876	0.1118	0.2553	0.1068	0.0545	0.384
S4522	0.1985	0.117	0.1272	0.1048	0.077	0.3755
S4523	0.1084	0.117	0.2818	0.1306	0.0666	0.2955
S4524	0.1188	0.1009	0.324	0.0781	0.0871	0.2912
S4526	0.107	0.0782	0.1953	0.1022	0.0456	0.4716
S4530	0.1415	0.105	0.1968	0.0842	0.0677	0.4049
S4534	0.1369	0.093	0.2018	0.0929	0.0544	0.4211
S4535	0.1942	0.0924	0.1777	0.0714	0.0354	0.4289
S455	0.1196	0.0785	0.2037	0.1003	0.0474	0.4503
S4551	0.0774	0.0869	0.2332	0.0939	0.0609	0.4476
S4558	0.1357	0.0921	0.1995	0.086	0.062	0.4247
S456	0.1787	0.1273	0.2292	0.1032	0.0702	0.2915
S4560	0.1519	0.1396	0.2005	0.1448	0.1107	0.2525
S4566	0.1101	0.1478	0.2805	0.0695	0.0419	0.3502
S4573	0.0939	0.0925	0.2382	0.1151	0.0801	0.3802
S4585	0.1656	0.1179	0.1577	0.1122	0.1076	0.3389
S4590	0.1513	0.1669	0.1594	0.1547	0.1206	0.2472
S4595	0.1506	0.1176	0.264	0.0857	0.0767	0.3055
S4601	0.1091	0.1257	0.1752	0.1486	0.0941	0.3473
S4602	0.1249	0.0884	0.2336	0.0887	0.0447	0.4197
S4603	0.1307	0.0961	0.1944	0.0922	0.0505	0.4361
S4606	0.1232	0.0851	0.2187	0.1011	0.0592	0.4127
S4607	0.1506	0.0825	0.242	0.0669	0.0485	0.4095
S4610	0.1363	0.091	0.2142	0.1169	0.0616	0.38
S4612	0.124	0.1129	0.2271	0.0759	0.0355	0.4247
S4618	0.1689	0.1286	0.1649	0.1329	0.062	0.3428
S4619	0.1819	0.1271	0.1866	0.1164	0.0746	0.3134
S4621	0.1066	0.0787	0.3116	0.1012	0.047	0.355
S4629	0.1323	0.1284	0.1325	0.0791	0.0793	0.4482
S4630	0.166	0.1285	0.1773	0.108	0.0691	0.3512
S4631	0.1583	0.1422	0.2088	0.0991	0.0496	0.3419
S4635	0.0996	0.0777	0.2499	0.0978	0.0449	0.4302
S4638	0.1775	0.0912	0.1374	0.127	0.0976	0.3692
S4651	0.1659	0.1011	0.168	0.1088	0.061	0.3953
S4652	0.1183	0.075	0.2204	0.1069	0.0582	0.4211
S4660	0.1608	0.0935	0.1887	0.1205	0.0624	0.374
S4670	0.1248	0.067	0.2573	0.1012	0.0768	0.3729
S4686	0.1494	0.0977	0.1765	0.078	0.0369	0.4614
S4691	0.1133	0.0639	0.2117	0.0943	0.0477	0.469
S4697	0.1091	0.0822	0.2389	0.0986	0.0696	0.4016
S4703	0.1648	0.1092	0.1584	0.0872	0.0514	0.4289
S4705	0.1333	0.0928	0.2669	0.1569	0.1062	0.2438
S4706	0.1714	0.102	0.203	0.0799	0.062	0.3816
S4708	0.2301	0.0818	0.289	0.0409	0.0321	0.3261
S4714	0.1607	0.1525	0.1198	0.1481	0.1327	0.2863
S4715	0.1007	0.0763	0.2828	0.0564	0.0328	0.4509
S4717	0.0924	0.1381	0.1602	0.1347	0.0669	0.4077
S4718	0.1024	0.1035	0.3474	0.0722	0.0492	0.3252
S4720	0.1434	0.1324	0.1632	0.073	0.0434	0.4447
S4722	0.1535	0.0818	0.1281	0.0671	0.0383	0.5312
S4726	0.1181	0.0807	0.2756	0.1067	0.0635	0.3553
S4733	0.1485	0.0662	0.2597	0.066	0.0378	0.4218
S4744	0.177	0.0908	0.202	0.0733	0.0517	0.4051
S4748	0.0959	0.093	0.1609	0.1122	0.0683	0.4697
S4766	0.2394	0.0962	0.2183	0.0709	0.043	0.3323
S4767	0.1083	0.0789	0.2382	0.089	0.0401	0.4455
S4775	0.1348	0.1249	0.19	0.1912	0.0823	0.2768
S4783	0.1377	0.0792	0.165	0.0884	0.0961	0.4336
S4790	0.0795	0.091	0.2586	0.0979	0.0584	0.4146
S4793	0.1204	0.1164	0.2104	0.1279	0.0567	0.3682
S482	0.1756	0.099	0.1947	0.1473	0.0687	0.3147
S4820	0.116	0.102	0.2406	0.1305	0.0647	0.3461
S4827	0.095	0.0619	0.2084	0.0714	0.0327	0.5306
S4831	0.1188	0.099	0.2201	0.1292	0.0772	0.3557
S4839	0.1213	0.077	0.1702	0.0874	0.0622	0.482
S4847	0.1257	0.0842	0.1512	0.1368	0.074	0.4281
S4851	0.1131	0.0962	0.2717	0.0816	0.0454	0.392
S4853	0.1068	0.109	0.1937	0.195	0.0722	0.3234
S4854	0.0828	0.0833	0.1571	0.1168	0.0547	0.5054
S4875	0.1287	0.092	0.2103	0.1053	0.0829	0.3806
S4889	0.1552	0.1226	0.1591	0.0762	0.041	0.446
S4892	0.1343	0.1003	0.2184	0.0849	0.0479	0.4141
S4897	0.1427	0.0958	0.1502	0.0928	0.0493	0.4692
S4902	0.1665	0.1193	0.1966	0.0945	0.0712	0.3519
S4908	0.1192	0.0805	0.1898	0.1008	0.0487	0.461
S4915	0.1776	0.1148	0.2057	0.1705	0.0863	0.2451
S4917	0.1393	0.0837	0.262	0.0953	0.0407	0.379
S4918	0.1494	0.0952	0.2057	0.1294	0.0845	0.3358
S4923	0.146	0.1123	0.2757	0.0648	0.0514	0.3498
S4936	0.1084	0.1625	0.2435	0.0925	0.0426	0.3506
S4944	0.153	0.1241	0.249	0.104	0.0905	0.2794
S4946	0.0962	0.0766	0.3096	0.1099	0.0426	0.365
S4948	0.1128	0.1002	0.2742	0.0978	0.0724	0.3425
S496	0.1062	0.0728	0.3328	0.072	0.046	0.3702
S4960	0.1338	0.0883	0.2279	0.0942	0.0693	0.3865
S4963	0.0964	0.0495	0.2982	0.0817	0.039	0.435
S497	0.1517	0.1071	0.1225	0.1947	0.0897	0.3342
S4976	0.1172	0.1214	0.2356	0.0728	0.0372	0.4158
S4980	0.1546	0.088	0.1824	0.1227	0.056	0.3962
S4981	0.1341	0.0761	0.205	0.0858	0.0531	0.4459
S4984	0.1072	0.1049	0.2696	0.1106	0.06	0.3476
S4995	0.1231	0.055	0.2851	0.0851	0.0528	0.3989
S5	0.3111	0.0938	0.1389	0.1194	0.0548	0.2821
S5006	0.1214	0.1161	0.2899	0.102	0.065	0.3057
S5047	0.1757	0.1068	0.1703	0.1217	0.0843	0.3412
S5048	0.1475	0.0957	0.2664	0.1274	0.0887	0.2743
S5049	0.1052	0.0798	0.227	0.0858	0.0751	0.4271
S5052	0.1548	0.0918	0.2147	0.1064	0.0632	0.3692
S5055	0.1347	0.094	0.1384	0.125	0.068	0.4398
S5063	0.074	0.063	0.1126	0.1065	0.0575	0.5864
S5066	0.1902	0.1409	0.1581	0.0927	0.0682	0.3498
S5075	0.1513	0.0907	0.2654	0.0992	0.0327	0.3607
S5077	0.1133	0.0557	0.204	0.0787	0.0495	0.4989
S5079	0.1194	0.1034	0.2464	0.141	0.0605	0.3292
S5080	0.1908	0.0563	0.3234	0.0667	0.0312	0.3315
S5082	0.0974	0.0669	0.2424	0.0588	0.0404	0.4941
S5084	0.1889	0.0801	0.1529	0.0986	0.0353	0.4443
S5085	0.1547	0.1328	0.12	0.1285	0.085	0.379
S5091	0.182	0.074	0.1603	0.1083	0.0611	0.4143
S51	0.1771	0.0986	0.2163	0.1328	0.0581	0.3172
S5105	0.1449	0.1628	0.1802	0.1574	0.0842	0.2706
S5106	0.1665	0.1266	0.1938	0.1171	0.0817	0.3143
S511	0.1257	0.0901	0.2094	0.0966	0.0846	0.3935
S5114	0.1778	0.1179	0.2243	0.0718	0.0788	0.3293
S5118	0.1294	0.0831	0.1356	0.1471	0.0779	0.4268
S5122	0.1323	0.079	0.2032	0.1003	0.0518	0.4335
S513	0.1312	0.086	0.1451	0.0781	0.0528	0.5068
S5133	0.147	0.112	0.1766	0.0952	0.0688	0.4003
S5141	0.1478	0.0696	0.1781	0.0647	0.0355	0.5043
S5144	0.1161	0.1216	0.2696	0.1098	0.0419	0.341
S5153	0.1419	0.1172	0.1641	0.0947	0.0756	0.4064
S5169	0.2735	0.1535	0.1516	0.102	0.0577	0.2616
S5176	0.1001	0.0807	0.2296	0.0843	0.0568	0.4485
S5181	0.1183	0.0781	0.216	0.159	0.0633	0.3653
S5185	0.1105	0.074	0.3322	0.0996	0.0445	0.3393
S5186	0.1399	0.0893	0.2125	0.1228	0.068	0.3676
S5187	0.1828	0.0802	0.2478	0.087	0.0602	0.342
S5190	0.0673	0.0831	0.1464	0.1033	0.0664	0.5335
S5191	0.0784	0.0636	0.1715	0.0998	0.0458	0.5409
S5197	0.1416	0.1066	0.2549	0.1168	0.0414	0.3387
S5201	0.0949	0.0895	0.176	0.0881	0.0403	0.5111
S5203	0.1164	0.0932	0.1138	0.1209	0.0754	0.4802
S521	0.1024	0.0912	0.2452	0.12	0.0744	0.3669
S5215	0.2151	0.1127	0.1911	0.0834	0.0617	0.3359
S5218	0.1154	0.077	0.225	0.1159	0.0388	0.428
S5220	0.1507	0.0648	0.2228	0.094	0.0694	0.3982
S5222	0.1078	0.082	0.2777	0.0895	0.0418	0.4012
S5226	0.1033	0.0876	0.1966	0.0865	0.0504	0.4756
S5233	0.1161	0.0563	0.1934	0.1097	0.0463	0.4782
S5244	0.1598	0.068	0.1841	0.1285	0.0872	0.3724
S5251	0.1219	0.0716	0.3166	0.0861	0.0329	0.3709
S5256	0.1193	0.0692	0.3032	0.0763	0.0354	0.3967
S5276	0.0925	0.0878	0.2406	0.108	0.0751	0.396
S5286	0.1082	0.057	0.2178	0.1176	0.0506	0.4489
S5289	0.1282	0.11	0.1836	0.0874	0.0452	0.4455
S5294	0.2306	0.106	0.2094	0.0727	0.0494	0.3319
S5297	0.0931	0.0761	0.1368	0.0837	0.0445	0.5658
S5299	0.121	0.0861	0.1746	0.1144	0.0457	0.4583
S530	0.1393	0.0589	0.3409	0.0655	0.0406	0.3547
S5303	0.1174	0.1257	0.2472	0.1167	0.041	0.352
S531	0.2752	0.0789	0.2128	0.114	0.0405	0.2786
S5310	0.1742	0.0758	0.1656	0.0869	0.062	0.4354
S5311	0.1358	0.0732	0.2115	0.113	0.0658	0.4007
S5318	0.1514	0.1088	0.2086	0.0987	0.098	0.3345
S532	0.115	0.0898	0.271	0.1262	0.0754	0.3226
S5335	0.1974	0.1049	0.1423	0.0913	0.0529	0.4112
S5338	0.0806	0.0756	0.1923	0.0881	0.0374	0.5259
S534	0.2063	0.1197	0.1677	0.1246	0.0745	0.3071
S5342	0.1492	0.1339	0.1388	0.154	0.0982	0.326
S5346	0.1309	0.0886	0.1813	0.1008	0.0518	0.4465
S5349	0.111	0.1129	0.243	0.1166	0.079	0.3375
S5354	0.0903	0.0627	0.3532	0.0697	0.0347	0.3894
S5360	0.1616	0.0772	0.1854	0.0905	0.0617	0.4235
S5367	0.095	0.1103	0.1725	0.1204	0.0728	0.4291
S5374	0.1995	0.1212	0.2096	0.0966	0.0647	0.3085
S5381	0.1361	0.0833	0.1894	0.1122	0.0418	0.4371
S5398	0.102	0.1022	0.2207	0.1131	0.0413	0.4207
S5400	0.1357	0.1308	0.199	0.1132	0.0804	0.3409
S5403	0.1116	0.1078	0.217	0.121	0.058	0.3846
S5405	0.141	0.1011	0.1486	0.1048	0.0775	0.427
S5409	0.1391	0.0846	0.2316	0.0908	0.0542	0.3998
S5423	0.0849	0.0918	0.2307	0.0775	0.0491	0.4662
S5428	0.1423	0.1066	0.1353	0.1104	0.064	0.4414
S5438	0.1715	0.0927	0.2494	0.1126	0.0634	0.3104
S5445	0.1758	0.0847	0.1656	0.1033	0.0502	0.4204
S5455	0.1059	0.1621	0.1306	0.1378	0.13	0.3336
S5464	0.1376	0.1074	0.2156	0.0982	0.056	0.3851
S5467	0.1623	0.105	0.2026	0.1553	0.0588	0.316
S5473	0.1351	0.1074	0.211	0.1412	0.0965	0.3088
S5475	0.2337	0.1374	0.1553	0.1348	0.0562	0.2825
S548	0.1573	0.0979	0.1994	0.1431	0.0751	0.3273
S5481	0.1442	0.1215	0.137	0.1026	0.1203	0.3745
S5486	0.1721	0.0849	0.1719	0.1455	0.0795	0.3461
S549	0.1589	0.1231	0.2122	0.1353	0.0675	0.303
S5492	0.1606	0.1056	0.1428	0.0913	0.0599	0.4398
S5493	0.1048	0.063	0.2088	0.0727	0.033	0.5176
S5495	0.136	0.1099	0.1856	0.1115	0.0639	0.3931
S5507	0.1696	0.1117	0.2026	0.0942	0.0659	0.356
S5513	0.1281	0.088	0.229	0.105	0.0759	0.374
S5517	0.2353	0.0736	0.2252	0.0891	0.0427	0.334
S5522	0.1447	0.0674	0.1875	0.0953	0.0424	0.4627
S5533	0.0502	0.0559	0.4	0.0643	0.0491	0.3804
S554	0.1462	0.0842	0.231	0.0878	0.0549	0.3958
S5543	0.1447	0.129	0.2286	0.103	0.0738	0.3209
S5545	0.0977	0.1191	0.1391	0.0983	0.0631	0.4827
S5547	0.1451	0.0993	0.1538	0.0747	0.0561	0.4709
S5548	0.1176	0.0928	0.2683	0.1116	0.0572	0.3525
S5558	0.1123	0.114	0.1987	0.1613	0.0771	0.3367
S5566	0.0974	0.088	0.2181	0.1167	0.0705	0.4094
S5571	0.1479	0.1152	0.1532	0.1412	0.0676	0.3749
S5577	0.1742	0.065	0.2216	0.0744	0.0308	0.4341
S5578	0.078	0.0978	0.2878	0.1022	0.0555	0.3787
S558	0.1538	0.0826	0.2114	0.0807	0.0511	0.4203
S5583	0.1461	0.0806	0.2011	0.0822	0.0692	0.4209
S5586	0.1705	0.0964	0.2371	0.0947	0.0504	0.3509
S559	0.1436	0.0889	0.2844	0.1258	0.0597	0.2976
S5597	0.1658	0.1098	0.167	0.0982	0.0596	0.3996
S560	0.111	0.094	0.2516	0.1588	0.0783	0.3062
S5602	0.1449	0.1249	0.2232	0.1203	0.0706	0.316
S5603	0.1169	0.0602	0.2111	0.0767	0.0434	0.4916
S5615	0.1434	0.077	0.2872	0.0961	0.0507	0.3456
S5622	0.2818	0.1214	0.1604	0.0745	0.0665	0.2955
S5628	0.2383	0.0468	0.2468	0.0358	0.0251	0.4072
S5630	0.1024	0.1071	0.2288	0.0754	0.0705	0.4156
S5635	0.1319	0.0934	0.2055	0.0889	0.0573	0.423
S564	0.1336	0.0789	0.1761	0.1164	0.0565	0.4386
S5641	0.1209	0.0993	0.1588	0.1252	0.0585	0.4373
S565	0.1552	0.1267	0.2081	0.1009	0.0533	0.3557
S5652	0.1163	0.0942	0.2051	0.077	0.0513	0.4561
S5657	0.0988	0.0982	0.2836	0.0821	0.0414	0.3959
S5663	0.2063	0.1275	0.1754	0.1124	0.0754	0.3031
S5671	0.1215	0.0818	0.2123	0.1234	0.0576	0.4034
S5676	0.1463	0.0574	0.1672	0.0921	0.0405	0.4966
S569	0.1032	0.066	0.1916	0.1104	0.0475	0.4812
S5690	0.1273	0.1319	0.1546	0.0912	0.068	0.427
S5694	0.1489	0.1018	0.2549	0.0928	0.05	0.3516
S5697	0.1655	0.1086	0.1579	0.1083	0.0613	0.3985
S5699	0.0848	0.101	0.2163	0.1094	0.0673	0.4212
S5703	0.1375	0.1022	0.1606	0.1066	0.0696	0.4234
S5706	0.1522	0.0941	0.2238	0.101	0.0722	0.3566
S5722	0.1082	0.1502	0.153	0.0961	0.0694	0.4232
S5730	0.1895	0.0894	0.1564	0.1472	0.0952	0.3224
S5733	0.0925	0.1042	0.2066	0.123	0.0517	0.4219
S5760	0.175	0.1258	0.1638	0.1133	0.0762	0.3458
S5762	0.1157	0.0773	0.3072	0.0849	0.0657	0.3491
S5763	0.1451	0.0966	0.1762	0.0991	0.0596	0.4234
S5766	0.1158	0.0615	0.2293	0.0882	0.045	0.4603
S5767	0.1786	0.1185	0.2253	0.1198	0.0749	0.2829
S5768	0.1412	0.1542	0.1636	0.1033	0.1063	0.3313
S5777	0.085	0.0681	0.1816	0.11	0.0583	0.497
S578	0.1305	0.0925	0.1947	0.1059	0.0681	0.4083
S5788	0.1915	0.088	0.1876	0.1339	0.0547	0.3442
S5793	0.1326	0.1182	0.1536	0.1327	0.0899	0.373
S5799	0.1044	0.1459	0.249	0.1585	0.1062	0.236
S581	0.2453	0.071	0.1868	0.1012	0.0698	0.3259
S5815	0.1095	0.1263	0.1854	0.1044	0.0705	0.4038
S582	0.1395	0.0847	0.1492	0.1373	0.0894	0.3999
S5821	0.1404	0.129	0.1847	0.1191	0.0518	0.375
S5822	0.1009	0.1278	0.2444	0.142	0.1207	0.2642
S5823	0.1336	0.123	0.2282	0.0888	0.0502	0.3762
S5827	0.1356	0.0623	0.1744	0.0698	0.0308	0.5272
S5833	0.1371	0.124	0.2046	0.1397	0.0708	0.3238
S5844	0.1079	0.0801	0.3513	0.1078	0.0492	0.3036
S5846	0.1955	0.0757	0.21	0.0818	0.054	0.383
S5852	0.1577	0.1186	0.2038	0.0918	0.0875	0.3406
S5853	0.1713	0.1287	0.1902	0.1243	0.0607	0.3247
S5863	0.2134	0.0658	0.1396	0.099	0.0514	0.4308
S5877	0.1873	0.0774	0.2503	0.0747	0.0466	0.3638
S5881	0.1656	0.0801	0.1325	0.0733	0.0559	0.4926
S5883	0.1334	0.0786	0.2282	0.1055	0.0491	0.4052
S5884	0.1175	0.0888	0.2012	0.127	0.0544	0.4111
S5889	0.1644	0.0672	0.2255	0.093	0.039	0.4108
S589	0.1161	0.0656	0.2308	0.1092	0.0777	0.4006
S5903	0.0848	0.0649	0.3207	0.0789	0.0839	0.3667
S5905	0.132	0.111	0.2078	0.1057	0.0546	0.3888
S5910	0.1301	0.1035	0.169	0.1053	0.0696	0.4225
S5911	0.1416	0.0841	0.2236	0.1061	0.0767	0.3679
S5922	0.1243	0.0824	0.1521	0.1053	0.0628	0.4732
S5923	0.127	0.1234	0.2304	0.0829	0.0365	0.3999
S5925	0.1463	0.1255	0.1867	0.1459	0.0775	0.3182
S5929	0.1313	0.0935	0.284	0.0722	0.0511	0.3678
S5931	0.1281	0.0889	0.2239	0.0847	0.0612	0.4132
S5938	0.2238	0.0933	0.1886	0.0937	0.0552	0.3455
S5955	0.0869	0.1231	0.1662	0.0814	0.0978	0.4447
S5960	0.1047	0.1456	0.2243	0.134	0.08	0.3114
S5961	0.1405	0.0939	0.1622	0.0864	0.0706	0.4463
S5967	0.1574	0.115	0.1418	0.0874	0.0575	0.441
S5969	0.1128	0.1105	0.1885	0.1497	0.0787	0.3598
S5978	0.448	0.0425	0.172	0.0431	0.0479	0.2466
S5986	0.132	0.0666	0.2342	0.0995	0.038	0.4297
S5987	0.2349	0.08	0.2064	0.1204	0.0646	0.2938
S5988	0.1301	0.0453	0.3573	0.0514	0.0368	0.379
S599	0.1232	0.0873	0.2745	0.1186	0.0422	0.3543
S5990	0.0968	0.108	0.1542	0.0877	0.0742	0.4791
S5997	0.104	0.0856	0.1861	0.0884	0.039	0.4969
S6001	0.1467	0.081	0.1858	0.1148	0.055	0.4167
S6011	0.1502	0.0835	0.2893	0.1121	0.0736	0.2913
S6014	0.2077	0.1062	0.203	0.1185	0.0672	0.2975
S6019	0.1463	0.0998	0.2631	0.1048	0.0694	0.3167
S6021	0.1162	0.1002	0.1359	0.0919	0.0488	0.5069
S6022	0.1296	0.0913	0.1688	0.1025	0.0583	0.4495
S6028	0.1511	0.0576	0.187	0.0896	0.049	0.4657
S603	0.1665	0.1378	0.2255	0.1304	0.072	0.2677
S6033	0.1496	0.0928	0.2201	0.1113	0.0777	0.3484
S6034	0.089	0.0671	0.2866	0.0926	0.0522	0.4124
S6041	0.138	0.1234	0.1733	0.1497	0.0859	0.3298
S6047	0.1325	0.0838	0.239	0.136	0.0721	0.3365
S6049	0.1912	0.0597	0.2454	0.1069	0.0445	0.3524
S6051	0.1472	0.0853	0.2686	0.1001	0.0608	0.3382
S6058	0.0996	0.0555	0.1818	0.0961	0.0624	0.5046
S6063	0.1454	0.0919	0.2641	0.1127	0.0527	0.3332
S6065	0.1369	0.1086	0.2042	0.0871	0.048	0.4152
S6068	0.1333	0.095	0.2196	0.0832	0.0476	0.4212
S6099	0.517	0.0676	0.0917	0.1052	0.0525	0.166
S6104	0.1298	0.0857	0.1632	0.0995	0.061	0.4607
S6105	0.1391	0.0608	0.193	0.0834	0.0412	0.4825
S6106	0.1063	0.0892	0.1909	0.0905	0.099	0.4241
S6107	0.1871	0.0904	0.1102	0.0937	0.0351	0.4835
S6114	0.1026	0.053	0.3014	0.0904	0.0384	0.4141
S613	0.1239	0.1076	0.1453	0.119	0.0722	0.432
S6131	0.1539	0.0774	0.182	0.0952	0.0461	0.4453
S6134	0.1163	0.1455	0.1932	0.1616	0.0947	0.2886
S6140	0.151	0.1077	0.1482	0.1071	0.0547	0.4313
S6156	0.1928	0.1123	0.1716	0.0866	0.0586	0.3781
S6164	0.1529	0.0915	0.232	0.0766	0.0458	0.4013
S6173	0.1644	0.1242	0.1549	0.1316	0.0911	0.3338
S618	0.1297	0.0708	0.2336	0.0888	0.0577	0.4194
S6195	0.0996	0.1402	0.2473	0.1419	0.0724	0.2986
S6198	0.1753	0.0798	0.2098	0.1239	0.0301	0.3813
S620	0.0901	0.0759	0.3015	0.0836	0.054	0.3949
S6200	0.1464	0.0578	0.3232	0.1516	0.0461	0.2749
S6203	0.1552	0.0696	0.1924	0.1104	0.0692	0.4033
S6205	0.7581	0.0498	0.0361	0.0301	0.0468	0.0791
S6210	0.1275	0.1159	0.2543	0.1013	0.0759	0.325
S6214	0.1275	0.1067	0.2432	0.1496	0.0827	0.2903
S6216	0.1552	0.1043	0.1842	0.1281	0.0758	0.3524
S6219	0.1239	0.1012	0.2785	0.0866	0.0571	0.3527
S6225	0.2657	0.0872	0.2184	0.0691	0.0533	0.3063
