ID,Bcells,Monocytes,NKcells,Neutrophils,CD4_Tcells,CD8_Tcells
S22955,7.923382,8.664376,8.529618,9.995472,8.32368,7.76998
S22957,8.090332,8.964342,8.778666,10.20529,8.284838,7.848392
S22958,8.38704,9.107354,8.97968,10.265342,8.696504,7.88898
S22963,8.052662,8.688892,8.720858,9.873346,8.716714,7.97848
S22966,7.852702,8.540718,8.649106,9.976348,8.417504,7.907478
S22969,7.878468,8.62743,8.48232,9.9214,8.359416,7.541442
S22970,7.902676,8.595646,8.347506,9.809464,8.679082,7.68962
S22977,8.154016,8.818548,8.729822,10.061338,8.631464,7.929404
S22980,8.530806,8.989636,8.677316,10.230904,8.210108,7.899826
S22988,8.54135,9.129514,8.936818,10.22589,8.8611,8.009924
S22989,8.265242,8.813254,8.717614,9.888416,9.02234,8.20581
S2299,8.152626,8.608174,8.54898,9.81457,8.45486,7.811146
S22994,7.910552,8.46465,8.38681,9.913244,8.550332,7.96786
S22998,7.870692,8.491564,8.356856,9.928452,8.195218,7.416908
S230,7.633658,8.39378,8.41919,9.882284,8.305808,7.547624
S23007,8.135368,8.799332,8.7787,10.04814,8.334532,7.801788
S23008,8.126288,8.62328,8.620708,9.77398,8.405878,7.817708
S23009,8.23707,8.671262,8.579032,9.829826,8.428004,7.881954
S23012,7.964548,8.828956,8.660932,10.204504,8.580106,7.92
S23014,8.305316,8.674568,8.757376,10.005472,8.83267,8.117018
S23015,7.776922,8.469094,8.500452,9.773854,8.315404,7.724738
S23017,8.023162,8.76612,8.620374,10.09735,8.495516,7.772806
S23023,8.131132,8.843358,8.721436,10.119712,8.421708,7.893546
S23030,7.953634,8.624106,8.471918,9.859888,8.62419,7.823102
S23042,7.756302,8.512228,8.389356,9.84558,8.657014,7.798812
S23048,8.34318,9.008258,8.79578,10.183918,8.500504,7.950076
S23058,7.979876,8.760558,8.745752,9.884256,8.443838,7.70711
S23065,7.866398,8.40571,8.53197,9.711916,8.21508,7.534616
S23067,8.09327,8.947456,8.763564,10.077814,8.491086,7.783352
S23086,8.046226,8.73828,8.611036,9.903856,8.743618,7.84853
S23087,8.01816,8.737896,8.690984,10.117402,8.389374,7.889394
S23089,8.020718,8.77681,8.705512,9.91371,8.541682,7.860718
S2309,8.667162,9.273208,8.946564,10.362222,9.099426,8.2073
S23093,7.939494,8.382878,8.431766,9.682894,8.065792,7.471102
S23112,7.909398,8.751998,8.400474,10.206918,8.40343,7.658266
S23124,7.8676,8.553134,8.463402,9.885466,8.113628,7.601124
S23126,7.931896,8.706236,8.73798,9.920206,8.445222,7.903236
S23130,8.494088,9.12179,8.768374,10.298032,8.24558,7.976266
S23136,8.084142,9.085302,8.716288,10.314682,8.534466,7.940456
S23141,7.881684,8.685964,8.488928,9.780622,8.112462,7.462696
S23144,8.47424,8.973178,8.899318,10.177748,8.403674,7.82502
S23159,7.948912,8.609804,8.57315,9.741936,8.432288,7.710176
S23162,8.092368,8.599692,8.6875,9.654492,8.518044,7.920818
S23163,8.242172,8.98395,8.813238,10.327624,8.403864,7.773004
S23166,8.125318,9.033078,8.780342,10.195826,8.495984,8.006686
S23170,8.022914,8.828078,8.650764,10.210878,8.302724,7.817022
S2318,7.867478,8.558598,8.459906,9.977834,8.503138,7.88161
S23184,8.22516,9.126958,8.7589,10.388872,8.437632,7.929808
S23185,8.109602,8.881994,8.72512,10.090062,8.618464,8.021748
S23187,7.83654,8.380136,8.520264,9.622394,8.317064,7.70124
S2319,8.212348,9.031296,8.832302,9.985026,8.58119,7.89658
S23192,8.331344,8.861212,8.808842,9.694784,8.599574,7.969646
S23193,8.031652,8.852046,8.614278,10.118324,8.598058,7.852942
S23207,8.073124,8.468504,8.625322,9.780276,8.195214,7.555816
S23208,8.05104,8.620472,8.723206,9.952438,8.37537,7.781742
S23214,8.18011,8.871528,8.792008,10.086364,8.540976,7.90491
S23216,7.897252,8.642384,8.45392,10.197892,8.32893,7.442396
S23221,8.264206,8.923116,8.700492,10.041224,9.022932,8.08165
S23223,8.07579,8.677058,8.624212,9.911434,8.177524,7.77476
S23227,8.00199,8.741558,8.75892,10.002032,8.436628,7.881454
S23233,7.76758,8.33642,8.246488,9.684358,8.715408,7.712774
S23237,8.076462,8.896924,8.563014,10.092442,8.395386,7.709642
S23250,8.107774,8.874528,8.707004,9.986528,8.594896,7.951674
S23273,8.399004,9.059922,8.787354,10.293924,8.572086,7.838216
S23274,7.848936,8.444354,8.508134,9.839194,8.591326,7.820104
S23277,8.009818,8.743246,8.52538,10.152754,8.471988,7.782632
S23279,7.968286,8.731416,8.586932,10.04564,8.533488,7.915394
S23292,8.00834,8.650722,8.602056,9.936318,8.48128,7.88773
S23309,8.45467,9.273598,9.106264,10.369688,8.55188,7.894052
S23316,8.030608,8.693542,8.601918,9.845436,8.236816,7.532804
S23321,8.16605,8.976496,8.548446,10.156738,8.420648,7.671298
S23323,7.78109,8.434884,8.403402,10.016228,8.525674,7.7301
S23326,8.025638,8.633362,8.584026,9.738298,8.41441,7.711462
S23328,8.038032,8.680102,8.577778,9.935558,8.473604,7.84228
S23330,8.17307,8.867784,8.780444,10.215518,8.590976,7.865114
S23337,8.205766,8.955968,8.588228,10.287494,8.418652,7.651624
S23338,8.14021,8.76814,8.735112,9.977298,8.507944,7.875552
S23343,8.165094,8.97279,8.758666,10.119876,8.70448,7.957586
S23351,8.236492,8.961448,8.85729,10.179232,8.886842,8.039742
S23363,8.121438,8.84541,8.612096,10.011682,8.485952,7.817354
S23364,7.999562,8.852876,8.617038,10.117414,8.40616,7.713314
S2337,8.078156,8.817192,8.747356,10.128384,8.39487,7.905048
S23371,8.106782,8.728188,8.72518,9.894924,8.602666,7.984766
S23374,7.850458,8.748446,8.565198,10.111518,8.383602,7.82082
S23382,8.086468,8.775126,8.785192,10.011888,8.464172,7.889948
S23385,8.11397,8.826408,8.761956,10.10559,8.263382,7.690224
S23388,8.45735,9.101316,8.881942,10.20062,8.310246,7.658914
S23390,8.271554,9.001718,8.704316,10.12426,8.344256,7.747758
S23398,8.115724,8.52359,8.531254,9.75212,8.52066,7.759158
S2340,8.313492,9.131624,8.673738,10.276212,9.163216,8.218054
S23406,7.91597,8.37494,8.369146,9.485324,8.484688,7.65368
S23412,7.939158,8.542518,8.634734,9.708994,8.220556,7.556958
S23417,7.80366,8.41648,8.493364,9.770876,8.289318,7.645378
S23423,7.943624,8.652354,8.621478,10.089562,8.429314,7.803762
S23428,8.037346,8.730734,8.535444,9.83439,8.137924,7.810474
S2343,8.106614,9.007696,8.81184,10.278192,8.665688,8.015584
S23430,8.366712,8.81742,8.892044,9.791522,9.10892,8.348282
S23433,8.084864,8.785862,8.603154,10.074374,8.765628,7.887778
S23437,8.244,8.893242,8.647034,10.14863,8.528092,7.84006
S23439,8.140276,9.094762,8.856488,10.259808,8.46522,7.778856
S2344,8.10133,8.832478,8.682016,10.138256,8.491314,7.92564
S23443,8.14589,8.836542,8.806648,10.02737,8.301034,7.83383
S23446,8.012242,8.974678,8.745748,10.125876,8.65254,7.914832
S23447,8.197462,8.77942,8.590968,9.98198,8.479908,7.81801
S23448,8.062622,8.556098,8.552698,9.93175,8.493332,7.79139
S23449,7.859588,8.689372,8.495696,9.909308,8.256536,7.52236
S2345,8.127462,8.866922,8.666952,10.126982,8.304794,7.771638
S23450,8.199934,8.858998,8.723032,10.194028,8.729498,7.99922
S23466,8.361432,9.035102,8.853576,9.961632,8.66383,7.776458
S23469,8.037748,8.584384,8.633112,9.785364,8.484206,7.648714
S23471,8.163452,8.920026,8.636538,10.090394,8.547734,7.920728
S23472,7.912492,8.734922,8.485802,10.085148,8.298466,7.595756
S23474,8.116234,8.714138,8.85444,9.845774,8.360428,7.713552
S23476,7.974316,8.58642,8.46996,9.884032,8.188326,7.501278
S23478,8.285018,8.849284,8.748866,10.11192,8.943234,8.044216
S2348,7.716392,8.31929,8.313864,9.77657,8.406448,7.454582
S23486,8.140942,8.799684,8.642478,10.10253,8.489368,7.93715
S23487,8.293878,8.936832,8.846694,9.957938,8.627932,7.921454
S23495,8.512016,8.717684,8.760088,9.478008,8.624124,8.155322
S23497,8.01118,8.738338,8.472102,10.112626,8.364948,7.65946
S23498,8.42978,8.774,8.763164,9.857038,8.823784,8.097888
S235,7.981028,8.546566,8.581012,9.95173,8.439594,7.792428
S23502,8.346078,8.760868,8.788694,9.82919,8.566234,8.074022
S23503,8.240488,8.90291,8.575964,10.324544,8.47555,7.734942
S23523,8.160062,8.93625,8.785286,10.011156,8.484966,7.90875
S23537,8.021812,8.769072,8.686688,9.960266,8.433086,7.895392
S23538,7.925134,8.61958,8.539128,9.891036,8.409976,7.708992
S23545,8.155246,9.09555,8.72654,10.367134,9.132324,8.2651
S23546,8.05223,9.05358,8.676264,10.300794,8.776698,7.845848
S23548,7.954058,8.721538,8.516944,9.79804,8.74748,7.830742
S23553,8.098994,8.761628,8.60078,9.8732,8.423822,7.717146
S2356,7.932836,8.632132,8.562182,9.777086,8.277668,7.680086
S23561,7.951842,8.924576,8.724134,10.167178,8.280542,7.733226
S23562,7.99546,8.96926,8.697358,10.300496,8.531356,7.954372
S23564,8.144988,8.799496,8.66491,10.312158,8.663742,7.910942
S23574,8.01525,8.709322,8.521936,10.116512,8.147136,7.624024
S23576,8.098786,8.65207,8.635718,9.88678,8.45123,7.807936
S23578,8.26071,8.91938,8.731824,10.22413,8.665022,8.041908
S23579,8.3206,8.882718,8.814746,9.95226,8.452948,7.87227
S23582,8.177138,8.862356,8.637336,10.06593,8.939482,8.05382
S23590,8.323156,8.719446,8.77702,9.870888,8.343268,7.737822
S2360,8.266718,9.08381,8.933402,10.14743,8.690052,7.93004
S23600,8.002974,8.498748,8.420034,9.846534,8.43626,7.501256
S23606,8.016742,8.855928,8.63286,10.016118,8.422844,7.855054
S23609,7.831866,8.685462,8.555736,9.984166,8.510546,7.820732
S2361,7.861712,8.429922,8.463932,9.89347,8.44727,7.5386
S23612,8.51062,9.077806,8.93492,9.889554,8.963186,8.19315
S23615,8.08557,8.74021,8.671412,10.063344,8.553776,7.901438
S23616,8.101358,8.697516,8.699622,10.065656,8.532118,7.832684
S23620,8.24756,8.737708,8.655892,10.06726,8.47547,7.859944
S23624,8.2571,9.007538,8.794832,10.259002,8.685,8.064052
S23632,8.266874,9.019906,8.77279,10.059808,8.735586,7.96784
S23640,8.067742,8.77543,8.733634,10.006214,8.166744,7.660842
S23653,8.134382,8.61143,8.526488,9.880346,8.443282,7.69968
S23655,8.105716,8.693418,8.595562,9.923282,8.391738,7.739326
S2366,7.8709,8.373398,8.466808,9.772658,8.559178,7.776048
S23662,8.111892,8.766432,8.58995,10.039184,8.266172,7.73623
S23667,7.848088,8.651758,8.561654,9.90547,8.339008,7.674378
S23668,8.383702,9.301174,8.936792,10.413008,8.625458,7.929126
S23669,8.17772,8.892646,8.670324,10.11354,8.513302,7.90812
S2367,8.19441,8.814438,8.775752,10.032276,8.67466,8.07515
S23670,8.049312,8.721414,8.701288,10.044796,8.45767,7.78266
S23671,7.813576,8.734978,8.417852,10.057728,8.264684,7.580442
S23673,8.337706,9.041884,8.85385,10.109376,8.93468,8.117584
S23691,7.841856,8.782534,8.472614,10.089594,7.990578,7.350266
S23692,8.100004,8.836664,8.809358,10.223736,8.563014,7.944444
S2370,7.980434,8.871612,8.486294,10.19418,8.171548,7.581636
S23700,8.037904,8.843608,8.727132,10.132468,8.4175,7.860134
S23704,8.16153,8.984102,8.88907,10.245588,8.903802,7.963836
S23707,8.143946,8.554546,8.672234,9.909222,8.160922,7.696846
S23709,7.981926,8.778404,8.542982,10.040416,8.298278,7.776262
S2371,8.25996,8.81791,8.795508,9.699028,8.935834,8.114954
S23713,8.193102,9.129646,8.704204,10.261202,8.46373,7.786946
S23714,8.151778,8.961074,8.79675,10.165844,8.299132,7.739096
S23721,8.103028,8.749942,8.73804,10.11594,8.451836,7.96882
S23727,8.08798,8.538138,8.62014,9.766842,8.66013,7.816732
S23729,7.836102,8.64416,8.433388,9.892902,8.217122,7.477066
S23733,8.031802,8.78759,8.789542,10.115712,8.408414,7.872002
S23736,7.855912,8.360474,8.226578,9.482684,8.221112,7.331448
S23745,8.124074,8.801964,8.681046,10.13896,8.649576,7.894634
S23750,7.973918,8.793368,8.548566,10.07797,8.301772,7.605828
S23751,8.143934,8.916046,8.765904,10.104632,8.296604,7.839126
S23752,7.780692,8.372584,8.437698,9.653268,8.282376,7.613936
S23760,8.152688,8.700696,8.566572,9.94016,8.366226,7.635118
S23768,8.253586,9.133078,8.69239,10.24204,8.590454,7.848148
S23771,8.290078,8.891818,8.807692,9.908276,8.71593,8.13869
S23784,8.21011,8.75254,8.690012,9.908498,8.339174,7.76663
S23790,7.69526,8.53029,8.436792,9.731082,8.241486,7.466586
S23795,8.008064,8.617854,8.716254,9.943056,8.675638,7.958736
S238,7.95811,8.57252,8.602698,9.715624,7.984394,7.51973
S23800,7.92944,8.470504,8.4618,9.899542,8.665068,7.864524
S23801,8.050526,8.610442,8.562888,9.967524,8.068686,7.51674
S23803,8.135512,8.908018,8.67177,10.131224,8.542118,7.703396
S23808,7.870498,8.607636,8.530394,10.06615,8.364722,7.603912
S23811,8.388616,8.647542,8.71909,9.795874,8.351608,7.806612
S23821,7.994244,8.839562,8.633696,10.071254,8.315656,7.716364
S23826,8.206028,8.847506,8.935304,9.969786,8.680292,7.954704
S23830,8.276628,9.045568,8.679786,10.098188,8.510588,7.74479
S23839,8.093936,8.687562,8.584552,9.880612,8.752088,7.949944
S2384,8.054336,8.763542,8.708336,10.041734,8.391204,7.728486
S23841,8.154456,8.932928,8.702122,10.150952,8.389252,7.815092
S23846,8.35069,9.08745,8.86476,10.352844,8.894584,8.192224
S23847,8.17286,8.817788,8.729166,10.131504,8.463716,7.919842
S23852,8.115712,8.647016,8.679838,10.02533,8.03434,7.58493
S23858,7.860404,8.701318,8.589608,9.86751,8.464598,7.905158
S23868,8.036704,8.741738,8.737094,10.03012,8.752526,7.999358
S2387,8.117518,8.920316,8.712844,10.11607,8.64008,7.85024
S23877,8.107772,8.848458,8.74506,9.770598,8.413766,7.845094
S23891,8.008016,8.953504,8.670124,10.064002,7.941944,7.551012
S23892,8.012832,8.707802,8.598504,9.936894,8.556974,7.74808
S23893,8.097866,8.438826,8.78638,9.554962,8.566962,8.03046
S23894,7.91146,8.649208,8.458422,10.031688,8.185642,7.728096
S23897,8.127296,8.648146,8.697194,10.076188,8.480876,7.871168
S2391,8.024794,8.709356,8.600158,10.036884,8.203334,7.602468
S23911,8.197362,9.06775,8.704562,10.176306,8.613186,8.005596
S23913,8.089826,9.088846,8.753926,10.261482,8.643064,7.911066
S23920,8.374028,9.099484,8.833654,10.21353,8.767826,8.034982
S23923,8.154232,8.915686,8.652292,10.067256,8.383754,7.617704
S23926,7.894332,8.570046,8.503092,9.936506,8.286992,7.590274
S23936,8.030002,8.962514,8.394392,10.100982,8.924736,7.804108
S23940,7.91269,8.409034,8.568608,9.61489,8.566178,7.84714
S23944,8.111038,8.927948,8.574074,10.31029,8.677506,7.86534
S23949,8.327008,9.072548,8.908128,10.128784,8.729726,7.886828
S23951,8.014762,8.77312,8.53579,10.033196,8.361016,7.78562
S23952,8.135066,8.95151,8.916142,9.939086,8.731304,8.071724
S23956,7.812934,8.613152,8.471488,9.88308,8.420416,7.632666
S23967,7.772084,8.469034,8.472466,9.900336,8.163624,7.66876
S23969,8.221132,8.677166,8.586358,10.029328,8.2165,7.72367
S23970,7.925342,8.841214,8.586052,9.993848,8.370116,7.724272
S23971,8.292672,9.106096,8.778542,10.26287,8.436166,7.72425
S23972,8.091352,8.74262,8.723884,9.972876,8.55962,7.988608
S23986,8.078312,8.765892,8.623668,9.964472,8.343842,7.883154
S23988,8.316816,8.973048,8.822428,10.101936,9.05636,8.184512
S23989,8.062334,8.920612,8.777754,10.179552,8.722948,7.955328
S23990,8.148206,8.539966,8.414248,9.888358,7.999288,7.501536
S240,8.221746,8.724908,8.618394,9.940216,8.926198,7.899398
S24001,7.87173,8.562722,8.526636,9.937656,8.232806,7.659034
S24004,8.582514,9.019818,8.954632,10.12163,9.019092,8.122626
S24006,8.010098,8.65203,8.557248,10.09892,8.14542,7.675008
S24016,8.132274,8.795948,8.663914,10.314684,8.673058,7.954114
S24018,7.921104,8.61272,8.464306,9.872738,8.221168,7.617534
S24020,8.158056,8.796136,8.558768,10.103144,8.520524,7.76358
S24022,8.104086,8.78228,8.581704,9.902156,8.439564,7.811532
S24028,8.057334,8.753512,8.73479,10.10999,8.431356,7.872358
S24029,8.079812,8.81764,8.86861,9.962506,8.445996,7.920936
S24031,8.203278,8.660112,8.629772,9.992164,8.614242,7.712682
S24041,8.150184,8.963868,8.747196,10.02821,8.506668,7.870672
S24050,8.34483,9.171994,8.787598,10.375218,8.43153,7.93841
S24052,7.892046,8.576862,8.5407,9.96214,8.270532,7.682336
S24054,8.172676,8.884284,8.697292,10.206414,8.411742,7.79261
S24063,8.027592,8.681838,8.567374,9.841594,8.69234,7.844858
S24065,8.04034,8.721772,8.630892,9.986942,8.343114,7.774038
S24071,8.309362,8.655818,8.664632,9.74077,8.656424,7.972714
S24078,7.95057,8.678276,8.465744,9.999904,8.244298,7.559996
S24080,7.825332,8.560088,8.574096,9.923216,8.080966,7.512908
S24083,7.919254,8.579542,8.479288,9.873852,8.37613,7.75725
S24096,8.168106,8.665174,8.677972,9.812628,8.38915,7.703608
S24097,7.931526,8.512954,8.570372,9.612748,8.549348,7.94397
S24098,8.271274,8.698278,8.637288,9.623584,8.682424,7.993674
S24102,7.86487,8.3716,8.455696,9.79372,8.677646,7.868796
S24105,8.050992,8.729978,8.527178,9.869002,8.392452,7.771554
S24108,8.049216,8.899556,8.671956,10.154054,8.452974,7.773438
S24109,8.284702,8.710458,8.7098,9.917034,8.962288,8.09188
S24119,8.40873,9.152776,8.994996,10.296966,8.691446,8.102212
S24129,8.19981,8.770454,8.55541,9.931434,8.339702,7.754074
S2413,8.195864,8.957112,8.72462,10.1871,8.612856,8.014274
S24131,7.969114,8.665548,8.516722,10.161436,8.488818,7.761542
S24133,8.08538,8.715676,8.765204,10.014496,8.422566,7.881794
S24142,8.219352,8.749708,8.56686,9.799174,8.599524,7.89814
S24145,8.211192,8.977214,8.797748,10.373212,8.813454,8.029512
S24146,7.895906,8.553534,8.54596,9.721036,8.32685,7.647162
S24148,8.007994,8.825332,8.580292,10.013498,8.336748,7.769574
S2415,8.035156,8.585042,8.553892,9.930438,8.199862,7.66001
S24151,8.170276,8.688896,8.532904,9.976766,8.236788,7.664476
S24155,8.375842,8.993548,8.677632,10.120162,8.36577,7.9143
S24159,8.12578,8.874026,8.818092,10.203416,8.589156,7.930942
S24163,8.209118,8.977646,8.75807,10.32034,8.154722,7.649368
S24167,8.066546,8.496596,8.468988,9.761524,8.447788,7.744358
S24184,7.944408,8.659192,8.609944,10.094712,8.36612,7.789652
S24190,8.126878,8.717582,8.591382,9.98255,8.535816,7.893276
S24191,8.060212,8.83938,8.587386,10.151258,8.170316,7.616846
S24192,8.453114,8.848468,8.880866,9.875072,8.501706,7.87281
S24202,7.994846,8.835328,8.68933,10.027094,8.300794,7.790648
S24203,8.220102,8.806152,8.62035,9.871044,9.156828,8.14332
S24204,8.179416,9.046568,8.905376,10.179534,8.517446,7.808704
S24209,8.063478,8.850098,8.59447,10.152962,8.79577,7.970948
S24212,8.077902,8.741844,8.655646,9.841598,8.690898,7.861138
S24215,8.178032,8.991432,8.69266,9.97442,8.68559,7.854764
S24221,8.228336,8.80961,8.733528,10.051716,8.522304,7.891968
S24230,8.151986,8.983076,8.63806,10.068792,8.527396,7.890956
S24231,8.273212,9.064356,9.095498,10.20887,8.879536,8.08004
S24232,8.234588,8.861444,8.675144,9.937006,8.537732,7.978206
S24234,8.493602,9.26901,9.059964,10.513012,8.773854,8.090602
S24235,7.86457,8.560562,8.37903,9.951376,8.205194,7.464652
S2424,8.082418,9.016952,8.743752,10.171012,7.990384,7.471366
S24242,8.189982,8.8951,8.712488,9.981698,8.438708,7.8738
S24244,8.096834,8.481544,8.562354,9.836722,8.228972,7.671186
S24253,8.020086,8.792016,8.646122,10.06331,8.314678,7.777966
S24262,8.068454,8.671542,8.776128,9.89415,8.206614,7.836038
S24272,8.1421,8.627646,8.595548,9.81348,8.343648,7.770336
S24275,8.0971,8.83613,8.694626,10.112392,8.277674,7.733344
S24283,8.24272,8.823772,8.69395,10.124028,8.80006,8.062212
S24284,8.096526,8.959072,8.57269,10.147976,8.838824,7.81558
S24286,7.986026,8.780886,8.81228,9.984952,8.415024,7.908734
S24288,7.927202,8.438304,8.469354,9.56644,8.264556,7.59026
S24293,8.073606,8.95507,8.83475,10.134988,8.534574,7.865912
S24294,7.917598,8.945992,8.539338,10.247716,8.630824,7.64189
S24296,8.028384,8.732726,8.598518,9.808702,8.602246,7.868998
S2430,8.177768,8.847236,8.752354,10.04923,8.78159,7.997928
S24300,8.075084,8.807276,8.515174,10.021224,8.275954,7.539238
S24305,7.540892,8.39163,8.245828,9.705878,7.663398,7.481456
S24306,8.245404,8.845784,8.775552,10.073858,9.026458,8.10076
S24308,8.185364,8.675846,8.60929,9.968068,8.8556,7.923328
S2431,7.971442,8.626988,8.570682,9.90261,8.535606,7.879142
S24322,8.136928,8.93822,8.867438,10.042188,8.718034,8.01971
S24324,8.041682,8.516352,8.604828,9.906984,8.12852,7.636866
S24326,8.278884,8.882046,8.786798,10.067732,8.606124,8.057996
S24334,8.16252,8.863002,8.817668,9.900126,8.308714,7.767044
S24336,8.21892,8.70296,8.663698,9.970218,8.304116,7.717552
S24345,8.145734,8.69306,8.559106,10.013662,8.359998,7.71325
S24359,7.935216,8.709942,8.5404,10.07967,8.231392,7.617456
S24367,8.41032,9.047368,8.804342,10.097222,8.535756,7.950532
S24383,8.087886,8.505014,8.591186,9.732722,8.515268,7.82767
S24384,7.83138,8.656206,8.448242,10.081692,8.213106,7.491926
S24385,8.020276,8.718272,8.531238,9.810104,8.488534,7.79775
S24386,8.115198,9.026258,8.819912,10.210778,8.42326,7.908928
S24395,8.16176,9.070082,8.814724,10.234562,8.78836,8.06603
S24399,8.154172,8.837986,8.551468,10.085598,8.740866,7.808562
S24409,8.252234,8.954194,8.682422,10.208294,8.584676,7.925794
S24412,8.122468,8.778882,8.696116,10.00847,8.551692,7.915798
S24417,7.975898,8.70481,8.59912,9.826546,8.318344,7.64858
S24420,8.439502,9.06367,8.8166,9.985278,8.321384,7.666102
S24421,8.164158,8.605976,8.786728,9.834184,8.582608,7.954278
S24422,8.01081,8.751336,8.621906,10.071178,8.19223,7.666862
S24423,8.06382,8.786882,8.724056,10.09121,8.52093,7.83629
S24429,7.911112,8.54226,8.378696,9.732006,8.80521,7.82585
S24432,8.077418,8.987278,8.609256,10.203316,8.547854,7.777634
S24434,8.253946,9.206752,8.823912,10.31009,8.531358,7.76674
