ID,CD14,CD19B,CD4HelperT,CD4MemoryT,CD4NaiveT,CD4RegulatoryT,CD56NK,CD8CytotoxicT,CD8NaiveT
S24693,6.450374,6.181994,6.922026,5.9506,5.658546,5.581988,6.56656,5.776352,5.742804
S24698,6.31451,6.117636,6.848832,5.915558,5.705268,5.612008,6.486076,5.86699,5.753224
S24702,6.348552,6.161842,7.125892,5.999482,5.779294,5.492988,6.713202,5.962622,5.806472
S2471,6.392488,6.130452,7.005658,6.000204,5.705886,5.65965,6.454998,5.732212,5.829806
S2472,6.366424,6.05811,6.928844,5.99513,5.712316,5.536538,6.489606,5.72617,5.71812
S24725,6.216156,6.008972,6.938328,5.96228,5.716322,5.520682,6.574558,5.876498,5.723882
S24729,6.203564,6.188184,6.771858,5.914096,5.65454,5.494912,6.54047,5.887534,5.68273
S24730,6.305116,6.096644,6.749268,5.846418,5.623388,5.506074,6.449904,5.778544,5.591356
S24743,6.28211,6.122874,7.01951,5.972068,5.75732,5.54867,6.612854,5.900454,5.807206
S24764,6.357382,5.934522,6.659936,5.942346,5.633718,5.564236,6.252216,5.608308,5.701656
S24765,6.283664,6.16226,6.871064,5.922906,5.772844,5.567026,6.5695,5.945432,5.79273
S24778,6.22926,6.185024,7.003198,5.931322,5.741644,5.502034,6.671162,5.986622,5.825474
S24784,6.35624,6.06974,6.870088,5.978968,5.655652,5.528438,6.415078,5.774414,5.771182
S24787,6.446244,6.174546,7.044078,6.001944,5.62985,5.621564,6.518596,5.71873,5.7738
S24788,6.2257,6.098948,6.834356,5.913354,5.782592,5.50382,6.545628,5.903808,5.707036
S2479,6.327978,6.154746,6.896136,5.929362,5.652314,5.46545,6.517984,5.775672,5.63102
S24790,6.45527,6.087654,7.090192,6.01982,5.68085,5.648418,6.608662,5.80757,5.830874
S248,6.335562,6.038658,6.912338,5.912214,5.689224,5.543964,6.562552,5.87964,5.74671
S24800,6.311824,6.065468,6.888674,5.876528,5.637358,5.472612,6.513412,5.784694,5.731054
S2481,6.266554,6.084828,6.813768,5.891188,5.665612,5.427738,6.520204,5.851236,5.609472
S24810,6.529586,6.182934,7.165942,6.045206,5.680964,5.61718,6.60112,5.82273,5.87209
S24816,6.476996,6.20152,7.05616,5.96573,5.75158,5.55689,6.623076,5.834704,5.774516
S2482,6.293514,6.035124,6.829902,6.045812,5.771318,5.73276,6.449364,5.829472,5.86666
S24820,6.39922,6.100254,6.979666,5.986804,5.701498,5.521166,6.58189,5.905894,5.773424
S24821,6.230984,6.103172,6.924694,5.92869,5.790388,5.465036,6.551216,5.885882,5.764436
S24826,6.311868,6.033714,6.820532,5.925048,5.613786,5.514696,6.35249,5.722354,5.721892
S24830,6.335032,6.204486,6.85186,5.939252,5.656646,5.558234,6.473646,5.80827,5.719948
S24834,6.319552,6.053308,6.588886,5.86991,5.589102,5.528458,6.268914,5.566112,5.62521
S24838,6.314582,6.15463,6.901096,5.928656,5.654584,5.489348,6.547814,5.848842,5.62557
S24842,6.335698,6.057934,6.86391,5.981388,5.71172,5.50658,6.443222,5.770208,5.699864
S24843,6.535602,6.123246,7.125476,6.050916,5.693388,5.613766,6.6112,5.816166,5.844218
S24844,6.371078,5.991934,6.76054,5.960524,5.647202,5.537498,6.39297,5.728414,5.70902
S24847,6.49554,6.13831,7.085178,6.04786,5.671452,5.664972,6.495284,5.739774,5.756266
S2485,6.204226,6.086154,6.87612,5.888276,5.63599,5.525564,6.595204,5.928456,5.798966
S24850,6.374478,6.257904,7.042004,5.99713,5.682332,5.607716,6.581,5.814112,5.7639
S24852,6.283494,6.027114,6.89051,5.89989,5.60307,5.557284,6.507022,5.835206,5.702136
S24857,6.236018,6.001222,6.786878,5.908318,5.62317,5.595874,6.41383,5.730246,5.687816
S24860,6.241708,6.116412,6.836264,5.880324,5.71902,5.492822,6.47086,5.794566,5.715294
S24869,6.211928,6.09633,6.811924,5.915982,5.715808,5.49472,6.499328,5.936876,5.72995
S2487,6.401988,6.03684,6.807892,5.945254,5.64925,5.56223,6.354936,5.615852,5.631744
S24871,6.28626,6.13078,6.792832,5.914024,5.623458,5.497716,6.428834,5.80446,5.642804
S24879,6.311828,6.047984,6.799194,5.947622,5.617234,5.57709,6.41668,5.679432,5.73551
S24881,6.33176,6.139604,6.991644,5.987874,5.65578,5.51882,6.537368,5.852042,5.78972
S24882,6.43274,6.07795,6.783446,5.89955,5.574666,5.546918,6.407066,5.699088,5.627928
S24889,6.316788,6.073246,6.914938,5.995794,5.687866,5.538016,6.453616,5.82845,5.71495
S24890,6.486946,6.125552,6.831238,5.919646,5.658064,5.658416,6.37131,5.569438,5.657992
S24893,6.37922,6.082724,6.760802,5.970304,5.60677,5.576788,6.463062,5.722958,5.75287
S24895,6.313042,6.074936,6.784442,5.900168,5.664364,5.540312,6.472888,5.79169,5.703426
S24896,6.334994,5.92854,6.69564,5.97539,5.594394,5.648002,6.328478,5.60858,5.760034
S24898,6.30892,6.121232,7.044358,5.947826,5.693318,5.5024,6.590646,5.892696,5.73151
S24899,6.110644,6.08913,6.862558,5.815816,5.687114,5.459118,6.568616,5.950466,5.69525
S2490,6.275584,5.96159,6.84719,5.955878,5.758252,5.534788,6.422818,5.701258,5.747604
S24902,6.37359,6.16636,6.978854,5.934554,5.661284,5.505102,6.565024,5.823758,5.674218
S24906,6.359918,6.091246,6.74003,5.891458,5.683888,5.588246,6.352234,5.696668,5.716176
S24907,6.35601,6.015846,6.758324,5.93687,5.652746,5.578114,6.270414,5.563952,5.716082
S2491,6.386704,6.023436,6.806818,5.92248,5.6551,5.601052,6.43288,5.675864,5.743074
S24913,6.279418,5.985354,6.777928,5.924556,5.647842,5.61705,6.331264,5.702224,5.771696
S24915,6.29317,6.124404,6.894696,5.993332,5.69422,5.55268,6.475978,5.788558,5.756566
S24917,6.274646,6.163566,6.928264,5.941228,5.730646,5.519278,6.543256,5.85302,5.745768
S24918,6.275186,6.274104,7.177976,5.97012,5.860414,5.577114,6.770888,6.034952,5.800024
S24926,6.325278,6.089426,6.921494,5.986178,5.68416,5.562042,6.48286,5.855466,5.704396
S24928,6.494136,6.04401,7.055696,6.052522,5.627034,5.665024,6.453556,5.732028,5.774008
S24933,6.423164,6.06971,7.02929,5.960088,5.749096,5.58285,6.633144,5.801402,5.820806
S24935,6.32596,5.961378,6.83343,5.957378,5.705786,5.461634,6.477376,5.731876,5.750848
S24940,6.349406,5.991354,6.83586,5.975274,5.689696,5.622026,6.406742,5.69851,5.779478
S24941,6.295324,6.012902,6.77284,5.925534,5.644956,5.513408,6.37948,5.741026,5.640104
S24950,6.275312,6.058526,6.919956,5.909062,5.787032,5.481822,6.458464,5.932744,5.78501
S2496,6.306434,5.992264,6.700564,5.90453,5.642398,5.45256,6.364972,5.726716,5.652564
S24961,6.269326,5.940592,6.639942,5.903734,5.617046,5.443696,6.288458,5.686424,5.63807
S2497,6.328072,6.096918,6.938696,5.927314,5.628408,5.500332,6.584214,5.741108,5.68468
S24970,6.193476,6.263596,6.955318,5.928314,5.725632,5.517048,6.6018,5.996514,5.704404
S24971,6.180678,5.988922,6.787282,5.908244,5.631296,5.494292,6.363472,5.784196,5.706864
S24975,6.354974,6.11159,6.939436,5.906648,5.703292,5.536678,6.547694,5.764068,5.707642
S2498,6.364984,6.184002,7.131036,5.989592,5.8611,5.617516,6.636166,5.883984,5.855826
S24991,6.391556,6.200986,7.043248,5.950674,5.707088,5.578468,6.59924,5.877178,5.772306
S24993,6.338752,6.13429,6.854648,5.945108,5.74196,5.518936,6.50434,5.841576,5.660574
S24999,6.233218,6.000378,6.688066,5.924236,5.698274,5.525072,6.379818,5.64419,5.679678
S2500,6.363934,6.183112,6.913114,5.934482,5.747632,5.514694,6.530834,5.850538,5.716526
S25002,6.199798,6.128248,6.874488,5.860014,5.657722,5.540732,6.547466,5.867358,5.65317
S25007,6.256816,6.256842,7.00232,5.979884,5.762834,5.519294,6.641518,5.967298,5.79838
S25008,6.31747,6.09426,6.973264,5.969434,5.701466,5.579364,6.549206,5.821246,5.76439
S25012,6.199244,6.071402,6.811322,5.917244,5.761156,5.514264,6.455486,5.843268,5.798716
S25020,6.37942,5.99949,6.792034,5.948348,5.708312,5.542578,6.364036,5.754254,5.750584
S25022,6.32008,5.943098,6.710908,5.943406,5.580236,5.520444,6.315346,5.632038,5.618894
S25024,6.2719,6.110332,6.878114,5.902576,5.746394,5.519504,6.671602,5.917318,5.718394
S25031,6.269522,6.086332,6.746862,5.927706,5.79829,5.528402,6.414984,5.803866,5.793392
S25033,6.289214,6.150838,6.950624,5.93362,5.716142,5.527556,6.553148,5.869162,5.745266
S25057,6.303358,6.068222,6.7374,5.918078,5.745024,5.622262,6.36919,5.71698,5.745032
S25059,6.471094,6.150156,7.147692,6.065628,5.746232,5.628862,6.63223,5.821046,5.799972
S25062,6.589604,6.10912,6.94739,6.009338,5.739758,5.76142,6.407282,5.606144,5.846528
S25066,6.258768,6.226414,7.041768,5.966064,5.741756,5.560932,6.64548,6.022,5.782374
S25068,6.389348,6.16408,6.869908,5.902968,5.6272,5.532014,6.47944,5.74355,5.743102
S25074,6.297614,6.180226,7.098788,6.047838,5.814836,5.56549,6.696212,6.002912,5.816168
S25077,6.243242,6.068772,6.815196,5.834722,5.653522,5.525324,6.579518,5.845806,5.684916
S25080,6.30387,6.145536,6.877906,5.983636,5.697938,5.561024,6.4889,5.847158,5.704686
S25087,6.391302,6.051902,6.866692,5.934802,5.763368,5.569824,6.35251,5.762078,5.789986
S25088,6.339524,6.131652,6.892426,5.926308,5.658032,5.546778,6.458986,5.753826,5.688636
S25091,6.359976,6.14251,6.929514,6.03376,5.796178,5.542934,6.46855,5.82558,5.832314
S25095,6.284668,6.168344,7.097344,5.92955,5.737448,5.565434,6.667732,5.999402,5.797408
S2510,6.330768,6.105764,6.89889,5.966464,5.666202,5.563614,6.466084,5.788018,5.794186
S25101,6.243284,6.118146,6.966884,5.980696,5.750054,5.436288,6.573794,5.949798,5.76171
S25104,6.413902,6.087696,6.694836,5.886498,5.601122,5.61868,6.347172,5.550654,5.64315
S25111,6.350084,6.135764,6.824736,5.904736,5.657652,5.533012,6.435686,5.735918,5.602398
S25112,6.250966,5.8338,6.549594,5.863764,5.636198,5.517222,6.174622,5.612692,5.597352
S25139,6.38528,6.215524,7.061844,6.009122,5.746038,5.597186,6.695744,5.941584,5.727922
S2514,6.302686,6.154858,6.927932,5.957456,5.737692,5.560528,6.529246,5.90987,5.779782
S25145,6.26223,6.096444,6.851926,5.96808,5.71657,5.543036,6.465654,5.838722,5.780658
S25153,6.404498,6.135326,7.052948,6.002736,5.71301,5.628216,6.54918,5.758714,5.749324
S25162,6.282082,6.059058,6.990912,5.90716,5.681186,5.607244,6.650982,5.912042,5.7141
S25167,6.270334,5.951594,6.59462,5.913058,5.632214,5.503148,6.2612,5.646818,5.724092
S2517,6.185266,6.027684,6.858426,5.878436,5.695752,5.486862,6.532454,5.884268,5.641244
S25175,6.327448,6.028418,6.842622,5.898422,5.71873,5.47995,6.49097,5.820972,5.741546
S25178,6.429694,6.10916,6.976592,5.965112,5.641872,5.50166,6.53782,5.8031,5.691302
S25186,6.229278,6.106868,6.996224,5.948688,5.769178,5.485288,6.66056,6.027466,5.79224
S25192,6.370378,6.187072,7.157112,6.061042,5.82648,5.592088,6.6651,5.978796,5.853466
S2520,6.333724,5.917532,6.697166,5.984772,5.65032,5.54611,6.265582,5.63295,5.710992
S25201,6.304188,6.160072,6.860472,5.920028,5.759388,5.466374,6.545556,5.873842,5.760034
S25203,6.326494,5.984876,6.83511,5.956232,5.548538,5.486332,6.425562,5.686122,5.705356
S25217,6.400486,6.153684,6.843584,5.94881,5.620738,5.533308,6.49514,5.762436,5.749804
S25220,6.162524,6.005966,6.744316,5.869632,5.639822,5.405026,6.51494,5.862874,5.640932
S25223,6.172602,5.991936,6.588672,5.817506,5.651722,5.567894,6.3305,5.72045,5.666394
S25233,6.2829,5.985988,6.67736,5.932176,5.563864,5.600652,6.32244,5.636002,5.732884
S25236,6.266362,5.965284,6.810524,5.966888,5.697982,5.504382,6.484472,5.76021,5.721402
S25238,6.409252,6.082982,6.851096,5.94734,5.6349,5.560746,6.433688,5.688274,5.662048
S25242,6.429522,6.272426,7.183568,6.043916,5.803776,5.57947,6.701106,5.980158,5.837282
S25247,6.320092,6.146606,7.02446,6.00685,5.822394,5.570532,6.59417,5.923522,5.7503
S2525,6.33136,6.043576,6.872934,5.973444,5.691842,5.507646,6.45509,5.83572,5.74837
S25253,6.340708,6.175074,6.97605,5.99181,5.74321,5.591466,6.50635,5.866918,5.81136
S25254,6.390022,6.088764,6.857988,5.944042,5.67602,5.557738,6.50906,5.786388,5.77881
S25256,6.208762,6.196456,6.99995,5.996078,5.75402,5.475734,6.603488,6.034808,5.795128
S25258,6.302014,6.13482,6.808468,5.909678,5.699578,5.579698,6.378086,5.777354,5.65341
S25267,6.450068,6.111278,7.053652,6.042208,5.70879,5.693964,6.52097,5.79501,5.828768
S25271,6.211868,6.124546,6.948878,5.922422,5.72892,5.523254,6.621718,6.029518,5.808064
S25273,6.298084,6.073636,6.84082,5.90964,5.649464,5.506006,6.510668,5.74072,5.618698
S25288,6.213298,6.105766,6.78984,5.914598,5.66817,5.491244,6.483508,5.88282,5.679388
S25289,6.318196,6.125414,6.75642,6.034508,5.692952,5.611404,6.427922,5.815064,5.794354
S2529,6.367586,6.03736,6.79729,5.9337,5.67517,5.52027,6.408514,5.724444,5.702052
S2530,6.338398,6.094034,7.078866,5.984638,5.81247,5.527956,6.617182,5.896168,5.797954
S25302,6.301736,6.21043,7.009528,5.918788,5.68889,5.501428,6.644136,5.874012,5.643406
S25306,6.284902,6.202146,6.847756,5.867726,5.737006,5.52937,6.508776,5.771792,5.65848
S25308,6.327872,6.087118,6.839636,6.027936,5.700946,5.574354,6.47035,5.79164,5.693924
S25315,6.274868,6.019064,6.816094,5.893908,5.642506,5.48654,6.408446,5.781896,5.688714
S25320,6.461976,6.142274,6.656906,5.924606,5.598042,5.574728,6.26798,5.542884,5.660796
S25330,6.297254,6.167834,6.929016,5.94827,5.752332,5.54533,6.5308,5.9131,5.826938
S25339,6.27551,6.174292,6.97353,5.940394,5.717132,5.460924,6.588124,5.924552,5.775362
S25346,6.27218,5.99287,6.828388,5.918268,5.665966,5.472356,6.483044,5.737766,5.660818
S25349,6.370574,5.973676,6.902212,5.946488,5.715844,5.640368,6.439224,5.719396,5.725716
S25358,6.435498,6.10188,6.971714,6.012422,5.682968,5.578796,6.546982,5.80401,5.750354
S25359,6.37674,6.146154,6.821014,5.9607,5.67867,5.631046,6.38954,5.68652,5.63494
S2536,6.32215,6.051548,6.787066,5.9271,5.588602,5.604886,6.32232,5.682164,5.732052
S25363,6.30774,6.089932,6.858528,5.88546,5.646722,5.48615,6.476116,5.798082,5.6505
S25371,6.222512,6.03783,6.730278,5.860366,5.61792,5.475086,6.481636,5.847598,5.696964
S2538,6.290226,6.017252,6.886668,5.911418,5.695208,5.613472,6.55543,5.82408,5.745804
S25384,6.435874,6.07758,6.862732,5.938292,5.583576,5.556246,6.438494,5.71572,5.714576
S25397,6.280266,6.068112,6.726564,5.951356,5.726368,5.604064,6.264908,5.6847,5.71665
S25399,6.356724,6.140926,7.14003,5.998066,5.857222,5.59251,6.751898,5.979276,5.838842
S25405,6.222904,6.131152,7.025286,5.937648,5.700968,5.557548,6.621336,5.960392,5.82149
S25413,6.296714,6.056178,6.8039,5.895766,5.630788,5.452114,6.49804,5.75797,5.626514
S25417,6.298746,6.074538,6.78165,5.970972,5.702736,5.657936,6.432162,5.819306,5.787956
S25418,6.321398,6.069226,6.868882,5.891518,5.62125,5.510694,6.490668,5.776502,5.72875
S25419,6.304794,6.170272,6.863158,5.87383,5.67617,5.50403,6.556936,5.793164,5.645446
S25426,6.319264,6.009154,6.926468,5.952834,5.714068,5.56385,6.502508,5.768238,5.713222
S25436,6.116634,5.938564,6.617276,5.862258,5.765834,5.410314,6.338738,5.889304,5.72965
S25443,6.286754,6.160372,6.973898,6.009652,5.857854,5.601376,6.54625,5.863696,5.737482
S25447,6.160614,6.0092,6.73783,5.855284,5.74544,5.490996,6.457498,5.874862,5.734196
S25454,6.246198,6.035094,6.73033,5.913018,5.60427,5.464446,6.38355,5.753204,5.676854
S25461,6.307756,6.24851,6.998406,5.998494,5.733742,5.477818,6.552746,5.958576,5.750748
S25464,6.345218,6.201294,7.040132,5.963584,5.721616,5.524836,6.668424,5.927398,5.723652
S25480,6.380258,6.141842,7.04796,6.03199,5.776174,5.577974,6.612572,5.87859,5.85247
S25491,6.272362,6.100784,6.95564,5.914186,5.720544,5.506416,6.580954,5.914414,5.721058
S25498,6.287586,6.159928,6.951302,5.995068,5.684652,5.557032,6.527112,5.946442,5.732656
S25506,6.380592,6.309228,7.105344,5.989788,5.6492,5.62194,6.57695,5.930718,5.809834
S25512,6.295188,6.217436,6.954648,5.943598,5.73103,5.529176,6.57551,5.861876,5.822086
S25525,6.310206,6.0906,6.866358,5.89176,5.684732,5.507142,6.590182,5.845586,5.725466
S25532,6.320466,5.94593,6.685058,5.924502,5.694268,5.521776,6.28338,5.664814,5.735406
S25534,6.232076,5.95957,6.791256,5.934344,5.666962,5.52316,6.455094,5.828018,5.698062
S25539,6.346538,6.10846,6.885844,5.990514,5.684484,5.503238,6.543316,5.801292,5.71859
S2555,6.21797,6.075278,6.904712,5.882836,5.691324,5.530494,6.517864,5.865146,5.73899
S25551,6.411268,6.14364,6.919578,6.062312,5.709932,5.740382,6.43129,5.634574,5.841096
S25573,6.292682,6.21711,6.972944,5.926632,5.735214,5.527048,6.583854,5.858688,5.71902
S25578,6.298804,6.204658,6.928156,5.929556,5.724034,5.523478,6.57778,5.909686,5.745688
S25584,6.33549,6.128708,6.935884,5.94893,5.684556,5.548434,6.464226,5.725308,5.73521
S25597,6.358926,6.037152,6.799018,5.934116,5.722058,5.558646,6.457662,5.749968,5.722142
S25600,6.307364,6.132888,6.864524,5.850542,5.695246,5.517252,6.532076,5.891058,5.752106
S25601,6.401264,6.002856,6.702078,5.973936,5.620598,5.671442,6.27064,5.613838,5.790836
S25603,6.338956,6.123086,6.896846,5.919556,5.645994,5.56363,6.46744,5.843562,5.733878
S25605,6.337816,6.068822,6.817292,5.904682,5.613224,5.58263,6.465214,5.679644,5.660484
S25609,6.297946,6.056592,6.88793,5.95874,5.657662,5.552988,6.44589,5.75346,5.708974
S25612,6.370216,6.071442,6.965592,5.998602,5.787616,5.541454,6.57947,5.830706,5.770778
S25618,6.316576,6.138798,7.006054,5.94221,5.759524,5.536616,6.651858,5.92076,5.769828
S25620,6.227302,6.044478,6.889686,5.860746,5.754948,5.501892,6.620616,5.973672,5.773566
S25623,6.419132,6.116504,6.982156,6.008526,5.726144,5.585294,6.520752,5.785818,5.775618
S25625,6.168892,6.096194,6.900884,5.912836,5.737652,5.48109,6.547582,5.88625,5.725492
S25631,6.457976,6.08318,6.92541,6.035676,5.68056,5.6203,6.428166,5.710978,5.749708
S25632,6.353868,6.213154,7.090122,5.968266,5.762438,5.633252,6.546498,5.819636,5.825408
S25633,6.2594,6.231672,7.050612,5.916818,5.783622,5.505438,6.65769,6.044092,5.799272
S25635,6.24536,6.095986,6.857142,5.895254,5.6541,5.418828,6.58864,5.88002,5.648994
S25640,6.245778,6.16148,6.805366,5.81229,5.687182,5.496952,6.520142,5.860018,5.681256
S25642,6.36568,6.10489,7.078392,6.017342,5.791446,5.575442,6.609996,5.894614,5.840128
S25647,6.30817,6.088,6.845628,5.888104,5.68664,5.52059,6.485778,5.842234,5.69408
S2565,6.344708,6.108344,7.046726,5.900254,5.703768,5.5092,6.591798,5.871754,5.660156
S2566,6.489164,6.08696,7.127614,5.992894,5.773168,5.566806,6.625862,5.736224,5.827676
S25663,6.387506,6.02726,6.897318,5.978978,5.635994,5.587476,6.44135,5.754092,5.661066
S25674,6.487044,6.10014,6.908884,5.977686,5.581084,5.689824,6.44976,5.684848,5.775684
S25682,6.36551,6.13001,6.959496,5.962128,5.79199,5.580334,6.6262,5.914536,5.827356
S25697,6.298804,6.211884,6.975528,5.945706,5.75799,5.478042,6.587354,5.972272,5.758264
S25717,6.383106,6.07818,6.88627,5.960344,5.611518,5.613542,6.373228,5.701252,5.748246
S25719,6.268592,6.173038,6.891592,5.85106,5.654324,5.563428,6.640458,5.80532,5.663874
S25726,6.240638,6.102154,6.834908,5.879746,5.6421,5.476922,6.472066,5.824202,5.682612
S25727,6.323886,6.212148,6.97543,5.854236,5.63586,5.470194,6.65089,5.834912,5.630204
S25744,6.294074,6.103416,6.910544,5.92759,5.710088,5.4968,6.54874,5.789782,5.660654
S25748,6.281864,6.053508,6.76178,5.926584,5.67097,5.536974,6.354456,5.742508,5.698126
S25754,6.381476,6.087154,6.856098,5.930062,5.63851,5.560382,6.453582,5.734868,5.71011
S25763,6.227446,6.117016,6.832966,5.927526,5.720596,5.51214,6.496684,5.872776,5.737218
S25767,6.216244,5.979854,6.8615,5.867486,5.714946,5.477086,6.392406,5.835372,5.669726
S25773,6.409774,6.212392,6.976198,5.91371,5.675342,5.592226,6.612678,5.806574,5.7417
S25775,6.256686,6.092932,7.10412,5.936676,5.79356,5.506506,6.651418,5.991022,5.768644
S25776,6.46484,6.110246,7.042148,5.978398,5.760314,5.612952,6.56446,5.778542,5.774382
S25778,6.317384,6.012084,6.7548,5.948276,5.725946,5.541556,6.330642,5.628142,5.746242
S25781,6.317542,6.147112,6.935794,5.956858,5.766944,5.58395,6.586068,5.890346,5.823684
S25783,6.248148,6.135014,6.965508,5.86932,5.737042,5.539954,6.66473,5.964092,5.743706
S25785,6.48442,6.24021,7.119324,6.081674,5.70138,5.643296,6.539228,5.8235,5.821444
S25792,6.358174,6.102796,6.824848,5.963344,5.68842,5.597386,6.445924,5.630614,5.718708
S25803,6.252178,6.052996,6.741498,5.940436,5.649916,5.452632,6.443996,5.843418,5.721804
S25808,6.4875,6.1327,6.795594,5.928344,5.631666,5.658448,6.320534,5.5714,5.659492
S25823,6.384032,6.205394,6.969442,5.963078,5.644908,5.54,6.563346,5.83676,5.736544
S25824,6.20862,6.040562,6.87831,5.9128,5.739782,5.546168,6.52047,5.934052,5.706442
S25833,6.34649,6.067786,6.83478,5.88432,5.648704,5.525494,6.485384,5.773352,5.674802
S25835,6.305572,6.021172,6.798192,5.937722,5.673944,5.54613,6.249392,5.60836,5.661796
S25845,6.316516,5.94449,6.766878,5.985044,5.62946,5.549672,6.301144,5.676334,5.692122
S25847,6.31894,6.036484,6.774504,5.91238,5.717166,5.511138,6.385876,5.753656,5.712964
S25848,6.41032,6.09826,7.074852,6.038302,5.80418,5.5746,6.687522,5.889494,5.79332
S25849,6.322906,6.040828,6.881486,5.993258,5.753484,5.51081,6.534438,5.774194,5.703916
S25858,6.346228,6.18724,6.968158,5.947652,5.70916,5.588278,6.574442,5.793306,5.745252
S2586,6.279602,5.918454,6.783062,5.929986,5.726902,5.53474,6.279718,5.688868,5.647708
S25861,6.268192,6.060476,6.838202,5.910414,5.669272,5.464582,6.425716,5.789882,5.703012
S25867,6.428046,6.116004,6.996666,5.923414,5.68313,5.513196,6.585636,5.843582,5.753946
S25874,6.41027,6.125142,7.061202,6.036766,5.726472,5.572628,6.603434,5.922278,5.79951
S25883,6.268946,6.00583,6.698288,5.937112,5.679768,5.58097,6.279106,5.684866,5.709022
S25886,6.18777,6.16609,6.803396,5.788024,5.62328,5.438582,6.5153,5.877608,5.665304
S2589,6.3064,5.935556,6.670982,5.966958,5.686316,5.539066,6.2895,5.682312,5.81255
