naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	otherCells
S10272	0.000513425372440893	0.0266320239657733	0.000599896350525607	3.58229854128008e-05	1.35796144214153e-05	0.097163643804218	0.219727408400808	0.0573957232771747	0.000201185351780937	0.00640156418091058	6.45694766448802e-07	1.454310785616e-05	0.0809172420526191	3.19319924957052e-06	2.05190464127556e-05	6.0395646978995e-05	2.69669076067686e-05	6.71454691242394e-06	7.19981150042954e-05	0.296529633881132	0.213663874497996
S10273	0.0076464139749142	0.0270423804313813	0.00242726018839497	1.66641158556487e-05	1.20964985341476e-05	0.0978467047303859	0.217060070052167	0.0575833323553627	0.000139722882989212	0.00624021173723592	8.39062596049493e-06	8.69181697801702e-06	0.0759008724427691	7.41640123202314e-06	2.61420583782068e-05	0.000132364372056261	1.42443683013207e-05	4.87969703091579e-06	3.03874870742746e-06	0.292467407242397	0.215411695258968
S10274	0.000639513627034325	0.0300514817196782	0.00373430285005681	1.92571419992134e-05	4.42296453472485e-06	0.0991376073640311	0.203873256816686	0.064113973460847	0.000220358520480359	0.00821932052592408	8.75253080821702e-06	9.69284112130009e-06	0.0771446269570119	4.59266409833442e-06	1.18616289539746e-05	7.81904483167056e-05	2.31627388147128e-05	4.41082591559947e-06	9.58741498224471e-06	0.296989098498989	0.215702528459717
S1028	6.42571830553737e-05	0.028463851337017	0.00124374575027258	7.5381895960965e-06	7.62195579142668e-07	0.0995263112396919	0.215454560202117	0.0698230855469695	1.43906711148458e-05	0.00277230785716177	6.91154051509951e-06	1.3913149458645e-06	0.0790498247997231	8.10633628414248e-06	7.29612054494749e-06	0.000718295983241524	2.66012236036528e-05	1.11591642682324e-05	1.44700982604387e-05	0.289566344054114	0.213218789191924
S10280	0.00454207691371746	0.0205053841935024	0.00454663691951652	3.03777713339079e-05	7.60432625883912e-07	0.0992395830170942	0.208554570726948	0.0738677074322029	7.47664940427939e-05	0.00706833213785027	1.32362698895014e-05	4.49520759182953e-06	0.0802647818326991	8.69752107855957e-06	2.59998248700567e-05	5.46424383916388e-05	1.8745589983423e-05	3.92482881466037e-06	3.15468952837122e-05	0.283406492899729	0.217737240652834
S10283	0.00743060811342054	0.0250865693481277	0.00790915400748395	2.47948853326344e-05	5.10936272181772e-06	0.110764444681794	0.195901090401412	0.0706051810721561	0.000208926179242952	0.00234290470981618	1.328708247361e-06	1.7390627104776e-05	0.0779176354303047	1.38852534384827e-05	2.58706886987866e-05	0.000240224854911096	1.69655476160229e-05	4.39627865617443e-06	1.25229077090302e-06	0.285387309395615	0.216094958163129
S1029	5.9202952318962e-05	0.0401975620409325	0.000868159506008356	2.41507012044196e-05	4.16106889112401e-06	0.0965571500835483	0.212742123316543	0.0608037254372636	0.000216346256687278	0.0057345106624589	1.78160668365751e-06	3.38484495858989e-05	0.0777441340006762	2.57036654367597e-06	8.59667021053223e-06	5.27010354695808e-05	1.97903391699222e-05	3.01669316793184e-06	1.64945689572653e-05	0.292226835539453	0.212683138704227
S10292	0.0281446251096978	0.0024858539119694	0.00022762164152083	4.85717712217622e-05	2.8196090675319e-05	0.0945377274795684	0.198711606952843	0.070444641225147	0.000155960337931972	0.00869154244329377	1.09368655469617e-05	2.84101321505215e-05	0.082967168394854	5.66272535810626e-06	6.71701735559781e-06	4.86261880759467e-05	2.94009745555048e-05	4.37675323310256e-06	1.28932187116293e-05	0.29340746800559	0.220001992760699
S10294	0.0226257412708236	0.00551506524746258	7.48953053975333e-05	1.16946284854415e-05	1.48538301193962e-05	0.107998749459367	0.208546485660714	0.0644759302905887	0.000233053216806741	0.00457428567611949	3.59453724793883e-06	1.85075988331978e-05	0.0846155237401107	6.31931454729104e-06	1.8815090081044e-05	0.000693257108996977	1.5582136206292e-05	1.31165528789405e-05	3.321642508044e-05	0.288271938699873	0.21223937421026
S10302	0.0225465327977663	0.00309825287923806	0.00136459165443764	2.54699466365887e-06	1.14949886116738e-05	0.0943102968643263	0.214606102647004	0.0733088583882276	0.000180722363813941	0.00572371067124246	3.13074828745699e-06	1.16223377492332e-05	0.0808305106671943	9.27960924161398e-06	1.15859795897591e-05	0.000126223341465056	8.53570431139891e-05	1.17934699793604e-05	1.08578505811454e-05	0.28632769928495	0.217418829418517
S10303	0.0112828911610467	0.0156811067175019	0.004687540756713	1.07403993802446e-05	6.71432172519251e-06	0.0995532932236972	0.210888543209791	0.0655650059406106	0.000374843776695163	0.00645746597601701	1.21070312309194e-05	5.48920605847882e-06	0.0746196431974116	8.89478570421088e-06	2.07399297167272e-05	9.55899646690284e-05	4.40350178813464e-06	1.38191790089768e-06	4.27194675724262e-05	0.295656470414722	0.215024415100047
S10323	0.000965604958133697	0.0296906424083031	0.00241591545978826	3.29347688555278e-05	4.22478064751722e-06	0.0927179923280699	0.209327644005996	0.0651014977994207	0.000116084541961803	0.00767971277898428	5.4393701748063e-06	2.66074060699138e-05	0.0809304354024066	2.97251164270658e-07	1.39522545026469e-05	2.95797764287254e-05	2.92556835671456e-05	5.08987675683723e-06	9.4230582841753e-06	0.293832643419162	0.217065022671322
S10326	0.000545727129200164	0.0289446413283386	0.00123909031750528	1.45774027567184e-05	1.97996794326423e-05	0.10753350997394	0.213699418654997	0.0622473608587174	6.86809145794888e-06	0.00600394851461155	1.12545058210072e-05	2.8414923201875e-05	0.0780402153152069	2.83883642862117e-06	2.77458896989925e-05	4.34910480975955e-05	0.000100670218532667	2.16155017531731e-05	3.00038899989478e-05	0.286717360778453	0.214721447141851
S10328	0.0308916776657295	0.000182970896539387	0.00157462425796132	4.43825709705632e-05	4.52719127077427e-06	0.111347074328828	0.205995231108948	0.0624230735793842	0.000612735902614836	0.00689953065454131	1.41349918668208e-06	2.68020370079215e-05	0.0792850185422215	1.62375028786465e-05	5.92473874697212e-05	0.00042914359822898	1.54452216194481e-05	6.84137763321311e-06	2.83739079968871e-05	0.287659639277607	0.212496009491361
S10329	0.000218298095909576	0.0374299302240404	0.00442340417526175	2.48575820917972e-05	3.4403219006281e-06	0.10539758154852	0.20489576912434	0.0611784687427846	0.000107444333949835	0.00692649020501731	1.36672806868499e-05	2.40531297808492e-07	0.0749618709130289	5.34060718416771e-06	5.06360425216343e-07	0.000180544083902343	5.06652107445203e-05	1.18618393676049e-05	1.57026233291701e-07	0.2892591530718	0.214910308721514
S10336	0.0007020903209116	0.0297184888104788	0.00554425103572346	1.17242270995038e-05	1.44808655445234e-05	0.107455709348001	0.205091781539188	0.0565577038949009	8.27715693736831e-05	0.00805861705754556	1.76440294748782e-05	6.9236110487862e-06	0.0777366848655452	3.95108963949497e-06	4.24687765463973e-07	8.18193648414897e-05	1.36494764407854e-05	4.88763357974389e-06	1.21611744525805e-05	0.294145202795709	0.214739032602736
S10340	0.0229580870629558	0.0102295355817161	0.00105410861432148	2.36178749960704e-05	1.15817778879681e-05	0.0910771879473475	0.215709263281655	0.0681160399472723	0.000186960362142998	0.00558723686002031	2.83420035092952e-05	5.56029990781228e-06	0.079458373083307	6.36420419302811e-08	8.21499992012752e-06	0.000445443435190323	5.05628275669118e-05	9.10242738147502e-06	1.25567993663055e-05	0.288264380083555	0.216763781087938
S10347	0.00302011238326031	0.0249163299085268	0.00424154523262881	3.50483938004366e-05	4.90275589568436e-06	0.0921641033684478	0.197922572967028	0.0682883719725694	8.50018767364515e-05	0.011865565653705	1.31057434081653e-05	1.55310998190249e-05	0.0724821972996041	4.91724748813645e-06	9.91360235953452e-06	1.55107015992938e-05	4.22287362511579e-06	4.22410485091555e-06	2.63043500638019e-06	0.306396311852487	0.218507880527154
S10353	0.0347827541029436	0.00157474949545904	0.00625135706311422	7.8722254116567e-06	9.3165310306019e-06	0.0947958942075187	0.206394324363195	0.0631346387893737	8.82116503476838e-05	0.00796293637746611	3.66991345262561e-06	3.66065649164201e-06	0.0802498514132342	1.08509369885155e-05	1.87904748240982e-05	0.000321582862810872	2.94036271084875e-05	6.19490311462585e-06	1.33944475818924e-05	0.289579083957964	0.214761462000569
S10356	0.0279659319134649	0.00193679437085736	0.00559201587905163	7.96240471736429e-06	1.34443247664198e-05	0.0878164800172699	0.203612080867383	0.0671969093373851	0.000249785537528796	0.00726503094474568	1.17951185673659e-05	2.65603171947103e-05	0.083277558346864	3.00902235885306e-06	8.49245506723378e-07	0.000218815677668272	3.25888164943774e-05	1.57039863437307e-05	2.30949315987859e-05	0.297000948188754	0.217732640751479
S10358	0.00459614305894734	0.0229613411283921	0.00449634210587792	4.34431873225811e-05	2.0583273996899e-05	0.100412443896988	0.214034270775263	0.0674223218416899	0.000131394786492695	0.00568322779362682	5.58319486653272e-06	1.16439832355898e-05	0.0781385616956749	8.20312278119574e-06	1.35760098477129e-05	0.000112166182534728	6.43011908403143e-05	1.31840272292233e-05	5.34579468892997e-06	0.289544021481003	0.212281901468701
S10365	0.0196307827682784	0.00649196160097396	0.00510022284154241	3.19473832727191e-05	2.67962228748127e-05	0.0978517283821702	0.215469591467065	0.0613579321813058	0.000140138098703308	0.00745773116610768	6.04287443895612e-06	3.07131162666697e-05	0.0837828901039323	9.44248980574191e-06	1.00842794930167e-06	5.68546954036603e-05	4.59363001543594e-05	3.40829901110046e-06	1.92379385115079e-05	0.287164282024763	0.215321351617469
S1037	0.00249028543387042	0.0319829158912995	0.000863428226290112	1.78174601649556e-06	5.28178048885701e-06	0.104710199281467	0.195888046766409	0.0775436263494777	0.000197937687104214	0.0056748419581329	8.11536156952371e-06	1.56330858223394e-05	0.0747896302576474	5.5047709703184e-07	8.10906305234848e-06	0.00018272188928061	4.46552163627672e-05	4.96882571044908e-06	2.36839590851656e-06	0.290307238613532	0.215277663693461
S10373	0.0309203438295078	0.00117340091472893	0.00289548903254626	5.3343919430087e-06	6.75010523750877e-07	0.0999119232857757	0.204788414917748	0.0676215773261828	0.000242497312175587	0.00582419032656734	2.52290286385103e-06	6.5792430066757e-06	0.0795187287054536	2.60832254561288e-06	3.13684162489081e-05	0.000114655376857656	1.75128387404972e-05	4.87296417087903e-06	1.1216925453003e-05	0.293052303126274	0.213853784830686
S10374	0.000590990141482646	0.0302286433759829	0.000630225206096536	6.00328619239037e-06	3.55775106310731e-06	0.0872482958897433	0.203976591810596	0.0687927501992149	0.000222870854146718	0.00543312064000122	1.12470172748804e-05	6.84316168053093e-05	0.0797888596598824	1.9673795681081e-06	1.67175236019613e-05	4.61940262713154e-05	4.07087330660178e-05	8.64497440254561e-06	6.90537242808751e-07	0.304485561816321	0.218397927561044
S10375	0.0027483934686401	0.0216244074032898	0.00391778308824884	9.34602848423234e-06	6.14283581260337e-06	0.0998090524368406	0.219147702537291	0.0655185294441879	0.000105721244474855	0.00440338718686861	9.79222460398854e-06	9.78729625513377e-06	0.0818428692695946	5.20923358910417e-07	2.37713115672502e-05	0.000246497044055162	1.52945451987658e-05	9.53057664227523e-07	5.7206514832526e-06	0.290716424920513	0.209837903081568
S10377	0.023866402186574	0.00446645869873859	0.00245995974225368	2.04939150060459e-05	1.4706344067523e-05	0.0801026289366362	0.201983096422737	0.074093162556735	0.000434497522648256	0.00527855256356717	1.49200912387636e-05	5.79205191042564e-05	0.0852520314115013	2.22017178322254e-05	1.15168164528425e-06	0.00027473998242244	0.000109093855010375	5.92650454228239e-06	4.34654187203477e-05	0.307697278157412	0.213801311771607
S10378	0.0232435331260379	0.0084116994369414	0.0016872058239929	2.12028600264076e-05	5.97930007495609e-06	0.106824109660511	0.210457468096224	0.0661464364081171	0.000101392227151855	0.0048864521213572	5.09130379252143e-06	2.0060431455508e-05	0.0827618266811822	1.32828079594724e-05	8.93833719018513e-07	0.000153010652988434	8.12437553890792e-05	3.00768151907154e-06	1.66080131345165e-05	0.280598735247198	0.214560760531228
S10390	0.0243214641829654	0.0021796082785379	0.00290824616695577	1.05747821661987e-05	1.0001190282462e-05	0.0754085440115985	0.204486099866854	0.0634436457932183	0.00207355289946999	0.0101928042627627	1.61977537120048e-05	6.08297061884693e-06	0.0831393104915492	8.33906080902719e-06	7.9077345813677e-06	0.000199385460310967	1.55741286932599e-05	4.18586613785185e-06	6.51724350764338e-06	0.310255061679873	0.221306896175396
S10391	0.0040454977648503	0.0264833061416343	0.00513322664242488	3.6698522311733e-05	3.54445059137989e-06	0.0927904215968531	0.196019389373866	0.0644336274250698	0.000268214866998742	0.00991607275043581	1.82739710443532e-05	1.57697572447285e-05	0.0808691660879308	1.02005593404048e-06	1.32444559164414e-05	2.83852669675475e-05	3.56209657360201e-05	1.60262521955253e-06	3.3099732632527e-05	0.305061970860656	0.214791846685682
S10393	0.000327786589991498	0.0281369893927099	0.000161871360686974	1.23875510161417e-05	1.02686287803221e-05	0.103597709811312	0.214374081544163	0.0649345154562902	0.000199052933579011	0.00234873512298602	5.48418563192244e-06	1.20421940681386e-05	0.0826408719202217	1.63832668409197e-05	3.56007070580736e-05	0.000232467994674426	0.000105444102850241	1.26313517558497e-05	4.11853378981851e-05	0.29159150716157	0.211202983385915
S10400	0.00412283818353725	0.0246586735222264	0.00887616002125032	5.58997102490863e-05	1.94906863789281e-05	0.0878483997278579	0.207179631761315	0.0641501068685349	0.000157700917496399	0.0115134918395141	1.5184726268927e-06	1.56893170040048e-05	0.0810572499564152	1.42058061570449e-05	2.20867542931328e-06	6.70777211613006e-06	1.26177491973649e-05	6.02663792533093e-06	2.81070004278787e-05	0.294714638966469	0.215558636407872
S10401	0.0257422797432788	0.0047151288575872	0.00635503368125785	2.10087398555773e-05	2.47393241114686e-05	0.0874493784694433	0.205605705696011	0.0704590480087844	0.000177065950647284	0.00967610978367042	2.08197936883757e-05	2.19811699864166e-05	0.0790532029043192	9.50139042722597e-06	1.16694899726539e-05	4.15960153435953e-05	1.70423695227222e-05	1.01894846058886e-05	3.17191483316535e-05	0.295488061736123	0.215068718243031
S10406	0.0188286646989764	0.00629124673355228	0.00149019904743106	7.48502151175157e-06	7.79905957642616e-06	0.0885089823440536	0.226130630588594	0.0576754828276259	0.000764087149927852	0.0113921002996917	2.33033126689144e-06	1.81311081616499e-05	0.0826960985621399	5.20659201186674e-07	6.35120636003456e-06	8.03018386510834e-05	5.57575692704868e-05	5.52352655727384e-06	4.24330274402246e-05	0.289657021155189	0.216338853244821
S10408	0.0028028805741945	0.0273172926168164	0.0029399936447401	4.69432994135193e-05	2.90817846931792e-06	0.0865702501854556	0.217619684407884	0.0698453643817552	0.000326742852731265	0.00801027111914921	1.42581038584739e-05	4.61567233208022e-06	0.0755137097766769	5.22220234986751e-06	6.38200590180955e-06	5.62972806641028e-05	2.52475123814046e-05	4.57126947565373e-06	4.42655674927961e-05	0.295861445957889	0.212981653390369
S10409	0.00637245952279423	0.0242318374216715	0.00107692293138494	7.29199628812636e-06	1.08327660763068e-05	0.103104088620029	0.208856232457039	0.0699296432586194	0.000174718343602679	0.00320338051875032	8.31344437418978e-06	1.97663783954065e-05	0.081171125650379	6.32927580410657e-07	1.04259826784331e-05	6.64565493051547e-05	3.02408025183467e-05	8.21364089174128e-07	7.53777478551205e-06	0.291196051953868	0.21052121933577
S10418	0.00137416082970557	0.0304332590793822	0.00165243059466282	5.96840232137177e-05	7.38682924816624e-06	0.0836405478059407	0.210117976272574	0.0541285960666049	0.000101422502049694	0.0115320769527424	3.42777767176082e-06	3.51083714292466e-05	0.0788603554310082	6.51301420422233e-06	3.5784232594284e-05	6.23452238151897e-05	1.29235738763463e-05	1.03810047581614e-06	3.11744266343458e-05	0.306871384149348	0.221032404742818
S10431	0.000427183537692783	0.0268748877740161	0.00236835345336373	4.36579031283759e-06	2.26456876085176e-06	0.0924763647686142	0.212353356998781	0.0688931096526064	0.000105845968085578	0.00539822404469149	3.56806943252056e-07	3.23005105242492e-06	0.079414032888728	6.6974796887263e-07	1.57965758206482e-05	4.73805635723523e-05	1.28435307680194e-05	5.88365145050581e-08	2.91023224023681e-05	0.295463225774922	0.216109346344382
S10438	0.00123742869473136	0.0263464154714306	0.00199481245363273	2.62767566393525e-05	2.12349302017267e-06	0.0916485610894054	0.213645557705884	0.0671292025360101	0.000303462828605255	0.00728055613576537	3.62406211291456e-06	9.3223515278381e-06	0.0803001305363229	1.26025781466027e-05	1.98151529047029e-05	0.000228069982494327	2.83382482477924e-05	1.79647718227245e-06	4.46701675083899e-05	0.295431078286325	0.214306154992103
S10439	0.0145545834514445	0.0108800622180746	0.0053572803322274	4.76125442402195e-06	1.50969872538259e-05	0.0949223472454528	0.21986679760173	0.0663814502671079	0.00017092291083184	0.00711777442947523	1.52168050801262e-05	9.59492659073424e-06	0.0844520240577054	1.02143813207406e-05	2.62308092292635e-05	0.000187736645435581	6.66778711979537e-05	2.08699050567416e-05	5.51712570846099e-05	0.283425587072699	0.212459599570578
