ID,B cells naive,B cells memory,Monocytes,NK cells resting,NK cells activated,Neutrophils,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells resting,Mast cells activated,Plasma cells,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Dendritic cells resting,Dendritic cells activated,Eosinophils
S10391,6.35636774194,6.16752307692,7.09097692308,6.84848,6.66495,7.93342380952,6.10676818182,7.00273076923,5.04946923077,6.19375,6.32376666667,5.85903529412,6.14357826087,5.98934,5.26051428571,6.11262413793,6.0034875,5.9978,6.16797142857,5.53,5.95585,6.30446969697
S10393,6.51092580645,6.44544615385,7.37633846154,7.06245,7.164985,8.37991428571,6.24678181818,7.37214615385,4.98906153846,6.67093333333,6.54178666667,5.79194117647,6.10466956522,5.8662,5.25484285714,6.18738965517,6.15250416667,6.08092424242,6.54451428571,5.481665,5.994785,6.5505030303
S10400,6.21601935484,6.11764615385,7.55127692308,6.97575,6.87893,8.40907619048,6.48515454545,7.15618461538,4.93877692308,6.39241666667,6.35282,5.90098823529,6.11520869565,6.062995,5.02737142857,5.94412068966,5.99835833333,6.01167272727,5.89946428571,5.64313,5.724655,6.28803333333
S10401,6.36878387097,6.23754615385,7.29993076923,6.997995,7.224945,8.27175238095,6.37294090909,7.25866923077,4.7681,6.6439,6.45320666667,5.86407352941,6.12770434783,5.874255,4.96342380952,5.93586206897,6.19204166667,6.12490909091,6.14681428571,5.523885,5.780715,6.12925757576
S10406,6.15551612903,6.23842307692,7.37542307692,6.64218,6.631525,8.64303809524,6.27355454545,6.97346153846,4.97405384615,6.32105,6.57522666667,5.82881764706,6.13935652174,5.90836,5.12912380952,5.94155517241,5.8653,5.95092121212,6.05004285714,5.42065,5.83259,6.12177575758
S10408,6.46699354839,6.26816923077,7.40308461538,7.171565,7.314765,8.62476904762,6.55640454545,7.33357692308,4.96437692308,6.8035,6.42538666667,5.96888235294,6.12464347826,5.9956,5.1141,6.03544482759,6.1975625,6.2151,6.15944285714,5.525765,5.72638,6.23216060606
S10409,6.47154516129,6.43536153846,7.47894615385,7.0634,7.25114,8.40191428571,6.48521363636,7.42183846154,4.97632307692,6.8341,6.44652666667,5.87806176471,6.29569565217,5.847615,5.10711428571,6.26947586207,6.31222083333,6.12448787879,6.57531428571,5.61772,6.102825,6.5101030303
S10418,6.0223483871,5.9861,7.06980769231,6.57759,6.49043,8.34315238095,6.22851363636,6.7345,4.89738461538,6.06178333333,6.5491,5.75895882353,5.98763913043,5.880365,5.03447619048,5.86128965517,5.76775833333,6.01108181818,5.79725,5.3296,5.610855,6.00641515152
S10431,6.13128064516,6.13838461538,7.47794615385,6.88247,6.971805,8.37743333333,6.48397272727,7.24467692308,5.04523076923,6.26418333333,6.46771333333,5.78254411765,6.04964782609,5.825675,5.18167619048,5.94072758621,6.0200125,6.04691212121,6.20926428571,5.50453,5.717615,6.38305454545
S10438,6.36837096774,6.30021538462,7.52471538462,6.963775,6.987955,8.24737857143,6.44285909091,7.18523076923,4.95966153846,6.51826666667,6.45486,5.88411176471,6.11820434783,5.80134,5.12455714286,6.01350689655,6.0842375,6.0804030303,6.04800714286,5.524715,5.8566,6.3770969697
S10439,6.36419032258,6.46826923077,7.76859230769,7.11824,7.2002,8.6057,6.45015909091,7.25357692308,4.83806923077,6.44641666667,6.68319333333,5.97581470588,6.27106086957,6.02886,5.15990952381,6.08883793103,6.1797375,6.12327272727,6.09315714286,5.74632,5.946315,6.45950909091
S10441,6.32621935484,6.4356,7.71022307692,7.13521,7.193215,8.7682047619,6.30498636364,7.10613076923,5.01938461538,6.55015,6.45726666667,6.13330294118,6.23895217391,6.187065,5.21287142857,5.93308275862,5.95090833333,5.98955757576,6.18283571429,5.59861,5.856885,6.46482727273
S10442,6.46342580645,6.31497692308,7.60869230769,7.038085,7.18972,8.5273452381,6.50251363636,7.35830769231,4.98275384615,6.33831666667,6.58285333333,5.86676176471,6.16074347826,5.776365,4.98714285714,6.03507586207,6.05456666667,6.05306060606,6.12185714286,5.59963,5.77005,6.27491515152
S1046,6.50110645161,6.23665384615,7.58932307692,6.937575,6.92335,8.7416547619,6.36061818182,7.14166923077,4.89453846154,6.27386666667,6.47202,5.89907352941,6.08134782609,5.89983,5.1564,6.00566551724,5.92933333333,5.93050606061,5.92176428571,5.56222,5.85981,6.4385
S10478,6.3669,6.39674615385,7.68296923077,6.54892,6.450325,8.95334285714,6.12015909091,7.0171,4.66299230769,6.02906666667,6.71006,5.95714117647,6.22703478261,5.777525,5.01607142857,5.86914482759,5.70681666667,5.86636969697,5.82156428571,5.50917,5.804425,6.2892969697
S10480,6.53414516129,6.34840769231,6.93608461538,6.918215,7.240575,7.6835952381,6.44521818182,7.26202307692,5.05756923077,6.47808333333,6.17165333333,5.75516764706,5.91248695652,5.715565,5.07028095238,6.00922413793,6.04746666667,6.01334545455,6.24347142857,5.401595,5.640205,5.94636666667
S10484,6.22167096774,6.26609230769,7.46103076923,6.977125,7.087345,8.5305452381,6.36390454545,7.09108461538,4.93658461538,6.58286666667,6.58281333333,5.91810294118,6.10985217391,5.89655,5.15450952381,6.01632413793,6.0531875,6.0210969697,6.14151428571,5.54505,5.72531,6.21619393939
S10492,6.7226516129,6.40703846154,7.60021538462,7.157835,7.256305,8.41715238095,6.58567727273,7.58475384615,5.04288461538,6.95578333333,6.41867333333,5.83893529412,6.10323913043,5.95686,5.2203,6.26254827586,6.45331666667,6.12832424242,6.23372857143,5.526135,5.960355,6.54198181818
S10496,6.81746451613,6.57536153846,7.24727692308,7.04068,7.33734,8.39041904762,6.46689090909,7.55643076923,5.00303076923,6.62278333333,6.37039333333,5.83867058824,6.1454173913,5.831425,5.0423047619,6.12874137931,6.13324166667,6.02687878788,6.22262857143,5.574555,5.883225,6.43974242424
S10510,6.16457741935,6.10554615385,7.35902307692,7.034885,6.636595,8.03826666667,6.28339545455,7.12726923077,4.95396923077,6.4697,6.48012666667,5.93049705882,6.14856956522,6.049305,5.34388095238,5.95585862069,6.00767083333,5.97888181818,6.19223571429,5.55764,5.86991,6.4626
S10513,6.0151516129,5.93613076923,7.54063076923,7.17727,7.035055,8.41486190476,6.43086363636,7.14733846154,4.73275384615,6.41088333333,6.59167333333,5.89996176471,6.04701304348,6.131495,5.03334285714,5.92528965517,6.01880416667,6.03612121212,6.02431428571,5.502815,5.774415,6.32317878788
S10516,6.47006451613,6.19044615385,7.33335384615,6.85917,7.038715,8.22067857143,6.35945,7.18003076923,4.83073846154,6.35715,6.36054,5.95407352941,6.12916521739,5.89634,5.08562380952,5.90343103448,6.02528333333,5.98225151515,5.99996428571,5.42122,5.77652,6.27739090909
S10534,6.41741935484,6.20155384615,7.26709230769,6.783995,6.643755,8.31799047619,6.47913181818,7.4115,4.78886923077,6.6038,6.36274666667,5.82217352941,6.10582608696,5.79471,4.97075714286,5.98303103448,6.0370875,5.92394848485,5.83321428571,5.439575,5.836745,6.25813939394
S10535,6.43443548387,6.33146923077,7.34123076923,6.84397,6.82613,8.0834952381,6.40620909091,7.37007692308,4.98972307692,6.5518,6.28849333333,5.78730882353,6.02315217391,5.67458,5.08946190476,5.99822068966,6.06450416667,5.99359090909,6.35717142857,5.41057,5.81343,6.53067272727
S10537,6.48656774194,6.38026153846,7.65537692308,7.097565,7.279215,8.56661666667,6.46768181818,7.27783076923,4.83475384615,6.48795,6.49625333333,5.88861176471,6.25966956522,6.015355,5.15824761905,6.07046206897,6.04253333333,6.04467575758,6.02497142857,5.626755,5.72005,6.5488969697
S1054,6.12241612903,6.29604615385,7.24213846154,6.741125,7.09929,8.07632142857,6.44817272727,7.2246,5.14107692308,6.73045,6.28416,5.80942647059,6.0699,5.691485,5.02173333333,5.9624,6.11784583333,6.02005454545,6.47312142857,5.496,5.72416,6.15824242424
S10543,6.51665806452,6.43676923077,7.11426153846,7.093315,7.40936,8.41675238095,6.40770454545,7.36459230769,4.8541,6.4912,6.47840666667,5.80827647059,5.9713826087,5.7318,5.00884285714,5.96722413793,6.05469166667,6.06471212121,6.24236428571,5.363305,5.79031,6.19657272727
S10546,6.2058516129,6.25408461538,7.27978461538,6.990245,7.00537,8.08991904762,6.21914090909,7.0418,4.71472307692,6.14726666667,6.38300666667,5.84418823529,6.00926956522,5.756155,5.05450952381,6.02311724138,5.8528625,5.89468484848,5.93852857143,5.473675,5.82731,6.26873333333
S1055,6.07041612903,6.23182307692,7.50256923077,6.857865,6.75765,8.6386547619,6.21755454545,6.92105384615,4.94816153846,6.24955,6.5001,5.89092352941,6.09073478261,5.726815,5.13016190476,5.92082758621,5.80756666667,5.99485454545,5.99565714286,5.514705,5.823025,6.36553939394
S10551,6.23369354839,6.28503076923,7.3259,6.88171,6.9825,8.21454285714,6.45365,7.27025384615,4.95230769231,6.52361666667,6.29119333333,5.83270882353,6.0898173913,5.896745,5.16303333333,5.91156206897,6.01360833333,6.05112424242,6.18399285714,5.52611,5.710935,6.26854848485
S10552,6.15808387097,6.17767692308,7.30086153846,6.915115,7.05004,8.4278,6.18511818182,6.9042,4.89005384615,6.24295,6.5384,5.91232352941,6.03791304348,5.837825,5.02169047619,5.84285517241,5.74705,6.01581818182,5.81623571429,5.48775,5.779555,6.15248484848
S10555,6.47551290323,6.34127692308,7.33736153846,7.432475,7.741685,8.47239761905,6.58132727273,7.51953076923,5.11442307692,7.379,6.46050666667,5.92375882353,6.08108695652,5.712395,4.98402380952,6.05551034483,6.37760833333,6.13557575758,6.64921428571,5.44116,5.930165,6.45114545455
S10559,6.11562258065,6.09883076923,7.42406923077,6.92972,6.876655,8.3840952381,6.32817272727,7.22813846154,4.83590769231,6.3292,6.49205333333,6.00916470588,6.1828,5.85923,5.04046666667,5.91393793103,5.83737916667,5.93351212121,5.8579,5.60994,5.97005,6.45405151515
S1056,6.80245806452,6.45648461538,7.38623076923,6.984555,6.84298,8.35293571429,6.50298181818,7.47653846154,5.01729230769,6.83578333333,6.25758,6.06338235294,6.02782608696,5.84394,4.95564761905,6.13044482759,6.15030833333,5.95206060606,6.0046,5.488575,5.89821,6.32114545455
S10563,6.4777,6.22839230769,7.45092307692,7.07043,7.288635,8.75083333333,6.50521818182,7.43150769231,5.05190769231,6.7967,6.46866666667,5.98413235294,6.17664347826,5.918815,5.16612857143,6.01723103448,6.16634166667,6.08276060606,6.28817142857,5.481635,5.78877,6.23714848485
S10574,6.43130645161,6.29883076923,7.30646153846,6.994615,7.27912,8.31226428571,6.54804090909,7.61342307692,4.95996923077,6.58056666667,6.32198666667,5.92213235294,6.05019130435,5.65256,5.03674761905,5.95745862069,6.17107083333,6.0371030303,6.12545,5.492185,5.903825,6.39515757576
S10576,6.35872580645,6.1781,7.43436153846,6.75382,6.803225,8.61380238095,6.21368181818,6.88555384615,4.91675384615,6.31661666667,6.52006666667,5.87060294118,6.10013043478,5.768525,5.21030952381,6.00844137931,5.84079166667,5.99014242424,6.02157142857,5.519405,5.84836,6.38825454545
S10578,6.08647741935,6.19298461538,7.44938461538,7.02379,6.86431,8.4720047619,6.18359545455,6.91684615385,4.89208461538,6.31003333333,6.43362,5.86508235294,6.1017826087,5.99805,5.17958571429,5.97787241379,5.923725,5.98963939394,6.14262142857,5.44856,5.87854,6.44378484848
S10579,6.33459032258,6.18194615385,7.25258461538,6.943395,6.98013,8.60049047619,6.31142272727,7.2784,4.85096923077,6.4487,6.32936,5.78257058824,6.03246521739,5.92009,5.06665238095,6.03608275862,5.9,6.00423030303,6.07360714286,5.35498,5.817785,6.40254848485
S10582,6.48354193548,6.30309230769,7.40746153846,6.95114,7.17642,8.63915238095,6.41285,7.36008461538,4.8098,6.41985,6.48444666667,5.83344705882,6.11004347826,5.745675,5.02865714286,5.99869310345,5.97901666667,5.91580909091,6.11062142857,5.409955,5.85796,6.343
S1059,6.53292258065,6.32686153846,7.47599230769,7.33033,7.40775,8.49820952381,6.44595,7.33143076923,4.89440769231,6.75718333333,6.40330666667,6.05114411765,6.08298695652,5.86869,5.01072857143,6.04829655172,6.17118333333,6.09316666667,6.21297857143,5.38622,5.971395,6.37685151515
S10599,6.60603870968,6.35403076923,7.64568461538,6.96561,6.73201,8.76763333333,6.39850454545,7.13369230769,4.86611538462,6.26463333333,6.36806666667,6.05476764706,6.2243173913,5.88331,5.13575238095,6.14172413793,6.05432083333,6.01416363636,6.00719285714,5.510435,6.062105,6.67506969697
S10611,6.19376774194,6.30883076923,7.32184615385,6.690775,6.765105,8.4963452381,6.43551363636,7.32352307692,4.88743846154,6.32485,6.50615333333,5.96513529412,6.12003913043,5.886915,5.03438095238,5.98466896552,5.95207083333,5.98804242424,6.11447857143,5.43239,5.9946,6.43711212121
S10614,6.30034193548,6.18524615385,7.66526153846,7.008975,7.00357,8.81744047619,6.39803636364,7.04021538462,4.84332307692,6.4084,6.47210666667,5.91076470588,6.09427826087,5.836095,5.1203,5.96219310345,5.98969583333,5.93193939394,5.84885714286,5.494425,5.70944,6.49402424242
S10624,6.61558709677,6.60352307692,7.04193846154,6.59273,6.766875,8.07773333333,6.32786363636,7.16083846154,4.89028461538,6.46633333333,6.35574,6.22604117647,6.0761173913,5.62651,4.9280952381,6.01113793103,5.9938,5.94651212121,5.93195714286,5.41293,6.06328,6.23225454545
S10632,6.34347741935,6.04865384615,7.16006153846,6.659765,6.869445,8.17459047619,6.16563636364,7.04910769231,4.9373,6.22911666667,6.34354666667,5.81546764706,6.00374782609,5.754015,4.97443809524,5.83590344828,5.95110833333,6.02707272727,5.99729285714,5.350985,5.76287,6.24715757576
S10634,6.56608709677,6.29718461538,7.19467692308,6.747225,6.731135,8.34571428571,6.41245909091,7.3838,4.92810769231,6.40868333333,6.34176666667,5.8475,5.95799565217,5.683905,5.02722857143,6.02429310345,5.97565,5.9874969697,6.02086428571,5.405935,5.80356,6.22746060606
S10638,6.45811612903,6.42287692308,7.524,6.756215,6.97288,8.59657619048,6.53322272727,7.33316153846,5.01846153846,6.87468333333,6.40079333333,6.2661,6.18883043478,5.918105,5.09543809524,5.88034482759,6.12530416667,6.02290606061,6.21218571429,5.659205,6.14271,6.21527878788
S10644,6.37588709677,6.39724615385,7.32734615385,6.96869,7.330385,8.3361452381,6.58740909091,7.52271538462,5.10409230769,6.63641666667,6.44608,5.81721764706,6.1227173913,5.843805,5.11755238095,5.99343103448,6.29473333333,6.00121515152,6.31100714286,5.58972,5.84261,6.32503939394
S10649,6.35504516129,6.2464,7.45259230769,6.85439,6.86827,8.88029047619,6.33095,7.20956923077,4.84464615385,6.36561666667,6.54668666667,5.89565882353,6.07675217391,5.874225,5.2563047619,6.03732413793,5.89873333333,5.90274242424,5.88182142857,5.351885,5.76625,6.52220909091
S10652,6.3892483871,6.15346923077,7.31250769231,7.214535,6.925675,8.50542619048,6.11949090909,6.86343846154,4.88839230769,6.28791666667,6.43711333333,5.80923823529,5.91163043478,6.21107,5.11736666667,6.00893448276,5.80735416667,6.06844848485,5.89270714286,5.328375,5.748825,6.21581212121
S10654,6.38349354839,6.43778461538,7.39288461538,7.192585,7.32538,8.40301666667,6.37530454545,7.36476923077,4.91374615385,6.4474,6.28962666667,5.90737647059,6.10620869565,5.783745,5.13701904762,6.12787241379,6.08685,5.96787878788,6.29096428571,5.435645,5.95785,6.40863636364
S10655,6.28033225806,6.3365,7.34016923077,6.954135,6.863545,8.37578333333,6.43063181818,7.30868461538,4.88354615385,6.56426666667,6.32337333333,5.85815,6.07943043478,5.75259,5.0334,5.91556551724,5.99459583333,6.01590909091,6.10067857143,5.485715,5.891795,6.38664545455
S10656,6.44419032258,6.36154615385,7.28098461538,7.19126,7.7932,8.6733952381,6.58396818182,7.65870769231,5.01096923077,6.90311666667,6.57826,5.96477647059,6.12704782609,5.920905,5.22445714286,6.2322137931,6.42545416667,6.11337575758,6.56306428571,5.56679,5.922925,6.57737272727
S10657,6.42759354839,6.44741538462,7.16815384615,6.766575,7.048795,8.26276666667,6.35437727273,7.04668461538,5.11055384615,6.40326666667,6.48458,5.91668529412,6.03567391304,5.899415,5.06519047619,6.09839310345,6.14914166667,6.0427030303,6.13702142857,5.636795,5.731485,6.33636060606
S10658,6.78662258065,6.36046923077,7.46043076923,7.005955,7.2188,8.64167857143,6.49976363636,7.47750769231,4.97376923077,6.72493333333,6.45122666667,5.86015,6.15604782609,5.849365,4.98325238095,6.08806551724,6.2290875,6.03110909091,6.27748571429,5.511385,5.839865,6.45184848485
S10660,6.14032258065,6.3541,7.13093076923,6.932135,7.126915,7.60875238095,6.42637727273,7.28465384615,5.06326923077,6.77625,6.27202,5.77119411765,6.04953913043,5.76841,5.06620952381,5.97831034483,6.1037125,6.18085454545,6.57697857143,5.61441,5.843855,6.15553030303
S10661,6.68197419355,6.39316923077,7.12296153846,6.855235,6.93819,8.30403571429,6.57339545455,7.66076153846,5.05406923077,6.71015,6.42459333333,5.84525588235,6.02628695652,5.703595,4.9184952381,5.98637241379,6.12734166667,5.99291515152,6.13165,5.46942,5.87838,6.15551818182
S10676,6.54015806452,6.5891,7.56956923077,6.99291,7.060815,8.58901904762,6.05045454545,6.9545,4.89183846154,6.14576666667,6.53881333333,6.35577352941,6.20631304348,5.978965,5.20154285714,6.05906551724,5.8289375,5.9184969697,6.0649,5.699765,6.31622,6.66428484848
S1068,6.59258387097,6.34135384615,7.31926923077,6.839785,7.08451,8.29785238095,6.50396818182,7.44452307692,4.98567692308,6.76501666667,6.28886,6.00226764706,6.07605217391,5.699715,4.95105238095,6.0696,6.13516666667,5.93825757576,6.17601428571,5.461805,5.82311,6.30496060606
S10681,6.29646774194,6.13270769231,7.32916153846,6.87859,6.66248,8.2458452381,6.18011363636,6.75696923077,4.96963846154,6.38563333333,6.54868,5.74398529412,6.09575652174,5.780525,5.20324761905,5.89800344828,5.959375,6.05695151515,6.25464285714,5.482385,5.79212,6.50342424242
S10686,6.06798709677,6.08849230769,7.18480769231,6.70832,6.806235,8.16462857143,6.26805909091,7.16894615385,4.91956923077,6.18313333333,6.513,5.75740588235,6.08709565217,5.849625,5.07013333333,5.93042068966,5.83136666667,5.98599393939,6.09255714286,5.501055,5.793705,6.17183030303
S10688,6.25556451613,6.39276923077,7.34417692308,6.840535,7.28394,8.56702619048,6.74629545455,7.76775384615,5.21033846154,6.68811666667,6.57704,6.00240294118,6.0996173913,5.816995,5.15531428571,6.02793793103,6.36829583333,6.10739393939,6.31743571429,5.47451,5.86454,6.29414545455
S10690,6.23603548387,6.19805384615,7.26522307692,7.165705,7.334785,8.20435952381,6.34286363636,7.03841538462,4.90288461538,6.22826666667,6.39940666667,5.86673823529,6.06356086957,5.71955,5.04333333333,5.97700344828,5.97930416667,6.08818787879,6.16669285714,5.5109,5.87891,6.09647575758
S10698,6.42151612903,6.31698461538,7.17889230769,6.898395,7.076355,8.22807142857,6.46553181818,7.52597692308,5.11817692308,6.68016666667,6.27678666667,5.86911764706,6.01542608696,5.652915,5.0185,5.88635862069,6.097325,5.93426969697,6.31220714286,5.52479,5.77153,6.28189090909
S107,6.35133548387,6.36510769231,7.31912307692,6.986545,7.22558,8.43591904762,6.63775,7.54013076923,5.12501538462,6.87555,6.57038666667,5.86769117647,6.02352608696,5.881485,5.09111904762,6.06744482759,6.26235833333,6.11725151515,6.40891428571,5.36818,5.876305,6.34980606061
S10703,6.31594193548,6.26962307692,7.46542307692,7.0355,7.136465,8.12323333333,6.50160909091,7.41536923077,4.97956923077,6.48616666667,6.31050666667,5.80066764706,5.99530434783,5.78089,4.95953333333,6.03029655172,6.14383333333,6.03460909091,6.20508571429,5.513355,5.96178,6.34963333333
S10726,6.56843870968,6.28297692308,7.39292307692,6.796285,6.793095,8.32250714286,6.52878181818,7.43074615385,4.94209230769,6.51275,6.46222,5.87233823529,6.06382608696,5.823205,5.0925047619,6.06431724138,6.14272916667,6.04701515152,6.09498571429,5.58215,5.779205,6.27562424242
S10729,6.28448064516,6.06889230769,7.42086923077,6.92454,6.98137,8.30525714286,6.40346363636,7.16732307692,4.89662307692,6.45198333333,6.43766666667,6.03615,6.20830434783,5.941055,5.16038571429,5.94788965517,6.13302083333,6.05034848485,6.1161,5.564895,5.894825,6.28981212121
