ID,Bcells,CD4_Tcells,CD8_Tcells,Endothelial,CAFs,Macrophages
S23159,8.431396,8.54683,9.097328,7.944424,7.39783,8.447316
S23162,8.563116,8.547276,9.080324,7.77855,7.211164,8.309684
S23163,8.640534,8.620696,9.211496,8.16317,7.437622,8.841022
S23166,8.606726,8.720368,9.318378,8.0838,7.434852,8.741492
S23170,8.471596,8.59383,9.139012,7.902444,7.23592,8.615968
S2318,8.607646,8.717714,9.133316,7.952816,7.333032,8.516828
S23184,8.633706,8.764038,9.351304,8.048436,7.472418,8.951792
S23185,8.68089,8.793544,9.335922,7.957152,7.344398,8.528098
S23187,8.398518,8.354578,8.945634,7.60028,7.097262,8.159004
S2319,8.729908,8.757084,9.137802,8.077844,7.431576,8.752304
S23192,8.7129,8.719142,9.20401,7.97695,7.38435,8.485288
S23193,8.650228,8.73404,9.187168,8.02811,7.320082,8.651308
S23207,8.251092,8.323328,9.001476,7.836234,7.117516,8.490676
S23208,8.502708,8.49583,9.131514,7.82333,7.178224,8.407954
S23214,8.665446,8.682816,9.172494,8.041866,7.271946,8.677512
S23216,8.422386,8.442234,9.041294,8.023768,7.205108,8.722554
S23221,9.04402,9.129416,9.242142,8.238,7.467378,8.825954
S23223,8.38327,8.286982,9.122312,7.795624,7.153492,8.586348
S23227,8.548236,8.582848,9.16772,7.879772,7.199194,8.484868
S23233,8.607252,8.611336,8.853228,7.888406,7.033414,8.24254
S23237,8.528446,8.552686,9.150672,7.929664,7.343586,8.723486
S23250,8.644698,8.748098,9.17815,7.982482,7.260914,8.54681
S23273,8.692818,8.779452,9.30487,8.196948,7.474014,8.984612
S23274,8.602714,8.618572,9.069434,7.865782,7.172802,8.385274
S23277,8.570336,8.671916,9.168254,7.925414,7.18766,8.699086
S23279,8.587986,8.684896,9.216484,7.997238,7.19855,8.624722
S23292,8.50621,8.599234,9.159616,7.934298,7.302126,8.447644
S23309,8.76352,8.892622,9.499776,8.275448,7.681134,9.126756
S23316,8.39385,8.283088,8.97411,7.778122,7.148302,8.50511
S23321,8.544282,8.498946,9.076856,7.947816,7.378192,8.886298
S23323,8.484792,8.563376,9.067488,7.933546,7.19494,8.380788
S23326,8.46959,8.524974,8.969142,7.885914,7.259412,8.409462
S23328,8.576958,8.64376,9.051682,7.922868,7.279314,8.497056
S23330,8.698184,8.730122,9.27324,7.976454,7.352778,8.707236
S23337,8.600302,8.644672,9.245936,8.043466,7.293826,8.941144
S23338,8.591332,8.713714,9.170484,7.975944,7.272878,8.517878
S23343,8.857232,8.788066,9.32625,8.046772,7.317828,8.705568
S23351,8.84777,9.024244,9.326364,8.22318,7.40489,8.72547
S23363,8.64471,8.621056,9.12137,7.997628,7.311086,8.572622
S23364,8.542946,8.6262,9.058614,7.978684,7.293302,8.624386
S2337,8.516526,8.633904,9.228334,7.964916,7.269012,8.631812
S23371,8.69263,8.72608,9.264452,7.802606,7.313826,8.420408
S23374,8.45719,8.50611,9.19137,7.831756,7.253926,8.579346
S23382,8.590406,8.607688,9.23367,7.96095,7.23689,8.52063
S23385,8.426866,8.439986,9.217682,8.011384,7.23698,8.76527
S23388,8.620348,8.599376,9.241616,8.154134,7.56423,8.97092
S23390,8.492134,8.625992,9.210374,8.018432,7.413454,8.863474
S23398,8.55224,8.55316,9.048564,7.836124,7.110896,8.45516
S2340,9.165688,9.239414,9.444288,8.380962,7.601412,9.056072
S23406,8.402542,8.41134,8.884588,7.81761,7.089396,8.295902
S23412,8.410206,8.340674,9.044984,7.773204,7.139432,8.31528
S23417,8.363624,8.357934,8.938896,7.916728,7.06282,8.301688
S23423,8.460628,8.574842,9.160736,7.927268,7.19054,8.464298
S23428,8.222302,8.530668,9.132766,7.989268,7.315616,8.52013
S2343,8.694398,8.890002,9.396886,8.140088,7.461128,8.79135
S23430,9.072338,9.089646,9.385944,8.069398,7.472684,8.430588
S23433,8.769078,8.916868,9.147458,8.240568,7.408664,8.672002
S23437,8.581186,8.688238,9.23855,7.935166,7.343612,8.784502
S23439,8.597578,8.71122,9.352022,8.097298,7.36226,8.79401
S2344,8.631132,8.751126,9.263198,7.956072,7.248036,8.535188
S23443,8.563514,8.485364,9.246116,7.964208,7.326852,8.608226
S23446,8.69127,8.795514,9.29614,8.035522,7.41049,8.709828
S23447,8.565322,8.69022,9.121082,7.929438,7.27239,8.627386
S23448,8.569008,8.57126,9.021472,7.968988,7.109972,8.555112
S23449,8.323318,8.436146,8.933222,7.980736,7.127148,8.525142
S2345,8.483262,8.545452,9.139054,8.00369,7.347674,8.6313
S23450,8.80167,8.92469,9.243516,8.221764,7.307458,8.726782
S23466,8.78985,8.768468,9.143172,8.08864,7.563392,8.858634
S23469,8.56124,8.477114,9.019044,7.829712,7.15337,8.363892
S23471,8.649226,8.721232,9.221132,7.946584,7.362,8.733266
S23472,8.466584,8.42792,9.055328,7.815256,7.122228,8.542038
S23474,8.484644,8.487604,9.210384,7.90333,7.380266,8.58605
S23476,8.398502,8.255626,8.890924,7.861752,7.126116,8.471226
S23478,8.996674,9.018884,9.397096,8.083838,7.314586,8.65785
S2348,8.430612,8.350152,8.712526,7.766596,6.900532,8.432078
S23486,8.588738,8.659148,9.203408,7.952356,7.258402,8.791988
S23487,8.698198,8.71291,9.265132,8.037972,7.503396,8.756518
S23495,8.584276,8.785944,9.283456,7.954512,7.374448,8.55395
S23497,8.489352,8.51033,9.064404,7.902128,7.256544,8.569296
S23498,8.86756,8.855348,9.392468,7.951856,7.332936,8.64081
S235,8.54107,8.48934,9.09349,7.851258,7.158194,8.460294
S23502,8.749492,8.704642,9.196544,7.895232,7.257442,8.429508
S23503,8.560246,8.63604,9.192892,7.96379,7.3709,8.907532
S23523,8.62754,8.636836,9.237008,8.003722,7.303872,8.626322
S23537,8.542782,8.59025,9.190696,7.870664,7.229686,8.485882
S23538,8.491426,8.46701,8.994876,7.911554,7.206316,8.477622
S23545,9.135004,9.23243,9.470284,8.2027,7.57403,8.932908
S23546,8.673792,8.90137,9.350928,8.195684,7.563898,8.987008
S23548,8.77037,8.816586,8.94883,8.017668,7.261312,8.480584
S23553,8.580244,8.488478,9.102396,7.923058,7.263644,8.533714
S2356,8.383466,8.45109,8.954494,7.840512,7.225668,8.385856
S23561,8.474662,8.513836,9.126802,7.92193,7.270824,8.698216
S23562,8.620732,8.779082,9.372846,8.028822,7.42052,8.72393
S23564,8.670208,8.890872,9.245744,8.249898,7.40426,8.811158
S23574,8.321818,8.467756,9.076152,7.872072,7.229166,8.612894
S23576,8.515126,8.5481,9.075718,7.855316,7.20485,8.40705
S23578,8.762194,8.758748,9.350956,7.938578,7.381642,8.755018
S23579,8.651506,8.627882,9.21041,7.878,7.3055,8.782898
S23582,8.99428,9.011858,9.252456,8.096882,7.368568,8.707094
S23590,8.525684,8.519522,9.111798,7.978064,7.272212,8.63487
S2360,8.821918,8.861222,9.308082,8.181754,7.50643,8.8049
S23600,8.461764,8.452596,8.883546,7.917312,7.14052,8.473248
S23606,8.527596,8.62277,9.152956,7.874086,7.225236,8.522848
S23609,8.501742,8.588882,9.147878,7.850828,7.20715,8.433228
S2361,8.529944,8.431218,8.94342,7.98355,7.058802,8.410688
S23612,8.908784,9.094732,9.40585,8.205994,7.736898,8.926856
S23615,8.660104,8.736874,9.158916,8.024724,7.350152,8.61684
S23616,8.54602,8.663022,9.200518,7.927846,7.23046,8.578262
S23620,8.61571,8.620354,9.223538,7.83317,7.27141,8.608936
S23624,8.812958,8.885198,9.302132,8.148594,7.43209,8.745328
S23632,8.814614,8.846196,9.253892,8.051718,7.4035,8.773188
S23640,8.397862,8.360872,9.138866,8.01249,7.23287,8.61145
S23653,8.522278,8.463066,9.13359,7.90292,7.108282,8.623916
S23655,8.552168,8.517268,9.117596,7.824118,7.170678,8.461426
S2366,8.570154,8.597886,8.971032,7.879132,7.041208,8.248636
S23662,8.431584,8.431232,9.14744,7.807408,7.259144,8.617036
S23667,8.360156,8.532544,9.063092,7.87612,7.252008,8.521488
S23668,8.820662,8.94798,9.399078,8.337578,7.62638,9.091066
S23669,8.601046,8.698148,9.2288,7.968412,7.393562,8.7312
S2367,8.67169,8.79081,9.264554,7.949608,7.195694,8.676506
S23670,8.687912,8.542232,9.172922,7.915352,7.228364,8.547242
S23671,8.469896,8.361336,9.027624,7.830596,7.141356,8.485832
S23673,8.864064,9.10923,9.326306,8.315426,7.538684,8.852648
S23691,8.195138,8.228802,8.853652,7.831948,7.22511,8.740356
S23692,8.705284,8.751956,9.310434,8.080146,7.274462,8.636166
S2370,8.332868,8.47294,9.080132,8.063504,7.261018,8.72778
S23700,8.592942,8.582816,9.261126,7.962326,7.331508,8.63131
S23704,8.942032,8.982486,9.399334,8.209738,7.49084,8.862282
S23707,8.380168,8.32574,9.031846,7.862374,7.096004,8.514564
S23709,8.47434,8.521432,9.10236,8.001828,7.263292,8.600304
S2371,8.8938,8.884022,9.266392,7.972326,7.330226,8.481334
S23713,8.587814,8.70516,9.302212,7.978014,7.444476,8.979342
S23714,8.525354,8.507422,9.211534,7.960862,7.3109,8.723832
S23721,8.60154,8.70074,9.249518,8.000004,7.249206,8.60068
S23727,8.683286,8.61596,9.120996,7.903674,7.189664,8.379948
S23729,8.290392,8.342284,8.895798,7.862694,7.139602,8.58609
S23733,8.501258,8.607444,9.230946,7.878782,7.219228,8.565622
S23736,8.214992,8.145726,8.664596,7.681124,6.984602,8.411742
S23745,8.69727,8.814176,9.15996,8.105974,7.26143,8.670162
S23750,8.349406,8.497846,9.052464,7.904286,7.248026,8.747898
S23751,8.54613,8.553204,9.190718,7.947024,7.27133,8.625282
S23752,8.288176,8.48055,8.87053,7.86331,7.045326,8.27701
S23760,8.43343,8.438854,9.066506,7.814182,7.236002,8.628696
S23768,8.752812,8.762366,9.258274,8.155454,7.54401,8.963834
S23771,8.846038,8.834948,9.177408,8.132442,7.346332,8.649386
S23784,8.480188,8.485446,9.14451,7.945076,7.286892,8.67639
S23790,8.18246,8.321604,8.912676,7.78578,7.219256,8.309382
S23795,8.73458,8.778712,9.225258,7.999608,7.197818,8.490682
S238,8.158644,8.17322,8.92266,7.752662,7.171124,8.367708
S23800,8.64461,8.775438,9.11406,7.873476,7.161128,8.373374
S23801,8.294718,8.363626,8.929554,7.857008,7.196674,8.49512
S23803,8.543558,8.686252,9.15978,7.985568,7.472382,8.890096
S23808,8.448302,8.498102,9.116952,7.854962,7.15506,8.44964
S23811,8.56502,8.545576,9.058688,7.930374,7.239248,8.572918
S23821,8.46489,8.488326,9.114388,7.892908,7.267912,8.63036
S23826,8.784072,8.900418,9.343216,8.226506,7.377126,8.633306
S23830,8.65534,8.689292,9.240902,8.093922,7.508078,8.818616
S23839,8.727394,8.774654,9.059766,7.976408,7.3158,8.653558
S2384,8.563164,8.617702,9.138434,7.938988,7.214276,8.58969
S23841,8.561692,8.658652,9.180554,8.022552,7.419252,8.77672
S23846,8.984118,9.034994,9.533964,8.214226,7.423732,8.87608
S23847,8.613016,8.594558,9.28093,7.962514,7.230514,8.710206
S23852,8.23528,8.221802,9.029346,7.815552,7.173116,8.714714
S23858,8.48123,8.581392,9.103408,7.839854,7.204186,8.388714
S23868,8.736572,8.869156,9.174236,8.041078,7.365464,8.506062
S2387,8.654626,8.785214,9.326334,8.013634,7.429392,8.708186
S23877,8.470698,8.60784,9.147426,8.124672,7.354106,8.683842
S23891,8.26754,8.274162,9.087254,7.850894,7.330242,8.60374
S23892,8.613852,8.559962,9.105154,7.88361,7.217536,8.551338
S23893,8.634692,8.6071,9.179654,8.120206,7.415538,8.569058
S23894,8.304582,8.4806,9.075912,7.742818,7.11412,8.651068
S23897,8.619462,8.695594,9.18052,7.962788,7.245002,8.567324
S2391,8.331114,8.391716,8.990626,7.904664,7.204554,8.680174
S23911,8.622392,8.799216,9.361256,8.144532,7.51272,8.991388
S23913,8.686588,8.83072,9.395556,8.05846,7.418402,8.840804
S23920,8.924378,8.972398,9.29527,8.170426,7.465032,8.88803
S23923,8.588946,8.54351,9.012988,7.936882,7.333304,8.736172
S23926,8.397682,8.404478,8.94692,7.941174,7.157056,8.49854
S23936,8.913114,8.961372,9.198454,8.124592,7.518008,8.775506
S23940,8.545396,8.57542,8.986288,7.822084,7.080434,8.246556
S23944,8.807044,8.949478,9.284452,8.085992,7.367458,8.943146
S23949,8.834974,8.84644,9.344666,8.053866,7.511434,8.804502
S23951,8.585332,8.46078,9.082716,7.816834,7.186232,8.464818
S23952,8.683916,8.884412,9.397272,8.06347,7.417358,8.68566
S23956,8.484356,8.415934,9.050314,7.849214,7.10743,8.502438
S23967,8.23631,8.389446,8.942054,7.830394,7.090478,8.281516
S23969,8.390558,8.431054,9.073804,7.74744,7.101486,8.567838
S23970,8.478678,8.568056,9.045474,7.933394,7.238762,8.649088
S23971,8.683118,8.627756,9.248164,8.172668,7.489966,8.913964
S23972,8.647882,8.679544,9.206546,7.94347,7.287992,8.505126
S23986,8.544628,8.556396,9.13251,7.841628,7.26943,8.53675
S23988,9.047932,9.103282,9.369456,8.293472,7.546972,8.790608
S23989,8.786164,8.855836,9.343086,8.052728,7.400238,8.690828
S23990,8.231064,8.124874,8.894316,7.871288,7.1653,8.583064
S240,8.872004,8.963904,9.094644,8.271484,7.451062,8.750572
S24001,8.348996,8.334856,9.031784,7.845428,7.1204,8.46113
S24004,9.072888,9.072398,9.36204,8.156396,7.525838,8.934282
S24006,8.426504,8.337672,9.149248,7.883774,7.128598,8.495106
S24016,8.79653,8.850114,9.301566,8.17081,7.386962,8.79759
S24018,8.377618,8.373354,8.865006,7.831202,7.09812,8.442852
S24020,8.718558,8.650612,9.130232,7.897732,7.258676,8.580222
S24022,8.508756,8.527994,9.05959,7.90518,7.252666,8.539698
S24028,8.584126,8.595506,9.297756,7.99308,7.28873,8.647312
S24029,8.57504,8.588116,9.254832,7.96146,7.311076,8.49787
S24031,8.627834,8.693822,9.068962,8.023882,7.19836,8.703032
S24041,8.685508,8.750078,9.15323,8.018866,7.339158,8.744302
S24050,8.612014,8.705642,9.25149,8.113014,7.417748,9.051406
S24052,8.405688,8.441096,9.06789,7.875986,7.195544,8.431918
S24054,8.606204,8.650134,9.29155,7.945344,7.316278,8.642034
S24063,8.61801,8.654742,9.130896,7.81209,7.236862,8.368602
S24065,8.508346,8.44543,9.15703,7.87234,7.244976,8.597304
S24071,8.729142,8.722324,9.144862,7.897682,7.212146,8.49729
S24078,8.394196,8.365784,8.929436,7.806978,7.067618,8.506964
S24080,8.242992,8.294044,8.962416,7.87621,7.159162,8.484582
S24083,8.48574,8.494196,9.040412,7.774988,7.037654,8.33354
S24096,8.465304,8.41016,8.996606,7.817784,7.160158,8.605402
S24097,8.560522,8.587428,9.111,7.76314,7.191882,8.256132
S24098,8.703386,8.692516,9.074584,7.87271,7.189902,8.463846
S24102,8.699508,8.677608,9.037054,7.893638,7.140654,8.370506
S24105,8.573772,8.468122,9.003908,7.750162,7.143992,8.42573
S24108,8.569502,8.608964,9.21634,8.011752,7.3086,8.726192
S24109,8.977746,9.014038,9.212846,8.079482,7.22988,8.536582
S24119,8.847622,8.94568,9.463462,8.19359,7.508898,8.881862
S24129,8.468044,8.417316,9.094682,7.979728,7.272408,8.685172
S2413,8.67678,8.901056,9.27151,8.157658,7.355408,8.894494
S24131,8.586722,8.66549,9.07062,7.962546,7.13707,8.605972
S24133,8.521452,8.579758,9.211774,7.912322,7.176002,8.551518
S24142,8.632602,8.641928,9.112634,7.87837,7.25622,8.516696
S24145,8.915078,9.00642,9.434466,8.161408,7.412786,8.785918
S24146,8.332496,8.358322,8.95765,7.85011,7.116892,8.442024
S24148,8.408658,8.557558,9.142474,7.87703,7.263226,8.526804
S2415,8.32575,8.331998,8.987904,7.842042,7.19327,8.400982
S24151,8.44308,8.450852,9.023666,7.929316,7.070506,8.618902
S24155,8.498996,8.676392,9.228228,8.079146,7.53779,9.044092
S24159,8.778478,8.79671,9.31757,7.973042,7.309674,8.680938
S24163,8.378238,8.460516,9.181734,7.979604,7.263608,8.91953
S24167,8.488342,8.418342,9.016358,7.868414,7.041502,8.528854
S24184,8.458904,8.514618,9.170876,7.894374,7.162216,8.576754
S24190,8.618018,8.671324,9.168892,7.94429,7.2156,8.649902
S24191,8.403618,8.381694,9.098768,7.93718,7.21951,8.68366
S24192,8.588812,8.61047,9.228804,8.00346,7.443376,8.778088
S24202,8.454018,8.534422,9.151654,7.841752,7.33931,8.461874
S24203,9.071114,9.122348,9.252614,8.180544,7.483618,8.56726
S24204,8.629568,8.713586,9.265748,8.096698,7.334948,8.841762
S24209,8.837964,8.894334,9.232256,8.078588,7.349214,8.80645
S24212,8.619982,8.735268,9.129928,7.925538,7.394134,8.526128
S24215,8.725826,8.808024,9.164318,8.050954,7.457348,8.802
S24221,8.599046,8.66906,9.204074,7.944678,7.327142,8.637138
S24230,8.643522,8.678448,9.231292,7.94792,7.392652,8.658714
S24231,8.89904,8.946122,9.361196,8.284846,7.565094,8.864022
S24232,8.66252,8.725996,9.129612,7.96556,7.290132,8.729056
S24234,8.92429,9.031084,9.599132,8.34603,7.526498,9.213138
S24235,8.283206,8.33277,8.821208,7.831798,7.005192,8.4465
S2424,8.341216,8.281496,9.113618,7.99736,7.400678,8.824884
S24242,8.575284,8.630804,9.183526,8.034424,7.374986,8.67131
S24244,8.453924,8.381142,9.01383,7.783322,7.065028,8.412442
S24253,8.517362,8.53719,9.131802,8.04523,7.230636,8.587426
S24262,8.385518,8.475162,9.195478,7.780986,7.161446,8.408472
S24272,8.496968,8.423098,9.092762,7.786854,7.065122,8.452868
S24275,8.508252,8.439846,9.16076,7.961578,7.258712,8.626346
S24283,8.796866,8.863578,9.355998,8.04623,7.412336,8.78453
S24284,8.880954,8.879034,9.131304,8.082516,7.409364,8.876268
S24286,8.494988,8.590128,9.186502,7.956738,7.218308,8.555646
S24288,8.254714,8.28832,8.754452,7.715644,7.15831,8.42216
S24293,8.636812,8.632154,9.236396,7.94141,7.29236,8.7041
S24294,8.677174,8.767184,9.06284,8.128952,7.378346,8.796608
S24296,8.598996,8.605604,9.104678,7.843934,7.224386,8.406772
S2430,8.784214,8.870108,9.279316,8.011008,7.288914,8.713374
S24300,8.467506,8.463434,8.979264,7.942898,7.38212,8.63341
S24305,7.814104,7.95592,8.804356,7.63486,7.04491,8.324054
S24306,8.98651,9.040306,9.347478,8.151044,7.433192,8.662406
S24308,8.83057,8.872908,9.12614,8.105496,7.321402,8.577316
S2431,8.608544,8.591264,9.144384,7.908954,7.205148,8.417752
S24322,8.770016,8.779294,9.29272,7.995882,7.438026,8.662614
S24324,8.38902,8.287912,9.073832,7.793124,7.060838,8.361752
S24326,8.698506,8.837658,9.317814,8.018248,7.285458,8.692056
S24334,8.476722,8.51219,9.080618,7.969492,7.27315,8.788494
S24336,8.467862,8.595676,9.10867,7.965268,7.289964,8.744708
S24345,8.533254,8.435052,9.075212,7.858652,7.165614,8.679006
S24359,8.336994,8.38394,9.206646,7.860928,7.15812,8.546124
S24367,8.695802,8.761064,9.22662,8.009958,7.387272,8.842468
S24383,8.496464,8.536634,9.075078,7.864874,7.126404,8.410972
S24384,8.395988,8.317534,8.923434,7.83346,7.143118,8.499748
S24385,8.596096,8.553362,9.058188,7.763238,7.216178,8.36917
S24386,8.556422,8.695004,9.363226,8.158548,7.439456,8.822786
S24395,8.758758,8.898382,9.417992,8.150906,7.567728,8.811892
S24399,8.83013,8.837978,9.13411,8.010704,7.453152,8.94738
S24409,8.652204,8.74433,9.277716,8.002594,7.371406,8.866748
S24412,8.60101,8.68895,9.230126,7.97125,7.300468,8.672088
S24417,8.336478,8.45599,9.064824,7.788398,7.171672,8.488854
S24420,8.49691,8.553756,9.040542,8.06599,7.464214,9.001902
S24421,8.633464,8.624466,9.152602,7.865556,7.244274,8.35921
S24422,8.404054,8.419858,9.174644,7.898664,7.266154,8.532138
S24423,8.573068,8.636728,9.228848,7.991882,7.27898,8.565674
S24429,8.717874,8.756692,8.956456,7.89767,7.161002,8.442392
S24432,8.634638,8.767124,9.268948,8.008088,7.382192,8.833622
S24434,8.690484,8.797424,9.268816,8.143068,7.592606,8.958792
S24435,8.653024,8.64207,9.264126,8.1426,7.408316,8.718914
S24437,8.82159,9.002656,9.433234,8.104872,7.474758,8.698046
S24440,8.401628,8.449266,9.050276,7.851064,7.16881,8.724458
S24442,8.558344,8.67849,9.261068,7.897276,7.385336,8.584016
S24444,8.462944,8.35323,9.022508,7.816804,7.120468,8.377396
S24446,8.54208,8.55171,9.091814,8.021348,7.254862,8.577698
S24459,8.52578,8.549614,9.159862,7.967298,7.393068,8.938132
S24468,8.425114,8.488124,8.988126,7.955306,7.367322,8.823564
S24469,8.893294,8.974504,9.33031,8.183096,7.453386,8.784178
S24496,8.6398,8.710764,9.204074,7.91903,7.20225,8.517644
S2451,8.844036,8.944164,9.241088,8.146202,7.28004,8.687464
S24517,8.698248,8.730558,9.291388,7.915708,7.23096,8.572412
S24523,8.6706,8.725374,9.239722,8.010958,7.335846,8.73965
S2453,8.735842,8.792122,9.292196,8.103708,7.401134,8.751624
S24534,8.599184,8.671988,9.200472,8.079036,7.202556,8.66734
S24547,8.531428,8.57046,8.957522,7.891766,7.082774,8.33393
S24548,8.655512,8.813244,9.233618,8.03717,7.41101,8.645632
S2455,8.439916,8.408866,9.120096,7.781266,7.182462,8.538186
S24553,8.639694,8.606296,9.071228,8.044724,7.414502,8.936308
S24555,8.149658,8.070938,8.74661,7.682808,7.039258,8.19699
S24556,8.194762,8.25215,8.901308,7.842616,7.138166,8.61041
S24559,8.523332,8.46552,9.108042,7.881326,7.208156,8.526782
S24564,8.84776,8.763338,9.299264,8.153548,7.540164,8.97727
S24578,8.694326,8.696202,9.310542,7.990098,7.34069,8.82395
S24579,8.697362,8.711214,9.383036,7.947606,7.382154,8.733278
S24600,8.762386,8.81484,9.27294,8.112472,7.5105,8.71882
S24601,8.816292,8.863254,9.36433,8.020904,7.250476,8.825932
S24607,8.428116,8.520448,9.228652,7.935348,7.184044,8.571976
S24609,8.794764,8.857282,9.29901,8.117218,7.372274,8.706656
S24610,9.003736,9.062866,9.4844,8.211764,7.422442,8.934942
S24616,8.332804,8.308922,8.891126,7.651692,7.056054,8.128532
S24619,8.818484,8.838342,9.35792,7.997582,7.34159,8.65654
S24624,8.286234,8.381136,8.915918,7.757878,7.062916,8.463494
S24627,8.242408,8.12433,8.856856,7.83787,7.08471,8.284666
S2463,8.465794,8.458852,9.077474,7.959672,7.261672,8.56156
S24632,8.544448,8.55284,9.16116,7.932058,7.233754,8.505896
S24640,9.024942,9.099994,9.340746,8.234778,7.655582,8.970096
S24643,8.484542,8.35511,8.958694,7.656774,7.04677,8.252712
S24654,8.633832,8.611274,9.238282,7.884612,7.324766,8.590082
S24655,8.801648,8.749368,9.23925,7.960688,7.352652,8.537708
S24666,8.489172,8.505452,9.026444,7.931448,7.267554,8.668954
S24667,8.458402,8.458478,9.187096,8.04877,7.406682,8.610022
S2467,8.430518,8.57114,9.150838,7.927104,7.15709,8.48011
S24676,8.512292,8.522052,9.135508,7.907048,7.143832,8.4727
S24686,8.547784,8.643056,9.18712,7.900194,7.322352,8.707794
S24688,8.645964,8.725884,9.147244,7.982022,7.303872,8.539798
S24690,8.658162,8.744954,9.07483,8.083306,7.40494,8.66713
S24693,8.556622,8.654432,9.254698,8.045976,7.360504,8.764146
S24698,8.655104,8.723514,9.021246,8.108012,7.35218,8.604826
