naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	otherCells
S10733	0.0166450036933707	0.0563655658485305	0.237346393515518	0.0262870389350304	0.0351187737602386	0.0267862573845254	1.01026912443014e-09	0.172204538188535	0.429246427663982
S10734	0.0166957813384106	0.0627562369413367	0.234332157720352	0.0292915385866126	0.0351989328703741	0.0264884405345228	5.34727575126223e-09	0.174504321098645	0.420732585562471
S10735	0.0229768013854786	0.0563233545037602	0.225182387592556	0.0289178475384496	0.036646995123923	0.0273044892564169	1.03575084116341e-08	0.175201045069471	0.427447069172437
S10740	0.020836976969572	0.0495377521776696	0.231159817566349	0.0273021809821462	0.0333591012781598	0.0335676125541789	1.05575702859157e-08	0.17191551372775	0.432321034186605
S10745	0.0269586545524978	0.0519541470440251	0.212389980662206	0.0263611321130883	0.0342740436900829	0.0327317176966302	4.44112627229994e-09	0.175307189056702	0.440023130743641
S10748	0.0264084718558985	0.0523049697078402	0.230777832115231	0.0272617119317215	0.0364874897022419	0.0264305650643431	3.08904451286118e-08	0.173139768543556	0.427189160188723
S10753	0.0284310377853975	0.0459046871338231	0.237192450638267	0.0268535430083115	0.0345074446059618	0.0297955419826264	1.26174917632808e-08	0.16780346898167	0.429511813246451
S10756	0.030653073001046	0.0446357609433516	0.230052711522913	0.0269888282809339	0.0349883587092694	0.0272278338389392	5.20541664499389e-09	0.172233054168861	0.433220374329269
S10757	0.022166376343778	0.0541857288106067	0.254622455157225	0.0295917258826219	0.0353076535072573	0.024513838550414	7.6377151256965e-09	0.169692188475576	0.409920025634806
S1076	0.0315589911335558	0.0455555243204929	0.232921428288067	0.0255917732119171	0.0357945718522365	0.028507357099778	9.30498671538013e-10	0.172689268158638	0.427381085004816
S10764	0.0213771597406986	0.0559610183540239	0.220325579626634	0.0291465823374514	0.0365315072479148	0.0278478335264158	2.80886900331775e-09	0.179299561628034	0.429510754729959
S10767	0.0234171524842886	0.0547397163390577	0.231109778759435	0.0320596314597332	0.0369581455866223	0.0225431963971276	3.18049387965499e-07	0.175517335386656	0.423654725537692
S10776	0.0266985067997223	0.0504462778889854	0.227979546679834	0.0269194527511479	0.0338656891759456	0.0298969739909549	5.34728329036006e-08	0.172472052768311	0.431721446472266
S10778	0.0170388994701338	0.0564704364274206	0.232449968282265	0.027724978655923	0.0354112458377005	0.0285816020274915	7.19735618159772e-09	0.170326326405171	0.431996535696539
S10784	0.024757309747371	0.0537898920026585	0.220668905637037	0.0251017813448992	0.0351663554098051	0.0335956355219774	3.75196907849097e-06	0.171052318531178	0.435864049835995
S10787	0.0178669189632891	0.0606221409407147	0.227176684582972	0.0292521828466121	0.0372985224885279	0.0260244258910835	3.77870354387162e-07	0.178088503940456	0.42367024247599
S10800	0.0408085560163422	0.0429015858862454	0.226889954680585	0.0285080395651164	0.0357041677788066	0.028274215534578	3.38017153846409e-09	0.173028748394033	0.423884728764121
S10805	0.0292920418057624	0.0491587395566577	0.219125278127546	0.0279698937459299	0.036834250763419	0.0291944418621974	4.45353686587925e-10	0.173901764741074	0.43452358895206
S10813	0.0231703313670711	0.0561229064691411	0.224685663817303	0.0283793649924774	0.0334852928173609	0.0294065843096976	4.79524233120765e-09	0.176487529319527	0.42826232211218
S10814	0.0109731328602857	0.0644663601655033	0.21427505234435	0.0283370147541564	0.0361394261428351	0.0284345435931159	1.8701649915635e-08	0.184789362214119	0.432585089223984
S10815	0.0200642359257123	0.0544898179709604	0.233801953157704	0.0267913351784548	0.0343221382841753	0.0292850044961489	1.32626446627642e-09	0.169376293440694	0.431869220219886
S10817	0.0248032038232672	0.0494348016499664	0.231910604521493	0.0308489461591261	0.0359115469391925	0.0259668119367766	7.01395894249786e-09	0.175594831399074	0.425529246557145
S1083	0.0191798353192545	0.0579561028171438	0.238412181448819	0.0288246498491736	0.0340179297697463	0.0258927728805138	2.24247970907271e-09	0.171294836418584	0.424421689254285
S10835	0.00654913847032678	0.0625219107865057	0.228337185449319	0.0258001593660319	0.03190846289995	0.0312378692838064	2.8555694053469e-08	0.175226778261182	0.438418466927184
S10838	0.00613844679745906	0.065734205938683	0.233575576667523	0.0306932540816884	0.0337176118467977	0.0278276149113717	1.93756956045942e-10	0.170249192204775	0.432064097357946
S10844	0.0241083028902936	0.0567707812429551	0.231552515744632	0.0273209484986918	0.035152249436088	0.0243864255458469	1.8853613594156e-10	0.178646552510095	0.422062223942861
S10845	0.0184444384620452	0.0571767873724138	0.225412696301412	0.0261811690745959	0.0335859101998793	0.0299725435176038	1.61652360750397e-07	0.174164963879325	0.435061329540364
S10846	0.0460777462770836	0.0356784034522237	0.236560646067421	0.0293851177362025	0.0349809989030067	0.0240707717394659	3.65275493276192e-09	0.175785647734672	0.41746066443717
S10853	0.0114091383890088	0.0611077910291625	0.21060462432212	0.0275149878222247	0.0349905070965855	0.0272541742963008	1.80379518248682e-09	0.177564128401048	0.449554646839755
S10854	0.0279296247880988	0.0506495277273813	0.24185290730756	0.0289812460032068	0.0381146609230984	0.0226154005425612	2.12616403788966e-09	0.169581604182484	0.420275026399446
S10865	0.0294337101027757	0.0454680416109753	0.228397877971965	0.0268776064029892	0.0375855437079875	0.0280096435745675	4.13972324786344e-09	0.172801776959857	0.43142579552916
S10866	0.0181520822418665	0.0573069546663048	0.226081679533704	0.0301075195827381	0.034564111034482	0.0265104956951444	2.40548266294905e-09	0.173986654317942	0.433290500522335
S10869	0.0123218969900512	0.0632033357427458	0.209554376100302	0.0303790304795408	0.0344910839325576	0.0307641074721413	1.02466140586982e-09	0.177116655730508	0.442169512527493
S10873	0.0189610703188407	0.0588396265731152	0.22374761848172	0.0288226173992077	0.0340517632956387	0.0315840219332796	5.71910548549112e-09	0.173846531996733	0.43014674428236
S10876	0.0208305701744525	0.0541279903280379	0.243006399791739	0.0282560714404222	0.0388795029681506	0.0230402858200387	3.8921258380014e-09	0.169161802620074	0.42269737296496
S10883	0.0214862827001511	0.0546149994867296	0.214376359386765	0.0276981569055317	0.0364814544424507	0.0277544598483508	1.39324565906721e-09	0.180699015826636	0.436889270010139
S10885	0.0243256610087554	0.0485882778074753	0.227089785888008	0.0261531322117422	0.0347447611121892	0.0288055046848853	1.17525923264954e-09	0.17370912578465	0.436583750327035
S10893	0.0187686577882294	0.0533207386616207	0.229465393383059	0.0263840100722157	0.0347548706110248	0.0281462777751825	1.26982973206764e-07	0.175666827875258	0.433493096850437
S10895	0.0167423963350574	0.0544601052026347	0.224919498073057	0.0274781797520399	0.0369621393959313	0.0280663727926794	2.2209003684893e-08	0.174662641196826	0.43670864504277
S10902	0.0173700428420008	0.0640458253766366	0.22965686129564	0.0280244599660584	0.0326588336163499	0.0285923506937693	3.67080319639227e-09	0.175551651449794	0.424099971088948
S10903	0.0163381299204613	0.0537519199061684	0.216778827591023	0.0295632930572185	0.0357588109587723	0.0273379334845169	5.11827866806768e-09	0.178837951505038	0.441633128458523
S1092	0.0158651176676912	0.0584204181643136	0.231822032034917	0.0248189213034521	0.0346419165200925	0.0306280662971476	1.41881579548427e-08	0.169804839993579	0.433998673830649
S10925	0.0222268648528799	0.0553072755200109	0.221827671488292	0.028989214832136	0.0388478611707004	0.0246226575954858	1.31029121666462e-08	0.172614951140944	0.435563490296639
S10927	0.0165744464308844	0.0553819106063007	0.236207315729396	0.0266368921526987	0.0357237241379392	0.0275712481883042	1.32492388818072e-06	0.171484801515062	0.430418336315527
S10936	0.0140055506231338	0.060931740944681	0.237030415296803	0.0317686832091768	0.0353906140805778	0.026390756094069	4.01540642765901e-10	0.170486416158363	0.423995823191655
S10945	0.0272181097396875	0.050858440610074	0.223828569576963	0.026872280197503	0.0347363908684791	0.031159304337336	2.26721493285145e-08	0.172771692864403	0.432555189133406
S10947	0.00819190598675897	0.0695919433444893	0.223668491436607	0.0278518545977813	0.0362411674285179	0.0270148587307534	1.30449721992555e-09	0.179464347952966	0.427975429217629
S10949	0.0210838814156863	0.0525781635147391	0.243691305578098	0.0262884211974542	0.0345138464399981	0.0224892128806125	3.90728896809376e-08	0.171033076115819	0.428322053784704
S1095	0.0198484675696294	0.0565549947109668	0.217181278951373	0.0283967483226486	0.0383764167421691	0.0274405479308942	2.44232460040864e-08	0.183048201766317	0.429153319582756
S10961	0.011998108640875	0.0584871167100576	0.221741164824222	0.0312686526659228	0.0334795514495951	0.0296090062542059	3.39607176370277e-09	0.176393525500665	0.437022870558385
S10969	0.0165330845061558	0.0587534456048938	0.237534777072861	0.0266953162390964	0.0357813266611471	0.0270527280625321	5.73632920425857e-06	0.17240099777136	0.425242587752749
S10972	0.0324823456517868	0.0476309001257821	0.216197490152923	0.0305952401913151	0.0345821536499858	0.0295107404463369	7.67155765253673e-09	0.176217784252299	0.432783337858014
S10973	0.0316639385807088	0.0452658893737271	0.219766172416764	0.0308787605834107	0.0333973335536122	0.032980712322638	4.77694335167791e-09	0.171007367763973	0.435039820628223
S10978	0.0141319037843311	0.0609977470171309	0.23017647776145	0.030777847099167	0.0333344053323639	0.029829920381526	8.62618756998801e-10	0.169642563312766	0.431109134448647
S10979	0.0150511328778016	0.0632551830603891	0.232877450491556	0.0268019020703971	0.0358839470021977	0.0283515230695624	3.1646238940496e-09	0.172026241786469	0.425752616477003
S10986	0.0127900531245626	0.0568249530499751	0.231934365620949	0.0256441416231192	0.0390228429218365	0.0274692367657864	1.47027591268554e-09	0.17326496483343	0.433049440590065
S10989	0.0138478795661156	0.0603801704814495	0.237532826047097	0.0282947683079475	0.0361643610702782	0.0256811898175964	4.02190368270027e-09	0.171442934346788	0.426655866340824
S10995	0.0113901544730412	0.0599553908239662	0.240109493709072	0.0269634597403591	0.032868576850253	0.0283309206119546	5.38254604053988e-08	0.168451607312979	0.431930342652914
S11005	0.0200512750309889	0.0587691604493487	0.231859629713173	0.0266105477014838	0.0365278218544782	0.0254980183209213	4.81115008337448e-08	0.174337983490688	0.426345515327418
S11008	0.0303349619488405	0.0460034431185725	0.227715799116257	0.0265685530411488	0.0336284533115463	0.0302399165734048	1.90970063045753e-09	0.173478362251695	0.432030508728834
S11010	0.0070552481141135	0.0645734020328243	0.226007214271956	0.0283185535715337	0.0389181188707312	0.0270127364272682	4.77400155702788e-09	0.179054868666818	0.429059853270754
S11013	0.0179810448401677	0.0557630531876251	0.233608308823473	0.0306119307865047	0.0369151046309339	0.0254373794577464	7.37292596631218e-07	0.173983931920059	0.425698509060893
S11016	0.023826652389955	0.0521009541061651	0.23469355986033	0.0279328971151765	0.036912240272443	0.0243930049235563	2.43822279933641e-09	0.17174355155315	0.428397137341001
S11017	0.0219198755265005	0.0522685445500672	0.224294273191503	0.0281849689486814	0.0291920836260766	0.0336301346577429	6.66166889725109e-10	0.175557902010122	0.434952216823139
S11020	0.0309394389029828	0.0421615022481307	0.231640796790712	0.0269996052713673	0.0359641343856609	0.0282560895819193	3.38417902725491e-09	0.172478769747108	0.43155965968794
S11027	0.0195527869709129	0.0513728907539544	0.225528682959418	0.0273936311702136	0.033384986226617	0.029760668397838	6.41204200005878e-09	0.175493247570554	0.43751309953845
S11035	0.0146187741949468	0.0580439355768234	0.226020537531818	0.0289960879961378	0.0311323081780252	0.0287101408196788	1.60925299030644e-08	0.17353988032205	0.438938319287991
S11041	0.0112786042394399	0.0649051286412879	0.234561522223344	0.028777785003303	0.0374482614255464	0.0260659524206069	7.90223741142161e-09	0.171069674539961	0.425893063604273
S1106	0.0177562850311362	0.0590438671916916	0.229669581201764	0.03321283723359	0.0347960978141019	0.0261305152211332	7.78713492011407e-07	0.173043141822982	0.426346895770109
S11071	0.031971675264502	0.0486956005397946	0.24104919252243	0.0308364584184985	0.0348429442527965	0.0241729772469117	2.73216972469209e-09	0.172003002610306	0.416428146412591
S11076	0.0150812129565837	0.0610693169752863	0.229236411402251	0.027749458402142	0.0369043277267088	0.02684038996098	5.74430084904007e-09	0.172626887043462	0.430491989788286
S11078	0.0134283354723348	0.0682482629508198	0.221490963615838	0.0307329495607146	0.0347513450023961	0.029907503829898	6.40481316399648e-08	0.172500601357375	0.428939974162492
S11081	0.0176631303691236	0.0596208912969904	0.22659788666851	0.0293552233189314	0.0365022089414992	0.026945651087561	4.75154261084298e-07	0.174667120253077	0.428647412910047
S11086	0.0254549821316019	0.050310175749036	0.224957018518291	0.0305091599747027	0.0374771855308173	0.0275038220567737	8.75919564641947e-09	0.17463575961639	0.429151887663191
S1109	0.0214402598098237	0.0472723529791933	0.228492000949995	0.0270315798278906	0.032553568522069	0.0315559304840577	4.42550806661454e-09	0.169910528455382	0.441743774546081
S11096	0.0207169475636858	0.0510585217368266	0.22111942441971	0.030114802523129	0.0333788405899296	0.0342989358574875	5.95625516752291e-09	0.172552615749628	0.436759905603348
S11100	0.0332801574705472	0.0433892266375639	0.233086511421013	0.0279394579171528	0.0355354819211099	0.0298708082537314	1.85244223288274e-10	0.176180616807234	0.420717739386404
S11107	0.0279333374352669	0.0476040450077224	0.228235645873287	0.0279561661411206	0.035744655465569	0.0294131940292054	1.20786478014472e-09	0.172388319519213	0.430724635320751
S11109	0.0197780857161966	0.0563685644757487	0.220422404623774	0.0253657901199288	0.0358752977971907	0.0306555085505514	1.37833668327502e-08	0.177262027073345	0.434272307859898
S1111	0.000622363927182044	0.0735121708760278	0.247625539708932	0.026451333289899	0.0335636115625011	0.0254392425339157	3.49148493614168e-08	0.171063132584778	0.421722570601915
S11119	0.0107836926359286	0.0664527242734824	0.231974155435029	0.0302695493390638	0.0356856267908266	0.0279570407220215	6.90577142781886e-10	0.17281232884091	0.424064881272161
S11127	0.00886599117611914	0.0633006471720895	0.233246733054904	0.0289251364955923	0.0335898565099074	0.0254271640204002	4.24514425613119e-10	0.168014692357048	0.438629778789424
S11136	0.0216361705540192	0.0482517664517057	0.236085107755101	0.0283435939791601	0.035868400959689	0.0254936398879046	5.37386556037329e-09	0.178314851457058	0.426006463581497
S11147	0.013285569257324	0.0620695581521437	0.230396309456102	0.0275011048221335	0.0356370706852974	0.0259591600924758	1.30613187698244e-09	0.171561528975384	0.433589697253008
S11150	0.023343852723507	0.0492333930241127	0.232860234345459	0.0259476498007102	0.0360345090656108	0.026931272661206	6.4250420467666e-10	0.175011959757095	0.430637127979795
S11152	0.0304067242839051	0.0468761519681245	0.217352043839749	0.0294846825903577	0.0359633054939112	0.0289191139512371	2.14715442248879e-09	0.17767934418719	0.433318631538371
S1116	0.0269613306341002	0.0454299166869458	0.239841248105251	0.0326453742647637	0.0321689104037471	0.0267017118685904	1.41893332041874e-08	0.170479127949674	0.425772365897595
S11163	0.0229975110835625	0.0527280469900867	0.242521553905587	0.0278098070802039	0.0347749031682898	0.026298676772553	2.20836177846778e-09	0.171582983523735	0.42128651526762
S11164	0.0174562863500321	0.0571178564371917	0.217069143626688	0.0269235700295666	0.0322379555465279	0.0340971611648792	1.14179738729872e-08	0.175925369558712	0.439172645868429
S11166	0.0157328923772812	0.0685120203652132	0.209353730254911	0.0274784240281302	0.0372316073708204	0.0281125036496922	2.15357848803196e-09	0.190969434290172	0.422609385510202
S11173	0.0390512726770229	0.0354088882465066	0.230709357355214	0.0264963555936064	0.0324189240952975	0.0288932459067994	1.66350161022692e-08	0.172531980744386	0.434489958746151
S11174	0.011188598188964	0.0622677348091333	0.238190256867403	0.0309551906190426	0.0349157779810275	0.0254512361427363	1.24671650747625e-08	0.173172314396509	0.423858878528019
