B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	otherCells
S11732	0.048703468225094	0.022286987492688	0.00996207051526313	0.000410831695183252	0.113029361839992	0.0687634900905526	0.00846669729461139	0.0253084860124126	0.0579010713615868	0.0123416844212703	0.0262167759637774	0.606609075087569
S11733	0.0497444482428104	0.0196342917942523	0.00670326951403876	6.49442641986705e-09	0.108516309968832	0.0800827920684252	0.00667295279692615	0.0259204215341349	0.0576843848268829	0.011568994372574	0.0260435323186784	0.607428596068018
S11734	0.0426779468053699	0.0233271131098807	0.00975356105598664	3.91819059753975e-06	0.109405579353172	0.0652137925332757	0.00703330059474804	0.0253365444208168	0.0598795143041302	0.0103042071653276	0.0280045684687525	0.619059953997943
S11735	0.0549807582584477	0.0192435693195429	0.0068706413578106	0.00353165802950175	0.10717129734524	0.0698595946381054	0.00833719166439875	0.0250214294833137	0.0576592433238244	0.00883031821388013	0.0270480120694953	0.61144628629644
S11737	0.0536855871020426	0.0182078192359975	0.00690618874024221	1.91361191134335e-06	0.107701026080292	0.0711416567073802	0.0077954604585308	0.0261915146623324	0.0574240416418419	0.00970126771595337	0.02649349217914	0.614750031864336
S11745	0.0509820526438125	0.0203760603593721	0.0109508498159291	2.9977955153606e-08	0.105194821908938	0.066735178456655	0.00796720479824788	0.0276359054477943	0.0578310469929497	0.0103649988199071	0.0290166092304219	0.612945241548017
S11760	0.0482178263639606	0.0230462775107719	0.00860457230052191	1.97612214961372e-07	0.109315866096604	0.0672490148853309	0.00877571218113134	0.0271659587208884	0.055942883135089	0.00886507819442249	0.0291195850790124	0.613697027920052
S11761	0.0706990759071036	0.0189267783329728	0.00639232836942828	1.62056703531546e-07	0.113679943704555	0.0649549892850592	0.00857036046552103	0.02589208337148	0.0513094650161423	0.0132264164688766	0.0246395953069351	0.601708801715223
S11769	0.0497587640959047	0.0197400397571136	0.00673043400408144	3.20716178639227e-08	0.104031715986173	0.0669228135159354	0.00700337876562376	0.0255715865718844	0.0600662208103871	0.00757409670070146	0.0327984162112012	0.619802501509376
S11783	0.0528507528966812	0.020861414940765	0.0115849369465896	0.000603785877137923	0.111047705470607	0.0689094453927196	0.00473223804763682	0.0248284832539991	0.0586429995758202	0.010570449387337	0.0291689573848043	0.606198830825902
S11784	0.0498157186707541	0.0212982690951037	0.0112217597144454	9.10712576891041e-07	0.116837822136827	0.070424667688075	0.00694065109296088	0.0270435989510805	0.0580602784851378	0.0102208090526336	0.0273495847976318	0.600785929602774
S11786	0.0431562822826421	0.0278887342169681	0.0108417715522625	4.006159279485e-07	0.111983490260128	0.0693734395446725	0.00932007793674312	0.0255748240745717	0.0589101064774752	0.0118036209106885	0.0262372646148636	0.604909987513057
S11797	0.0470278288733837	0.0217142677163171	0.0065975908676648	2.61445852560216e-08	0.111789389890071	0.071626023068016	0.00531305870272084	0.0263019068049916	0.0592690086280391	0.00776355475305608	0.0310285742417202	0.611568770309434
S11799	0.0513142446695937	0.01962939738318	0.008184891105797	2.87070424072888e-07	0.108210089057392	0.066494008923524	0.00659618928212153	0.0260795259511961	0.0585378163588372	0.0105751544696736	0.0269874742989109	0.61739092142935
S118	0.0490265149445894	0.0201243988249294	0.00458652819851193	3.71207757340998e-06	0.109457924214368	0.0785167995001732	0.00761580464052593	0.0256602942857005	0.0589366845471553	0.0106998967453943	0.0271978859095463	0.608173556111532
S11800	0.0506689937723047	0.0204909643291277	0.00669479518090912	0.00128228800820814	0.111253425924747	0.0725200357575966	0.00636147018913306	0.0255947429762001	0.0594842367022496	0.0105027936519289	0.0268146314492501	0.608331622058345
S11802	0.0505995083610362	0.0199989595667842	0.00752252671515122	1.50788406492185e-08	0.107152369230222	0.0680864443266598	0.00729195421995234	0.0262651335977532	0.0582850344327733	0.0112615991167283	0.0277253287241016	0.615811126629997
S11806	0.0444137063936614	0.0232191290504311	0.00682991297306971	1.04042042996001e-07	0.109952535441351	0.0695568525311225	0.00775346493928646	0.0263801208679048	0.057829498350558	0.00687130274054166	0.0335010020383884	0.613692370631642
S11807	0.0775004330202322	0.0138219794002226	0.00735771754550224	1.07777167055045e-07	0.11180187240938	0.0575726377876742	0.00855693145094062	0.025357797301585	0.0559862218110164	0.00914357579185093	0.0269923297993905	0.605908395905038
S11810	0.0496420014785376	0.0189392186043176	0.014324039329199	7.18014475288654e-06	0.112986914501313	0.0700677348819412	0.00637087625357351	0.0260750433748986	0.0591524652271484	0.0119306499543092	0.0263977039506696	0.60410617229934
S11811	0.0463699062953692	0.0220201339766908	0.00865202318506475	2.31687322055853e-06	0.105864840215609	0.0692930197637389	0.00660856309202335	0.025599875667055	0.0607146771402999	0.0142145689455046	0.0281374715490407	0.612522603296383
S11812	0.0455534120379252	0.024095857761015	0.00514364116646234	4.82685668994838e-06	0.108528500055183	0.0755506803829984	0.00892184234726054	0.0270190704308753	0.0550733592027953	0.0111214906335786	0.027375331336208	0.611611987789008
S11820	0.0405784297636268	0.0271114605450092	0.00650014951974003	2.64285131955833e-07	0.112884742929231	0.0732676160509933	0.00535698650933832	0.0264431538962836	0.0599837226132256	0.00999784262457308	0.0290181413350026	0.608857489927845
S11822	0.0396750325627215	0.0279713189130594	0.00985962044861582	7.52273227949608e-06	0.111699759052223	0.0676507290683583	0.00827623433316177	0.025266948746805	0.0587372256721325	0.0084463726770553	0.0309737638816596	0.611435471911928
S11823	0.0449022927064602	0.0248185650424552	0.00467009685963917	6.65778772561337e-09	0.111357430513415	0.0740203479173707	0.00643116047157081	0.0257220483445577	0.0553974118743804	0.00732091765288733	0.0317032864825954	0.61365643547688
S11826	0.0443002499763503	0.0239410917956745	0.007529526062327	1.99578637149469e-06	0.106762173908626	0.0725379218991881	0.00535889046679096	0.0273205461134972	0.0577479351607128	0.0105241339735023	0.0290518268107834	0.614923708046176
S1183	0.0476782234504713	0.0242965736423677	0.0105753177928098	1.50244969468544e-07	0.109944937407432	0.0653141020153037	0.0077724373400641	0.0262123610194557	0.0555814578839342	0.0114579136321526	0.0273842944027945	0.613782231168245
S1184	0.0459581007936508	0.0236209256230346	0.0113811741688112	2.47441504852731e-06	0.112753643467949	0.0694273911542697	0.00664364866282325	0.0261002195482495	0.0587298031262579	0.0143580784114398	0.0241122885979108	0.606912252030555
S11842	0.0436799249223738	0.0270121723952154	0.00670148868352247	5.0727968952475e-09	0.114109118437343	0.075522761125396	0.00647701320095388	0.0265239489091663	0.0561630059144306	0.00985513327533613	0.0293926304085843	0.604562797654882
S11843	0.046732997722775	0.0211753402420222	0.00757416627578832	1.26796906215747e-06	0.109523663775494	0.0745250306708125	0.00627633677113389	0.0258424797371656	0.0601898164287614	0.00852476681494269	0.0289141347657587	0.610719998826284
S11844	0.0511178040563509	0.019722810283409	0.00907659079386771	2.55080720404149e-07	0.110968357912958	0.0739858760509481	0.00674147500646207	0.0254105817762441	0.0593420054791399	0.00955699824906861	0.0281434636028631	0.605933781707968
S11850	0.0553119804849394	0.0168434894096696	0.0042325671585093	1.803289227295e-08	0.105353662195857	0.075602271893722	0.00819263722381052	0.0246628572203169	0.0582939226843241	0.00685701243731626	0.029707449204256	0.614942132054387
S11853	0.0538137787696084	0.0197057040382096	0.0105613479423686	2.62363329661772e-08	0.107648945090866	0.0661511692764461	0.00818448959577463	0.02636852207094	0.0551179434210256	0.0103941547372819	0.0272446304086959	0.614809288412451
S11857	0.045690062740653	0.0228016687728735	0.0117852953924492	9.92546596196458e-08	0.109715397662794	0.0665425771718228	0.00719988937658895	0.0257664760232335	0.057048329424914	0.00914854518131627	0.0308870360971861	0.613414622901508
S11858	0.0490730180821483	0.0206671696241273	0.0109203519704762	7.29683132247262e-08	0.107608802819717	0.0651482114713603	0.00669278439446742	0.0266298058856732	0.0582259505255452	0.00737057446466563	0.0325791523752128	0.615084105418294
S11860	0.0500323249910991	0.0208247304366073	0.0124518877465896	2.02173894584515e-06	0.109186601024405	0.069599522335994	0.00530408418600284	0.0270244611391648	0.0596123693872538	0.0057292815831181	0.0306407402960747	0.609591975134745
S11864	0.0420898087508803	0.0275565397465665	0.00372935855188534	7.39247210389601e-08	0.110808986191415	0.0739497567512839	0.00405291322551362	0.030939563793417	0.060120950075363	0.00903590710612274	0.0300007154101135	0.607715426472718
S11870	0.0417972119929039	0.026180544398817	0.0102071293614987	4.03852499422425e-07	0.110966836651101	0.0728392833531132	0.0060832496672568	0.0259892404865981	0.0584511429687569	0.0101537341053718	0.0302993717019057	0.607031851460178
S11875	0.0454648062251168	0.0241008394594086	0.0119321863651818	1.43979187097352e-06	0.112536910151109	0.0694133281571088	0.00815735250245722	0.0266277697248779	0.055617383087508	0.0150692492488725	0.024732623951983	0.606346111334505
S11877	0.0389453143927377	0.0291350275817705	0.00617720188350291	4.2821921105216e-07	0.108571113859501	0.0665993120335321	0.00651076644045479	0.0270177803856151	0.0586404942740007	0.0105469449531168	0.029666645959072	0.618188970017486
S11878	0.055529248338909	0.0176628412688424	0.00414325173791157	8.38845157641088e-08	0.104782288417439	0.0774005561012681	0.00522516321241751	0.0260307879060876	0.0600761685466212	0.00880333959353681	0.0286545132654385	0.611691757727012
S11882	0.0463242154709975	0.0217274162841153	0.00796051969065062	9.89266341543108e-08	0.110584774057325	0.0717423801944137	0.00736589453552677	0.0272309805232927	0.0577620095585966	0.0116402662903277	0.0263012550962211	0.611360189371899
S11883	0.0437928457809587	0.0246663955699428	0.00477144786050885	2.15049541181279e-07	0.106737639039888	0.0688859600481637	0.00768995505635347	0.0257705909713608	0.0589359645610191	0.0121025251451725	0.025919553071119	0.620726907845972
S11884	0.0477579138151579	0.0229296156354955	0.00918527970556285	8.10077745022466e-05	0.108394686983053	0.067741548447019	0.00778752826291539	0.0267035848428535	0.0603868159813026	0.00910702990387042	0.0277767453596591	0.612148243288609
S11886	0.0510867038986502	0.020318091710395	0.00793992610592947	4.28196191372268e-07	0.109348146176589	0.0672115883981334	0.00754137000066261	0.026307512400757	0.057362777484897	0.00857861022972159	0.0310787371357319	0.613226108262341
S11897	0.0570276392770928	0.0186986214491101	0.00973543915839511	4.88592824891807e-08	0.108621806697746	0.0679907897003087	0.00531545362545136	0.0256068742882789	0.0600136963722933	0.00954904234669424	0.0292420767951428	0.608198511430205
S1190	0.0460596373631421	0.022512231920739	0.0077494486129936	1.24576695107013e-07	0.116070914017273	0.0688491249292033	0.00629281826992642	0.0259319187103344	0.0594013783050754	0.0150445942769505	0.0240301153606679	0.608057693656999
S11903	0.042695140703404	0.0249811278583094	0.00681094858552405	4.84462062250369e-09	0.106730861793188	0.0685836541854797	0.00859487670657698	0.0261361362087571	0.0590487166221617	0.0109609600349855	0.0275910301227467	0.617866542334246
S11905	0.0463736818894051	0.0243066203063899	0.00319403374905192	1.81905447666575e-07	0.105812616878155	0.0663075631096991	0.00827715818091527	0.0283182366684234	0.0597704805876925	0.0098709988634253	0.0295425663135388	0.618225861547856
S11907	0.0507023649269283	0.0184335748983469	0.00731707691363645	5.57204868740454e-07	0.110543048325478	0.0709331591596562	0.00545899471682576	0.0244654802236074	0.0614116466584982	0.0099694862762416	0.0290262095959663	0.611738401099947
S11914	0.0460990196083309	0.021037833334469	0.00653204245945418	3.89015590932473e-07	0.106812545950684	0.0687824798778471	0.00786729693183282	0.0266914560767817	0.0606674008083653	0.0098846229288175	0.0290070683037987	0.616617844704028
S11917	0.0525413236590974	0.0202194963051161	0.0100521982776003	0.000530595959177698	0.111373904431052	0.0667301118643947	0.00537126806828611	0.0249576175836092	0.0580417930503875	0.00851737282708757	0.030495733427032	0.611168584547159
S11928	0.0403066033806724	0.0267857982670208	0.00868968952238662	1.10692938686696e-07	0.107724356384306	0.0728144696111027	0.00703932558063357	0.0274661180310922	0.0573506457228698	0.00766535056055395	0.0319937448354165	0.612163787411006
S11929	0.0506334608650706	0.0210532879320897	0.00766720277398292	1.62886651240549e-07	0.109688393057843	0.0794121394395617	0.00658408143085233	0.0254128702333678	0.0586066324943171	0.00780144597621025	0.0267210400825555	0.606419282827498
S1193	0.0503246541126571	0.0220008820166236	0.0125189667209651	0.00260113735468377	0.109835937225553	0.0618274849402117	0.00591550941527802	0.025125847405244	0.060302616145396	0.0175437594423477	0.0212683675614454	0.610734837659595
S11930	0.0408065468402286	0.027106092881665	0.0094592707111179	4.88964405755551e-07	0.111814758993355	0.0726361673086532	0.00768806567275614	0.0256053611274417	0.0575042135258731	0.0128609082288551	0.0248503406945798	0.609667785051068
S11934	0.0486608086239317	0.0228407656079974	0.0119005818739779	1.02868295121078e-07	0.114547078579926	0.0715436434983767	0.00617323982221473	0.0253373204814365	0.0565654515058298	0.0104030234208459	0.0269947025988737	0.605033281118295
S11939	0.0462593272565579	0.0226739615632827	0.00946240649954489	0.00145263446631409	0.114172743763734	0.066935153213493	0.00650650299107013	0.0283438509945185	0.0591127901906016	0.0076034177661396	0.0321264687328984	0.605350742561845
S11944	0.0447049909861272	0.0286250307122178	0.00998135723449209	9.19571521119762e-08	0.111049213667078	0.0720684626108007	0.00741512429894715	0.026078237532325	0.0569483791899803	0.0119755772552056	0.0256336595037178	0.605519875051956
S11945	0.0420402533657938	0.023786939360111	0.00532034722133839	0.00214622206703568	0.107690354244749	0.0754484977125548	0.00598125260581895	0.0260496078277115	0.0562513682257967	0.00890582783472406	0.0323021669314315	0.614077162602934
S11957	0.0477964293945952	0.0236404544451723	0.0117307494509592	4.94104406973726e-07	0.115958451537848	0.0661029740959685	0.00783896318551921	0.0268170649401982	0.0572038177369532	0.0122553302219844	0.0272817694530078	0.603373501433387
S11958	0.0524785781100288	0.0200892088332996	0.00780022728251195	1.91960559667411e-07	0.106278404760426	0.0719976179038456	0.00833705231134147	0.0272751140656742	0.0577214071006391	0.00981767809165587	0.0273003370897366	0.610904182490282
S1196	0.0452749518126632	0.0226010497041826	0.00966101035430958	7.36847035841527e-08	0.108262383471402	0.0645709453244309	0.0070967584914558	0.0274679885587061	0.0596485466436048	0.00986411104481398	0.0301018178484861	0.615450363061241
S11960	0.050031188008149	0.0212674274603813	0.0113523917433556	1.00125372357266e-05	0.107841440057508	0.0691232723290949	0.00726756326382467	0.0264096035931631	0.0556295590135892	0.0142111805182398	0.0251713268414336	0.611685034634025
S11965	0.0377612530966256	0.0299505388455425	0.00898567266377576	3.76575297916488e-07	0.113522091506257	0.0705557706143455	0.00553244673412292	0.0269431971066529	0.0577250618851503	0.0102203315633977	0.0295458462195568	0.609257413189275
S11967	0.0460559822330537	0.0214899101892167	0.0112644307498326	4.18761017935743e-07	0.11116281839678	0.0728045095263761	0.00864110462625484	0.025007431394734	0.0568984980146778	0.00957402215022322	0.0277966100490925	0.609304263908741
S1197	0.0540487631456281	0.0158434072754869	0.00663631113474648	1.29159057526878e-08	0.104078999497439	0.0678606407720325	0.00755041684755982	0.0269499339038718	0.0581136715081758	0.012591513028761	0.0273218017861899	0.619004528184203
