naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	otherCells
S2116	0.0203634583715856	0.058859343458877	1.23746792942863e-08	0.00192603750742393	0.0117579407565647	0.0857488718276012	0.231035900968047	0.286550398338813	0.00357627847061193	0.300181757925797
S21160	0.030125812481364	0.0512103818612547	1.79610963830239e-08	0.00182604365177389	0.0101964816787374	0.0950587710690278	0.221458929637747	0.281534278008851	0.00842347495979587	0.300165808690352
S21165	0.0183605870763532	0.0631593064758679	1.91811517626235e-07	0.0029394192090135	0.00439436104587191	0.0826603886500081	0.237114620436453	0.275637101339719	0.00846613066935526	0.30726789328584
S21166	0.0235667479296437	0.0558611014711518	8.1231272458109e-09	3.77235092074931e-08	0.00902448650874652	0.0836555816289256	0.236815336880078	0.287697723580592	0.0073576314263731	0.296021344727852
S21177	0.0223051139815684	0.0606170970175057	1.29252474724631e-08	0.000746502667820228	0.00736840966557952	0.0727536644331382	0.245874754528632	0.288170055086788	0.00922187454382096	0.292942515149899
S21179	0.0188840798853626	0.0577388710881655	1.13944457849336e-07	0.00145969399257469	0.0130694985656343	0.0882209831830648	0.233348015106279	0.283554317919865	0.00434059179349856	0.299383834521098
S21188	0.0151642120589836	0.0623671816988301	3.10534432269808e-08	0.00193603309584472	0.0124448792134158	0.0951416468256553	0.226970511743164	0.282345243014751	0.0056958780021264	0.297934383293786
S21191	0.0308174217188664	0.0533952405011398	8.00114160465734e-09	0.00829354353360031	0.00414790968440015	0.0862257781905184	0.238562022751549	0.260100479471487	0.00687357863480471	0.311584017512492
S21195	0.0220942282450523	0.0552042329632284	1.14040152260609e-09	0.00273517316184714	0.00370892242504077	0.0997495579607629	0.246044294791577	0.264366577211243	0.00563937791911959	0.300457634181728
S21198	0.0349025268652959	0.0552513487512886	1.90033024989223e-08	0.00713634939899516	3.99979909397347e-08	0.0784812836153331	0.227554669365255	0.279414787059359	0.0110726001033416	0.306186375839839
S21199	0.0256085803198886	0.0537393805220096	2.00264361492946e-08	0.00537619286673194	0.00565481439895882	0.0865974884861641	0.241370487082821	0.272852892393563	0.00659344225837244	0.302206701645054
S21202	0.0193026791828463	0.0596829235773397	7.16083309635762e-09	0.00251042140455559	0.00650624904792495	0.0799290840356996	0.247575465523324	0.276265615747477	0.00680018206370521	0.301427372256294
S21207	0.0147185214267767	0.0743951895347585	9.85551582047901e-08	0.00166257060143997	0.010867895089243	0.0877186564999819	0.219558299450272	0.287220554399662	0.00890788449745291	0.294950329945254
S21208	0.0323330949113207	0.0534741202646259	8.50286868705911e-09	0.00415367841497674	0.00827613837365163	0.0752434560329821	0.242745039598072	0.283091572664036	0.00692934377186961	0.293753547465597
S21213	0.0237619044690324	0.055109835836023	1.32331908301264e-08	0.00504634184958313	0.00156288741925161	0.0864559192013502	0.238821281398688	0.279095579689744	0.00898697899627351	0.301159257906863
S21216	0.0196148770104504	0.0670432272057259	2.23668774858072e-07	0.00188208904184887	0.00975838341576886	0.0782847652513825	0.237126472913411	0.284003183313885	0.0079620759501921	0.294324702228561
S21218	0.0197513723241851	0.0635189121594444	2.38108009162007e-08	0.00369378563653116	0.0065585437465037	0.087241145342476	0.229926712266891	0.272449127783151	0.00789337535254834	0.308967001577468
S21221	0.019398968758831	0.0607734830307852	4.62936898399407e-08	0.00903025136524269	0.00541627785274531	0.0973397391262378	0.2113972374062	0.283022660594213	0.00738646028619169	0.306234875285864
S21222	0.0430963947556336	0.0371144931012287	1.7735819951804e-07	0.00812522384508959	8.11434253744779e-08	0.0845311896878144	0.236934992953673	0.270028438898203	0.0133512195066346	0.306817788750097
S21224	0.0172804213486751	0.0568913120225502	6.69951926618045e-09	5.23012544203371e-06	0.010285542495879	0.084158082457398	0.233940162271431	0.289342262992652	0.00935218834433323	0.29874479124212
S21234	0.0183369015695416	0.0560978561569456	5.00561631199692e-08	8.68374863168524e-08	0.0120691601335771	0.0845211748848682	0.236167599408787	0.277200839451426	0.0087778257255292	0.306828505775676
S21242	0.0308117250851153	0.0499634113709732	4.6430890016537e-09	0.00420800333759342	0.00254045291418082	0.0709204842760473	0.246994570392022	0.277702301144558	0.00945919741084767	0.307399849425573
S21247	0.00844470478587677	0.0707799644239853	9.18330288136147e-08	0.000212306283803874	0.00999961926889629	0.0868124771248715	0.236664432828501	0.277986932135852	0.00662327518792804	0.302476196127257
S2125	0.0196859891808711	0.0597018260066219	9.23978928304557e-09	8.31903168095177e-05	0.0111291474397443	0.0882244434122516	0.241734090371293	0.268846550954189	0.0103258678561878	0.300268885222242
S21252	0.0188624540034925	0.0587250914866771	7.97494408631885e-07	0.000251143475977169	0.00953144650175713	0.071550832222705	0.247761724275402	0.286919878908441	0.00869375677867175	0.297702874852468
S21253	0.0281399536271719	0.0553094254677591	1.2456546314374e-08	0.00289806884806798	0.00483558826542325	0.0760829097973726	0.226038163658873	0.292393929911187	0.00900164649691888	0.30530030147068
S21254	0.0231961859199546	0.0624152960122079	1.35991833232579e-08	0.00652031413688665	0.00065700521813869	0.0801800725559344	0.230704751384657	0.271002309468785	0.00853776177776793	0.316786289926484
S21265	0.0409929972622559	0.0406313033580117	3.96638663324593e-08	0.00524131917782078	4.9594425419268e-07	0.0886061613480624	0.237524233216712	0.275959487279384	0.00746943471115033	0.303574528038482
S21273	0.021325003239797	0.062220559922132	9.21033146327276e-09	0.00193558184275663	0.0116002825115644	0.083227967785703	0.225084958946614	0.285637693192943	0.0075183211905841	0.301449622157575
S21275	0.0200190785186261	0.0615186945426193	4.18349804411972e-08	0.00357452759980464	0.00870275721836923	0.0720207256562296	0.232852515692183	0.290590043637479	0.00716517954896392	0.303556435750745
S21276	0.0230970325091872	0.0530802892381262	3.68981044304227e-08	0.0027220404857997	0.00839594673421182	0.088846657395271	0.24117487182908	0.275425591312651	0.00529995799556726	0.301957575602002
S21280	0.0232422072542523	0.0611632913488695	1.49920026311554e-08	0.00337057961963474	0.00281628444273352	0.0760196023429343	0.244357352665648	0.283480634865726	0.00911673108684496	0.296433301381354
S21281	0.0208375988396986	0.0618565147679109	2.2130165537757e-09	0.00367698750618418	0.00411407390676603	0.0883073995048883	0.241522767040803	0.276272125691093	0.00781742959147992	0.295595100938159
S21292	0.0184930696071756	0.0623287276080647	2.19928755960262e-08	0.00201545553761937	0.00508746949100137	0.0826586406908304	0.251589550066443	0.267000530346978	0.00481353174056381	0.306013002918448
S21296	0.0252862157382253	0.0535909740075944	3.69391645320996e-09	2.74903739976682e-07	0.00532583715604982	0.0786891457675244	0.256460023485853	0.280333673326437	0.00479081734970599	0.295523034570953
S21300	0.0139344670100904	0.0655683320734967	4.87626226057823e-08	0.00422197713869942	0.00242754535361292	0.0775602339352482	0.243829717287281	0.273860802636285	0.00970842255951672	0.308888453243148
S21301	0.00423882879006634	0.0714499868259387	4.44595221207978e-08	0.00202263982126303	0.00697803706581705	0.0818854789318243	0.252219525569769	0.276513771338184	0.00887365351845172	0.295818033679164
S21306	0.0128396757602185	0.0658057831521931	1.27005777167903e-08	0.00174355796123643	0.00702846932654859	0.0810782124285142	0.241420696593575	0.285121074817367	0.00773131144432663	0.297231205815443
S21316	0.0247182419426656	0.0611218549455392	4.36988679118575e-08	0.00160280231016749	0.00872956491390657	0.0858165238316627	0.236457061058649	0.277753543208656	0.00851413916584214	0.295286224924043
S21317	0.0247707425593533	0.0582008355818541	4.08133429044128e-09	0.00643770591677866	0.00265378333034089	0.0846671144250379	0.224399132791527	0.277723342864648	0.0104745179541323	0.310672820494993
S21328	0.00834105889847352	0.0696203909433871	1.02007223410676e-08	0.00514412417258714	0.00653420362037151	0.0707322569664485	0.245239161793703	0.25949536359105	0.00984953245747412	0.325043897355783
S21332	0.0140162552472084	0.0766935859584928	6.23362910400911e-08	0.00246579050892173	0.00558097864413913	0.0737534201501784	0.237169999102	0.262985818772913	0.0101826162830816	0.317151472996775
S21333	0.0293237493001978	0.0511503205324944	2.54902044354192e-08	0.00992325324160718	1.68398405024413e-08	0.0739404466282678	0.234723545917871	0.262279008059488	0.00976645618315226	0.328893177806877
S21335	0.0154865899500741	0.0646030934637181	4.84258260375751e-08	0.00353438369829857	0.0118912968008177	0.088375537277854	0.228567796911202	0.273947519563587	0.00622568062479321	0.307368053283829
S21338	0.0234404071447217	0.0566911802344134	9.42069427341434e-09	0.000338244382632146	0.00779435206723586	0.0886311491930148	0.245452822993375	0.274221833114359	0.00480174924924407	0.298628252200309
S21340	0.0220518032747792	0.0602293927851105	4.44253841903218e-08	0.00349976590844854	1.65742768953348e-08	0.0805269495937957	0.24844935422137	0.265233913838103	0.0109268628287824	0.309081896549949
S21343	0.015583444626925	0.0608844406802875	2.05788885408638e-08	0.00262741313266176	0.00604002718135322	0.0874281342933156	0.237111544673081	0.28704381118758	0.00811307009837658	0.295168093547531
S21351	0.0258629960836012	0.0568184555029594	6.47292972568288e-07	0.00551812815025274	0.00825350431560794	0.0913365755072559	0.226437344738691	0.269807299348417	0.00605268365751848	0.309912365402724
S21353	0.024826907565621	0.0606555803674102	1.47813032338842e-09	0.0088325185041411	0.00309738273807983	0.0756358810676813	0.219351506939397	0.282342129802371	0.0101082512023818	0.315149840334786
S21361	0.0117030367784053	0.0690132864064341	9.3196839154967e-09	0.00745775692047666	0.00401909161074125	0.0983813813927571	0.228844996864716	0.264980333535294	0.0103768003675092	0.305223306803983
S21363	0.0195587286384249	0.0619786434902293	3.77558128134081e-09	0.000960399582765436	0.00482302351207989	0.0818440221398161	0.244120763789554	0.279226339345686	0.0106373213419616	0.296850754383901
S21368	0.0169024624825549	0.0605752541934375	8.00012618134557e-09	0.00599828129253766	0.00831344020792011	0.0735388418885793	0.242633905128656	0.279527460058645	0.00922656764641007	0.303283779101133
S21372	0.0107840057184531	0.0704653947878286	5.65335443705988e-08	2.20612002631395e-08	0.00853188794597695	0.080196896544264	0.228713157049759	0.273586702757081	0.0105548603079239	0.317167016293969
S21378	0.0350977194876825	0.0439535095296038	2.06985491539795e-07	0.00882327843850142	1.88114804436374e-06	0.0882468610682975	0.222115626806454	0.267506061667129	0.0112425515131357	0.32301230335566
S21391	0.015745770993684	0.0635664125919241	2.5690145252703e-09	0.00631365103347111	0.00744685817467258	0.0848628131289395	0.229845492737552	0.281536326471587	0.0102439471178216	0.300438725181334
S21396	0.029437227280944	0.0498053993929308	4.74681269526747e-08	0.00497106494440488	0.00597555393189912	0.0776322452711967	0.246064235290705	0.281197253048205	0.0100236652087206	0.294893308162868
S21400	0.0190071797180059	0.0596214915889996	5.75072469870801e-08	1.34455072360843e-07	0.0113423941976679	0.0835012971027635	0.236744096412784	0.289250207847495	0.00560668605094203	0.294926455119022
S21402	0.0066818449385437	0.0749851282918489	1.74529769056275e-08	8.36037433839212e-05	0.00749592948433313	0.0790168189489653	0.226847543966951	0.291640392586053	0.00769205958087519	0.305556661006069
S21407	0.0266911888428459	0.0595025834436484	9.40396198618468e-09	0.00495996363571635	0.0081732650915933	0.0940238031341273	0.225037892130251	0.269697741820677	0.00874018107186864	0.30317337142531
S21410	0.0183369395775724	0.0579090260545064	6.34890951368043e-08	0.00194729034262831	0.00703951818568888	0.0931072388718538	0.244813657741085	0.271090232834666	0.00769773500383782	0.298058297899066
S21414	0.0162320566442323	0.0637162546511983	5.41575705438966e-06	0.00635969399892213	0.00778044484427871	0.0810933686931588	0.238120310463281	0.271747600202393	0.00660501621110385	0.308339838534377
S21418	0.024809739180952	0.04919865859133	4.01806479790111e-08	0.00409689902890973	0.00984582936975064	0.0774495565168063	0.242943330938706	0.271054768288337	0.00324463087730734	0.317356547027252
S21420	0.0306806410697375	0.0524944782684929	3.40654573447646e-08	0.000895414267495464	0.00203138190162226	0.0870707387468651	0.233444546261899	0.283565230110876	0.00935690161167298	0.300460633695881
S21426	0.0124553613040724	0.0641603122712152	7.31449414798825e-08	0.000589307886065308	0.00395401700057955	0.0845501247742065	0.243288588914023	0.278446170252243	0.0110002168195792	0.301555827633074
S21427	0.0137273633019433	0.0713410975795828	4.91763662592853e-08	0.00355522685938406	4.71812464609388e-07	0.0699264259528021	0.236962679573011	0.289896402283371	0.0138083007320165	0.300781982729058
S21428	0.0224024215479553	0.0661338482645414	8.57929224927148e-09	1.98595480915037e-05	0.00608432677963841	0.0682989371242442	0.235187510826449	0.293374955609746	0.0105357175472619	0.29796241417278
S21431	0.0194752703883939	0.0525908009341262	5.50821087924069e-08	0.00205250110658895	0.0105040118855727	0.0814775536271495	0.246686461418279	0.274495418086679	0.0045498159793879	0.308168111491714
S21437	0.0219401569827412	0.0544572805333741	1.05704347628387e-07	0.00428266598572997	0.00685192950333658	0.0844301616292325	0.239816020647962	0.275304355812937	0.00841272527446384	0.304504597925876
S21438	0.015413088108477	0.0622968471706168	1.92374578514601e-08	0.00347693651131389	0.00143952389159259	0.0811156113550758	0.229380894852788	0.289150150915297	0.00940034474698364	0.308326583210397
S21441	0.0275592784958569	0.058492528544443	1.58545724890845e-08	0.00482487999003138	0.00542100863232419	0.0748339636274812	0.227272666954861	0.284524253351173	0.0115517410046754	0.305519663544581
S21442	0.034873135588371	0.0467627234121166	1.18825602471663e-08	0.00438002750337455	0.000251919367276373	0.0682354854776518	0.241041897826124	0.288696036376605	0.0128565871132925	0.302902175452627
S21444	0.0104272988564152	0.0716116195367238	2.08265506970915e-08	0.00446916700068657	0.0143205901698348	0.0711599061514623	0.246836190505905	0.265139004807076	0.00662699974539643	0.309409202399949
S21446	0.0230125119650872	0.0534749912552524	4.69514977586877e-09	0.000508554068744934	0.0106315917351966	0.0853544380507615	0.240183586802629	0.28138245064488	0.0029492024829386	0.302502668299359
S21450	0.0229056233801321	0.0602502627336259	2.16547752195493e-08	7.8198497539808e-05	0.000513239616130368	0.0911975492672962	0.24711322199772	0.2717539756239	0.00745983767671582	0.298728069552164
S21453	0.0249967058214055	0.0508080800463242	6.17799956509577e-08	1.57451040759559e-07	0.00768272823323083	0.088338530345629	0.236916222656617	0.286623459362304	0.00827969381927489	0.296354360484178
S21456	0.0337453574036957	0.0485042874573019	1.64372525730046e-07	0.00918533554144014	0.000908360087420775	0.0726612108296738	0.221691778524957	0.282540721252332	0.0137246176191526	0.3170381669115
S21461	0.0366166236630204	0.0508189025041821	1.52534040191784e-07	0.00697289714029769	0.00159179696830618	0.0785396094839502	0.234828177564275	0.271045035004881	0.00913464013686043	0.310452165000187
S21475	0.0278191403436664	0.0594145996156279	1.01076614689734e-06	0.00268537866476967	0.0113767716913051	0.0679877720136273	0.235332094234465	0.273540206574126	0.00986798055506544	0.3119750455412
S21478	0.0334957573135079	0.045752767271576	2.65633063614058e-08	0.00870237387736431	0.00102860274593624	0.0836279547202567	0.242801514355735	0.266165152188899	0.00759394141194471	0.310831909551473
