B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	otherCells
S17151	0.0359268298785242	0.0253287043753677	0.00566558408115628	0.0308184054054104	1.73194772871146e-10	0.2217320077975	0.0050098302924004	0.0151558588353194	0.0243623332445891	0.0545235127041812	0.581476933212356
S17180	0.0366723342321077	0.0230607809708054	0.00652043970812918	0.0248503390473941	8.49238761626238e-09	0.226780636476037	2.76937519645981e-05	0.0314808363381376	0.0211561282779718	0.0438886913661148	0.58556211133895
S17187	0.0278352609860453	0.0281031762982353	0.00599636579953475	0.0213272060827081	2.84550308694873e-08	0.252544888260106	0.00541202879355878	0.0176465019054153	0.0229997144900832	0.0447911602270891	0.573343668702194
S17197	0.0296752221942304	0.027775181075947	0.00566186343249063	0.0249746281538016	1.56546680421181e-07	0.233277425011093	0.00714243123311188	0.0246074166831845	0.0220663768749867	0.0456225872866672	0.579196711507806
S17198	0.0301447463693141	0.0244279155004462	0.00594651780851098	0.0275533070946098	1.26973077387445e-09	0.244905948812707	0.00511912425817884	0.0160350674747847	0.0216649949433484	0.0516312153171614	0.572571161151208
S17205	0.0254625654497326	0.0284594835683826	0.00555030515230912	0.0226842731321733	5.31438765794388e-09	0.253779040727856	0.00582985072979015	0.0203677263161108	0.0217346392248461	0.0456955711794172	0.570436539204995
S1721	0.035445234366486	0.0238250384179584	0.0058495055391381	0.0244373916249292	5.57703892802753e-09	0.233912162386593	0.000600199404317181	0.0268635321503109	0.0222148023550969	0.0504966432986013	0.57635548487953
S17210	0.0273491053817036	0.0278690459820658	0.00630914395111042	0.023265609821824	5.52027183724650e-09	0.240481245909381	9.9772559258735e-05	0.0272483207659775	0.0230488703377989	0.0500027101715669	0.574326169599041
S17211	0.0289046272845122	0.0272438914971691	0.00535786118774473	0.0251824480565324	1.7319208965515e-08	0.246218773689995	0.00840721552324182	0.0144243969373294	0.0246698636462087	0.0559838317859808	0.563607073072076
S17212	0.0257754177847584	0.0322325616496657	0.0059227213091777	0.0245083420327271	2.79291982212771e-08	0.238606516343623	0.00198937890669784	0.0264248279549439	0.0218342895458236	0.0462862785960271	0.576419637947358
S17219	0.0345414494730538	0.0230285876841888	0.00618646067812137	0.0257501323922172	1.40193817255893e-09	0.231360347420328	0.00398156730590102	0.0198240978751951	0.020740593307392	0.0473114239494755	0.587275338512189
S17223	0.0290755798851876	0.0282353864458082	0.00531349102309431	0.0248578131249624	1.62252403286404e-07	0.235788302372246	0.00792267460405863	0.0177956310046617	0.0213483760650512	0.0476622009083251	0.582000382314201
S17229	0.0427949154648118	0.0203588184685381	0.00599668927392614	0.0278473284957582	6.9533542777688e-09	0.220379927991915	0.0101335942704345	0.0110703790537753	0.0231051602055173	0.0550203175677166	0.583292862254252
S17230	0.0322639615506104	0.0251134482485434	0.00597497555375364	0.027577062229738	4.15477524836919e-09	0.24324746918038	0.00657594306393097	0.0198457057537554	0.0218601772403019	0.0472112139678525	0.570330039056359
S17233	0.0283088526699781	0.0244159203716531	0.00562735800540716	0.0253088167043375	3.94578234849922e-09	0.241169615737238	7.57853970957721e-07	0.0234860655549601	0.0220018587970634	0.053325020169408	0.576355730190201
S17240	0.034031030833654	0.0250154393636649	0.00599095573174096	0.026485588370909	4.90588105874009e-09	0.238243912907929	0.00939656130006718	0.0151175840590423	0.0214210539495274	0.047396260012622	0.576901608564962
S1725	0.0312993355474373	0.0260049936585726	0.00539168206201665	0.0221919787759988	1.98269340892968e-08	0.245518736616804	4.5271232722803e-05	0.0287615439272606	0.0218056886895483	0.0470017581707473	0.571978991491957
S17251	0.0329825929877435	0.0234556588584177	0.00635482594134806	0.0251437245322285	2.36489536549688e-09	0.230790131723718	0.00448811256821642	0.0225608957271656	0.022424085092244	0.0498661689951083	0.581933801208915
S17252	0.0311116151774621	0.0256676611765939	0.00559999737465093	0.0247301215256469	9.51060927585663e-07	0.234550241871322	0.00627378347486457	0.0206397567401271	0.021129383820524	0.0454989881459682	0.584797499631912
S17254	0.0257775535281763	0.0243997447116695	0.00659236074593296	0.0304028939278055	6.56847681256491e-09	0.236015261947992	0.0011205789909924	0.0156219051800093	0.024219526959946	0.0561065874281466	0.579743580010853
S17256	0.030202693498902	0.025927265017923	0.00573116648215377	0.0261355324935087	5.40666364137263e-09	0.243114321231125	0.00132738140338448	0.0278603201660478	0.021883098461641	0.0457104175573672	0.572107798281283
S17259	0.0332714198424664	0.0231386226965619	0.00612165144245729	0.0250472943840002	1.4338742335707e-09	0.238431912086727	0.000333426338146502	0.0255394570715972	0.0216704953262657	0.0478688780236898	0.578576841354214
S1726	0.0319401642311632	0.0255855216693361	0.00560504313981625	0.0292819857929213	3.49578977046202e-07	0.229917424665312	0.00102310636254736	0.0250794858108533	0.0224189113860615	0.0489264128102152	0.580221594552796
S17275	0.0287755542856035	0.0295022560710731	0.00566164754741473	0.0220794436874219	1.80761280330553e-09	0.234763192817312	0.00894273529215012	0.0195803256749003	0.0229317921117709	0.0486849808303626	0.579078069874378
S17281	0.0335168175345178	0.0243041315941904	0.00597525411030329	0.0252995801797714	6.61322503808649e-07	0.234260578151883	0.000808420355302799	0.0219607169619957	0.0216816413485814	0.0561278462454856	0.576064352195465
S17283	0.03056101125242	0.0255266645141275	0.00588579150404613	0.0255094076973146	7.95418440130405e-09	0.239325190315452	0.00206512203544433	0.0276610171393141	0.0215162244097751	0.0466186499525725	0.57533091322535
S17284	0.0277699044660833	0.0293200271850322	0.00567391406807362	0.0253983998875512	1.58464866013611e-08	0.232523864717741	0.0046403457972691	0.0250067170276253	0.0216924152422297	0.049118003412675	0.578856392349233
S17290	0.028577907366124	0.025891992758939	0.00584083976422986	0.0246779370710525	5.70140438273959e-08	0.233821157342961	0.00121606863799397	0.0230432574548768	0.0205743822099156	0.0547364883475818	0.581619912032281
S17291	0.0325929603402451	0.0252114726295454	0.0055718621497435	0.0268619939462023	2.17914612043999e-07	0.230310478354572	0.00120083366188151	0.029260253038632	0.0203486499364764	0.0464585828437094	0.58218269518438
S17295	0.033708435554452	0.0260413376207252	0.00574553331672891	0.0243315548294368	2.77193671511026e-09	0.220041082315045	0.00481705029285148	0.0251370453792864	0.0239046340871037	0.0500797520299488	0.586193571802485
S17301	0.0324892555357589	0.0294491811416167	0.0055467281621458	0.0238493370950847	1.68700614867442e-09	0.226059858434163	0.00277932768840504	0.0269496192427899	0.0226243738725395	0.0451150827287776	0.585137234411713
S1731	0.0295667108706934	0.0269313898935378	0.00571743673390784	0.0243090790128895	6.82013695286689e-09	0.234343138259073	0.00782479041457711	0.019693074954957	0.0234492774296508	0.0493487483902332	0.578816347220343
S17311	0.0377206797969845	0.0242468596449761	0.00538192759701071	0.0241151001721971	7.75955081033904e-08	0.237862552749191	0.00581861407038436	0.0178922570881791	0.0235187828645971	0.051593272196377	0.571849876224595
S17316	0.0313196834829511	0.0249001838121059	0.0061358268322666	0.0293881613242396	6.4334580576944e-10	0.236460291176508	0.00149556314445775	0.0270163848659616	0.021810800784975	0.0475840518794335	0.573889052053755
S17320	0.0324698121268226	0.0252402303921744	0.00577231225167025	0.027838514570201	8.31527185260688e-10	0.228480476298288	0.00205525968507326	0.0264282608432134	0.0233514577654017	0.0495333910225586	0.578830284213069
S17322	0.0332134999334004	0.0242723061298517	0.00577172085190502	0.0293541395383181	1.05507814854827e-07	0.237424953491917	0.00340244904766807	0.025158838844614	0.021031614924007	0.0439106336327217	0.576459738097782
S17323	0.0646746408095523	0.0187185737839915	0.00502862717985543	0.0191518343967278	9.91620601412584e-09	0.207997317513975	0.00201751858099068	0.0177147682882612	0.0220103255259124	0.0441291455447532	0.598557238459774
S17332	0.0279179198560712	0.0263175851983498	0.00634465358506361	0.025128756294226	4.08678728493343e-09	0.243635902822268	0.00645845305243137	0.0183649856714182	0.0234527799106404	0.0463709326546689	0.576008026868075
S17333	0.0273904631385551	0.0274286376983116	0.00575523098374998	0.0262570737356899	3.09867622987642e-08	0.241887369701891	0.00295679105399848	0.019075373378519	0.0230485893953259	0.0496112588922917	0.576589181034905
S17334	0.0297805617083051	0.0266538518851382	0.00524583843050233	0.0266882278289227	6.28694709961114e-09	0.225388736125263	4.5041591139287e-06	0.0257578014000304	0.021552694927921	0.0518441033608142	0.587083673887042
S17346	0.03300966558932	0.0243506758030753	0.0053686422389811	0.0250451471221243	3.06712519108211e-08	0.242585656808284	0.00735598421477043	0.0193546679327402	0.0217250811374008	0.0510197245744802	0.570184723907572
S17351	0.0301389412372566	0.0284124895901359	0.00583001868786815	0.024129969449745	1.6180741074213e-08	0.233571656069736	3.42643862867739e-07	0.0258889084536461	0.0233623799285825	0.0496635651554622	0.579001712602963
S17353	0.0319577367226243	0.0260721570209077	0.00561719229296613	0.0255951294380161	6.20900784619442e-08	0.228298923947492	0.00818108356829251	0.0209176362920633	0.0219695862345217	0.0472476814161825	0.584142810976856
S17362	0.0358649811630762	0.0240148991465367	0.0060930293276349	0.0263418774062404	5.12716813363833e-09	0.236170790120127	0.0054804600473035	0.0205257829292751	0.0221213864999904	0.049518216802458	0.57386857143019
S17365	0.0317682612077936	0.0254405483588499	0.00543500593676678	0.0225446145659415	2.37326623408246e-09	0.247979315153348	0.00520458449013564	0.0207988333914651	0.0228933918180794	0.0470243413720201	0.570911101332334
S17367	0.0283468425689829	0.0270771675334674	0.00569370908924224	0.0256318950156272	2.93840328942308e-08	0.242662261450005	0.000520601203040837	0.0248187489326881	0.0229822848582011	0.0493121774529331	0.572954282511779
S17369	0.0297478341695953	0.0266830508126699	0.00612766335067572	0.0245251978376809	4.7788461167204e-10	0.241032496071745	0.00232099304434737	0.0266383615867574	0.0217097111462874	0.0465283532888533	0.574686338213503
S17370	0.0304375103555952	0.0249957303601981	0.00577802365620023	0.0265764016846202	2.23373434499486e-07	0.236656153793255	0.00906821086420114	0.0162422253283945	0.0219395834550508	0.0473727459491792	0.580933191179871
S17373	0.0364404212233624	0.0198367569389747	0.0064151402686903	0.0310201507422027	1.09332156436251e-07	0.228538249676463	1.41054822483638e-08	0.0247635223399501	0.0207642855214355	0.0459531141522285	0.586268235699055
S17378	0.0338492377057694	0.026854804417626	0.00561054125740017	0.024893869839823	2.98346793140246e-08	0.240841693342402	0.00221064879218843	0.0180031804755549	0.0218834976570757	0.049272720270929	0.576579776406552
S1738	0.033035859482539	0.0250652278168061	0.00583335223875339	0.0271562896591559	3.74557506485462e-09	0.227152830285705	0.00528469309132744	0.0141191994240522	0.0229269989198662	0.0567962031363408	0.582629342199879
S17381	0.0330924170998177	0.0247032794863247	0.00561467797502802	0.0250085532292019	6.84403206379214e-08	0.234747550009948	1.57970077044212e-07	0.03298779151115	0.0219531584632578	0.0459100509360519	0.575982294878822
S17393	0.0227053863801111	0.0319077097345598	0.00577478774195613	0.0252131021733477	1.77310004363802e-08	0.229433984157135	2.40913237254102e-07	0.0238840583436573	0.0234393713910823	0.0572894716587362	0.580351869775177
S17396	0.0281496929370459	0.0262787621760771	0.00550194244995875	0.0253915036593632	1.28041457566475e-08	0.242569570325277	0.00294343584032794	0.0261569837946501	0.0208024132450476	0.0461340345770487	0.576071648191058
S17411	0.0274083027792059	0.0265679975226035	0.00553495478012977	0.019375171432973	3.15366089062952e-09	0.25079517696174	0.00353272140808423	0.0250216097334572	0.0237912044731279	0.0473563329368347	0.570616524818183
S17412	0.0286414284224178	0.0284310820630934	0.00539280751987678	0.0241634838165991	4.07939426102912e-08	0.232114027398825	0.00191442648055425	0.0295642764996105	0.0252011517528707	0.0492190922301146	0.575358183022096
S17413	0.0320903538864734	0.0257999427160469	0.00581750821372772	0.0224205929104401	1.15544644367581e-08	0.233576896762276	0.000232367145354362	0.0296383097096202	0.0223707954449889	0.0491622964560041	0.578890925200603
S17415	0.0335569414165865	0.0246575449651416	0.00621393792862994	0.0248997398049766	7.00609580886873e-09	0.232637287771902	0.00669464229638601	0.0208006369965953	0.0216846924695861	0.0508418564492008	0.5780127128949
S1742	0.0307712045048515	0.0266472749353905	0.00646439220643354	0.0213323235763924	2.50645124929372e-09	0.226826130874334	0.006484987843121	0.0249848798771604	0.0226221169242818	0.0508282507120768	0.583038436039507
S17421	0.0314129739998562	0.0269896008382195	0.00568337178637581	0.0260618043352803	3.10241704854894e-08	0.234175516695324	0.00601150138507141	0.024300523876996	0.0222871248104863	0.0452982866070562	0.577779264641163
S17422	0.0257283824609316	0.0300640201191394	0.00623892299929206	0.0257916706728879	4.39913486041425e-08	0.24515282067589	9.69306009792528e-05	0.0236125197412048	0.0202842250623092	0.0471703043718008	0.575860159304217
S17427	0.0331819367337528	0.0235954060400566	0.00558475232976531	0.0233468645183539	3.28755494463401e-08	0.243024702226354	0.00485379952301615	0.0190836420946082	0.0216870562982936	0.0513996227898126	0.574242184570438
S17428	0.0287782652530704	0.0276235739324436	0.00588886618944071	0.026097963319356	4.10288035437928e-08	0.224233548943022	0.00726564655401335	0.0204116247605763	0.0217128936875533	0.0508842452022087	0.587103331129512
S17430	0.0313819401162177	0.0255619063053445	0.00596148220147434	0.024639540780499	2.11237097114361e-08	0.24179251269036	0.00702239299969186	0.0175563857921279	0.0219715244831171	0.049278857684437	0.574833435823021
S17431	0.0284913265649048	0.0283760222150737	0.00666453296368848	0.0221502976195202	4.02504700513536e-09	0.228147934148128	0.0088371892277655	0.0184862183896291	0.0215687199139543	0.0470402951316279	0.590237459800661
S17435	0.03295679421037	0.024073854184716	0.0054198138684831	0.0267952926481946	4.12526561389485e-08	0.243075078390038	0.00449978029539983	0.023488956346418	0.0205942561295798	0.047899195005889	0.571196937668256
S17437	0.0290783008850157	0.028458932070409	0.00544822324344367	0.0266538929830306	3.14009592204003e-09	0.243129256392685	0.00479876800272532	0.0156415510593183	0.0195390723936792	0.0507846191267431	0.576467380702854
S17446	0.0287828140537893	0.0275957069686424	0.00606907912342417	0.0227717298922237	3.58778987767645e-08	0.238526451688078	0.0031172377189178	0.0260296453767651	0.0231611249429188	0.0475877474054867	0.576358426951855
S17448	0.0285081487780685	0.0240436105586121	0.00675563894415703	0.0267880038639033	2.0857209086665e-09	0.23930101519969	0.00406902974334142	0.0235974641916914	0.0211512887834707	0.046149703009774	0.579636094841571
S17456	0.0271286091542365	0.030189781649614	0.00599794841485841	0.0251855918227435	2.1014812167119e-08	0.23777691497375	0.00516632173492899	0.0230191691704743	0.022306037167043	0.0461824505868581	0.577047154310681
S17458	0.0344817759421238	0.0243749134198472	0.00655377963689886	0.0296755533481771	9.44304741794277e-08	0.230942045951297	0.00159491184209171	0.0133863670410772	0.0224152098696604	0.0616000753220174	0.574975273196335
S17460	0.034751604839145	0.0244430718814056	0.00572390861828358	0.0262599755688037	1.02338547103462e-07	0.234348395577535	0.00246680726053174	0.0297999984266436	0.0221448168147762	0.0434202608824649	0.576641057791864
S17464	0.0303239280576517	0.0262329651577134	0.0058983249071611	0.0262806319036643	5.31363272864438e-09	0.224305271293671	0.00232437989839034	0.0187292641272241	0.0248024506534599	0.0625801931655878	0.578522585521844
