B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
S4220	0	0	0.208	0.1698	0.0435	0.2994	0.1349	0	0	0.1444
S423	0	0	0.1619	0.1328	0.0609	0.322	0.1117	0	0	0.2106
S4230	0	0	0.2625	0.019	0	0.5812	0.1162	0	0	0.0211
S4236	0	0	0.18	0.1016	0	0.3138	0.1732	0	0	0.2313
S4242	0	0	0.1402	0.0132	0	0.5376	0.1378	0.0213	0	0.15
S4247	0	0	0.2457	0	0	0.5368	0.1622	0	0	0.0553
S4249	0	0	0.2095	0.0188	0	0.5188	0.1395	0	0	0.1134
S425	0	0	0.1986	0	0	0.5386	0.1919	0	0	0.071
S4253	0	0	0.1413	0	0	0.4422	0.2791	0	0	0.1374
S4255	0	0	0.2498	0	0	0.4644	0.1481	0	0	0.1376
S4257	0	0	0.3049	0.0756	0	0.4822	0.068	0	0	0.0693
S4263	0	0	0.1977	0.0308	0	0.4888	0.18	0	0	0.1027
S4265	0	0	0.2195	0.0297	0	0.5749	0.1261	0	0	0.0497
S4276	0	0	0.151	0.0494	0.0222	0.3626	0.2178	0.033	0.0023	0.1619
S4278	0	0	0.4559	0.0156	0	0.4126	0.116	0	0	0
S4282	0	0	0.2004	0.0494	0	0.4981	0.1136	0	0	0.1385
S4285	0	0	0.1909	0.0273	0	0.431	0.1852	0	0	0.1657
S4286	0	0	0.3087	0.0905	0	0.3523	0.1492	0	0.0134	0.0859
S4287	0	0	0.2075	0.033	0.016	0.4624	0.1553	0	0	0.1259
S4294	0	0	0.2724	0.0384	0	0.4784	0.1422	0	0	0.0685
S4299	0	0	0.1366	0.0981	0.0026	0.4059	0.1721	0	0.0143	0.1704
S4310	0	0	0.2526	0	0.0334	0.3108	0.2458	0.0417	0	0.1158
S4315	0	0	0.2402	0.0862	0.0609	0.2962	0.1755	0	0.0288	0.1122
S4317	0	0	0.1347	0.0023	0.0116	0.4711	0.179	0.0544	0.0116	0.1353
S4321	0	0	0.2294	0.0443	0.0403	0.3376	0.1608	0	0	0.1876
S4345	0	0	0.2479	0.095	0	0.2982	0.1972	0	0	0.1618
S435	0	0	0.173	0	0	0.5439	0.1155	0	0	0.1676
S4354	0	0	0.1285	0.0746	0	0.4641	0.1793	0	0	0.1535
S4356	0	0	0.1895	0.0558	0.0051	0.3446	0.2561	0	7e-04	0.1482
S4357	0	0	0.1875	0.0242	0.0484	0.2826	0.2348	0.0154	0	0.2072
S4358	0	0	0.1746	0.1408	0	0.2984	0.1853	0	0.0445	0.1564
S4359	0	0	0.1484	0.0151	0	0.5367	0.1479	0	0	0.1519
S4360	0	0	0.3277	0.0106	0	0.5564	0.1054	0	0	0
S4361	0	0	0.199	0.0912	0	0.551	0.0757	0	0	0.0831
S4366	0	0	0.1057	0.0932	0	0.2823	0.2478	0.0858	0	0.1852
S4370	0	0	0.1381	0.0012	0.0277	0.3476	0.2434	0	0	0.242
S4377	0	0	0.1494	0.12	0	0.4375	0.1362	0	0	0.1568
S4379	0	0	0.2359	0.0319	0	0.4885	0.1587	0	0	0.0849
S4384	0	0	0.2869	0.1449	0	0.4473	0.03	0	0	0.0909
S4390	0	0	0.2831	0.0666	0	0.4445	0.1708	0	0	0.035
S4393	0	0	0.1696	0	0	0.637	0.1511	0	0	0.0423
S4399	0	0	0.1514	0	0	0.4617	0.2492	0	0	0.1378
S4400	0	0	0.1995	0.0124	0	0.511	0.1793	0	0	0.0978
S4407	0	0	0.2035	0.0761	0	0.3548	0.205	0.0147	0	0.1459
S4416	0	0	0.2044	0.113	0.0042	0.3268	0.0858	0	0	0.2658
S4418	0	0	0.1981	0.1309	0	0.4092	0.1283	0	0	0.1335
S4419	0	0	0.3549	0.043	0	0.4219	0.1143	0	0	0.0658
S4421	0	0	0.1739	0.0823	0	0.42	0.1754	0	0	0.1484
S4423	0	0	0.2435	0.1227	0	0.4854	0.0446	0	0	0.1038
S4426	0	0	0.2282	0.0541	0	0.4816	0.1301	0	0	0.106
S4437	0	0	0.216	0.047	0.0113	0.3975	0.1803	0	0	0.1479
S4438	0	0	0.2434	0.031	0	0.3809	0.1595	0	0	0.1852
S4442	0	0	0.2119	0	0	0.5705	0.1479	0	0	0.0696
S4450	0	0	0.256	0.0712	0	0.3618	0.1376	0	0	0.1734
S4451	0	0	0.1846	0.0608	0	0.4094	0.1985	0	0	0.1468
S4453	0	0	0.206	0.1245	0.0267	0.4275	0.1212	0	0	0.0942
S4456	0	0	0.2367	0.0228	0	0.4672	0.1312	0	0	0.1421
S446	0	0	0.1939	0.1204	1e-04	0.4015	0.1367	0	0	0.1474
S4460	0	0	0.2093	0.0898	0.0084	0.3323	0.1824	0.0359	0	0.1419
S4464	0	0	0.1263	0	0	0.6131	0.1608	0	0	0.0998
S4475	0	0	0.1998	0.1231	0.0017	0.2765	0.1685	0	0.0068	0.2236
S4480	0	0	0.3033	0.0382	0	0.4319	0.1068	0	0	0.1199
S4490	0	0	0.2924	0.0063	0	0.432	0.2102	0	0.0038	0.0553
S4494	0	0	0.2463	0.1198	0.0046	0.4072	0.0921	0	0	0.13
S4499	0	0	0.2639	0.0486	0	0.583	0.0852	0	0	0.0194
S451	0	0	0.2286	0.0254	0	0.3855	0.2079	0.0081	0	0.1446
S4517	0	0	0.1861	0.0562	0	0.3862	0.1989	0	0	0.1726
S4522	0	0	0.2974	0.0402	0	0.493	0.1694	0	0	0
S4523	0	0	0.1816	0.1176	0.0556	0.3383	0.1744	0	0	0.1324
S4524	0	0	0.1463	0.0856	0.0332	0.3762	0.1472	0	0	0.2115
S4526	0	0	0.3256	0.0349	0	0.402	0.1371	0	0	0.1004
S4530	0	0	0.1856	0.0677	0.021	0.2971	0.2011	0.0562	0	0.1712
S4534	0	0	0.1992	0.0429	0.0073	0.3834	0.2098	0.0021	0	0.1553
S4535	0	0	0.217	0.0609	0	0.4191	0.1924	0	0	0.1106
S455	0	0	0.2826	0.0692	0	0.401	0.1203	0	0	0.1269
S4551	0	0	0.2017	0.0947	0	0.5313	0.1193	0	0	0.0531
S4558	0	0	0.2026	0.0037	0	0.5298	0.1724	0	0	0.0914
S456	0	0	0.171	0.1014	0.0138	0.3806	0.2071	0	0	0.126
S4560	0	0	0.2025	0.07	0	0.4344	0.1803	0	0.0332	0.0795
S4566	0	0	0.2464	0.055	0.0194	0.3596	0.2072	0	0	0.1124
S4573	0	0	0.192	0.0898	0	0.5392	0.0924	0	0	0.0867
S4585	0	0	0.2516	0.0889	0.0056	0.4234	0.1407	0	0.0089	0.0809
S4590	0	0	0.181	0.0688	0.0143	0.3736	0.1977	0	0.0663	0.0982
S4595	0	0	0.0917	0.0456	0.033	0.3441	0.2164	0	0	0.2692
S4601	0	0	0.1952	0.0283	0	0.534	0.1664	0	0	0.076
S4602	0	0	0.2323	0.1424	0.0022	0.4158	0.1223	0	0	0.0848
S4603	0	0	0.2279	0.0258	0	0.4973	0.1656	0	0	0.0834
S4606	0	0	0.2462	0.0899	0	0.3782	0.1661	0	0	0.1196
S4607	0	0	0.1341	0.0888	0	0.5249	0.1115	0	0	0.1407
S4610	0	0	0.1537	0.0935	0	0.5594	0.1108	0	0	0.0826
S4612	0	0	0.1635	0.0066	0	0.5982	0.1241	0	0	0.1076
S4618	0	0	0.1717	0	4e-04	0.3854	0.2604	0.0423	0	0.1398
S4619	0	0	0.1625	0.018	0	0.5114	0.1868	0	0	0.1213
S4621	0	0	0.2046	0.1462	0	0.3862	0.088	0	0	0.175
S4629	0	0	0.2489	0	0	0.4299	0.1881	0	0	0.1331
S4630	0	0	0.104	0.005	0	0.5948	0.1335	0	0	0.1627
S4631	0	0	0.121	0.0272	0	0.4262	0.2519	0.0319	0	0.1418
S4635	0	0	0.1552	0.0415	0	0.5234	0.1337	0	0	0.1462
S4638	0	0	0.1766	0.0426	0	0.5351	0.1655	0	0.009	0.0711
S4651	0	0	0.2005	0.0019	0	0.3842	0.237	0	0	0.1764
S4652	0	0	0.1344	0.0213	0	0.6234	0.0988	0	0	0.1221
S4660	0	0	0.215	0.0485	0	0.3748	0.1929	0	0	0.1687
S4670	0	0	0.192	0.0913	0.029	0.3769	0.1712	0	0	0.1396
S4686	0	0	0.189	0.0062	0	0.4171	0.226	0	0	0.1617
S4691	0	0	0.2478	0.0558	0	0.4346	0.0991	0	0	0.1627
S4697	0	0	0.2466	0.0635	0	0.402	0.145	0	0	0.1429
S4703	0	0	0.2553	0	0	0.3589	0.2616	0.0509	0	0.0732
S4705	0	0	0.1613	0.0578	0.0157	0.485	0.1753	0	0	0.105
S4706	0	0	0.2007	0.0653	0	0.4522	0.1443	6e-04	0	0.1369
S4708	0	0.0233	0.2473	0.1155	0.0459	0.0318	0.2376	0.1138	0	0.1848
S4714	0	0	0.2482	0.0659	0	0.376	0.2088	0	0.055	0.046
S4715	0	0	0.1758	0.0896	0	0.3162	0.1744	0.0569	0	0.1871
S4717	0	0	0.2118	0.0026	0	0.5421	0.1934	0	0	0.0501
S4718	0	0	0.192	0.1259	0.0844	0.1403	0.2204	0	0	0.2369
S4720	0	0	0.1976	0	0	0.3577	0.2215	0.1159	0	0.1073
S4722	0	0	0.1549	0	0	0.6014	0.1588	0	0	0.0849
S4726	0	0	0.1136	0.0724	8e-04	0.4335	0.1528	0	0	0.2269
S4733	0	0	0.1868	0.0512	0	0.4219	0.1629	0	0	0.1772
S4744	0	0	0.2496	0.1302	0	0.2978	0.1628	0	0	0.1597
S4748	0	0	0.2339	0.0251	0	0.5102	0.1542	0	0	0.0767
S4766	0	0.0193	0.2828	0.1118	0	0.2755	0.1804	0	0	0.1303
S4767	0	0	0.2397	0.054	0.0087	0.3807	0.1988	0.0074	0	0.1106
S4775	0	0	0.171	0.0797	0.01	0.4175	0.21	0	0.0174	0.0944
S4783	0	0	0.3049	0.0788	0	0.4299	0.1359	0	0	0.0505
S4790	0	0	0.2434	0.1096	0.0157	0.3641	0.1292	0	0	0.138
S4793	0	0	0.1809	0.0408	0	0.3867	0.2398	0	0	0.1518
S482	0	0	0.2031	0.0664	0.0273	0.4008	0.2208	0	0.0132	0.0683
S4820	0	0	0.2013	0.0407	0	0.5611	0.1436	0	0	0.0534
S4827	0	0	0.3641	0.0792	0	0.3866	0.1019	0	0	0.0682
S4831	0	0	0.1598	0.0639	0.0342	0.5079	0.1445	0	0	0.0897
S4839	0	0	0.216	0	0	0.5295	0.1638	0	0	0.0906
S4847	0	0	0.1694	0.038	0	0.7061	0.0707	0	0	0.0158
S4851	0	0	0.2143	0.094	0	0.446	0.0895	0	0	0.1562
S4853	0	0	0.2253	0.1468	0	0.3707	0.1798	0	0.0372	0.0402
S4854	0	0	0.1862	0.0395	0	0.6433	0.0738	0	0	0.0571
S4875	0	0	0.182	0.1165	0	0.6024	0.0717	0	0	0.0275
S4889	0	0	0.2264	0.0784	0	0.3755	0.1669	0	0	0.1528
S4892	0	0	0.1443	0.0322	0	0.5134	0.1647	0	0	0.1455
S4897	0	0	0.1696	0	0	0.5371	0.1829	0	0	0.1104
S4902	0	0	0.2132	0.0904	0	0.4014	0.102	0.0028	0	0.1903
S4908	0	0	0.2094	0.0531	0	0.4519	0.1529	0	0	0.1328
S4915	0	0	0.1852	0.022	0	0.4246	0.229	0	0.0234	0.1158
S4917	0	0	0.2275	0.1593	0	0.3189	0.113	0	0	0.1813
S4918	0	0	0.174	0.0715	0.0283	0.2991	0.2121	7e-04	0	0.2142
S4923	0	0	0.1988	0.1293	0.0368	0.3694	0.1682	0	0	0.0974
S4936	0	0	0.1712	0.0016	0.0463	0.3443	0.2315	0.0629	0	0.1421
S4944	0	0	0.2724	0.1287	0.0456	0.2769	0.1824	0	0.0296	0.0644
S4946	0	0	0.1299	0.1001	0.0614	0.3345	0.2038	0	0	0.1703
S4948	0	0	0.1456	0.1111	0.0152	0.3412	0.107	0.0312	0	0.2486
S496	0	0	0.2102	0.0918	0.0052	0.348	0.1107	0	0	0.2342
S4960	0	0	0.1989	0.0646	3e-04	0.4629	0.143	0	0	0.1302
S4963	0	0	0.2269	0.0692	0.0122	0.4035	0.1401	0	0	0.1481
S497	0	0	0.2059	0.0629	0	0.4389	0.1733	0	0	0.119
S4976	0	0	0.1051	0.0174	0	0.5684	0.1466	0	0	0.1624
S4980	0	0	0.2403	0	0	0.5344	0.1558	0	0	0.0694
S4981	0	0	0.2025	0	0.0318	0.2736	0.2101	0.0539	0	0.228
S4984	0	0	0.2096	0.1206	0	0.3956	0.1162	0	0	0.1581
S4995	0	0	0.1723	0.0951	0.0119	0.4288	0.1273	0	0	0.1646
S5	0	0.108	0.1481	0	0	0.4812	0.2118	0	0	0.051
S5006	0	0	0.1732	0.065	0.0207	0.2895	0.2226	0.0083	0	0.2208
S5047	0	0	0.2718	0.0565	0	0.383	0.2093	0	0	0.0795
S5048	0	0	0.1986	0.1267	0	0.4423	0.063	0	0	0.1694
S5049	0	0	0.1464	0.0439	0	0.3489	0.2103	0	0	0.2505
S5052	0	0	0.1718	0.0422	0	0.3885	0.1441	0.0564	0	0.1971
S5055	0	0	0.2564	0	0	0.5052	0.1666	0	0	0.0718
S5063	0	0	0.1323	0.1229	0	0.7448	0	0	0	0
S5066	0	0	0.2525	0.05	0.0108	0.3061	0.1898	0.0425	0	0.1483
S5075	0	0	0.1272	0.0567	0.0348	0.3454	0.2009	0.0485	0	0.1865
S5077	0	0	0.2913	0.0565	0	0.4996	0.0975	0	0	0.0552
S5079	0	0	0.1465	0.1101	0	0.4451	0.1394	0	0	0.1588
S5080	0	0	0.195	0.1564	0.0358	0.2632	0.121	0	0	0.2287
S5082	0	0	0.2156	0.0787	0	0.3637	0.0925	0	0	0.2494
S5084	0	0	0.1925	0.0031	0	0.4959	0.1679	0	0	0.1406
S5085	0	0	0.2229	0	0	0.5908	0.1863	0	0	0
S5091	0	0	0.2522	0.0294	0	0.4292	0.184	0	0	0.1053
S51	0	0	0.2307	0.125	0.0187	0.4074	0.1076	0	0	0.1105
S5105	0	0	0.1672	0.1312	0	0.4114	0.2148	0	0.0411	0.0342
S5106	0	0	0.2117	0.0711	0	0.398	0.1434	0	0	0.1758
S511	0	0	0.1574	0.0787	0	0.4287	0.1612	0	0	0.174
S5114	0	0	0.1359	0.0186	0	0.2951	0.2572	0.1464	0.0041	0.1428
S5118	0	0	0.174	0	0	0.5674	0.1743	0	0	0.0843
S5122	0	0	0.2211	0.0669	0.012	0.43	0.1413	0	0	0.1286
S513	0	0	0.2666	0.0383	0	0.535	0.1178	0	0	0.0424
S5133	0	0	0.2399	0.0426	0	0.4292	0.1678	0	0	0.1205
S5141	0	0	0.2296	0.0064	0	0.5289	0.0607	0	0	0.1745
S5144	0	0	0.1506	0.0488	0	0.4168	0.1739	0	0	0.21
S5153	0	0	0.1864	0.0714	0	0.5532	0.1787	0	0	0.0103
S5169	0	0	0.1415	0.0412	0.0372	0.4575	0.1945	0	0	0.1281
S5176	0	0	0.2115	0.0347	0	0.4757	0.1069	0	0	0.1712
S5181	0	0	0.2491	0.1053	0	0.4208	0.0863	0	0	0.1385
S5185	0	0	0.1937	0.1844	0.0346	0.3626	0.0965	0	0	0.1282
S5186	0	0	0.1651	0.0431	0	0.4201	0.1884	0	0	0.1833
S5187	0	0	0.1411	0	0.0158	0.2285	0.3024	0.1637	0	0.1486
S5190	0	0	0.7386	0.0473	0	0.1086	0.0943	0	0.0112	0
S5191	0	0	0.2387	0.0468	0	0.5535	0.1334	0	0	0.0276
S5197	0	0	0.1521	0.0487	0	0.4323	0.2477	0	0	0.1192
S5201	0	0	0.2322	0.047	0	0.618	0.0791	0	0	0.0237
S5203	0	0	0.2611	0	0	0.512	0.1779	0	0	0.049
S521	0	0	0.194	0.1039	0	0.4692	0.1307	0	0	0.1022
S5215	0	0	0.1552	0.0291	0.0151	0.3037	0.2182	0.0637	0	0.2149
S5218	0	0	0.2314	0.057	5e-04	0.5003	0.0797	0	0	0.1312
S5220	0	0	0.2364	0.0451	0	0.3803	0.2172	0	0	0.121
S5222	0	0	0.233	0.0691	0	0.341	0.18	0	0	0.1769
S5226	0	0	0.2322	0.0542	0	0.4961	0.1051	0	0	0.1124
S5233	0	0	0.2673	0.0726	0	0.5561	0.1041	0	0	0
S5244	0	0	0.1856	0.0432	0	0.5395	0.1402	0	0	0.0915
S5251	0	0	0.1756	0.1494	0	0.4581	0.0502	0	0	0.1667
S5256	0	0	0.1936	0.1011	0	0.4073	0.121	0	0	0.1771
S5276	0	0	0.258	0.1406	0.0021	0.3456	0.1205	0	0	0.1332
S5286	0	0	0.2626	0.1336	0	0.3689	0.0493	0	0	0.1857
S5289	0	0	0.2851	0.0849	0	0.3681	0.1711	0	0	0.0908
S5294	0	0	0.1214	0	0	0.4191	0.252	0.0177	0	0.1898
S5297	0	0	0.2539	0	0	0.5594	0.1008	0	0	0.0858
S5299	0	0	0.1418	0.0399	0	0.6008	0.0773	0	0	0.1402
S530	0	0	0.2232	0.1983	0	0.2678	0	0	0	0.3107
S5303	0	0	0.1659	0.0588	0	0.5299	0.1561	0	0	0.0893
S531	0	0	0.1905	0.0458	0.0424	0.3634	0.1703	0	0	0.1876
S5310	0	0	0.1994	0.0182	0	0.4981	0.1792	0	0	0.105
S5311	0	0	0.2501	0.1269	0	0.5334	0.0752	0	0	0.0144
S5318	0	0	0.2552	0.0851	0	0.2361	0.2204	0	0.0149	0.1883
S532	0	0	0.208	0.1458	0.0075	0.3211	0.0842	0	0	0.2334
S5335	0	0	0.1658	0	0	0.5493	0.2105	0	0	0.0744
S5338	0	0	0.28	0.0588	0	0.4218	0.1176	0	0	0.1218
S534	0	0	0.1915	0.033	0	0.5328	0.1009	0	0	0.1418
S5342	0	0	0.2644	0.0412	0	0.2667	0.1944	0.0217	0.0999	0.1118
S5346	0	0	0.2	0.0173	0	0.4928	0.1791	0	0	0.1108
S5349	0	0	0.1897	0.0875	0.0021	0.4402	0.1589	0	0	0.1216
S5354	0	0	0.2326	0.1238	0	0.4029	0.0721	0	0	0.1685
S5360	0	0	0.2598	0.0685	0	0.4052	0.1639	0	0	0.1026
S5367	0	0	0.2169	0.0252	0	0.638	0.0925	0	0	0.0274
S5374	0	0	0.1929	0.057	0.0304	0.2944	0.307	0	0	0.1184
S5381	0	0	0.1948	0.0102	0	0.4842	0.121	0	0	0.1898
S5398	0	0	0.2838	0.046	0.0086	0.3018	0.2332	0.0064	0	0.1202
S5400	0	0	0.1539	0.0488	0	0.5886	0.1388	0	0	0.07
S5403	0	0	0.2399	0.1122	0	0.5036	0.0831	0	0	0.0611
S5405	0	0	0.2167	0.0228	0	0.6603	0.0938	0	0	0.0064
S5409	0	0	0.2371	0.1161	0.0102	0.3935	0.0983	0	0	0.1448
S5423	0	0	0.1954	0.077	0.0243	0.3331	0.2087	0	0	0.1615
S5428	0	0	0.2959	0.0302	0	0.4912	0.1518	0	0	0.0309
S5438	0	0	0.191	0.0767	0	0.3628	0.1614	0	0	0.2081
S5445	0	0	0.1437	0.0504	0	0.5764	0.1384	0	0	0.0909
S5455	0	0	0.1966	0	0	0.5206	0.2374	0	0.0025	0.0428
S5464	0	0	0.1816	0.0103	0	0.4063	0.2054	0	0	0.1964
S5467	0	0	0.1645	0.025	0.0341	0.3686	0.1995	0	0	0.2084
S5473	0	0	0.1712	0.0822	0	0.4146	0.1653	0	0.0186	0.1481
S5475	0	0	0.2624	0	0	0.385	0.2073	0	0.0094	0.1359
S548	0	0	0.1217	0	0	0.4446	0.2674	0.0067	0.0016	0.1581
S5481	0	0	0.2096	0	0	0.5384	0.206	0	0	0.046
S5486	0	0	0.2173	0.0701	0	0.3472	0.1934	0	0	0.172
S549	0	0	0.1424	0.0702	0	0.3494	0.2064	0.037	0	0.1945
S5492	0	0	0.2686	0.0382	0	0.4369	0.1992	0	0	0.057
S5493	0	0	0.2527	0.0562	0	0.5077	0.1013	0	0	0.0821
S5495	0	0	0.1785	0.0067	0	0.6411	0.1529	0	0	0.0208
S5507	0	0	0.2362	0.0096	0	0.4769	0.1845	0	0	0.0928
S5513	0	0	0.243	0.0773	0	0.4393	0.1561	0	0	0.0842
S5517	0	0	0.1265	0.0444	0.0868	0.2383	0.2102	0.1421	0.0202	0.1315
S5522	0	0	0.2443	0.0014	0	0.4892	0.1746	0	0	0.0904
S5533	0	0	0.2131	0.224	0.0603	0.2786	0.0402	0	0	0.1839
S554	0	0	0.1867	0.0325	0	0.5081	0.101	0	0	0.1717
S5543	0	0	0.1603	0.024	0	0.4292	0.2335	0	0	0.153
S5545	0	0	0.2799	0.0018	0	0.51	0.1415	0	0	0.0669
S5547	0	0	0.1672	0	0	0.5147	0.232	0	0	0.0861
S5548	0	0	0.2277	0.0949	0	0.4284	0.1194	0	0	0.1297
S5558	0	0	0.1991	0.0102	0	0.47	0.2183	0	0.0202	0.0822
S5566	0	0	0.1976	0.1005	0.0405	0.4014	0.0724	0	0	0.1877
S5571	0	0	0.2187	0.0062	0	0.4366	0.2231	0	0	0.1155
S5577	0	0	0.2606	0.0362	0.0102	0.2847	0.2411	0.0456	0	0.1216
S5578	0	0	0.2452	0.1398	0.0664	0.3651	0.1037	0	0	0.0798
S558	0	0	0.2298	0.0091	0	0.4055	0.1977	0	0	0.158
S5583	0	0	0.1946	0.0562	0.0153	0.4939	0.1923	0	0	0.0478
S5586	0	0	0.1048	0.0626	0	0.3417	0.2165	0.0217	0	0.2526
S559	0	0	0.2009	0.1396	0.0425	0.2818	0.1277	2e-04	0	0.2072
S5597	0	0	0.2411	0.0625	0	0.4488	0.1755	0	0	0.0722
S560	0	0	0.1977	0.1365	0.0071	0.3264	0.1785	0.0093	0.0184	0.1261
S5602	0	0	0.2176	0.0823	0	0.3552	0.1624	0	0.006	0.1766
S5603	0	0	0.2187	0.0859	0	0.481	0.0707	0	0	0.1437
S5615	0	0	0.1881	0.1062	0.0186	0.3432	0.1736	0	0	0.1703
S5622	0	0	0.187	0.0062	0	0.3591	0.2849	0	0	0.1627
S5628	0	0	0.1734	0.0647	7e-04	0.3497	0.1347	0.021	0	0.2558
S5630	0	0	0.3156	0.109	0	0.3268	0.1421	0	0	0.1065
S5635	0	0	0.299	0.0753	0	0.3491	0.1481	0	0	0.1285
S564	0	0	0.2449	4e-04	0	0.4988	0.1627	0	0	0.0931
S5641	0	0	0.1706	0	0	0.5209	0.2162	0	0	0.0922
S565	0	0	0.1606	0.062	0	0.452	0.1915	0	0	0.1339
S5652	0	0	0.2871	0.0558	0	0.4531	0.099	0	0	0.105
S5657	0	0	0.1688	0.0924	0.0092	0.4727	0.104	0	0	0.1529
S5663	0	0	0.1602	0.0481	0	0.3833	0.2362	0.0169	0	0.1553
S5671	0	0	0.2116	0.0562	0	0.4828	0.177	0	0	0.0724
S5676	0	0	0.31	0.0776	0	0.466	0.1309	0	0	0.0155
S569	0	0	0.2663	0.0597	0.0172	0.4404	0.136	0	0	0.0804
S5690	0	0	0.1946	0.0159	0	0.4799	0.178	0	0	0.1317
S5694	0	0	0.1923	0.1428	0.0017	0.4028	0.1471	0	0	0.1132
S5697	0	0	0.2269	0.0018	0	0.4693	0.2139	0	0	0.0881
S5699	0	0	0.238	0.0534	0	0.4418	0.1459	0	0	0.1209
S5703	0	0	0.3029	0.005	0	0.4333	0.1881	0	0	0.0707
S5706	0	0	0.1719	0.0423	0	0.3799	0.2057	0	0	0.2002
S5722	0	0	0.206	0	0	0.5471	0.1824	0	0	0.0645
S5730	0	0	0.1911	0.0392	0	0.3922	0.2366	0.0239	0.0259	0.0911
S5733	0	0	0.1831	0.0111	0	0.5369	0.1794	0	0	0.0895
S5760	0	0	0.1234	0.002	0	0.4736	0.2112	0.0236	0	0.1662
S5762	0	0	0.1926	0.1556	0.0329	0.3202	0.1456	0	0	0.1531
S5763	0	0	0.2395	0.0428	0	0.4746	0.1209	0	0	0.1222
S5766	0	0	0.2058	0.0735	0	0.5296	0.1322	0	0	0.0589
S5767	0	0	0.2174	0.0468	0	0.322	0.3063	0	0	0.1075
S5768	0	0	0.343	0.0645	0	0.3453	0.1466	0	0.021	0.0796
S5777	0	0	0.2367	0.0462	0	0.6451	0.0347	0	0	0.0373
S578	0	0	0.1834	0	0	0.4022	0.2479	0	0	0.1665
S5788	0	0	0.1359	0.049	0	0.4893	0.1593	0	0	0.1665
S5793	0	0	0.2548	0.0262	0	0.4733	0.1743	0	0.0115	0.0599
S5799	0	0	0.1849	0.0485	0.046	0.3296	0.1881	0	0.0545	0.1483
S581	0	0	0.1354	0.0588	0	0.5017	0.1191	0.0036	0.004	0.1775
S5815	0	0	0.2871	0.0667	0	0.396	0.1353	0	0	0.115
S582	0	0	0.3389	0	0	0.3805	0.2054	0	0	0.0752
S5821	0	0	0.1804	0.0512	0	0.3914	0.2124	0.0117	0	0.1529
S5822	0	0	0.2107	0.0461	0	0.4009	0.1644	0	0.0098	0.168
S5823	0	0	0.1563	0.0457	0	0.4052	0.2199	0	0	0.1728
S5827	0	0	0.2836	0.0454	0	0.4414	0.1395	0	0	0.0901
S5833	0	0	0.1823	0.0502	0	0.3846	0.2383	0.0105	0	0.134
S5844	0	0	0.1605	0.2708	0.0584	0.2313	0	0	0	0.279
S5846	0	0	0.198	0.0941	0.0165	0.4141	0.1122	0	0	0.1651
S5852	0	0	0.1877	0.0296	0.0441	0.2376	0.252	0.1086	0	0.1404
S5853	0	0	0.2242	0.112	1e-04	0.399	0.1691	0	0	0.0957
S5863	0	0	0.2444	0.0352	0	0.4793	0.1558	0	0	0.0853
S5877	0	0	0.2159	0.0329	0.0361	0.36	0.2156	0	0	0.1395
S5881	0	0	0.184	0	0	0.6308	0.125	0	0	0.0602
S5883	0	0	0.221	0.0352	0	0.4117	0.207	0	0	0.1251
S5884	0	0	0.2183	0.0912	0	0.3628	0.1728	0	0	0.155
S5889	0	0	0.2043	0.0591	0	0.3874	0.2142	0	0	0.135
S589	0	0	0.1796	0.1134	0.03	0.4104	0.0926	0	0	0.174
S5903	0	0	0.1953	0.129	0	0.4045	0.027	0	0	0.2442
S5905	0	0	0.1523	0	0	0.4509	0.2589	0	0	0.1379
S5910	0	0	0.266	0.0049	0	0.4852	0.1375	0	0	0.1064
S5911	0	0	0.248	0.0781	0	0.5257	0.0829	0	0	0.0654
S5922	0	0	0.2303	0.0767	0	0.5715	0.0598	0	0	0.0617
S5923	0	0	0.1868	0.0726	0	0.2868	0.1822	0.1028	0.052	0.1168
S5925	0	0	0.2912	0.1135	0	0.4575	0.1222	0	0.0155	0
S5929	0	0	0.155	0.0259	0	0.358	0.2332	0	0	0.2279
S5931	0	0	0.2163	0.0566	0	0.3698	0.172	0.0142	0	0.171
S5938	0	0	0.254	0.1082	0.0698	0.3641	0.1631	0	0	0.0408
S5955	0	0	0.3055	0.0471	0	0.5151	0.0918	0	0	0.0405
S5960	0	0	0.0848	0.0115	0.0326	0.4154	0.2245	0.0134	0	0.2179
S5961	0	0	0.235	0	0	0.4951	0.1945	0	0	0.0754
S5967	0	0	0.2328	0.008	0	0.5628	0.1339	0	0	0.0626
S5969	0	0	0.2052	0.0875	3e-04	0.4048	0.132	0	0	0.1703
S5978	0.0657	0.0604	0.157	0.0465	0	0.3283	0.1706	0	0	0.1716
S5986	0	0	0.1921	0.057	0	0.427	0.154	0	0	0.1698
S5987	0	0	0.1547	0.0738	0	0.4019	0.2169	0	0	0.1527
S5988	0	0	0.2312	0.1983	8e-04	0.3569	0.0525	0	0	0.1603
S599	0	0	0.1452	0.0453	0.0441	0.3136	0.2223	0.0072	0	0.2223
S5990	0	0	0.175	0	0	0.6358	0.1077	0	0	0.0815
S5997	0	0	0.2065	0.0239	0	0.522	0.1508	0	0	0.0968
