B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
S23216	0	0.1105	0.1982	0.031	0.0716	0.0729	0.1458	0.0965	0.1504	0.0346	0.0886
S23221	0.0473	0.0897	0.0762	0.1108	0.1195	0.1522	0.0644	0.0059	0.2201	0.0846	0.0292
S23223	0	0.1112	0.2688	0.0822	0.0471	0.1002	0.1101	0.087	0.1265	0.0287	0.0382
S23227	0	0.1025	0.1594	0.044	0.053	0.1915	0.1398	0.0551	0.1709	0.0621	0.0217
S23233	0.045	0.0781	0.1656	0.0642	0.103	0.0692	0.1131	0.0532	0.1953	0.0301	0.0832
S23237	0	0.1649	0.1614	0.0242	0.0479	0.0613	0.1598	0.0625	0.2104	0.0649	0.0428
S23250	0	0.127	0.1952	0.1744	0.068	0.0435	0.1182	0.0536	0.1546	0.0262	0.0394
S23273	0	0.1227	0.2098	0.0475	0.057	0.1298	0.1066	0.0391	0.2001	0.0338	0.0536
S23274	0.0306	0.0736	0.152	0.0934	0.0584	0.1832	0.0883	0.0461	0.1575	0.0207	0.0963
S23277	0.0096	0.1288	0.1376	0.066	0.0684	0.0501	0.1507	0.0418	0.211	0.0685	0.0676
S23279	0.0394	0.0738	0.1396	0.0621	0.0299	0.0986	0.1443	0.0653	0.2176	0.0737	0.0556
S23292	0	0.1045	0.2279	0.0672	0.0758	0.1361	0.0932	0.0512	0.156	0.0539	0.0343
S23309	0	0.0797	0.1004	0	0.0232	0.3779	0.1062	0.0518	0.1532	0.0447	0.0628
S23316	0	0.099	0.2813	0.0315	0.0574	0.1431	0.1066	0.07	0.138	0.0248	0.0482
S23321	0	0.1407	0.2098	0.0315	0.0258	0.0575	0.1831	0.0613	0.1918	0.0696	0.029
S23323	0	0.1339	0.1872	0.0191	0.0796	0.1109	0.1576	0.0335	0.1668	0.0352	0.0762
S23326	0	0.1316	0.2128	0.1192	0.057	0.1246	0.0698	0.0806	0.1146	0.0462	0.0435
S23328	0	0.1237	0.1128	0.1267	0.0579	0.1494	0.101	0.021	0.2185	0.0692	0.0197
S23330	0	0.1036	0.1851	0.0051	0.0388	0.1694	0.1925	0.0475	0.1856	0.0462	0.0263
S23337	0	0.1201	0.1391	0.0278	0.0619	0.0651	0.1799	0.1007	0.2034	0.0176	0.0845
S23338	0.0027	0.1452	0.1479	0.107	0.033	0.157	0.1306	0.0609	0.1415	0.0536	0.0207
S23343	0	0.1108	0.1141	0.0748	0.0447	0.154	0.1484	0.062	0.2088	0.0351	0.0472
S23351	0	0.1002	0.215	0.0836	0.0487	0.1129	0.1434	0.0523	0.1667	0.0585	0.0189
S23363	0.0461	0.1254	0.1616	0.072	0.052	0.0774	0.1297	0.0509	0.1739	0.0713	0.0397
S23364	3e-04	0.1022	0.134	0.0091	0.0729	0.111	0.1646	0.0336	0.2176	0.0955	0.0594
S2337	0	0.1138	0.1568	0.033	0.0381	0.164	0.1484	0.0507	0.186	0.0755	0.0337
S23371	0.0151	0.0778	0.1746	0.2087	0.0684	0.1165	0.079	0.0525	0.1542	0.0319	0.0213
S23374	0	0.1142	0.1509	0	0.0802	0.1603	0.1589	0.0509	0.193	0.0525	0.0391
S23382	0	0.0969	0.2092	0.0746	0.0389	0.1615	0.1352	0.0542	0.1569	0.0413	0.0312
S23385	0	0.0952	0.1579	0.0161	0.0432	0.1908	0.148	0.0655	0.1748	0.0678	0.0409
S23388	0	0.1086	0.2199	0.0473	0.0082	0.2245	0.0744	0.0625	0.147	0.0353	0.0723
S23390	0	0.1254	0.1024	0	0.0523	0.1643	0.1477	0.058	0.2287	0.0992	0.0219
S23398	0	0.104	0.2367	0.1584	0.0642	0.098	0.0782	0.0729	0.1148	0.0326	0.0403
S2340	0.0482	0.0695	0.0972	0.0909	0.109	0.105	0.1228	0.0296	0.2209	0.0735	0.0335
S23406	0	0.1869	0.2299	0.079	0.0862	0.0874	0.0559	0.0783	0.1186	0.047	0.0308
S23412	0	0.1347	0.1616	0.0621	0.0232	0.2546	0.0965	0.0737	0.1377	0.0195	0.0364
S23417	0	0.1026	0.2171	0.0756	0.0782	0.1416	0.0898	0.0777	0.1215	0.0177	0.0782
S23423	0	0.1074	0.2551	0.0768	0.0696	0.0775	0.1394	0.057	0.1411	0.0283	0.0477
S23428	0	0.0979	0.2017	0.118	0.0552	0.189	0.0791	0.0916	0.1253	0.0128	0.0294
S2343	0	0.0811	0.1616	0.0423	0.0273	0.2076	0.1116	0.0448	0.2278	0.0489	0.047
S23430	0.0025	0.0457	0.3866	0.3011	0.0617	0.0855	0.0087	0.0752	0.033	0	0
S23433	0	0.1187	0.1861	0.0764	0.049	0.119	0.1021	0.046	0.1765	0.0414	0.0848
S23437	0	0.1223	0.1958	0.0504	0.0458	0.0793	0.1711	0.0439	0.2185	0.0246	0.0483
S23439	0	0.0781	0.1244	0	0.0592	0.2068	0.1402	0.0568	0.2346	0.0826	0.0173
S2344	0.0174	0.0888	0.1222	0.0484	0.0731	0.1336	0.1438	0.0492	0.2058	0.0808	0.0368
S23443	0	0.094	0.2484	0.0921	0.0414	0.1591	0.1204	0.0593	0.1125	0.0449	0.0278
S23446	0	0.1008	0.1952	0.0058	0.0749	0.1661	0.1255	0.0446	0.1927	0.0776	0.0167
S23447	0	0.1283	0.2164	0.0983	0.0511	0.072	0.1437	0.0512	0.1748	0.0352	0.0291
S23448	0.0132	0.0994	0.1819	0.0184	0.0816	0.1094	0.127	0.0528	0.187	0.0926	0.0367
S23449	0	0.126	0.1984	0.0244	0.0751	0.077	0.1222	0.0677	0.1983	0.0233	0.0876
S2345	0	0.1262	0.2082	0.0861	0.0442	0.071	0.1599	0.0745	0.1542	0.0213	0.0544
S23450	0	0.1307	0.0912	0.0749	0.0437	0.1354	0.1236	0.056	0.2284	0.0574	0.0588
S23466	0	0.1305	0.2442	0.0513	0.0395	0.2017	0.0854	0.0591	0.1154	0.0276	0.0453
S23469	0	0.1241	0.1958	0.0456	0.058	0.1916	0.0978	0.078	0.1192	0.0336	0.0562
S23471	0.0056	0.1237	0.1939	0.0804	0.0729	0.0457	0.1405	0.0497	0.2124	0.0751	0
S23472	3e-04	0.1409	0.1554	0.0353	0.0552	0.0652	0.1825	0.0583	0.2085	0.0423	0.0561
S23474	0	0.0586	0.1485	0	0.0336	0.449	0.0653	0.0645	0.1089	0.02	0.0517
S23476	0	0.1533	0.2255	0.0449	0.0865	0.0792	0.1129	0.0706	0.1331	0	0.0941
S23478	0.1087	0.0179	0.1095	0.1433	0.0794	0.1681	0.1111	0.045	0.1495	0.0363	0.0311
S2348	0	0.1259	0.2329	0.0053	0.1145	0.0843	0.1236	0.0528	0.1477	0.0092	0.1038
S23486	0.0808	0.0107	0.1277	0.0352	0.0626	0.0864	0.1972	0.0586	0.2127	0.0904	0.0378
S23487	0	0.0744	0.1842	0.0778	0.0556	0.2494	0.0739	0.0569	0.1426	0.027	0.0583
S23495	0.0643	0	0.248	0.2934	0.0731	0.1864	0	0.067	0.0679	0	0
S23497	0	0.1531	0.2056	0.0231	0.0739	0.0324	0.1743	0.0489	0.1752	0.048	0.0656
S23498	0.0438	0.0368	0.1874	0.2342	0.0711	0.1479	0.0808	0.0588	0.1046	0.0347	0
S235	0	0.1462	0.2124	0.0504	0.0524	0.128	0.1353	0.0695	0.124	0.0234	0.0584
S23502	0.0706	0.1273	0.1949	0.1833	0.0534	0.0731	0.0739	0.0522	0.1173	0.054	0
S23503	0	0.12	0.1879	0.0386	0.0566	0.0768	0.1565	0.0371	0.2277	0.029	0.0698
S23523	0	0.1044	0.1106	0.0188	0.0508	0.2374	0.123	0.0608	0.1829	0.1079	0.0036
S23537	0.011	0.0934	0.1197	0.1114	0.0433	0.1915	0.1186	0.0633	0.1476	0.0612	0.039
S23538	0.0114	0.1205	0.1993	0.0445	0.0771	0.0507	0.1358	0.0662	0.1815	0.0283	0.0847
S23545	0.0402	0.0264	0.0838	0.1592	0.0614	0.0937	0.1647	0.0304	0.2413	0.0548	0.0441
S23546	0	0.1096	0.1406	0.0417	0.0453	0.0919	0.1573	0.0473	0.2529	0.0275	0.0858
S23548	0.0278	0.0799	0.0953	0.0191	0.0584	0.2247	0.1041	0.037	0.2235	0.0518	0.0784
S23553	0	0.1439	0.2186	0.0603	0.0542	0.1073	0.1223	0.0747	0.1495	0.0271	0.0422
S2356	0	0.1343	0.2126	0.0579	0.0525	0.1003	0.1202	0.0672	0.1613	0.0271	0.0665
S23561	0	0.1052	0.1546	0	0.0352	0.1832	0.1817	0.0666	0.1811	0.0387	0.0536
S23562	0	0.1123	0.1534	0.0474	0.0489	0.0804	0.1633	0.0589	0.199	0.0628	0.0735
S23564	0	0.115	0.2386	0.0102	0.0885	0.0851	0.1117	0.0475	0.1811	0.0579	0.0644
S23574	0	0.1047	0.2157	0.0115	0.0485	0.1249	0.1579	0.0365	0.2012	0.0647	0.0344
S23576	0.0054	0.1279	0.2277	0.0961	0.0584	0.1223	0.0952	0.0545	0.1384	0.0293	0.0448
S23578	0	0.0829	0.2103	0.1378	0.0432	0.1299	0.1392	0.0541	0.1499	0.0053	0.0475
S23579	0	0.0947	0.2022	0.0652	0.036	0.1998	0.1146	0.0669	0.1471	0.0471	0.0265
S23582	0.0194	0.0926	0.1318	0.0963	0.0706	0.1548	0.1014	0.0458	0.1726	0.0531	0.0616
S23590	0	0.0934	0.2403	0.0714	0.052	0.2529	0.0615	0.0688	0.0981	0.0236	0.0381
S2360	0	0.0775	0.1616	0	0.0384	0.3025	0.1232	0.0621	0.164	0.0215	0.0492
S23600	0	0.1129	0.2722	0.0725	0.097	0.0616	0.0983	0.0635	0.1144	0.0094	0.0982
S23606	0.0293	0.0952	0.1367	0.0947	0.0348	0.1017	0.174	0.0688	0.1791	0.0625	0.0232
S23609	0	0.117	0.1819	0.0482	0.0899	0.1188	0.1341	0.0529	0.1814	0.0625	0.0132
S2361	0	0.1353	0.1678	0.0599	0.0813	0.1348	0.1124	0.0548	0.1434	0	0.1102
S23612	0	0.0942	0.1724	0.0982	0.0326	0.3275	0.0311	0.0295	0.167	0.0432	0.0042
S23615	0	0.1264	0.2153	0.0727	0.0562	0.0864	0.1277	0.0646	0.1525	0.0318	0.0664
S23616	0	0.1299	0.1145	0.0088	0.0691	0.2127	0.1154	0.0409	0.1914	0.0762	0.0411
S23620	0.0186	0.1223	0.2115	0.1212	0.0483	0.1062	0.1244	0.0518	0.1331	0.0145	0.0481
S23624	0.002	0.1162	0.1756	0.0889	0.0709	0.0949	0.1319	0.04	0.2066	0.0378	0.0353
S23632	0	0.0876	0.2393	0.0962	0.0432	0.1137	0.1164	0.0578	0.1849	0.0454	0.0156
S23640	0	0.1041	0.1881	0.0628	0.0688	0.1893	0.1142	0.0738	0.1313	0	0.0676
S23653	0	0.1499	0.2594	0.1012	0.0197	0.089	0.1043	0.1205	0.0914	0.0198	0.0448
S23655	0	0.1126	0.2234	0.0849	0.0317	0.1474	0.0884	0.0678	0.145	0.0396	0.0591
S2366	0.0037	0.1085	0.1243	0.1049	0.0673	0.1445	0.0971	0.0456	0.1899	0.0776	0.0366
S23662	0	0.1342	0.211	0.068	0.0533	0.078	0.1438	0.054	0.1817	0.0457	0.0303
S23667	0	0.1121	0.1749	0.017	0.0635	0.1761	0.0893	0.041	0.2048	0.0285	0.0927
S23668	0	0.1376	0.1317	0	0.0347	0.1816	0.1423	0.0453	0.2337	0.0422	0.0508
S23669	0	0.1043	0.1843	0.095	0.0548	0.1091	0.1232	0.0419	0.1969	0.0593	0.0312
S2367	0.0905	0.0074	0.1909	0.1288	0.0559	0.1142	0.1401	0.0548	0.1446	0.0728	0
S23670	0	0.0962	0.2422	0.0654	0.0363	0.1122	0.1349	0.0676	0.1361	0.0433	0.0658
S23671	0	0.1455	0.1614	0.0283	0.0655	0.0428	0.176	0.0426	0.2242	0.0555	0.0581
S23673	0	0.1032	0.1438	0.1056	0.0302	0.2276	0.0842	0.0425	0.1701	0.0348	0.058
S23691	0	0.1331	0.1747	0	0.0781	0.064	0.184	0.0622	0.1846	0.0118	0.1076
S23692	0	0.1062	0.1636	0	0.0503	0.1853	0.1599	0.0372	0.1891	0.0591	0.0493
S2370	0	0.1479	0.1755	0	0.0741	0.0542	0.17	0.0704	0.1761	0.0592	0.0727
S23700	0	0.1069	0.2203	0.0876	0.0473	0.0866	0.1351	0.0548	0.1679	0.0425	0.0508
S23704	0	0.1111	0.065	0.0209	0.0515	0.29	0.115	0.0356	0.1928	0.0633	0.0547
S23707	0	0.1	0.2566	0.1472	0.0263	0.0987	0.1425	0.0668	0.1088	0	0.0531
S23709	0	0.127	0.2306	0.0779	0.0812	0.0411	0.1334	0.0809	0.1358	0.0329	0.0593
S2371	0.0054	0.082	0.2619	0.2304	0.0372	0.1861	0.0291	0.0608	0.0929	0.002	0.0122
S23713	0	0.0734	0.2276	0.0483	0.0372	0.1039	0.1675	0.0692	0.1956	0.0479	0.0293
S23714	0	0.1171	0.1926	0	0.041	0.1675	0.1521	0.0754	0.17	0.0363	0.0481
S23721	0.046	0.0676	0.1687	0.0824	0.0617	0.153	0.1309	0.0545	0.1525	0.0598	0.0228
S23727	0.0072	0.0934	0.2049	0.1941	0.0682	0.1406	0.0751	0.0676	0.0952	0.0207	0.033
S23729	0	0.1191	0.2423	0.0055	0.0913	0.0948	0.1241	0.0636	0.1529	0	0.1065
S23733	0.0233	0.0737	0.1774	0.0317	0.0398	0.1282	0.1912	0.0663	0.182	0.0549	0.0314
S23736	0	0.1383	0.282	0.0576	0.0887	0.023	0.075	0.0904	0.1335	0.0316	0.0799
S23745	0	0.1193	0.1432	0.0692	0.0524	0.0896	0.1794	0.0362	0.1975	0.0864	0.0269
S23750	0	0.1252	0.143	0	0.0704	0.1491	0.147	0.0549	0.1878	0.0688	0.0537
S23751	0	0.1237	0.1945	0.0238	0.057	0.094	0.1655	0.0612	0.1954	0.0668	0.0181
S23752	0	0.1248	0.1223	0.1244	0.0849	0.1173	0.0529	0.0406	0.2018	0.089	0.042
S23760	0	0.1186	0.2042	0.0104	0.0497	0.1557	0.1096	0.0735	0.1945	0.0356	0.0482
S23768	0	0.1461	0.2146	0	0.0571	0.056	0.1531	0.0538	0.2181	0.0366	0.0646
S23771	0.0626	0.0379	0.2712	0.1437	0.0422	0.1025	0.0883	0.0714	0.1218	0.0342	0.0242
S23784	0	0.1107	0.1768	0.0701	0.0682	0.1487	0.1025	0.0777	0.1585	0.0374	0.0494
S23790	0	0.1366	0.1581	0.0359	0.0809	0.1766	0.0786	0.055	0.1769	0.0304	0.071
S23795	0.0025	0.0826	0.1384	0.1751	0.0499	0.2034	0.0802	0.0682	0.125	0.0015	0.0732
S238	0	0.0954	0.2556	0.0354	0.0469	0.2013	0.0646	0.0772	0.1365	0.0112	0.076
S23800	0	0.117	0.1534	0.1144	0.1291	0.0769	0.1054	0.0347	0.1692	0.0729	0.027
S23801	0	0.1169	0.2921	0.0131	0.0494	0.1392	0.1238	0.0466	0.1284	0.0149	0.0755
S23803	0	0.0892	0.2285	0	0.0637	0.154	0.1464	0.0502	0.1852	0.0212	0.0617
S23808	0	0.1132	0.1604	0.0169	0.0917	0.1249	0.1544	0.0472	0.1648	0.0723	0.0544
S23811	0.0213	0.1282	0.2181	0.1179	0.0494	0.1435	0.0759	0.0622	0.114	0.0374	0.032
S23821	0	0.1394	0.16	7e-04	0.0637	0.1061	0.1684	0.0636	0.1847	0.0476	0.0657
S23826	0	0.071	0.0769	0.0452	0.0597	0.4019	0.0569	0.0398	0.1196	0.0447	0.0843
S23830	0	0.124	0.1596	0.0361	0.0557	0.1197	0.1306	0.0638	0.1938	0.0715	0.0452
S23839	0.0334	0.0631	0.1339	0.0899	0.0689	0.1157	0.0929	0.0428	0.2295	0.0959	0.034
S2384	0	0.1048	0.2135	0.0391	0.0606	0.1206	0.1312	0.0557	0.1697	0.0141	0.0908
S23841	0	0.1291	0.1868	0.03	0.0666	0.1278	0.1403	0.0533	0.1716	0.0537	0.0408
S23846	0.0123	0.092	0.1866	0.0793	0.0475	0.113	0.15	0.064	0.1808	0.0665	0.008
S23847	0.0351	0.057	0.2303	0.0933	0.042	0.1202	0.1178	0.0821	0.1481	0.0344	0.0397
S23852	0	0.079	0.1422	0.0277	0.0682	0.2099	0.1978	0.0552	0.1274	0.0064	0.086
S23858	0.0265	0.0677	0.1337	0.0953	0.059	0.1237	0.1335	0.0561	0.1851	0.0913	0.028
S23868	0	0.0837	0.2394	0.1246	0.076	0.0853	0.1099	0.0477	0.1492	0.0222	0.0621
S2387	0	0.1024	0.1595	0.0929	0.0321	0.1662	0.1219	0.046	0.2006	0.036	0.0424
S23877	0	0.1229	0.1198	0.013	0.0671	0.2653	0.0392	0.1154	0.1503	0.0881	0.0191
S23891	0	0.107	0.1737	0.0016	0.0537	0.1625	0.1321	0.0661	0.2081	0.0496	0.0454
S23892	0.0194	0.081	0.2157	0.0941	0.0554	0.1277	0.1143	0.0681	0.1546	0.0321	0.0374
S23893	0.0709	0.0094	0.1055	0.0317	0.1065	0.3108	0.0015	0.0721	0.1576	0.0716	0.0623
S23894	0	0.138	0.1721	0.0241	0.0708	0.059	0.1465	0.0596	0.2011	0.0591	0.0696
S23897	0	0.1114	0.1878	0.037	0.0676	0.1567	0.1387	0.0417	0.1523	0.0664	0.0404
S2391	0	0.1181	0.1542	0.0364	0.0531	0.1226	0.171	0.0636	0.1783	0.0439	0.0587
S23911	0	0.087	0.1251	0.0018	0.0486	0.1441	0.1527	0.0386	0.292	0.0902	0.0199
S23913	0	0.0935	0.1573	0.07	0.0442	0.0932	0.1745	0.0506	0.2198	0.0622	0.0346
S23920	0	0.1613	0.1421	0.024	0.0667	0.124	0.1355	0.0542	0.2014	0.0146	0.0761
S23923	0	0.1299	0.2344	0.0237	0.0728	0.0459	0.1699	0.0421	0.1793	0.0451	0.057
S23926	0	0.1334	0.2826	0.0294	0.0761	0.0644	0.1274	0.0782	0.1334	0.0235	0.0515
S23936	0.0143	0.098	0.1146	0.0553	0.0714	0.0525	0.1592	0.0418	0.2388	0.0902	0.0639
S23940	0.0105	0.1005	0.1573	0.1636	0.0693	0.1508	0.0882	0.0657	0.1265	0.044	0.0237
S23944	0.0261	0.0945	0.1259	0.0113	0.1133	0.0842	0.1482	0.0217	0.2452	0.07	0.0595
S23949	0	0.1165	0.1977	0.0146	0.0459	0.2462	0.1114	0.0556	0.1447	0.0406	0.0268
S23951	0.0655	0.0566	0.1367	0.0936	0.0633	0.0458	0.1834	0.0453	0.2201	0.0624	0.0274
S23952	0	0.076	0.0787	0	0.0533	0.4157	0.0661	0.0396	0.1758	0.0627	0.0321
S23956	0	0.0996	0.1846	0.0885	0.0762	0.1155	0.1324	0.055	0.1547	0.0117	0.0818
S23967	0	0.0874	0.2205	0.0643	0.0699	0.1162	0.1123	0.079	0.1432	0.0433	0.0638
S23969	0.0563	0.0714	0.2639	0.0896	0.0525	0.0336	0.1643	0.0741	0.1324	0.0307	0.0312
S23970	0	0.1251	0.1646	0	0.0524	0.1097	0.1364	0.0665	0.2092	0.0812	0.0549
S23971	0	0.1054	0.2548	0.0275	0.0441	0.1621	0.1154	0.0732	0.1399	0.0213	0.0564
S23972	0	0.1034	0.1147	0.1163	0.0433	0.1904	0.1341	0.0561	0.1504	0.0468	0.0445
S23986	0.0924	0.0632	0.2303	0.0837	0.0452	0.0568	0.1365	0.0713	0.1386	0.0569	0.0251
S23988	0	0.0747	0.1645	0.1221	0.0614	0.1686	0.0954	0.0506	0.1834	0.0417	0.0374
S23989	0	0.1013	0.1332	0.0558	0.0435	0.1553	0.154	0.043	0.2153	0.057	0.0416
S23990	0	0.1282	0.2421	0.0673	0.0294	0.0888	0.1463	0.0857	0.1311	0	0.081
S240	0	0.117	0.0384	0.0433	0.0578	0.3408	0.0489	0.0336	0.1745	0.0572	0.0885
S24001	0	0.1028	0.1924	0.063	0.0592	0.1216	0.1525	0.0719	0.1407	0.0286	0.0673
S24004	0	0.1007	0.2556	0.1258	0.0313	0.1626	0.095	0.0549	0.1416	0	0.0324
S24006	0	0.1172	0.2614	0.0869	0.0416	0.048	0.1547	0.0798	0.1295	0.0149	0.066
S24016	0	0.0893	0.1674	0.1098	0.0562	0.0569	0.1661	0.0383	0.1688	0.0637	0.0834
S24018	0.0144	0.1372	0.2263	0	0.049	0.0637	0.1587	0.0751	0.1424	0.0373	0.0958
S24020	0	0.2371	0.1653	0.0239	0.062	0.0349	0.1547	0.0412	0.1894	0.0564	0.035
S24022	0.0494	0.1003	0.2436	0.0912	0.0571	0.0339	0.1099	0.0684	0.163	0.0415	0.0418
S24028	0	0.1035	0.2023	0.078	0.0555	0.1259	0.1184	0.0826	0.1481	0.0319	0.0538
S24029	0	0.1004	0.1275	0.0391	0.05	0.28	0.0948	0.0613	0.1524	0.0649	0.0296
S24031	0	0.1369	0.1986	0.0069	0.0622	0.1708	0.104	0.0653	0.1352	0.0432	0.0771
S24041	0	0.1023	0.2695	0.007	0.025	0.2041	0.1234	0.066	0.1421	0.0201	0.0406
S24050	0.0494	0.0894	0.1758	0.0064	0.0298	0.0479	0.1843	0.0707	0.2092	0.0625	0.0746
S24052	0	0.1099	0.1763	0.0199	0.0698	0.1404	0.1661	0.0516	0.1582	0.0744	0.0335
S24054	0	0.1278	0.1986	0.0294	0.0418	0.1128	0.1519	0.0807	0.1414	0.0679	0.0476
S24063	0	0.1045	0.2408	0.1147	0.0349	0.1596	0.0955	0.0498	0.1458	0.0264	0.0281
S24065	0.0038	0.1088	0.2119	0.0538	0.0389	0.1288	0.1509	0.0683	0.1498	0.0303	0.0546
S24071	0.0652	0.0434	0.1902	0.1669	0.0655	0.1277	0.0733	0.0624	0.1568	0.0326	0.016
S24078	0	0.1657	0.2378	0.009	0.0833	0.0118	0.1507	0.0686	0.1576	0.0247	0.0909
S24080	0	0.1396	0.1348	0	0.0583	0.1256	0.1433	0.0664	0.1806	0.0792	0.0721
S24083	0.024	0.1373	0.1747	0.091	0.0676	0.0488	0.1365	0.0735	0.1531	0.0593	0.0341
S24096	0	0.0925	0.265	0.0699	0.0431	0.1611	0.124	0.0749	0.1128	0.0105	0.0462
S24097	0.1119	0.0427	0.1775	0.1669	0.0827	0.116	0.0327	0.0524	0.1438	0.0262	0.0473
S24098	0.0513	0.08	0.2404	0.1464	0.0555	0.1268	0.055	0.0699	0.1377	0.0245	0.0124
S24102	0.1125	6e-04	0.0571	0.1658	0.0439	0.2394	0.0931	0.0558	0.134	0.0546	0.0432
S24105	0	0.1698	0.1993	0.0981	0.0379	0.0334	0.1516	0.0551	0.1799	0.0305	0.0444
S24108	7e-04	0.0969	0.1316	0	0.036	0.1999	0.1738	0.0642	0.1819	0.0588	0.0563
S24109	0.09	0.0724	0.1831	0.1465	0.0732	0.086	0.0592	0.0424	0.1421	0.0751	0.03
S24119	0	0.0882	0.2079	0.0732	0.0397	0.1711	0.1173	0.0558	0.1754	0.0381	0.0334
S24129	0	0.0937	0.227	0.0967	0.0444	0.0694	0.1186	0.0959	0.1602	0.0519	0.0422
S2413	0	0.1032	0.1526	0.0506	0.0469	0.0945	0.1421	0.1016	0.1974	0.0651	0.0462
S24131	0	0.1365	0.2374	0.02	0.0824	0.0172	0.1751	0.0551	0.1681	0.0394	0.0689
S24133	0	0.1218	0.1549	0.1007	0.0348	0.1177	0.1447	0.0599	0.1665	0.054	0.045
S24142	0	0.1552	0.1873	0.2251	0.0702	0.0761	0.0822	0.0489	0.113	0.0284	0.0136
S24145	0.0122	0.0847	0.0842	0.1196	0.0583	0.1335	0.1787	0.0628	0.1644	0.0585	0.0429
S24146	0	0.1014	0.2093	0.0147	0.0739	0.1649	0.1093	0.0698	0.1538	0.0618	0.0411
S24148	0	0.1506	0.169	0.0506	0.0575	0.1057	0.1256	0.0524	0.1904	0.0553	0.0429
S2415	0	0.1586	0.2511	0.0739	0.0387	0.1002	0.1144	0.0729	0.119	0	0.0713
S24151	0.0424	0.1098	0.2107	0.057	0.0623	0.0668	0.1342	0.067	0.1613	0.0398	0.0488
S24155	0	0.1156	0.2018	0.055	0.0633	0.1164	0.1233	0.0685	0.1821	0.031	0.0431
S24159	0.0477	0.0381	0.1676	0.0454	0.0503	0.1998	0.134	0.0476	0.203	0.038	0.0284
S24163	0	0.138	0.116	0	0.0438	0.1108	0.2173	0.0473	0.2206	0.0582	0.0479
S24167	0.0159	0.1026	0.1595	0.1274	0.0354	0.1026	0.1178	0.0738	0.1526	0.0553	0.057
S24184	0.013	0.0785	0.1004	0.0545	0.057	0.1601	0.1562	0.0531	0.1929	0.0758	0.0584
S24190	0	0.1224	0.1557	0.1236	0.059	0.0768	0.1214	0.0589	0.1794	0.0636	0.0392
S24191	0	0.1284	0.1983	0.0134	0.0583	0.0948	0.1907	0.0676	0.1616	0.0418	0.0451
S24192	0	0.1017	0.2248	0.0807	0.0073	0.3006	0.0559	0.0662	0.1116	0.0048	0.0464
S24202	0	0.0903	0.1256	0.0201	0.0513	0.2392	0.1285	0.0745	0.1763	0.0574	0.0368
S24203	0.0692	0.0317	0.1294	0.1949	0.0722	0.1718	0.0631	0.0568	0.1255	0.0588	0.0267
S24204	0	0.0914	0.0917	0	0.0343	0.3158	0.1296	0.0627	0.1782	0.0328	0.0636
S24209	0.0317	0.0617	0.0934	0.0886	0.0734	0.0941	0.1528	0.0277	0.2338	0.0756	0.0673
S24212	0	0.11	0.2471	0.0858	0.0501	0.1822	0.0858	0.0345	0.1619	0.0246	0.0178
S24215	0	0.1147	0.2606	0.0408	0.0568	0.1378	0.0888	0.0578	0.1649	0.0352	0.0426
S24221	0	0.087	0.2647	0.1289	0.065	0.101	0.103	0.0547	0.1572	0	0.0385
S24230	0.0211	0.1022	0.2078	0.1208	0.0395	0.0851	0.1337	0.0712	0.1601	0.0254	0.0331
S24231	0	0.0348	0.1559	0.0419	0.023	0.3985	0.0739	0.0586	0.1368	0.0109	0.0657
S24232	0.0039	0.126	0.1669	0.0868	0.0434	0.0763	0.151	0.0403	0.1956	0.0855	0.0241
S24234	0	0.0609	0.0974	0	0.0316	0.2882	0.151	0.046	0.207	0.065	0.053
S24235	0	0.1563	0.2433	0.0274	0.1058	0	0.1517	0.0768	0.1453	0.0217	0.0718
S2424	0	0.0911	0.1406	0	0.0698	0.2113	0.1375	0.0618	0.1969	0.0151	0.0759
S24242	0	0.0989	0.2434	0.0699	0.0307	0.1353	0.1191	0.063	0.1376	0.0571	0.0451
S24244	0	0.1108	0.2718	0.1163	0.0446	0.1103	0.1219	0.0812	0.1051	0.0101	0.028
S24253	0	0.1203	0.1655	0.0086	0.0783	0.151	0.1378	0.0608	0.1656	0.021	0.0911
S24262	0	0.0987	0.1833	0.1092	0.0132	0.2322	0.0987	0.0678	0.1386	0.0456	0.0128
S24272	0.0115	0.1314	0.24	0.1185	0.0392	0.0986	0.106	0.0808	0.1196	0.0204	0.0341
S24275	0	0.1301	0.2246	0.0671	0.0457	0.1147	0.139	0.0613	0.1499	0.036	0.0317
S24283	0.0426	0.0202	0.1916	0.1446	0.0701	0.1089	0.1333	0.0525	0.1725	0.0438	0.0198
S24284	0	0.1601	0.1072	0.0711	0.053	0.0826	0.1415	0.0341	0.2057	0.0652	0.0794
S24286	0	0.1023	0.1651	0.0074	0.0626	0.2295	0.1108	0.0536	0.1561	0.0842	0.0282
S24288	0	0.1674	0.0842	0.0964	0.0491	0.2351	0.0828	0.0699	0.1103	0.0651	0.0396
S24293	0	0.0941	0.1562	0	0.0405	0.2097	0.1712	0.0752	0.1559	0.0517	0.0455
S24294	0	0.121	0.1346	0	0.0438	0.0973	0.168	0.0494	0.2536	0.0626	0.0696
